(u'citizensbank.com', 'citizendsbank.ws.', 'citizendsbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citziensbank.com.', 'citziensbank.com', u'typo', '69.162.80.53')
(u'citizensbank.com', 'ciizensbank.ws.', 'ciizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'cirizensbank.com.', 'cirizensbank.com', u'typo', '51.254.28.162')
(u'citizensbank.com', 'citizzensbank.com.', 'citizzensbank.com', u'typo', '158.69.143.112')
(u'citizensbank.com', 'citizzensbank.com.', 'citizzensbank.com', u'typo', '158.69.143.113')
(u'citizensbank.com', 'citizensbank.org.', 'citizensbank.org', 'wrongTLD', '127.0.0.10')
(u'citizensbank.com', 'citizensbank-ca.com.', 'citizensbank-ca.com', 'combo', '45.56.69.72')
(u'citizensbank.com', 'citizensbsnk.com.', 'citizensbsnk.com', u'typo', '85.159.233.40')
(u'citizensbank.com', 'firstcitizensbank-louisville.com.', 'firstcitizensbank-louisville.com', 'combo', '52.2.242.109')
(u'citizensbank.com', 'citiaensbank.com.', 'citiaensbank.com', u'typo', '158.69.143.112')
(u'citizensbank.com', 'cititzensbank.com.', 'cititzensbank.com', u'typo', '141.8.224.25')
(u'citizensbank.com', 'citizensbyank.ws.', 'citizensbyank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizinsbank.com.', 'citizinsbank.com', u'homo', '158.69.143.113')
(u'citizensbank.com', 'citizensebank.biz.', 'citizensebank.biz', u'typo', '208.91.197.27')
(u'citizensbank.com', 'sitizensbank.com.', 'sitizensbank.com', u'bits', '95.211.219.67')
(u'citizensbank.com', 'cirizensbank.com.', 'cirizensbank.com', u'typo', '158.69.143.113')
(u'citizensbank.com', 'citiizensbank.com.', 'citiizensbank.com', u'typo', '51.254.28.160')
(u'citizensbank.com', 'citizemsbank.com.', 'citizemsbank.com', u'homo', '208.73.210.202')
(u'citizensbank.com', 'citizonsbank.com.', 'citizonsbank.com', u'homo', '95.211.219.65')
(u'citizensbank.com', 'citiizensbank.com.', 'citiizensbank.com', u'typo', '51.254.28.162')
(u'citizensbank.com', 'cirtizensbank.ws.', 'cirtizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'coitizensbank.com.', 'coitizensbank.com', u'typo', '103.224.182.243')
(u'citizensbank.com', 'ci6tizensbank.ws.', 'ci6tizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbanke.ws.', 'citizensbanke.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'cittizensbank.com.', 'cittizensbank.com', u'typo', '76.74.212.106')
(u'citizensbank.com', 'ciktizensbank.ws.', 'ciktizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'cktizensbank.ws.', 'cktizensbank.ws', u'bits', '64.70.19.203')
(u'citizensbank.com', 'citizensbankc.com.', 'citizensbankc.com', u'typo', '98.124.245.24')
(u'citizensbank.com', 'citizenbank.info.', 'citizenbank.info', u'typo', '54.247.163.194')
(u'citizensbank.com', 'citizensbamk.com.', 'citizensbamk.com', u'homo', '67.227.226.241')
(u'citizensbank.com', 'citiizensbank.com.', 'citiizensbank.com', u'typo', '158.69.143.113')
(u'citizensbank.com', 'citizensbnk.ws.', 'citizensbnk.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizernsbank.com.', 'citizernsbank.com', u'typo', '85.159.233.55')
(u'citizensbank.com', 'citizensbanj.com.', 'citizensbanj.com', u'bits', '54.72.9.51')
(u'citizensbank.com', 'citizendbank.com.', 'citizendbank.com', u'typo', '208.73.211.177')
(u'citizensbank.com', 'citizansbank.com.', 'citizansbank.com', u'homo', '69.172.201.153')
(u'citizensbank.com', 'citizenxbank.com.', 'citizenxbank.com', u'typo', '69.16.230.43')
(u'citizensbank.com', 'cit8izensbank.ws.', 'cit8izensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citezensbank.ws.', 'citezensbank.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'citizensbanl.com.', 'citizensbanl.com', u'typo', '158.69.143.97')
(u'citizensbank.com', 'ip-citizensbank.com.', 'ip-citizensbank.com', 'combo', '72.52.10.14')
(u'citizensbank.com', 'citizeensbank.com.', 'citizeensbank.com', u'typo', '199.191.50.73')
(u'citizensbank.com', 'ctizensbank.ws.', 'ctizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbanl.com.', 'citizensbanl.com', u'typo', '158.69.143.99')
(u'citizensbank.com', 'citozensbank.com.', 'citozensbank.com', u'homo', '85.159.233.35')
(u'citizensbank.com', 'citizensbank-texas.com.', 'citizensbank-texas.com', 'combo', '66.55.107.64')
(u'citizensbank.com', 'citizunsbank.ws.', 'citizunsbank.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'citiznesbank.com.', 'citiznesbank.com', u'typo', '198.50.233.225')
(u'citizensbank.com', 'citrizensbank.com.', 'citrizensbank.com', u'typo', '72.52.178.23')
(u'citizensbank.com', 'cirizensbank.ws.', 'cirizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citozensbank.com.', 'citozensbank.com', u'homo', '198.50.233.233')
(u'citizensbank.com', 'cit8zensbank.ws.', 'cit8zensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbankk.com.', 'citizensbankk.com', u'typo', '149.202.120.46')
(u'citizensbank.com', 'citizensabnk.com.', 'citizensabnk.com', u'typo', '198.50.233.231')
(u'citizensbank.com', 'citzensbank.ws.', 'citzensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensabnk.com.', 'citizensabnk.com', u'typo', '198.50.233.233')
(u'citizensbank.com', 'citizenebank.com.', 'citizenebank.com', u'typo', '199.59.242.150')
(u'citizensbank.com', 'citiznesbank.co.', 'citiznesbank.co', u'typo', '103.224.182.243')
(u'citizensbank.com', 'citizenbank.eu.', 'citizenbank.eu', u'typo', '185.26.105.244')
(u'citizensbank.com', 'online-citizensbanks.com.', 'online-citizensbanks.com', 'combo', '93.191.168.52')
(u'citizensbank.com', 'ciyizensbank.ws.', 'ciyizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensabnk.com.', 'citizensabnk.com', u'typo', '198.50.233.236')
(u'citizensbank.com', 'citizwnsbank.ws.', 'citizwnsbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizendbank.com.', 'citizendbank.com', u'typo', '208.73.210.202')
(u'citizensbank.com', 'first-citizensbankky.com.', 'first-citizensbankky.com', 'combo', '50.63.202.25')
(u'citizensbank.com', 'cutizensbank.com.', 'cutizensbank.com', u'homo', '162.210.196.166')
(u'citizensbank.com', 'ccitizensbank.com.', 'ccitizensbank.com', u'typo', '162.210.196.167')
(u'citizensbank.com', 'ccitizensbank.com.', 'ccitizensbank.com', u'typo', '162.210.196.168')
(u'citizensbank.com', 'citizensbankk.com.', 'citizensbankk.com', u'typo', '158.69.143.99')
(u'citizensbank.com', 'ccitizensbank.ws.', 'ccitizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'ciitizensbank.ws.', 'ciitizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizemsbank.com.', 'citizemsbank.com', u'homo', '208.73.210.217')
(u'citizensbank.com', 'citizenbank.info.', 'citizenbank.info', u'typo', '46.51.177.195')
(u'citizensbank.com', 'citiznsbank.com.', 'citiznsbank.com', u'typo', '103.224.182.252')
(u'citizensbank.com', 'citizebsbank.ws.', 'citizebsbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbankk.com.', 'citizensbankk.com', u'typo', '158.69.143.103')
(u'citizensbank.com', 'citizensebank.us.', 'citizensebank.us', u'typo', '208.91.197.27')
(u'citizensbank.com', 'citzizensbank.com.', 'citzizensbank.com', u'typo', '51.254.28.160')
(u'citizensbank.com', 'cutizensbank.com.', 'cutizensbank.com', u'homo', '81.171.22.5')
(u'citizensbank.com', 'ccitizensbank.com.', 'ccitizensbank.com', u'typo', '81.171.22.6')
(u'citizensbank.com', 'ccitizensbank.com.', 'ccitizensbank.com', u'typo', '81.171.22.7')
(u'citizensbank.com', 'cutizensbank.com.', 'cutizensbank.com', u'homo', '81.171.22.6')
(u'citizensbank.com', 'citzizensbank.com.', 'citzizensbank.com', u'typo', '51.254.28.162')
(u'citizensbank.com', 'citixensbank.com.', 'citixensbank.com', u'bits', '98.124.245.24')
(u'citizensbank.com', 'cutizensbank.com.', 'cutizensbank.com', u'homo', '81.171.22.7')
(u'citizensbank.com', 'citozensbank.com.', 'citozensbank.com', u'homo', '85.159.233.41')
(u'citizensbank.com', 'citizemnsbank.ws.', 'citizemnsbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citiznesbank.com.', 'citiznesbank.com', u'typo', '198.50.233.231')
(u'citizensbank.com', 'citizxensbank.ws.', 'citizxensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'itizensbank.com.', 'itizensbank.com', u'typo', '216.157.88.23')
(u'citizensbank.com', 'citizensebank.bank.', 'citizensebank.bank', u'typo', '52.86.189.41')
(u'citizensbank.com', 'cititensbank.com.', 'cititensbank.com', u'typo', '37.48.65.136')
(u'citizensbank.com', 'citizensabnk.com.', 'citizensabnk.com', u'typo', '85.159.233.41')
(u'citizensbank.com', 'citizensbank.club.', 'citizensbank.club', 'wrongTLD', '72.52.4.122')
(u'citizensbank.com', 'itizensbank.com.', 'itizensbank.com', u'typo', '216.157.88.27')
(u'citizensbank.com', 'citizrnsbank.ws.', 'citizrnsbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbanlk.ws.', 'citizensbanlk.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'citiznesbank.com.', 'citiznesbank.com', u'typo', '198.50.233.237')
(u'citizensbank.com', 'citzensbank.com.', 'citzensbank.com', u'typo', '51.254.28.160')
(u'citizensbank.com', 'citizensbnak.ws.', 'citizensbnak.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citzizensbank.com.', 'citzizensbank.com', u'typo', '158.69.143.113')
(u'citizensbank.com', 'citizensbank-ca.com.', 'citizensbank-ca.com', 'combo', '45.33.9.234')
(u'citizensbank.com', 'ciutizensbank.ws.', 'ciutizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citzensbank.com.', 'citzensbank.com', u'typo', '51.254.28.162')
(u'citizensbank.com', 'cutizensbank.ws.', 'cutizensbank.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'cityizensbank.ws.', 'cityizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizenbank.info.', 'citizenbank.info', u'typo', '54.246.93.13')
(u'citizensbank.com', 'citizensbanks.com.', 'citizensbanks.com', u'typo', '103.224.182.238')
(u'citizensbank.com', 'ci9tizensbank.ws.', 'ci9tizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'c9tizensbank.ws.', 'c9tizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizrensbank.com.', 'citizrensbank.com', u'typo', '103.224.182.214')
(u'citizensbank.com', 'citizzensbank.ws.', 'citizzensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbnak.com.', 'citizensbnak.com', u'typo', '103.224.182.252')
(u'citizensbank.com', 'citizenbsank.com.', 'citizenbsank.com', u'typo', '172.107.9.31')
(u'citizensbank.com', 'citfizensbank.ws.', 'citfizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citzensbank.com.', 'citzensbank.com', u'typo', '158.69.143.113')
(u'citizensbank.com', 'citizennsbank.com.', 'citizennsbank.com', u'typo', '76.74.212.106')
(u'citizensbank.com', 'citizendbank.com.', 'citizendbank.com', u'typo', '208.73.210.217')
(u'citizensbank.com', 'ciyizensbank.com.', 'ciyizensbank.com', u'typo', '199.115.116.216')
(u'citizensbank.com', 'citizensbankx.ws.', 'citizensbankx.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbak.ws.', 'citizensbak.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizenbank.info.', 'citizenbank.info', u'typo', '176.34.186.137')
(u'citizensbank.com', 'citizensbasnk.ws.', 'citizensbasnk.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'cjitizensbank.ws.', 'cjitizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizenshank.ws.', 'citizenshank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensvbank.com.', 'citizensvbank.com', u'typo', '141.8.224.93')
(u'citizensbank.com', 'ditizensbank.ws.', 'ditizensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'ctiizensbank.com.', 'ctiizensbank.com', u'typo', '158.69.143.109')
(u'citizensbank.com', 'cit9izensbank.ws.', 'cit9izensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbaank.com.', 'citizensbaank.com', u'typo', '208.73.211.165')
(u'citizensbank.com', 'citizenbank.info.', 'citizenbank.info', u'typo', '54.247.124.229')
(u'citizensbank.com', 'cititensbank.com.', 'cititensbank.com', u'typo', '37.48.65.143')
(u'citizensbank.com', 'citziensbank.com.', 'citziensbank.com', u'typo', '95.211.219.65')
(u'citizensbank.com', 'citizensbawnk.ws.', 'citizensbawnk.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citisensbank.com.', 'citisensbank.com', u'typo', '162.242.150.89')
(u'citizensbank.com', 'citizensbankf.ws.', 'citizensbankf.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensebank.info.', 'citizensebank.info', u'typo', '208.91.197.27')
(u'citizensbank.com', 'citizensbwank.ws.', 'citizensbwank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensebank.org.', 'citizensebank.org', u'typo', '208.91.197.27')
(u'citizensbank.com', 'citisensbank.ws.', 'citisensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'cirtizensbank.com.', 'cirtizensbank.com', u'typo', '103.224.182.243')
(u'citizensbank.com', 'citizensbannk.com.', 'citizensbannk.com', u'typo', '54.72.9.51')
(u'citizensbank.com', 'citizensbark.ws.', 'citizensbark.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'citizwnsbank.com.', 'citizwnsbank.com', u'typo', '51.254.28.162')
(u'citizensbank.com', 'cltizensbank.ws.', 'cltizensbank.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'citizenbank.org.', 'citizenbank.org', u'typo', '93.191.168.52')
(u'citizensbank.com', 'citisensbank.com.', 'citisensbank.com', u'typo', '54.205.101.85')
(u'citizensbank.com', 'citizenssbank.com.', 'citizenssbank.com', u'typo', '103.224.182.245')
(u'citizensbank.com', 'cetizensbank.ws.', 'cetizensbank.ws', u'homo', '64.70.19.203')
(u'citizensbank.com', 'citizewnsbank.ws.', 'citizewnsbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizenbank.info.', 'citizenbank.info', u'typo', '54.246.98.169')
(u'citizensbank.com', 'citizensbanj.com.', 'citizensbanj.com', u'bits', '185.53.178.6')
(u'citizensbank.com', 'citikzensbank.ws.', 'citikzensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizenbank.net.', 'citizenbank.net', u'typo', '146.148.34.125')
(u'citizensbank.com', 'citizensbynk.ws.', 'citizensbynk.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizwnsbank.com.', 'citizwnsbank.com', u'typo', '158.69.143.112')
(u'citizensbank.com', 'citizensbanl.com.', 'citizensbanl.com', u'typo', '149.202.120.46')
(u'citizensbank.com', 'citizensnbank.ws.', 'citizensnbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbaank.com.', 'citizensbaank.com', u'typo', '208.73.211.177')
(u'citizensbank.com', 'citiznesbank.com.', 'citiznesbank.com', u'typo', '85.159.233.55')
(u'citizensbank.com', 'citozensbank.com.', 'citozensbank.com', u'homo', '85.159.233.63')
(u'citizensbank.com', 'ciizensbank.com.', 'ciizensbank.com', u'typo', '199.59.242.150')
(u'citizensbank.com', 'ci5izensbank.ws.', 'ci5izensbank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensbabk.com.', 'citizensbabk.com', u'typo', '199.59.242.150')
(u'citizensbank.com', 'citizensbanl.ws.', 'citizensbanl.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensabnk.com.', 'citizensabnk.com', u'typo', '85.159.233.63')
(u'citizensbank.com', 'citizensbaqnk.ws.', 'citizensbaqnk.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizensgank.ws.', 'citizensgank.ws', u'typo', '64.70.19.203')
(u'citizensbank.com', 'citizens-bank.com.', 'citizens-bank.com', u'typo', '52.205.91.73')
(u'citizensbank.com', 'citezensbank.com.', 'citezensbank.com', u'homo', '103.224.182.238')
