(u'tripadvisor.com', 'trippadvisor.info.', 'trippadvisor.info', u'typo', '166.88.19.221')
(u'tripadvisor.com', 'tripadviser.no.', 'tripadviser.no', u'homo', '185.53.178.6')
(u'tripadvisor.com', 'tripadwisor.at.', 'tripadwisor.at', u'bits', '81.169.145.150')
(u'tripadvisor.com', 'tripavdisor.it.', 'tripavdisor.it', u'typo', '62.149.128.157')
(u'tripadvisor.com', 'tripasdvisor.com.', 'tripasdvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadviser.gr.', 'tripadviser.gr', u'homo', '165.160.15.20')
(u'tripadvisor.com', 'tripadrisor.com.', 'tripadrisor.com', u'bits', '199.59.242.150')
(u'tripadvisor.com', 'tripadvidsor.com.', 'tripadvidsor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tirpadvisor.de.', 'tirpadvisor.de', u'typo', '185.53.178.7')
(u'tripadvisor.com', 'tripadvjisor.com.ph.', 'tripadvjisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'trilpadvisor.com.', 'trilpadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisory.net.', 'tripadvisory.net', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadviosor.com.', 'tripadviosor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvisor.su.', 'tripadvisor.su', 'wrongTLD', '91.195.240.135')
(u'tripadvisor.com', 'trkpadvisor.com.', 'trkpadvisor.com', u'bits', '23.22.216.234')
(u'tripadvisor.com', 'tripadviser.pk.', 'tripadviser.pk', u'homo', '165.160.13.20')
(u'tripadvisor.com', 'tropadvisor.com.', 'tropadvisor.com', u'homo', '52.52.64.247')
(u'tripadvisor.com', 'tripadisor.es.', 'tripadisor.es', u'typo', '188.166.84.43')
(u'tripadvisor.com', 'tripadvisor-brazil.com.', 'tripadvisor-brazil.com', 'combo', '141.138.169.214')
(u'tripadvisor.com', 'teripadvisor.com.ph.', 'teripadvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tripadviwsor.com.', 'tripadviwsor.com', u'typo', '54.72.9.51')
(u'tripadvisor.com', 't5ipadvisor.com.', 't5ipadvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tipadvisor.net.', 'tipadvisor.net', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tripadvisor.co.it.', 'tripadvisor.co.it', 'wrongTLD', '165.160.15.20')
(u'tripadvisor.com', 'tripadvisor.quebec.', 'tripadvisor.quebec', 'wrongTLD', '165.160.13.20')
(u'tripadvisor.com', 'tripqdvisor.com.', 'tripqdvisor.com', u'bits', '23.22.216.234')
(u'tripadvisor.com', 'paymentprotection-tripadvisor.com.', 'paymentprotection-tripadvisor.com', 'combo', '216.239.36.21')
(u'tripadvisor.com', 'tripadviser.org.', 'tripadviser.org', u'homo', '199.102.233.31')
(u'tripadvisor.com', 'tripadivisor.com.', 'tripadivisor.com', u'homo', '208.73.211.165')
(u'tripadvisor.com', 'tripadviosr.it.', 'tripadviosr.it', u'typo', '62.149.128.151')
(u'tripadvisor.com', 'dripadvisor.com.', 'dripadvisor.com', u'bits', '208.72.158.50')
(u'tripadvisor.com', 'tripadvisor.lat.', 'tripadvisor.lat', 'wrongTLD', '200.94.181.10')
(u'tripadvisor.com', 'about-tripadvisor.com.', 'about-tripadvisor.com', 'combo', '62.149.128.160')
(u'tripadvisor.com', 'ee-tripadvisor.com.', 'ee-tripadvisor.com', 'combo', '216.239.36.21')
(u'tripadvisor.com', 'best-tripadvisor.com.', 'best-tripadvisor.com', 'combo', '94.136.40.82')
(u'tripadvisor.com', 'email-tripadvisor.com.', 'email-tripadvisor.com', 'combo', '165.160.15.20')
(u'tripadvisor.com', 'tripadvispr.de.', 'tripadvispr.de', u'typo', '165.160.13.20')
(u'tripadvisor.com', 'tritadvisor.com.', 'tritadvisor.com', u'bits', '37.48.65.152')
(u'tripadvisor.com', 'tripadvisor-sen-yan.com.', 'tripadvisor-sen-yan.com', 'combo', '217.70.184.38')
(u'tripadvisor.com', 'static190-25-242-tripadvisor.com.ph.', 'static190-25-242-tripadvisor.com.ph', 'combo', '45.79.222.138')
(u'tripadvisor.com', '4ripadvisor.com.', '4ripadvisor.com', u'bits', '52.86.163.26')
(u'tripadvisor.com', 'tripadvisor-review.com.', 'tripadvisor-review.com', 'combo', '216.185.144.185')
(u'tripadvisor.com', 'tripadvisor.lat.', 'tripadvisor.lat', 'wrongTLD', '200.94.181.11')
(u'tripadvisor.com', 'tripsadvisor.com.sa.', 'tripsadvisor.com.sa', u'typo', '162.144.28.135')
(u'tripadvisor.com', 'tripadvisora.com.', 'tripadvisora.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'trijpadvisor.com.', 'trijpadvisor.com', u'typo', '185.53.178.6')
(u'tripadvisor.com', 'tripadvisor.co.za.', 'tripadvisor.co.za', 'wrongTLD', '192.229.182.112')
(u'tripadvisor.com', 'tripadvisors.eu.', 'tripadvisors.eu', u'typo', '165.160.15.20')
(u'tripadvisor.com', 'tripadisor.it.', 'tripadisor.it', u'typo', '185.53.179.6')
(u'tripadvisor.com', 'tripadviser.it.', 'tripadviser.it', u'homo', '165.160.15.20')
(u'tripadvisor.com', 'tripadviosr.it.', 'tripadviosr.it', u'typo', '62.149.128.154')
(u'tripadvisor.com', 'about-tripadvisor.com.', 'about-tripadvisor.com', 'combo', '62.149.128.163')
(u'tripadvisor.com', 'peru-tripadvisors-mail.com.', 'peru-tripadvisors-mail.com', 'combo', '85.158.212.18')
(u'tripadvisor.com', 'tripadisor.com.', 'tripadisor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'triapdvisor.it.', 'triapdvisor.it', u'typo', '62.149.128.160')
(u'tripadvisor.com', 'tripyadvisor.com.', 'tripyadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tr9ipadvisor.com.ph.', 'tr9ipadvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'fr-tripadvisor.com.', 'fr-tripadvisor.com', 'combo', '216.239.36.21')
(u'tripadvisor.com', 'tripadvisir.com.', 'tripadvisir.com', u'homo', '122.248.252.55')
(u'tripadvisor.com', 'tripasdvisor.com.ph.', 'tripasdvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tripabvisor.com.', 'tripabvisor.com', u'homo', '95.211.219.66')
(u'tripadvisor.com', 'tripadviser.com.sg.', 'tripadviser.com.sg', u'homo', '165.160.15.20')
(u'tripadvisor.com', 'tripadvisorn.com.', 'tripadvisorn.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tripadvisor.sucks.', 'tripadvisor.sucks', 'wrongTLD', '165.160.13.20')
(u'tripadvisor.com', 'about-tripadvisor.com.', 'about-tripadvisor.com', 'combo', '62.149.128.166')
(u'tripadvisor.com', 'tripadviosr.it.', 'tripadviosr.it', u'typo', '62.149.128.157')
(u'tripadvisor.com', 'teipadvisor.com.', 'teipadvisor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tripadvisor.cn.', 'tripadvisor.cn', 'wrongTLD', '139.220.193.169')
(u'tripadvisor.com', 'tripadviser.com.', 'tripadviser.com', u'homo', '199.102.233.31')
(u'tripadvisor.com', 'mx.about-tripadvisor.com.', 'mx.about-tripadvisor.com', 'combo', '62.149.128.151')
(u'tripadvisor.com', 'triapdvisor.it.', 'triapdvisor.it', u'typo', '62.149.128.163')
(u'tripadvisor.com', 'tripadvisod.com.', 'tripadvisod.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'dripadvisor.net.', 'dripadvisor.net', u'bits', '50.63.202.38')
(u'tripadvisor.com', 'trpadvisor.co.uk.', 'trpadvisor.co.uk', u'typo', '54.72.9.51')
(u'tripadvisor.com', 'tripadviser.cu.', 'tripadviser.cu', u'homo', '165.160.15.20')
(u'tripadvisor.com', 'tripadviso.de.', 'tripadviso.de', u'typo', '141.8.224.48')
(u'tripadvisor.com', 'tripadvisor.cu.', 'tripadvisor.cu', 'wrongTLD', '165.160.13.20')
(u'tripadvisor.com', 'tripadvisnr.com.', 'tripadvisnr.com', u'bits', '69.64.147.242')
(u'tripadvisor.com', 'tripadvisor.com.do.', 'tripadvisor.com.do', 'wrongTLD', '165.160.15.20')
(u'tripadvisor.com', 'tripadviusor.com.', 'tripadviusor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'photo-tripadvisor.com.', 'photo-tripadvisor.com', 'combo', '50.63.202.61')
(u'tripadvisor.com', 'tripadvisor-es-nl.com.', 'tripadvisor-es-nl.com', 'combo', '217.70.184.38')
(u'tripadvisor.com', 'trippadvisor.net.', 'trippadvisor.net', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadviyor.com.', 'tripadviyor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'zripadvisor.com.', 'zripadvisor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tripavisor.ws.', 'tripavisor.ws', u'typo', '64.70.19.203')
(u'tripadvisor.com', 'triapdvisor.de.', 'triapdvisor.de', u'typo', '185.53.179.8')
(u'tripadvisor.com', 'tripqadvisor.com.ph.', 'tripqadvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tripadvisor-gb-nl.com.', 'tripadvisor-gb-nl.com', 'combo', '217.70.184.38')
(u'tripadvisor.com', 'trlpadvisor.com.', 'trlpadvisor.com', u'homo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvisor.it.', 'tripadvisor.it', 'wrongTLD', '192.229.162.112')
(u'tripadvisor.com', 'guilt-tripadvisor.com.', 'guilt-tripadvisor.com', 'combo', '107.21.92.231')
(u'tripadvisor.com', 'mx.about-tripadvisor.com.', 'mx.about-tripadvisor.com', 'combo', '62.149.128.154')
(u'tripadvisor.com', 'triapdvisor.it.', 'triapdvisor.it', u'typo', '62.149.128.166')
(u'tripadvisor.com', 'tripadlvisor.com.', 'tripadlvisor.com', u'homo', '52.86.163.26')
(u'tripadvisor.com', '4ripadvisor.com.', '4ripadvisor.com', u'bits', '52.52.64.247')
(u'tripadvisor.com', 'tripidvisor.com.', 'tripidvisor.com', u'homo', '52.52.64.247')
(u'tripadvisor.com', 'tripadviser.hu.', 'tripadviser.hu', u'homo', '165.160.13.20')
(u'tripadvisor.com', 'tripadvbisor.com.', 'tripadvbisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisorr.com.', 'tripadvisorr.com', u'typo', '103.224.182.246')
(u'tripadvisor.com', 'teripadvisor.com.', 'teripadvisor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'triqadvisor.com.', 'triqadvisor.com', u'bits', '23.22.216.234')
(u'tripadvisor.com', 'tripadcisor.com.', 'tripadcisor.com', u'typo', '72.52.4.119')
(u'tripadvisor.com', 'tripodvisor.com.', 'tripodvisor.com', u'homo', '208.91.196.152')
(u'tripadvisor.com', 'tripadvesor.com.', 'tripadvesor.com', u'homo', '52.86.163.26')
(u'tripadvisor.com', 'fripadvisor.com.', 'fripadvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tripadvisor-com.com.', 'tripadvisor-com.com', 'combo', '207.244.95.48')
(u'tripadvisor.com', 'tripadviser.gr.', 'tripadviser.gr', u'homo', '165.160.13.20')
(u'tripadvisor.com', 'tripadvisor-boost.com.', 'tripadvisor-boost.com', 'combo', '74.208.215.68')
(u'tripadvisor.com', 'tripadvidor.co.uk.', 'tripadvidor.co.uk', u'typo', '108.59.12.98')
(u'tripadvisor.com', 'triladvisor.com.', 'triladvisor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'mx.about-tripadvisor.com.', 'mx.about-tripadvisor.com', 'combo', '62.149.128.157')
(u'tripadvisor.com', 'trimadvisor.co.uk.', 'trimadvisor.co.uk', u'typo', '213.171.205.253')
(u'tripadvisor.com', 'tripavisor.ca.', 'tripavisor.ca', u'typo', '72.52.179.174')
(u'tripadvisor.com', 'tripadvidor.co.uk.', 'tripadvidor.co.uk', u'typo', '108.59.12.99')
(u'tripadvisor.com', 'tripaedvisor.com.ph.', 'tripaedvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tripadvisor-ltr.com.', 'tripadvisor-ltr.com', 'combo', '216.239.38.21')
(u'tripadvisor.com', 'triupadvisor.com.', 'triupadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripasvisor.co.uk.', 'tripasvisor.co.uk', u'typo', '199.59.242.150')
(u'tripadvisor.com', 'tripadviesor.ca.', 'tripadviesor.ca', u'typo', '127.0.0.1')
(u'tripadvisor.com', 'tripadviskr.ws.', 'tripadviskr.ws', u'bits', '64.70.19.203')
(u'tripadvisor.com', 'tr9padvisor.com.', 'tr9padvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tripadvisor-llc-agency.com.', 'tripadvisor-llc-agency.com', 'combo', '216.239.38.21')
(u'tripadvisor.com', 'tripqadvisor.com.', 'tripqadvisor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tripydvisor.com.', 'tripydvisor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvisod.com.', 'tripadvisod.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisor.co.it.', 'tripadvisor.co.it', 'wrongTLD', '165.160.13.20')
(u'tripadvisor.com', 'developer-tripadvisor.com.', 'developer-tripadvisor.com', 'combo', '23.23.121.75')
(u'tripadvisor.com', 'tripadvissor.co.uk.', 'tripadvissor.co.uk', u'typo', '72.52.4.119')
(u'tripadvisor.com', 'tripadvisir.net.', 'tripadvisir.net', u'homo', '54.72.9.51')
(u'tripadvisor.com', 'tripadvisur.com.', 'tripadvisur.com', u'homo', '52.52.64.247')
(u'tripadvisor.com', 'paymentprotection-tripadvisor.com.', 'paymentprotection-tripadvisor.com', 'combo', '216.239.34.21')
(u'tripadvisor.com', 'tripadv9sor.com.', 'tripadv9sor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tirpadvisor.it.', 'tirpadvisor.it', u'typo', '62.149.128.151')
(u'tripadvisor.com', 'yripadvisor.com.', 'yripadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvoisor.com.', 'tripadvoisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'ee-tripadvisor.com.', 'ee-tripadvisor.com', 'combo', '216.239.34.21')
(u'tripadvisor.com', 'tripavdisor.it.', 'tripavdisor.it', u'typo', '62.149.128.160')
(u'tripadvisor.com', 'tripadvisorm.com.', 'tripadvisorm.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'email-tripadvisor.com.', 'email-tripadvisor.com', 'combo', '165.160.13.20')
(u'tripadvisor.com', 'trippadvisor.net.', 'trippadvisor.net', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripdavisor.it.', 'tripdavisor.it', u'typo', '199.59.242.150')
(u'tripadvisor.com', 'tripadfisor.com.', 'tripadfisor.com', u'bits', '52.52.64.247')
(u'tripadvisor.com', 'tripardvisor.com.', 'tripardvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tripadwisor.de.', 'tripadwisor.de', u'bits', '81.169.145.90')
(u'tripadvisor.com', 'tripadvisdor.com.', 'tripadvisdor.com', u'typo', '69.16.230.43')
(u'tripadvisor.com', 'tyripadvisor.com.', 'tyripadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'trip-advisor.com.', 'trip-advisor.com', u'typo', '95.211.219.67')
(u'tripadvisor.com', 'tripadisor.co.', 'tripadisor.co', u'typo', '199.59.242.150')
(u'tripadvisor.com', 'tripaedvisor.com.', 'tripaedvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tripadvisor.com.mx.', 'tripadvisor.com.mx', 'wrongTLD', '192.229.189.15')
(u'tripadvisor.com', 'tripadvisors.eu.', 'tripadvisors.eu', u'typo', '165.160.13.20')
(u'tripadvisor.com', 'belize-tripadvisor.com.', 'belize-tripadvisor.com', 'combo', '50.63.202.32')
(u'tripadvisor.com', 'tripadvisor.promo.', 'tripadvisor.promo', 'wrongTLD', '165.160.15.20')
(u'tripadvisor.com', 'tripadviser.it.', 'tripadviser.it', u'homo', '165.160.13.20')
(u'tripadvisor.com', 'tirpadvisor.it.', 'tirpadvisor.it', u'typo', '62.149.128.154')
(u'tripadvisor.com', 'tripavdisor.it.', 'tripavdisor.it', u'typo', '62.149.128.163')
(u'tripadvisor.com', 'tripadvisor-group.com.', 'tripadvisor-group.com', 'combo', '104.28.8.163')
(u'tripadvisor.com', 'tripadvidsor.com.', 'tripadvidsor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvisor.ru.', 'tripadvisor.ru', 'wrongTLD', '192.229.189.15')
(u'tripadvisor.com', 'tripadv8sor.com.', 'tripadv8sor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisor-trip-advisor.com.', 'tripadvisor-trip-advisor.com', 'combo', '74.208.215.71')
(u'tripadvisor.com', 'fr-tripadvisor.com.', 'fr-tripadvisor.com', 'combo', '216.239.34.21')
(u'tripadvisor.com', 'trpadvisor.com.', 'trpadvisor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tri0padvisor.com.', 'tri0padvisor.com', u'typo', '165.160.15.20')
(u'tripadvisor.com', 'trilpadvisor.com.', 'trilpadvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tripadvesor.com.', 'tripadvesor.com', u'homo', '52.52.64.247')
(u'tripadvisor.com', 'tripadviser.com.sg.', 'tripadviser.com.sg', u'homo', '165.160.13.20')
(u'tripadvisor.com', 'tripadvisor.xxx.', 'tripadvisor.xxx', 'wrongTLD', '199.253.28.9')
(u'tripadvisor.com', 'tripsadvisor.de.', 'tripsadvisor.de', u'typo', '185.53.179.7')
(u'tripadvisor.com', 'tripadvkisor.com.ph.', 'tripadvkisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tirpadvisor.it.', 'tirpadvisor.it', u'typo', '62.149.128.157')
(u'tripadvisor.com', 'tripavdisor.it.', 'tripavdisor.it', u'typo', '62.149.128.166')
(u'tripadvisor.com', 'tipadvisor.net.', 'tipadvisor.net', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvksor.com.', 'tripadvksor.com', u'bits', '52.52.18.176')
(u'tripadvisor.com', 'tropadvisor.com.', 'tropadvisor.com', u'homo', '23.22.216.234')
(u'tripadvisor.com', 'tripadvisdor.ws.', 'tripadvisdor.ws', u'typo', '64.70.19.203')
(u'tripadvisor.com', 'mail.tripadvisor-staff.com.', 'mail.tripadvisor-staff.com', 'combo', '213.133.104.46')
(u'tripadvisor.com', 'tripadviser.com.do.', 'tripadviser.com.do', u'homo', '165.160.15.20')
(u'tripadvisor.com', 'tripadvisor.com.do.', 'tripadvisor.com.do', 'wrongTLD', '165.160.13.20')
(u'tripadvisor.com', 'tripadviser.cu.', 'tripadviser.cu', u'homo', '165.160.13.20')
(u'tripadvisor.com', 'tripadvixor.com.', 'tripadvixor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripsdvisor.com.', 'tripsdvisor.com', u'typo', '103.224.182.252')
(u'tripadvisor.com', 'tripadvisor.com.pt.', 'tripadvisor.com.pt', 'wrongTLD', '165.160.15.20')
(u'tripadvisor.com', 'tripadvisor-village-tropical-sen-yan.com.', 'tripadvisor-village-tropical-sen-yan.com', 'combo', '217.70.184.38')
(u'tripadvisor.com', 'tripadv9sor.com.', 'tripadv9sor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisor.website.', 'tripadvisor.website', 'wrongTLD', '217.160.230.111')
(u'tripadvisor.com', 'tropadvisor.pl.', 'tropadvisor.pl', u'homo', '72.52.4.119')
(u'tripadvisor.com', 'tripadvosor.co.uk.', 'tripadvosor.co.uk', u'homo', '185.53.178.7')
(u'tripadvisor.com', 'tripadviser.es.', 'tripadviser.es', u'homo', '165.160.15.20')
(u'tripadvisor.com', 'tripadvisor-238489055.com.', 'tripadvisor-238489055.com', 'combo', '212.227.247.59')
(u'tripadvisor.com', 'truipadvisor.com.', 'truipadvisor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadviskr.com.', 'tripadviskr.com', u'bits', '52.86.163.26')
(u'tripadvisor.com', 'tripadvispor.com.', 'tripadvispor.com', u'typo', '52.52.18.176')
(u'tripadvisor.com', 'tripaxdvisor.com.ph.', 'tripaxdvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tripadisor.com.', 'tripadisor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'dekasegi-tripadvisor.jp.', 'dekasegi-tripadvisor.jp', 'combo', '112.78.117.14')
(u'tripadvisor.com', 'tripadvisor.cloud.', 'tripadvisor.cloud', 'wrongTLD', '62.149.128.151')
(u'tripadvisor.com', 't5ripadvisor.com.', 't5ripadvisor.com', u'typo', '185.53.179.6')
(u'tripadvisor.com', 'tripadvlsor.com.', 'tripadvlsor.com', u'homo', '52.52.18.176')
(u'tripadvisor.com', 'tripadvisoe.com.', 'tripadvisoe.com', u'typo', '149.202.120.39')
(u'tripadvisor.com', 'tripadvisora.com.', 'tripadvisora.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'tripadviosr.it.', 'tripadviosr.it', u'typo', '62.149.128.160')
(u'tripadvisor.com', 'trip0advisor.com.', 'trip0advisor.com', u'typo', '165.160.15.20')
(u'tripadvisor.com', 'tfipadvisor.com.', 'tfipadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisor-reputation.com.', 'tripadvisor-reputation.com', 'combo', '192.0.78.24')
(u'tripadvisor.com', 'tripqdvisor.com.', 'tripqdvisor.com', u'bits', '52.52.18.176')
(u'tripadvisor.com', 'tripadvisorf.com.', 'tripadvisorf.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvior.co.uk.', 'tripadvior.co.uk', u'typo', '185.53.179.8')
(u'tripadvisor.com', 'trjipadvisor.com.ph.', 'trjipadvisor.com.ph', u'typo', '45.79.222.138')
(u'tripadvisor.com', 'tripadvisr.com.', 'tripadvisr.com', u'typo', '208.73.211.165')
(u'tripadvisor.com', 'tripadvisor.london.', 'tripadvisor.london', 'wrongTLD', '165.160.15.20')
(u'tripadvisor.com', 'tripadivisor.com.', 'tripadivisor.com', u'homo', '208.73.211.177')
(u'tripadvisor.com', 'medical-tripadvisor.com.', 'medical-tripadvisor.com', 'combo', '184.168.221.49')
(u'tripadvisor.com', 'troipadvisor.com.', 'troipadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripadvisir.com.', 'tripadvisir.com', u'homo', '54.243.196.246')
(u'tripadvisor.com', 'tripadvisor.bg.', 'tripadvisor.bg', 'wrongTLD', '195.191.148.175')
(u'tripadvisor.com', 'tripmadvisor.com.', 'tripmadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'tripyadvisor.com.', 'tripyadvisor.com', u'typo', '23.22.216.234')
(u'tripadvisor.com', 'teipadvisor.com.', 'teipadvisor.com', u'typo', '52.86.163.26')
(u'tripadvisor.com', 'tripadvisor-ltr.com.', 'tripadvisor-ltr.com', 'combo', '216.239.36.21')
(u'tripadvisor.com', 'tripadvisor-reputation.com.', 'tripadvisor-reputation.com', 'combo', '192.0.78.25')
(u'tripadvisor.com', 'tripadvisor-llc-agency.com.', 'tripadvisor-llc-agency.com', 'combo', '216.239.36.21')
(u'tripadvisor.com', 'tripadvisor.cloud.', 'tripadvisor.cloud', 'wrongTLD', '62.149.128.154')
(u'tripadvisor.com', 'tripzadvisor.com.', 'tripzadvisor.com', u'typo', '52.52.64.247')
(u'tripadvisor.com', 'trioadvisor.com.', 'trioadvisor.com', u'typo', '103.224.182.210')
(u'tripadvisor.com', 'tripadviosr.it.', 'tripadviosr.it', u'typo', '62.149.128.163')
(u'tripadvisor.com', 'agra-jaipur-tripadvisor.com.', 'agra-jaipur-tripadvisor.com', 'combo', '118.67.248.239')
(u'tripadvisor.com', 'trpiadvisor.ws.', 'trpiadvisor.ws', u'typo', '64.70.19.203')
(u'tripadvisor.com', 'ssl-tripadvisor.com.', 'ssl-tripadvisor.com', 'combo', '184.168.221.31')
(u'tripadvisor.com', 'tripadvuisor.com.ph.', 'tripadvuisor.com.ph', u'typo', '45.79.222.138')
