(u'walmart.com', 'walmart-brasil1.com.', 'walmart-brasil1.com', 'combo', '209.99.40.222')
(u'walmart.com', 'walmart-interviewer.org.', 'walmart-interviewer.org', 'combo', '72.52.10.14')
(u'walmart.com', 'friday-tv--walmart.com.', 'friday-tv--walmart.com', 'combo', '162.255.119.194')
(u'walmart.com', 'almart.it.', 'almart.it', u'typo', '62.149.128.154')
(u'walmart.com', 'walmart-compra.com.', 'walmart-compra.com', 'combo', '206.142.241.115')
(u'walmart.com', 'wal-mart.biz.pk.', 'wal-mart.biz.pk', u'typo', '165.160.13.20')
(u'walmart.com', 'walmart-rx-store.com.', 'walmart-rx-store.com', 'combo', '46.29.218.6')
(u'walmart.com', 'fishy-walmart.org.', 'fishy-walmart.org', 'combo', '72.52.10.14')
(u'walmart.com', 'unreal-walmart.org.', 'unreal-walmart.org', 'combo', '72.52.10.14')
(u'walmart.com', 'carrinhos-walmart.com.', 'carrinhos-walmart.com', 'combo', '108.167.137.45')
(u'walmart.com', 'mail.walmart-saison-amex-navi.com.', 'mail.walmart-saison-amex-navi.com', 'combo', '153.126.160.97')
(u'walmart.com', 'wlamart.com.', 'wlamart.com', u'typo', '208.73.210.202')
(u'walmart.com', 'carrinho-walmart-produtos.com.', 'carrinho-walmart-produtos.com', 'combo', '209.99.40.222')
(u'walmart.com', 'walmart.je.', 'walmart.je', 'wrongTLD', '165.160.13.20')
(u'walmart.com', 'walmart.ly.', 'walmart.ly', 'wrongTLD', '72.52.10.14')
(u'walmart.com', 'walmart.net.pk.', 'walmart.net.pk', 'wrongTLD', '165.160.15.20')
(u'walmart.com', 'walmart-mystery.com.', 'walmart-mystery.com', 'combo', '72.52.10.14')
(u'walmart.com', 'mail.app-cookies-walmart.com.', 'mail.app-cookies-walmart.com', 'combo', '96.125.160.34')
(u'walmart.com', 'carrinho-walmart-produtos.com.', 'carrinho-walmart-produtos.com', 'combo', '209.99.40.223')
(u'walmart.com', 'walmart-truths.org.', 'walmart-truths.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart.biz.pk.', 'walmart.biz.pk', 'wrongTLD', '165.160.13.20')
(u'walmart.com', 'magicphone-walmart.com.', 'magicphone-walmart.com', 'combo', '184.168.221.63')
(u'walmart.com', 'walmart-bharti.org.', 'walmart-bharti.org', 'combo', '208.91.197.7')
(u'walmart.com', 'walmwart.com.', 'walmwart.com', u'typo', '103.224.182.238')
(u'walmart.com', 'walmart-vendor.net.', 'walmart-vendor.net', 'combo', '198.11.204.79')
(u'walmart.com', 'walmart-pedidos.com.', 'walmart-pedidos.com', 'combo', '108.167.137.37')
(u'walmart.com', 'wallmart.biz.', 'wallmart.biz', u'typo', '208.91.197.39')
(u'walmart.com', 'almart.it.', 'almart.it', u'typo', '62.149.128.157')
(u'walmart.com', 'mm-walmart.com.', 'mm-walmart.com', 'combo', '64.124.14.46')
(u'walmart.com', 'walmart.gr.', 'walmart.gr', 'wrongTLD', '178.63.56.212')
(u'walmart.com', 'walmart.com.pl.', 'walmart.com.pl', 'wrongTLD', '165.160.13.20')
(u'walmart.com', 'walmart-male-enhancement-pills.us.', 'walmart-male-enhancement-pills.us', 'combo', '69.172.201.218')
(u'walmart.com', 'wallart.business.', 'wallart.business', u'bits', '194.29.226.25')
(u'walmart.com', 'wallmart.jp.', 'wallmart.jp', u'typo', '165.160.13.20')
(u'walmart.com', 'walmart-investor.com.', 'walmart-investor.com', 'combo', '104.24.106.131')
(u'walmart.com', 'walmaft.com.', 'walmaft.com', u'typo', '208.73.211.165')
(u'walmart.com', 'rate-your-walmart.com.', 'rate-your-walmart.com', 'combo', '198.1.110.150')
(u'walmart.com', 'wolmart.ca.', 'wolmart.ca', u'homo', '158.85.87.76')
(u'walmart.com', 'walmart-lied.com.', 'walmart-lied.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart.nl.', 'walmart.nl', 'wrongTLD', '72.52.10.14')
(u'walmart.com', 'wallart.ie.', 'wallart.ie', u'bits', '92.51.242.33')
(u'walmart.com', 'walmart-coupons.net.', 'walmart-coupons.net', 'combo', '69.172.201.153')
(u'walmart.com', 'walmart-foundation.org.', 'walmart-foundation.org', 'combo', '178.33.208.219')
(u'walmart.com', 'walmrat.com.', 'walmrat.com', u'typo', '72.52.4.120')
(u'walmart.com', 'real-walmart.com.', 'real-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-bharti.net.', 'walmart-bharti.net', 'combo', '208.91.197.7')
(u'walmart.com', 'walmar.net.pl.', 'walmar.net.pl', u'typo', '185.23.21.16')
(u'walmart.com', 'true-walmart.com.', 'true-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'tv4k-ultrahd-walmart.com.', 'tv4k-ultrahd-walmart.com', 'combo', '54.219.128.123')
(u'walmart.com', 'mail.walmart-promocoes-imbativeis.com.', 'mail.walmart-promocoes-imbativeis.com', 'combo', '188.93.231.126')
(u'walmart.com', 'walmart-ofertas-de-natal.com.', 'walmart-ofertas-de-natal.com', 'combo', '50.87.144.111')
(u'walmart.com', 'wallart.nl.', 'wallart.nl', u'bits', '194.29.226.25')
(u'walmart.com', 'walmarf.com.', 'walmarf.com', u'typo', '208.73.211.165')
(u'walmart.com', 'walmart.jp.', 'walmart.jp', 'wrongTLD', '216.87.148.114')
(u'walmart.com', 'walmart.co.in.', 'walmart.co.in', 'wrongTLD', '72.52.10.14')
(u'walmart.com', 'carrinho-walmart.com.', 'carrinho-walmart.com', 'combo', '74.119.239.234')
(u'walmart.com', 'walmart-interviewer.com.', 'walmart-interviewer.com', 'combo', '72.52.10.14')
(u'walmart.com', 'wamart.com.br.', 'wamart.com.br', u'typo', '108.179.232.88')
(u'walmart.com', 'male-enhancement-at-walmart.us.', 'male-enhancement-at-walmart.us', 'combo', '69.172.201.218')
(u'walmart.com', 'walmart-stores.info.', 'walmart-stores.info', 'combo', '93.191.168.52')
(u'walmart.com', 'walmar.art.br.', 'walmar.art.br', u'typo', '67.23.237.18')
(u'walmart.com', 'wlmart.ca.', 'wlmart.ca', u'typo', '149.202.120.35')
(u'walmart.com', 'walmart-site-carrinho.com.', 'walmart-site-carrinho.com', 'combo', '192.185.135.126')
(u'walmart.com', 'carrinho-walmart-opcoesdecompras.com.', 'carrinho-walmart-opcoesdecompras.com', 'combo', '192.185.135.126')
(u'walmart.com', 'wallmart.co.ve.', 'wallmart.co.ve', u'typo', '165.160.13.20')
(u'walmart.com', 'walmart-dvdrentals.com.', 'walmart-dvdrentals.com', 'combo', '203.27.227.220')
(u'walmart.com', 'offerphpsh2pr3ct2mt2sch2viewwalmart-4-dollar-list-atorvastatin-.ph.', 'offerphpsh2pr3ct2mt2sch2viewwalmart-4-dollar-list-atorvastatin-.ph', 'combo', '45.79.222.138')
(u'walmart.com', 'fishy-walmart.com.', 'fishy-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'unreal-walmart.com.', 'unreal-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'almart.ws.', 'almart.ws', u'typo', '64.70.19.203')
(u'walmart.com', 'wallart.de.', 'wallart.de', u'bits', '87.230.104.60')
(u'walmart.com', 'waplmart.com.', 'waplmart.com', u'typo', '184.168.221.25')
(u'walmart.com', 'noisilyphpsh1pr2ct3mt1sch2neargarcinia-cambogia-a-walmart-recei.ph.', 'noisilyphpsh1pr2ct3mt1sch2neargarcinia-cambogia-a-walmart-recei.ph', 'combo', '45.79.222.138')
(u'walmart.com', 'walmart-truths.com.', 'walmart-truths.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart.ooo.', 'walmart.ooo', 'wrongTLD', '208.91.197.7')
(u'walmart.com', 'ns1.walmart-supplier.org.', 'ns1.walmart-supplier.org', 'combo', '208.43.81.114')
(u'walmart.com', 'waalmart.com.br.', 'waalmart.com.br', u'typo', '103.224.182.211')
(u'walmart.com', 'walmart.hn.', 'walmart.hn', 'wrongTLD', '165.160.13.20')
(u'walmart.com', 'wlmart.com.br.', 'wlmart.com.br', u'typo', '103.224.182.211')
(u'walmart.com', 'walmart-promocao-net.com.', 'walmart-promocao-net.com', 'combo', '96.125.160.34')
(u'walmart.com', 'buyat-walmart.com.ni.', 'buyat-walmart.com.ni', 'combo', '165.160.15.20')
(u'walmart.com', 'find-walmart.com.', 'find-walmart.com', 'combo', '192.185.128.171')
(u'walmart.com', 'walmartn.com.', 'walmartn.com', u'typo', '199.59.242.150')
(u'walmart.com', 'galpao-walmart-ofertas-imperdivel.com.', 'galpao-walmart-ofertas-imperdivel.com', 'combo', '96.125.160.30')
(u'walmart.com', 'wahmart.com.', 'wahmart.com', u'bits', '209.50.181.100')
(u'walmart.com', 'walmazrt.com.', 'walmazrt.com', u'typo', '52.0.7.30')
(u'walmart.com', 'loja-walmart.com.', 'loja-walmart.com', 'combo', '74.208.236.178')
(u'walmart.com', 'wlmart.org.', 'wlmart.org', u'typo', '203.27.227.220')
(u'walmart.com', 'walmart-reward.online.', 'walmart-reward.online', 'combo', '198.54.117.212')
(u'walmart.com', 'promocao-do-dia-walmart.com.', 'promocao-do-dia-walmart.com', 'combo', '69.64.147.36')
(u'walmart.com', 'dishonest-walmart.org.', 'dishonest-walmart.org', 'combo', '72.52.10.14')
(u'walmart.com', 'descontododia-walmart.com.', 'descontododia-walmart.com', 'combo', '216.185.144.185')
(u'walmart.com', 'walmart-invoice.com.', 'walmart-invoice.com', 'combo', '184.105.192.2')
(u'walmart.com', 'ns1.walmart-supplier.net.', 'ns1.walmart-supplier.net', 'combo', '208.43.81.114')
(u'walmart.com', 'walmartx.com.', 'walmartx.com', u'typo', '184.168.221.40')
(u'walmart.com', 'wamart.pk.', 'wamart.pk', u'typo', '69.30.211.250')
(u'walmart.com', 'wallart.studio.', 'wallart.studio', u'bits', '69.64.147.28')
(u'walmart.com', 'walmartd.com.', 'walmartd.com', u'typo', '207.244.67.214')
(u'walmart.com', 'walmart-ofertas-2017.com.', 'walmart-ofertas-2017.com', 'combo', '96.125.160.30')
(u'walmart.com', 'walmart-sale.com.', 'walmart-sale.com', 'combo', '141.8.225.68')
(u'walmart.com', 'saldaodeanovelho-walmart.com.', 'saldaodeanovelho-walmart.com', 'combo', '74.119.239.234')
(u'walmart.com', 'walmart.lv.', 'walmart.lv', 'wrongTLD', '165.160.13.20')
(u'walmart.com', 'offerphpsh2pr2ct1mt1sch1kitchenventolin-100-price-walmartyear14.ph.', 'offerphpsh2pr2ct1mt1sch1kitchenventolin-100-price-walmartyear14.ph', 'combo', '45.79.222.138')
(u'walmart.com', 'wal-mart.com.ph.', 'wal-mart.com.ph', u'typo', '165.160.13.20')
(u'walmart.com', 'walmart-centroamerica.com.', 'walmart-centroamerica.com', 'combo', '162.255.119.53')
(u'walmart.com', 'mail.walmart-ofertas-app.com.', 'mail.walmart-ofertas-app.com', 'combo', '192.185.128.162')
(u'walmart.com', 'i-hate-walmart.com.', 'i-hate-walmart.com', 'combo', '209.217.242.194')
(u'walmart.com', 'walmart.uy.', 'walmart.uy', 'wrongTLD', '72.52.10.14')
(u'walmart.com', 'setembro-walmart.com.', 'setembro-walmart.com', 'combo', '74.208.236.25')
(u'walmart.com', 'walart.de.', 'walart.de', u'typo', '141.8.224.48')
(u'walmart.com', 'walmartd.com.', 'walmartd.com', u'typo', '207.244.67.216')
(u'walmart.com', 'lojavirtual-walmart.com.', 'lojavirtual-walmart.com', 'combo', '209.99.40.222')
(u'walmart.com', 'walmart-br1.com.', 'walmart-br1.com', 'combo', '209.99.40.222')
(u'walmart.com', 'lojavirtual-walmart.com.', 'lojavirtual-walmart.com', 'combo', '209.99.40.223')
(u'walmart.com', 'waljart.com.', 'waljart.com', u'typo', '103.224.182.251')
(u'walmart.com', 'walmart.com.bs.', 'walmart.com.bs', 'wrongTLD', '165.160.15.20')
(u'walmart.com', 'walmart-costco.com.', 'walmart-costco.com', 'combo', '50.63.202.42')
(u'walmart.com', 'walmart-greetings.co.uk.', 'walmart-greetings.co.uk', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-br1.com.', 'walmart-br1.com', 'combo', '209.99.40.223')
(u'walmart.com', 'walmartr.ca.', 'walmartr.ca', u'typo', '199.59.242.150')
(u'walmart.com', 'wallmart.org.', 'wallmart.org', u'typo', '69.172.201.153')
(u'walmart.com', 'walmat.com.mx.', 'walmat.com.mx', u'typo', '54.221.207.100')
(u'walmart.com', 'e-walmartmarketing.com.', 'e-walmartmarketing.com', 'combo', '74.119.239.234')
(u'walmart.com', 'walmartd.com.', 'walmartd.com', u'typo', '207.244.67.218')
(u'walmart.com', 'ns1.walmart-supplier.com.', 'ns1.walmart-supplier.com', 'combo', '208.43.81.114')
(u'walmart.com', 'fuck-walmart.org.', 'fuck-walmart.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-g4xtcomtv-estoque.com.', 'walmart-g4xtcomtv-estoque.com', 'combo', '74.119.239.234')
(u'walmart.com', 'walmart.moscow.', 'walmart.moscow', 'wrongTLD', '194.85.61.76')
(u'walmart.com', 'factual-walmart.org.', 'factual-walmart.org', 'combo', '72.52.10.14')
(u'walmart.com', 'xalmart.com.', 'xalmart.com', u'typo', '72.167.191.69')
(u'walmart.com', 'walamrt.ca.', 'walamrt.ca', u'typo', '85.159.233.40')
(u'walmart.com', 'walmart-search.com.', 'walmart-search.com', 'combo', '50.63.202.6')
(u'walmart.com', 'walkart.us.', 'walkart.us', u'typo', '98.139.135.128')
(u'walmart.com', 'esquentando-blackfriday-walmart.com.', 'esquentando-blackfriday-walmart.com', 'combo', '192.185.128.142')
(u'walmart.com', 'the-walmart-truth.org.', 'the-walmart-truth.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-lies.org.', 'walmart-lies.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-loja21.com.', 'walmart-loja21.com', 'combo', '209.99.40.222')
(u'walmart.com', 'walmart-tent-sale.com.', 'walmart-tent-sale.com', 'combo', '162.255.119.44')
(u'walmart.com', 'walmart.net.pk.', 'walmart.net.pk', 'wrongTLD', '165.160.13.20')
(u'walmart.com', 'walmart-unopportunity.org.', 'walmart-unopportunity.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmert.com.br.', 'walmert.com.br', u'homo', '189.113.167.104')
(u'walmart.com', 'selling-to-walmart.com.', 'selling-to-walmart.com', 'combo', '50.63.202.5')
(u'walmart.com', 'walmart-loja21.com.', 'walmart-loja21.com', 'combo', '209.99.40.223')
(u'walmart.com', 'walmartt.info.', 'walmartt.info', u'typo', '216.87.148.114')
(u'walmart.com', 'fuck-walmart.net.', 'fuck-walmart.net', 'combo', '72.52.10.14')
(u'walmart.com', 'dishonest-walmart.com.', 'dishonest-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'wallart.co.', 'wallart.co', u'bits', '64.77.94.131')
(u'walmart.com', 'wallart.com.vn.', 'wallart.com.vn', u'bits', '210.245.89.162')
(u'walmart.com', 'xn--walmrt-sta.com.', u'walm\xe1rt.com', u'homo', '184.168.221.46')
(u'walmart.com', 'mail.walmart-megaor.com.', 'mail.walmart-megaor.com', 'combo', '96.125.160.15')
(u'walmart.com', 'app-walmart-finaliza.com.', 'app-walmart-finaliza.com', 'combo', '96.125.160.33')
(u'walmart.com', 'walmart-coupons.com.', 'walmart-coupons.com', 'combo', '216.87.148.114')
(u'walmart.com', 'ns1.walmart-podcast.com.', 'ns1.walmart-podcast.com', 'combo', '72.167.163.32')
(u'walmart.com', 'walmat.ru.', 'walmat.ru', u'typo', '109.206.181.75')
(u'walmart.com', 'people-of-walmart.net.', 'people-of-walmart.net', 'combo', '103.224.182.243')
(u'walmart.com', 'wallart.es.', 'wallart.es', u'bits', '194.29.226.25')
(u'walmart.com', 'mail.carrinho-walmart-opcoesdecompras.com.', 'mail.carrinho-walmart-opcoesdecompras.com', 'combo', '192.185.135.126')
(u'walmart.com', 'wlmart.co.', 'wlmart.co', u'typo', '199.59.242.150')
(u'walmart.com', 'mail.walmart-dia-d-premios.com.', 'mail.walmart-dia-d-premios.com', 'combo', '96.125.160.15')
(u'walmart.com', 'walmart-web.com.', 'walmart-web.com', 'combo', '216.185.144.185')
(u'walmart.com', 'walmart-j5varejao.com.', 'walmart-j5varejao.com', 'combo', '74.119.239.234')
(u'walmart.com', 'wallmart.loan.', 'wallmart.loan', u'typo', '162.255.119.176')
(u'walmart.com', 'wallmart.soy.', 'wallmart.soy', u'typo', '65.254.250.119')
(u'walmart.com', 'walmart-pet-products.com.', 'walmart-pet-products.com', 'combo', '216.87.148.114')
(u'walmart.com', 'fuck-walmart.com.', 'fuck-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmartm.com.', 'walmartm.com', u'typo', '199.59.242.150')
(u'walmart.com', 'ualmart.com.', 'ualmart.com', u'bits', '216.250.121.97')
(u'walmart.com', 'wal-mart.vg.', 'wal-mart.vg', u'typo', '165.160.15.20')
(u'walmart.com', '2almart.com.', '2almart.com', u'typo', '103.224.182.251')
(u'walmart.com', 'walmart-ofertaslimitadas.com.', 'walmart-ofertaslimitadas.com', 'combo', '74.119.239.234')
(u'walmart.com', 'wallart.site.', 'wallart.site', u'bits', '194.29.226.25')
(u'walmart.com', 'mail.walmart-superdesconto.com.', 'mail.walmart-superdesconto.com', 'combo', '192.185.128.129')
(u'walmart.com', 'walmart-g4xt.com.', 'walmart-g4xt.com', 'combo', '74.119.239.234')
(u'walmart.com', 'carrinho-walmart-webbp.com.', 'carrinho-walmart-webbp.com', 'combo', '192.185.128.91')
(u'walmart.com', 'factual-walmart.com.', 'factual-walmart.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-lojavirtual.com.', 'walmart-lojavirtual.com', 'combo', '192.185.135.125')
(u'walmart.com', 'walmart-card.pro.', 'walmart-card.pro', 'combo', '162.255.119.244')
(u'walmart.com', 'walmart.net.au.', 'walmart.net.au', 'wrongTLD', '199.34.228.41')
(u'walmart.com', 'walmart-lies.com.', 'walmart-lies.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmrt.ca.', 'walmrt.ca', u'typo', '85.159.233.44')
(u'walmart.com', 'the-walmart-truth.com.', 'the-walmart-truth.com', 'combo', '72.52.10.14')
(u'walmart.com', 'wallart.berlin.', 'wallart.berlin', u'bits', '194.29.226.25')
(u'walmart.com', 'walmaret.com.', 'walmaret.com', u'typo', '199.59.242.150')
(u'walmart.com', 'wlamart.org.', 'wlamart.org', u'typo', '203.27.227.220')
(u'walmart.com', 'walmart-people.com.', 'walmart-people.com', 'combo', '50.63.197.6')
(u'walmart.com', 'north-fortmyers-walmart.com.', 'north-fortmyers-walmart.com', 'combo', '216.87.148.114')
(u'walmart.com', 'wal-mart.org.ph.', 'wal-mart.org.ph', u'typo', '165.160.15.20')
(u'walmart.com', 'www.walmart-coupon-code.com.', 'www.walmart-coupon-code.com', 'combo', '104.18.33.245')
(u'walmart.com', 'walmart-unopportunity.com.', 'walmart-unopportunity.com', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-promos.com.', 'walmart-promos.com', 'combo', '162.255.119.20')
(u'walmart.com', 'walmart-newsletter.com.', 'walmart-newsletter.com', 'combo', '216.239.38.21')
(u'walmart.com', 'almart.it.', 'almart.it', u'typo', '62.149.128.160')
(u'walmart.com', 'walmartt.ca.', 'walmartt.ca', u'typo', '46.4.15.10')
(u'walmart.com', 'walmart-nonopportunity.org.', 'walmart-nonopportunity.org', 'combo', '72.52.10.14')
(u'walmart.com', 'ns2.walmart-supplier.org.', 'ns2.walmart-supplier.org', 'combo', '50.22.35.226')
(u'walmart.com', 'walmlart.com.', 'walmlart.com', u'typo', '103.224.182.238')
(u'walmart.com', 'buyat-walmart.com.ni.', 'buyat-walmart.com.ni', 'combo', '165.160.13.20')
(u'walmart.com', 'china-walmart.com.', 'china-walmart.com', 'combo', '208.91.197.104')
(u'walmart.com', 'waslmart.com.', 'waslmart.com', u'typo', '85.159.233.63')
(u'walmart.com', 'walmarth.com.', 'walmarth.com', u'typo', '185.53.178.9')
(u'walmart.com', 'wlamart.net.', 'wlamart.net', u'typo', '203.27.227.220')
(u'walmart.com', 'wal-mart.ph.', 'wal-mart.ph', u'typo', '165.160.15.20')
(u'walmart.com', 'welmart.org.', 'welmart.org', u'homo', '50.63.202.42')
(u'walmart.com', 'walmart-combr19.com.', 'walmart-combr19.com', 'combo', '69.172.201.153')
(u'walmart.com', 'fictitious-walmart.org.', 'fictitious-walmart.org', 'combo', '72.52.10.14')
(u'walmart.com', 'tadalafil-walmart.com.', 'tadalafil-walmart.com', 'combo', '45.56.69.72')
(u'walmart.com', 'walmart-siteoficial.com.', 'walmart-siteoficial.com', 'combo', '74.119.239.234')
(u'walmart.com', 'almart.it.', 'almart.it', u'typo', '62.149.128.163')
(u'walmart.com', 'walmaart.com.', 'walmaart.com', u'typo', '95.211.219.65')
(u'walmart.com', 'walmart-benefits.org.', 'walmart-benefits.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-comprasegura.com.', 'walmart-comprasegura.com', 'combo', '216.185.144.185')
(u'walmart.com', 'walmart-careers.com.', 'walmart-careers.com', 'combo', '72.52.179.175')
(u'walmart.com', 'walmsart.com.', 'walmsart.com', u'typo', '72.52.4.120')
(u'walmart.com', 'fake-walmart-associate.org.', 'fake-walmart-associate.org', 'combo', '72.52.10.14')
(u'walmart.com', 'walmart-promo-final-de-ano.com.', 'walmart-promo-final-de-ano.com', 'combo', '192.185.128.168')
(u'walmart.com', 'ns2.walmart-supplier.net.', 'ns2.walmart-supplier.net', 'combo', '50.22.35.226')
(u'walmart.com', 'walmart.fr.', 'walmart.fr', 'wrongTLD', '72.52.10.14')
