(u'groupon.com', 'groupion.de.', 'groupion.de', u'typo', '165.160.15.20')
(u'groupon.com', 'groupon-clone-script.net.', 'groupon-clone-script.net', 'combo', '52.52.79.238')
(u'groupon.com', 'groupoin.com.', 'groupoin.com', u'typo', '104.218.74.27')
(u'groupon.com', 'groupin.deals.', 'groupin.deals', u'homo', '62.233.121.61')
(u'groupon.com', 'groupon.social.', 'groupon.social', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'groupon.ch.', 'groupon.ch', 'wrongTLD', '50.115.217.112')
(u'groupon.com', 'mx0.groupon-spenden.com.', 'mx0.groupon-spenden.com', 'combo', '80.237.138.5')
(u'groupon.com', 'grouponk.com.', 'grouponk.com', u'typo', '165.160.13.20')
(u'groupon.com', 'groupone.com.pl.', 'groupone.com.pl', u'typo', '85.128.128.99')
(u'groupon.com', 'groupon.co.nz.', 'groupon.co.nz', 'wrongTLD', '72.246.56.105')
(u'groupon.com', 'grouponu.com.', 'grouponu.com', u'typo', '50.63.202.46')
(u'groupon.com', 'groupopn.com.', 'groupopn.com', u'typo', '103.224.182.238')
(u'groupon.com', 'spenden-groupon.org.', 'spenden-groupon.org', 'combo', '80.237.132.111')
(u'groupon.com', 'groupon.de.', 'groupon.de', 'wrongTLD', '184.28.15.135')
(u'groupon.com', 'grupon.cz.', 'grupon.cz', u'typo', '213.186.33.5')
(u'groupon.com', 'groupon.bs.', 'groupon.bs', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'gfroupon.com.', 'gfroupon.com', u'typo', '165.160.13.20')
(u'groupon.com', 'lte-grouponline.com.', 'lte-grouponline.com', 'combo', '74.220.199.6')
(u'groupon.com', 'groupion.de.', 'groupion.de', u'typo', '165.160.13.20')
(u'groupon.com', 'groupon.in.', 'groupon.in', 'wrongTLD', '72.52.4.120')
(u'groupon.com', 'broupon.com.', 'broupon.com', u'typo', '208.73.211.165')
(u'groupon.com', 'groupun.it.', 'groupun.it', u'homo', '46.166.184.102')
(u'groupon.com', 'spenden-groupon.net.', 'spenden-groupon.net', 'combo', '80.237.132.111')
(u'groupon.com', 'grouponb.com.', 'grouponb.com', u'typo', '165.160.13.20')
(u'groupon.com', 'grupon.net.', 'grupon.net', u'typo', '199.59.242.150')
(u'groupon.com', 'grouypon.com.', 'grouypon.com', u'typo', '165.160.13.20')
(u'groupon.com', 'gruopon.co.', 'gruopon.co', u'typo', '208.73.210.217')
(u'groupon.com', 'grouponw.com.', 'grouponw.com', u'typo', '112.78.117.192')
(u'groupon.com', 'troupon.com.', 'troupon.com', u'typo', '184.168.221.12')
(u'groupon.com', 'groupoln.com.', 'groupoln.com', u'typo', '165.160.13.20')
(u'groupon.com', 'grouponq.com.', 'grouponq.com', u'typo', '165.160.15.20')
(u'groupon.com', 'groupon-pellet.com.', 'groupon-pellet.com', 'combo', '185.43.44.65')
(u'groupon.com', 'spenden-groupon.com.', 'spenden-groupon.com', 'combo', '80.237.132.111')
(u'groupon.com', 'mail.shop-groupons.com.', 'mail.shop-groupons.com', 'combo', '185.104.28.48')
(u'groupon.com', 'groupons.info.', 'groupons.info', u'typo', '67.219.148.13')
(u'groupon.com', 'groupon.qpon.', 'groupon.qpon', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'roupon.net.', 'roupon.net', u'typo', '165.160.13.20')
(u'groupon.com', 'groupon-ratings.de.', 'groupon-ratings.de', 'combo', '217.160.233.231')
(u'groupon.com', 'grupon.de.', 'grupon.de', u'typo', '185.53.177.20')
(u'groupon.com', 'reserve-groupon.com.', 'reserve-groupon.com', 'combo', '165.160.13.20')
(u'groupon.com', 'grupon.eu.', 'grupon.eu', u'typo', '72.52.4.120')
(u'groupon.com', 'groupon.store.', 'groupon.store', 'wrongTLD', '165.160.15.20')
(u'groupon.com', 'groupen.net.', 'groupen.net', u'homo', '50.115.210.84')
(u'groupon.com', 'groupon.reviews.', 'groupon.reviews', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'grouzpon.com.', 'grouzpon.com', u'typo', '165.160.13.20')
(u'groupon.com', 'groupon.com.ar.', 'groupon.com.ar', 'wrongTLD', '34.231.138.65')
(u'groupon.com', 'groiupon.de.', 'groiupon.de', u'typo', '95.130.17.36')
(u'groupon.com', 'grouoon.de.', 'grouoon.de', u'typo', '185.53.179.8')
(u'groupon.com', 'groupon.rocks.', 'groupon.rocks', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'groupon.tv.', 'groupon.tv', 'wrongTLD', '104.28.27.26')
(u'groupon.com', 'yroupon.com.', 'yroupon.com', u'typo', '199.59.242.150')
(u'groupon.com', 'www-groupon.com.', 'www-groupon.com', 'combo', '199.59.242.150')
(u'groupon.com', 'groepon.net.', 'groepon.net', u'homo', '91.184.0.100')
(u'groupon.com', 'groupon-reservierung.de.', 'groupon-reservierung.de', 'combo', '89.31.143.1')
(u'groupon.com', 'froupon.nl.', 'froupon.nl', u'bits', '213.186.33.5')
(u'groupon.com', 'hroupon.it.', 'hroupon.it', u'typo', '213.186.33.5')
(u'groupon.com', 'grouponc.com.', 'grouponc.com', u'typo', '103.224.182.217')
(u'groupon.com', 'groupon-live.com.', 'groupon-live.com', 'combo', '165.160.15.20')
(u'groupon.com', 'grouipon.pl.', 'grouipon.pl', u'typo', '188.128.255.251')
(u'groupon.com', 'groupoin.com.', 'groupoin.com', u'typo', '104.218.72.27')
(u'groupon.com', 'groupoo.eu.', 'groupoo.eu', u'bits', '81.169.145.82')
(u'groupon.com', 'groupon.co.kr.', 'groupon.co.kr', 'wrongTLD', '218.153.8.45')
(u'groupon.com', 'groupon.fi.', 'groupon.fi', 'wrongTLD', '50.115.217.112')
(u'groupon.com', 'gropupon.de.', 'gropupon.de', u'typo', '185.53.179.7')
(u'groupon.com', 'groupon.co.th.', 'groupon.co.th', 'wrongTLD', '165.160.15.20')
(u'groupon.com', 'grojpon.com.', 'grojpon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupn.net.', 'groupn.net', u'typo', '118.127.48.124')
(u'groupon.com', 'group0n.pl.', 'group0n.pl', u'homo', '188.128.255.251')
(u'groupon.com', 'groupon-consulting-business.com.', 'groupon-consulting-business.com', 'combo', '216.185.144.185')
(u'groupon.com', 'gruopon.at.', 'gruopon.at', u'typo', '103.224.182.217')
(u'groupon.com', 'groupon-assurances.com.', 'groupon-assurances.com', 'combo', '212.227.247.89')
(u'groupon.com', 'groupon-notifications.com.', 'groupon-notifications.com', 'combo', '89.31.143.1')
(u'groupon.com', 'groupor.org.', 'groupor.org', u'homo', '184.168.221.34')
(u'groupon.com', 'grouponp.com.', 'grouponp.com', u'typo', '165.160.15.20')
(u'groupon.com', 'groupons.ws.', 'groupons.ws', u'typo', '64.70.19.203')
(u'groupon.com', 'grupon.biz.', 'grupon.biz', u'typo', '213.136.89.176')
(u'groupon.com', 'g5roupon.com.', 'g5roupon.com', u'typo', '165.160.15.20')
(u'groupon.com', 'groupon.travel.', 'groupon.travel', 'wrongTLD', '69.64.147.242')
(u'groupon.com', 'groupon.tv.', 'groupon.tv', 'wrongTLD', '104.28.26.26')
(u'groupon.com', 'groupong.com.', 'groupong.com', u'typo', '199.59.242.150')
(u'groupon.com', 'gr0upon.com.', 'gr0upon.com', u'homo', '103.224.182.252')
(u'groupon.com', 'grouponz.com.', 'grouponz.com', u'typo', '184.168.221.11')
(u'groupon.com', 'gfoupon.com.', 'gfoupon.com', u'typo', '165.160.15.20')
(u'groupon.com', 'goupon.com.co.', 'goupon.com.co', u'typo', '185.53.178.9')
(u'groupon.com', 'gropupon.com.', 'gropupon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupone.de.', 'groupone.de', u'typo', '72.52.4.120')
(u'groupon.com', 'groupon.com.pr.', 'groupon.com.pr', 'wrongTLD', '72.246.163.99')
(u'groupon.com', 'the-dawson-grouponline.com.', 'the-dawson-grouponline.com', 'combo', '50.63.202.16')
(u'groupon.com', 'groupon-ofertas.com.', 'groupon-ofertas.com', 'combo', '103.224.182.251')
(u'groupon.com', 'greoupon.de.', 'greoupon.de', u'typo', '85.17.10.131')
(u'groupon.com', 'grouponq.com.', 'grouponq.com', u'typo', '165.160.13.20')
(u'groupon.com', 'www.code-promo-groupon.site.', 'www.code-promo-groupon.site', 'combo', '54.72.130.67')
(u'groupon.com', 'gropuon.net.', 'gropuon.net', u'typo', '50.115.210.84')
(u'groupon.com', 'groupin.ru.', 'groupin.ru', u'homo', '194.58.112.165')
(u'groupon.com', 'groupon.co.ug.', 'groupon.co.ug', 'wrongTLD', '165.160.15.20')
(u'groupon.com', 'grouponu.org.', 'grouponu.org', u'typo', '72.46.232.213')
(u'groupon.com', 'goupon.ga.', 'goupon.ga', u'typo', '195.20.52.182')
(u'groupon.com', 'groupon.store.', 'groupon.store', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'gr5oupon.com.', 'gr5oupon.com', u'typo', '50.115.210.55')
(u'groupon.com', 'groopon.nl.', 'groopon.nl', u'homo', '95.170.70.116')
(u'groupon.com', 'groupon-reisen.com.', 'groupon-reisen.com', 'combo', '165.160.15.20')
(u'groupon.com', 'groupon.xyz.', 'groupon.xyz', 'wrongTLD', '23.234.27.209')
(u'groupon.com', 'jw-groupon.com.', 'jw-groupon.com', 'combo', '162.255.119.249')
(u'groupon.com', 'grouponx.de.', 'grouponx.de', u'typo', '165.160.15.20')
(u'groupon.com', 'groupion.eu.', 'groupion.eu', u'typo', '79.172.201.86')
(u'groupon.com', 'grouponu.net.', 'grouponu.net', u'typo', '72.46.232.213')
(u'groupon.com', 'groupgn.com.', 'groupgn.com', u'bits', '183.111.174.36')
(u'groupon.com', 'groopon.it.', 'groopon.it', u'homo', '149.56.126.237')
(u'groupon.com', 'shop-groupons.com.', 'shop-groupons.com', 'combo', '185.104.28.48')
(u'groupon.com', 'grouoon.com.', 'grouoon.com', u'typo', '103.224.182.238')
(u'groupon.com', 'groupon-live.com.', 'groupon-live.com', 'combo', '165.160.13.20')
(u'groupon.com', 'groupon.gf.', 'groupon.gf', 'wrongTLD', '72.46.232.213')
(u'groupon.com', 'groupon-cdn.ru.', 'groupon-cdn.ru', 'combo', '95.213.162.162')
(u'groupon.com', 'groupof.com.', 'groupof.com', u'bits', '54.72.9.51')
(u'groupon.com', 'roupon.com.', 'roupon.com', u'typo', '185.53.178.8')
(u'groupon.com', 'grouopn.pl.', 'grouopn.pl', u'typo', '212.91.7.33')
(u'groupon.com', 'groupon-a-thon.com.', 'groupon-a-thon.com', 'combo', '72.47.228.128')
(u'groupon.com', 'groupone.com.hk.', 'groupone.com.hk', u'typo', '103.11.103.112')
(u'groupon.com', 'groupon.co.th.', 'groupon.co.th', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'groupen.cn.', 'groupen.cn', u'homo', '112.125.93.15')
(u'groupon.com', 'gropuon.es.', 'gropuon.es', u'typo', '212.91.7.33')
(u'groupon.com', 'groupon.kz.', 'groupon.kz', 'wrongTLD', '78.40.109.2')
(u'groupon.com', 'grouppn.it.', 'grouppn.it', u'typo', '212.91.7.33')
(u'groupon.com', 'groupion.net.', 'groupion.net', u'typo', '165.160.15.20')
(u'groupon.com', 'groupon.de.', 'groupon.de', 'wrongTLD', '23.0.210.178')
(u'groupon.com', 'groopon.es.', 'groopon.es', u'homo', '46.105.140.156')
(u'groupon.com', 'espn-groupon.com.', 'espn-groupon.com', 'combo', '165.160.15.20')
(u'groupon.com', 'broupon.com.', 'broupon.com', u'typo', '208.73.211.177')
(u'groupon.com', 'groupoh.com.', 'groupoh.com', u'typo', '141.8.224.93')
(u'groupon.com', 'groupo0n.com.', 'groupo0n.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupone.es.', 'groupone.es', u'typo', '72.52.4.120')
(u'groupon.com', 'grouponp.com.', 'grouponp.com', u'typo', '165.160.13.20')
(u'groupon.com', 'g5roupon.com.', 'g5roupon.com', u'typo', '165.160.13.20')
(u'groupon.com', 'groupony.pl.', 'groupony.pl', u'typo', '212.91.7.33')
(u'groupon.com', 'group-on.net.', 'group-on.net', u'typo', '50.115.210.84')
(u'groupon.com', 'sexy-groupon.com.', 'sexy-groupon.com', 'combo', '81.169.145.70')
(u'groupon.com', 'gtroupon.com.', 'gtroupon.com', u'typo', '64.86.206.74')
(u'groupon.com', 'gorupon.com.', 'gorupon.com', u'typo', '199.59.242.150')
(u'groupon.com', 'gfoupon.com.', 'gfoupon.com', u'typo', '165.160.13.20')
(u'groupon.com', 'grooupon.it.', 'grooupon.it', u'typo', '185.53.178.7')
(u'groupon.com', 'groupon.pl.', 'groupon.pl', 'wrongTLD', '23.66.214.177')
(u'groupon.com', 'groupion.com.', 'groupion.com', u'typo', '165.160.15.20')
(u'groupon.com', 'grouon.com.', 'grouon.com', u'typo', '80.92.65.144')
(u'groupon.com', 'groupone.eu.', 'groupone.eu', u'typo', '127.0.0.1')
(u'groupon.com', 'grouopon.it.', 'grouopon.it', u'typo', '149.56.126.237')
(u'groupon.com', 'sex-groupon.com.', 'sex-groupon.com', 'combo', '81.169.145.68')
(u'groupon.com', 'grlupon.com.', 'grlupon.com', u'typo', '52.4.209.250')
(u'groupon.com', 'grouponi.it.', 'grouponi.it', u'typo', '188.213.172.156')
(u'groupon.com', 'group0n.com.', 'group0n.com', u'homo', '199.59.242.150')
(u'groupon.com', 'group-on.com.', 'group-on.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupin.com.', 'groupin.com', u'homo', '184.168.221.47')
(u'groupon.com', 'groupkn.com.', 'groupkn.com', u'bits', '192.64.147.176')
(u'groupon.com', 'goupon.com.', 'goupon.com', u'typo', '72.52.4.120')
(u'groupon.com', 'gdoupon.com.', 'gdoupon.com', u'typo', '192.64.147.193')
(u'groupon.com', 'groupon-vendors.com.', 'groupon-vendors.com', 'combo', '54.228.224.81')
(u'groupon.com', 'groupons.de.', 'groupons.de', u'typo', '185.53.179.8')
(u'groupon.com', 'groupon.co.ug.', 'groupon.co.ug', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'eroupon.com.', 'eroupon.com', u'bits', '49.212.239.132')
(u'groupon.com', 'grouponu.info.', 'grouponu.info', u'typo', '72.46.232.213')
(u'groupon.com', 'grouppn.nl.', 'grouppn.nl', u'typo', '212.91.7.33')
(u'groupon.com', 'groupno.net.', 'groupno.net', u'typo', '50.63.202.32')
(u'groupon.com', 'gr9upon.com.', 'gr9upon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'grouponv.com.', 'grouponv.com', u'typo', '165.160.15.20')
(u'groupon.com', 'groopon.net.', 'groopon.net', u'homo', '50.115.210.84')
(u'groupon.com', 'grou7pon.com.', 'grou7pon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupon.am.', 'groupon.am', 'wrongTLD', '104.27.142.145')
(u'groupon.com', 'groupon-reisen.com.', 'groupon-reisen.com', 'combo', '165.160.13.20')
(u'groupon.com', 'grouon.net.', 'grouon.net', u'typo', '50.115.210.84')
(u'groupon.com', 'groupon.com.fj.', 'groupon.com.fj', 'wrongTLD', '165.160.15.20')
(u'groupon.com', 'groopon.it.', 'groopon.it', u'homo', '46.166.184.102')
(u'groupon.com', 'groupon-coupon.net.', 'groupon-coupon.net', 'combo', '72.46.232.213')
(u'groupon.com', 'groupond.com.', 'groupond.com', u'typo', '37.48.65.136')
(u'groupon.com', 'groupob.pl.', 'groupob.pl', u'typo', '212.91.7.33')
(u'groupon.com', 'grouponx.de.', 'grouponx.de', u'typo', '165.160.13.20')
(u'groupon.com', 'sex-groupon.de.', 'sex-groupon.de', 'combo', '81.169.145.150')
(u'groupon.com', 'groupons.ovh.', 'groupons.ovh', u'typo', '34.194.46.217')
(u'groupon.com', 'groupon.at.', 'groupon.at', 'wrongTLD', '50.115.217.112')
(u'groupon.com', 'geoupon.nl.', 'geoupon.nl', u'typo', '212.91.7.33')
(u'groupon.com', 'groupof.org.', 'groupof.org', u'bits', '157.7.107.106')
(u'groupon.com', 'group0n.de.', 'group0n.de', u'homo', '54.72.9.51')
(u'groupon.com', 'groupon-porn.com.', 'groupon-porn.com', 'combo', '165.160.15.20')
(u'groupon.com', 'gr0oupon.com.', 'gr0oupon.com', u'typo', '50.115.210.55')
(u'groupon.com', 'grou8pon.com.', 'grou8pon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupons.ca.', 'groupons.ca', u'typo', '54.72.9.51')
(u'groupon.com', 'e-groupon.com.', 'e-groupon.com', 'combo', '74.119.239.234')
(u'groupon.com', 'ggroupon.com.', 'ggroupon.com', u'typo', '103.224.182.252')
(u'groupon.com', 'geoupon.de.', 'geoupon.de', u'typo', '212.91.7.33')
(u'groupon.com', 'groupon.sk.', 'groupon.sk', 'wrongTLD', '72.46.232.213')
(u'groupon.com', 'groupkon.com.', 'groupkon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'grouopon.pl.', 'grouopon.pl', u'typo', '212.91.7.33')
(u'groupon.com', 'groupont.com.', 'groupont.com', u'typo', '141.8.224.93')
(u'groupon.com', 'grouponz.co.nz.', 'grouponz.co.nz', u'typo', '185.53.177.29')
(u'groupon.com', 'my-groupon.ru.com.', 'my-groupon.ru.com', 'combo', '141.8.226.34')
(u'groupon.com', 'groupon.com.pa.', 'groupon.com.pa', 'wrongTLD', '23.203.232.165')
(u'groupon.com', 'espn-groupon.com.', 'espn-groupon.com', 'combo', '165.160.13.20')
(u'groupon.com', 'support-id-groupon.com.', 'support-id-groupon.com', 'combo', '216.185.144.185')
(u'groupon.com', 'holiday-groupon.com.', 'holiday-groupon.com', 'combo', '185.57.10.152')
(u'groupon.com', 'grupon.waw.pl.', 'grupon.waw.pl', u'typo', '79.96.226.208')
(u'groupon.com', 'groupn.hu.', 'groupn.hu', u'typo', '87.229.98.17')
(u'groupon.com', 'broupon.com.', 'broupon.com', u'typo', '208.73.210.202')
(u'groupon.com', 'groupon.cm.', 'groupon.cm', 'wrongTLD', '199.59.242.150')
(u'groupon.com', 'groupion.net.', 'groupion.net', u'typo', '165.160.13.20')
(u'groupon.com', 'groupo.com.', 'groupo.com', u'typo', '199.83.134.21')
(u'groupon.com', 'ggroupon.ph.', 'ggroupon.ph', u'typo', '45.79.222.138')
(u'groupon.com', 'groupons.es.', 'groupons.es', u'typo', '67.219.148.13')
(u'groupon.com', 'ggroupon.nl.', 'ggroupon.nl', u'typo', '213.186.33.5')
(u'groupon.com', 'groupun.com.', 'groupun.com', u'homo', '144.76.1.130')
(u'groupon.com', 'groupon.wang.', 'groupon.wang', 'wrongTLD', '199.59.242.150')
(u'groupon.com', 'groupons.top.', 'groupons.top', u'typo', '213.186.33.171')
(u'groupon.com', 'groupion.com.', 'groupion.com', u'typo', '165.160.13.20')
(u'groupon.com', 'grozpon.com.', 'grozpon.com', u'typo', '85.13.151.102')
(u'groupon.com', 'geoupon.it.', 'geoupon.it', u'typo', '185.53.178.6')
(u'groupon.com', 'grouponl.com.', 'grouponl.com', u'typo', '199.59.242.150')
(u'groupon.com', 'gruopon.it.', 'gruopon.it', u'typo', '212.91.7.33')
(u'groupon.com', 'rgoupon.com.', 'rgoupon.com', u'typo', '69.64.147.242')
(u'groupon.com', 'gro8upon.com.', 'gro8upon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'ces-grouponline.com.', 'ces-grouponline.com', 'combo', '66.221.236.43')
(u'groupon.com', 'groupor.com.', 'groupor.com', u'homo', '107.180.48.70')
(u'groupon.com', 'groupoj.de.', 'groupoj.de', u'bits', '213.186.33.5')
(u'groupon.com', 'grouponv.com.', 'grouponv.com', u'typo', '165.160.13.20')
(u'groupon.com', 'grou0on.com.', 'grou0on.com', u'bits', '50.115.210.84')
(u'groupon.com', 'groupn.ph.', 'groupn.ph', u'typo', '45.79.222.138')
(u'groupon.com', 'groupon.org.bo.', 'groupon.org.bo', 'wrongTLD', '72.46.232.213')
(u'groupon.com', 'adult-groupon.com.', 'adult-groupon.com', 'combo', '165.160.15.20')
(u'groupon.com', 'greoupon.com.', 'greoupon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupon.tech.', 'groupon.tech', 'wrongTLD', '54.153.161.190')
(u'groupon.com', 'groupoh.us.', 'groupoh.us', u'typo', '108.167.137.123')
(u'groupon.com', 'porn-groupon.com.', 'porn-groupon.com', 'combo', '165.160.15.20')
(u'groupon.com', 'groupin.fr.', 'groupin.fr', u'homo', '213.186.33.5')
(u'groupon.com', 'grpoupon.com.', 'grpoupon.com', u'typo', '165.160.15.20')
(u'groupon.com', 'groupon.com.fj.', 'groupon.com.fj', 'wrongTLD', '165.160.13.20')
(u'groupon.com', 'groupon.org.', 'groupon.org', 'wrongTLD', '66.33.209.113')
(u'groupon.com', 'gpoupon.com.', 'gpoupon.com', u'bits', '199.59.242.150')
(u'groupon.com', 'g5oupon.de.', 'g5oupon.de', u'typo', '213.186.33.5')
(u'groupon.com', 'groupon-nosdeal.com.', 'groupon-nosdeal.com', 'combo', '51.254.226.65')
(u'groupon.com', 'grouponb.pl.', 'grouponb.pl', u'typo', '212.91.7.33')
(u'groupon.com', 'groupon-now.com.', 'groupon-now.com', 'combo', '72.52.4.120')
(u'groupon.com', 'groupon.biz.vn.', 'groupon.biz.vn', 'wrongTLD', '72.46.232.213')
(u'groupon.com', 'groupon.com.do.', 'groupon.com.do', 'wrongTLD', '165.160.15.20')
(u'groupon.com', 'groupin.org.', 'groupin.org', u'homo', '72.52.4.120')
(u'groupon.com', 'groupons.ph.', 'groupons.ph', u'typo', '45.79.222.138')
(u'groupon.com', 'groupon.xxx.', 'groupon.xxx', 'wrongTLD', '199.253.28.9')
(u'groupon.com', 'geoupon.co.uk.', 'geoupon.co.uk', u'typo', '103.224.182.251')
(u'groupon.com', 'groupon-porn.com.', 'groupon-porn.com', 'combo', '165.160.13.20')
(u'groupon.com', 'groypon.com.', 'groypon.com', u'typo', '72.52.4.120')
(u'groupon.com', 'groupon.se.', 'groupon.se', 'wrongTLD', '50.115.217.112')
(u'groupon.com', 'groupon.com.pa.', 'groupon.com.pa', 'wrongTLD', '184.29.181.73')
(u'groupon.com', 'grupon.info.', 'grupon.info', u'typo', '69.175.82.202')
(u'groupon.com', 'grpupon.it.', 'grpupon.it', u'typo', '185.53.178.6')
(u'groupon.com', 'gr4oupon.com.', 'gr4oupon.com', u'typo', '50.115.210.55')
(u'groupon.com', 'gropon.net.', 'gropon.net', u'typo', '50.115.210.84')
(u'groupon.com', 'groupo.com.', 'groupo.com', u'typo', '199.83.132.21')
(u'groupon.com', 'groupons.mobi.', 'groupons.mobi', u'typo', '67.219.148.13')
(u'groupon.com', 'groupone.se.', 'groupone.se', u'typo', '54.72.9.51')
(u'groupon.com', 'gtroupon.com.', 'gtroupon.com', u'typo', '184.50.239.91')
(u'groupon.com', 'groupon-groupon.com.', 'groupon-groupon.com', 'combo', '202.181.108.44')
(u'groupon.com', 'groupon.org.pk.', 'groupon.org.pk', 'wrongTLD', '72.46.232.213')
(u'groupon.com', 'groupom.hu.', 'groupom.hu', u'homo', '87.229.98.17')
(u'groupon.com', 'groupond.com.', 'groupond.com', u'typo', '37.48.65.143')
(u'groupon.com', 'grouhpon.com.', 'grouhpon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'groupon.co.nz.', 'groupon.co.nz', 'wrongTLD', '72.246.56.192')
(u'groupon.com', 'erotic-groupon.com.', 'erotic-groupon.com', 'combo', '81.169.145.72')
(u'groupon.com', 'grouon.ph.', 'grouon.ph', u'typo', '45.79.222.138')
(u'groupon.com', 'grouopon.fr.', 'grouopon.fr', u'typo', '213.186.33.5')
(u'groupon.com', 'geoupon.fr.', 'geoupon.fr', u'typo', '212.91.7.33')
(u'groupon.com', 'grouupon.it.', 'grouupon.it', u'typo', '185.53.178.6')
(u'groupon.com', 'groupond.com.', 'groupond.com', u'typo', '37.48.65.145')
(u'groupon.com', 'groupof.net.', 'groupof.net', u'bits', '165.160.15.20')
(u'groupon.com', 'graupon.pl.', 'graupon.pl', u'homo', '212.91.7.33')
(u'groupon.com', 'groupon.jobs.', 'groupon.jobs', 'wrongTLD', '50.19.241.165')
(u'groupon.com', 'qroupon.co.za.', 'qroupon.co.za', u'homo', '129.232.138.111')
(u'groupon.com', 'groupoo.de.', 'groupoo.de', u'bits', '81.169.145.156')
(u'groupon.com', 'gro8pon.com.', 'gro8pon.com', u'typo', '50.115.210.84')
(u'groupon.com', 'mx0.spenden-groupon.de.', 'mx0.spenden-groupon.de', 'combo', '80.237.138.5')
