(u'tdameritrade.com', 'tdamritrade.com.', 'tdamritrade.com', u'typo', '162.210.196.168')
(u'tdameritrade.com', 'tsameritrade.com.', 'tsameritrade.com', u'typo', '185.53.179.6')
(u'tdameritrade.com', 'tdameritradfe.com.', 'tdameritradfe.com', u'typo', '109.201.135.34')
(u'tdameritrade.com', 'tdameitrade.com.', 'tdameitrade.com', u'typo', '96.45.82.239')
(u'tdameritrade.com', 'tdamwritrade.com.', 'tdamwritrade.com', u'typo', '37.48.65.153')
(u'tdameritrade.com', 'tfameritrade.com.', 'tfameritrade.com', u'bits', '198.50.233.236')
(u'tdameritrade.com', 'tdamerirtade.com.', 'tdamerirtade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdameritrade.org.', 'tdameritrade.org', 'wrongTLD', '204.58.27.97')
(u'tdameritrade.com', 'tdametitrade.com.', 'tdametitrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdqmeritrade.com.', 'tdqmeritrade.com', u'bits', '37.48.65.151')
(u'tdameritrade.com', 'tdameritrade.net.', 'tdameritrade.net', 'wrongTLD', '204.58.27.97')
(u'tdameritrade.com', 'trdameritrade.com.', 'trdameritrade.com', u'typo', '185.53.179.7')
(u'tdameritrade.com', 'tdqmeritrade.com.', 'tdqmeritrade.com', u'bits', '37.48.65.153')
(u'tdameritrade.com', 'tdameritrader.com.', 'tdameritrader.com', u'typo', '199.59.242.150')
(u'tdameritrade.com', 'tdameritraqde.com.', 'tdameritraqde.com', u'typo', '85.159.233.40')
(u'tdameritrade.com', 'tdameritrede.com.', 'tdameritrede.com', u'homo', '208.73.211.177')
(u'tdameritrade.com', 'tsdameritrade.com.', 'tsdameritrade.com', u'typo', '141.8.224.169')
(u'tdameritrade.com', 'tadmeritrade.com.', 'tadmeritrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdaameritrade.com.', 'tdaameritrade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdcameritrade.com.', 'tdcameritrade.com', u'typo', '185.53.178.7')
(u'tdameritrade.com', 'tdajeritrade.com.', 'tdajeritrade.com', u'typo', '52.4.209.250')
(u'tdameritrade.com', 'tdameritradse.com.', 'tdameritradse.com', u'typo', '103.224.182.253')
(u'tdameritrade.com', 'tdameritradee.com.', 'tdameritradee.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdamedritrade.com.', 'tdamedritrade.com', u'typo', '207.244.67.215')
(u'tdameritrade.com', 'tdameritrade.com.hk.', 'tdameritrade.com.hk', 'wrongTLD', '216.105.249.20')
(u'tdameritrade.com', 'tdameriitrade.com.', 'tdameriitrade.com', u'typo', '96.45.82.60')
(u'tdameritrade.com', 'tdamereitrade.com.', 'tdamereitrade.com', u'typo', '37.48.65.150')
(u'tdameritrade.com', 'tdammeritrade.com.', 'tdammeritrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdameritrafe.com.', 'tdameritrafe.com', u'bits', '103.224.182.252')
(u'tdameritrade.com', 'tdamereitrade.com.', 'tdamereitrade.com', u'typo', '37.48.65.151')
(u'tdameritrade.com', 'tdamerditrade.com.', 'tdamerditrade.com', u'typo', '167.114.156.214')
(u'tdameritrade.com', 'tdamerirtrade.com.', 'tdamerirtrade.com', u'typo', '37.48.65.148')
(u'tdameritrade.com', 'tdamreitrade.com.', 'tdamreitrade.com', u'typo', '96.45.82.60')
(u'tdameritrade.com', 'tdameritdrade.com.', 'tdameritdrade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdameritrare.com.', 'tdameritrare.com', u'typo', '103.224.182.249')
(u'tdameritrade.com', 'tdamerotrade.com.', 'tdamerotrade.com', u'homo', '208.73.211.177')
(u'tdameritrade.com', 'tdamereitrade.com.', 'tdamereitrade.com', u'typo', '37.48.65.155')
(u'tdameritrade.com', 'tfameritrade.com.', 'tfameritrade.com', u'bits', '85.159.233.40')
(u'tdameritrade.com', 'ydameritrade.com.', 'ydameritrade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdamneritrade.com.', 'tdamneritrade.com', u'typo', '185.53.178.6')
(u'tdameritrade.com', 'gdameritrade.com.', 'gdameritrade.com', u'typo', '52.4.209.250')
(u'tdameritrade.com', 'tdameritrqade.com.', 'tdameritrqade.com', u'typo', '185.53.178.8')
(u'tdameritrade.com', 'tdametitrade.com.', 'tdametitrade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdameeritrade.com.', 'tdameeritrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdamrritrade.com.', 'tdamrritrade.com', u'typo', '37.48.65.149')
(u'tdameritrade.com', 'tdamerritrade.com.', 'tdamerritrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdsmeritrade.com.', 'tdsmeritrade.com', u'typo', '69.172.201.153')
(u'tdameritrade.com', 'tdameritrade.vip.', 'tdameritrade.vip', 'wrongTLD', '103.39.111.108')
(u'tdameritrade.com', 'tfameritrade.com.', 'tfameritrade.com', u'bits', '85.159.233.44')
(u'tdameritrade.com', 'tdameritradw.com.', 'tdameritradw.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdaemritrade.com.', 'tdaemritrade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdameritrede.com.', 'tdameritrede.com', u'homo', '208.73.210.202')
(u'tdameritrade.com', 'tdameritride.com.', 'tdameritride.com', u'homo', '208.73.211.177')
(u'tdameritrade.com', 'tdameritraade.com.', 'tdameritraade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdamerytrade.com.', 'tdamerytrade.com', u'bits', '167.114.156.214')
(u'tdameritrade.com', 'tdamerittrade.com.', 'tdamerittrade.com', u'typo', '72.52.179.175')
(u'tdameritrade.com', 'tdammeritrade.com.', 'tdammeritrade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdamaritrade.com.', 'tdamaritrade.com', u'homo', '208.73.211.165')
(u'tdameritrade.com', 'tdamwritrade.com.', 'tdamwritrade.com', u'typo', '207.244.67.216')
(u'tdameritrade.com', 'tdameritrade.co.uk.', 'tdameritrade.co.uk', 'wrongTLD', '103.224.182.243')
(u'tdameritrade.com', 'trameritrade.com.', 'trameritrade.com', u'typo', '54.235.212.68')
(u'tdameritrade.com', 'tdamreritrade.com.', 'tdamreritrade.com', u'typo', '37.48.65.148')
(u'tdameritrade.com', 'tdamerotrade.com.', 'tdamerotrade.com', u'homo', '208.73.210.202')
(u'tdameritrade.com', 'tdareritrade.com.', 'tdareritrade.com', u'homo', '167.114.156.214')
(u'tdameritrade.com', 'tdameritrdae.com.', 'tdameritrdae.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdamerirtade.com.', 'tdamerirtade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdameritradel.com.', 'tdameritradel.com', u'typo', '103.224.182.252')
(u'tdameritrade.com', 'tadmeritrade.com.', 'tadmeritrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdamerirtrade.com.', 'tdamerirtrade.com', u'typo', '37.48.65.155')
(u'tdameritrade.com', 'tdameritrrade.com.', 'tdameritrrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdameritradeu.com.', 'tdameritradeu.com', u'typo', '216.105.249.21')
(u'tdameritrade.com', 'tdameditrade.com.', 'tdameditrade.com', u'typo', '167.114.156.214')
(u'tdameritrade.com', 'tdameritride.com.', 'tdameritride.com', u'homo', '208.73.210.202')
(u'tdameritrade.com', 'tdamrritrade.com.', 'tdamrritrade.com', u'typo', '37.48.65.153')
(u'tdameritrade.com', 'rdameritrade.com.', 'rdameritrade.com', u'typo', '158.69.143.112')
(u'tdameritrade.com', 'tdameruitrade.com.', 'tdameruitrade.com', u'typo', '103.224.182.253')
(u'tdameritrade.com', 'tdaameritrade.com.', 'tdaameritrade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'dtameritrade.com.', 'dtameritrade.com', u'typo', '162.210.196.168')
(u'tdameritrade.com', 'tdametritrade.com.', 'tdametritrade.com', u'typo', '37.48.65.149')
(u'tdameritrade.com', 'tdameriitrade.com.', 'tdameriitrade.com', u'typo', '96.45.83.11')
(u'tdameritrade.com', 'tdameritrtade.com.', 'tdameritrtade.com', u'typo', '37.48.65.155')
(u'tdameritrade.com', 'tydameritrade.com.', 'tydameritrade.com', u'typo', '69.172.201.153')
(u'tdameritrade.com', 'tdaeritrade.com.', 'tdaeritrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdamreitrade.com.', 'tdamreitrade.com', u'typo', '96.45.83.11')
(u'tdameritrade.com', 'tdameeritrade.com.', 'tdameeritrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdamerritrade.com.', 'tdamerritrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdametitrade.com.', 'tdametitrade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdamreritrade.com.', 'tdamreritrade.com', u'typo', '37.48.65.150')
(u'tdameritrade.com', 'tdameritrad3.com.', 'tdameritrad3.com', u'typo', '141.8.224.195')
(u'tdameritrade.com', 'tdameriyrade.com.', 'tdameriyrade.com', u'typo', '37.48.65.148')
(u'tdameritrade.com', 'ttameritrade.com.', 'ttameritrade.com', u'bits', '103.224.212.239')
(u'tdameritrade.com', 'tadmeritrade.com.', 'tadmeritrade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdameeitrade.com.', 'tdameeitrade.com', u'typo', '103.224.182.252')
(u'tdameritrade.com', 'tdameriteade.com.', 'tdameriteade.com', u'typo', '167.114.156.214')
(u'tdameritrade.com', 'tdamreritrade.com.', 'tdamreritrade.com', u'typo', '167.114.156.214')
(u'tdameritrade.com', 'tdameritdade.com.', 'tdameritdade.com', u'typo', '103.224.182.253')
(u'tdameritrade.com', 'tdareritrade.com.', 'tdareritrade.com', u'homo', '207.244.67.215')
(u'tdameritrade.com', 'tdamreritrade.com.', 'tdamreritrade.com', u'typo', '37.48.65.154')
(u'tdameritrade.com', 'tdameritrede.com.', 'tdameritrede.com', u'homo', '208.73.210.217')
(u'tdameritrade.com', 'tdameritraade.com.', 'tdameritraade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdameritraede.com.', 'tdameritraede.com', u'typo', '184.168.221.7')
(u'tdameritrade.com', 'tdamaritrade.com.', 'tdamaritrade.com', u'homo', '208.73.211.177')
(u'tdameritrade.com', 'tdareritrade.com.', 'tdareritrade.com', u'homo', '207.244.67.218')
(u'tdameritrade.com', 'tdanmeritrade.com.', 'tdanmeritrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdameritradce.com.', 'tdameritradce.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdammeritrade.com.', 'tdammeritrade.com', u'typo', '208.73.210.217')
(u'tdameritrade.com', 'tdameritrdae.com.', 'tdameritrdae.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdameritraqde.com.', 'tdameritraqde.com', u'typo', '85.159.233.60')
(u'tdameritrade.com', 'tdameritrase.com.', 'tdameritrase.com', u'typo', '103.224.182.252')
(u'tdameritrade.com', 'tdameeritrade.com.', 'tdameeritrade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdamerotrade.com.', 'tdamerotrade.com', u'homo', '208.73.210.217')
(u'tdameritrade.com', 'tdamerritrade.com.', 'tdamerritrade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdamerityrade.com.', 'tdamerityrade.com', u'typo', '103.224.212.239')
(u'tdameritrade.com', 'tdameriotrade.com.', 'tdameriotrade.com', u'typo', '37.48.65.153')
(u'tdameritrade.com', 'tdametritrade.com.', 'tdametritrade.com', u'typo', '37.48.65.154')
(u'tdameritrade.com', 'tdameritrrade.com.', 'tdameritrrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdameriotrade.com.', 'tdameriotrade.com', u'typo', '37.48.65.155')
(u'tdameritrade.com', 'tdamerigrade.com.', 'tdamerigrade.com', u'typo', '52.4.209.250')
(u'tdameritrade.com', 'tdaneritrade.com.', 'tdaneritrade.com', u'homo', '37.48.65.148')
(u'tdameritrade.com', 'tdamiritrade.com.', 'tdamiritrade.com', u'homo', '208.73.211.165')
(u'tdameritrade.com', 'tddameritrade.com.', 'tddameritrade.com', u'typo', '208.91.196.152')
(u'tdameritrade.com', 'tdaneritrade.com.', 'tdaneritrade.com', u'homo', '37.48.65.149')
(u'tdameritrade.com', 'tedameritrade.com.', 'tedameritrade.com', u'typo', '103.224.182.217')
(u'tdameritrade.com', 'tdamedritrade.com.', 'tdamedritrade.com', u'typo', '37.48.65.151')
(u'tdameritrade.com', 'tdameritarde.com.', 'tdameritarde.com', u'typo', '98.124.245.24')
(u'tdameritrade.com', 'tdameritraade.com.', 'tdameritraade.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdameritrate.com.', 'tdameritrate.com', u'bits', '208.91.197.104')
(u'tdameritrade.com', 'tdameritrtade.com.', 'tdameritrtade.com', u'typo', '207.244.67.215')
(u'tdameritrade.com', 'tdamertitrade.com.', 'tdamertitrade.com', u'typo', '185.53.179.8')
(u'tdameritrade.com', 'tdamaritrade.com.', 'tdamaritrade.com', u'homo', '208.73.210.202')
(u'tdameritrade.com', 'tdameritrtade.com.', 'tdameritrtade.com', u'typo', '207.244.67.216')
(u'tdameritrade.com', 'tdamedritrade.com.', 'tdamedritrade.com', u'typo', '37.48.65.154')
(u'tdameritrade.com', 'tdameritride.com.', 'tdameritride.com', u'homo', '208.73.210.217')
(u'tdameritrade.com', 'tdmaeritrade.com.', 'tdmaeritrade.com', u'typo', '208.73.211.165')
(u'tdameritrade.com', 'tdamerditrade.com.', 'tdamerditrade.com', u'typo', '37.48.65.148')
(u'tdameritrade.com', 'tdamerditrade.com.', 'tdamerditrade.com', u'typo', '37.48.65.149')
(u'tdameritrade.com', 'tfameritrade.com.', 'tfameritrade.com', u'bits', '85.159.233.63')
(u'tdameritrade.com', 'tdaeritrade.com.', 'tdaeritrade.com', u'typo', '208.73.211.177')
(u'tdameritrade.com', 'tdameriyrade.com.', 'tdameriyrade.com', u'typo', '37.48.65.154')
(u'tdameritrade.com', 'tdameritradre.com.', 'tdameritradre.com', u'typo', '103.224.182.253')
(u'tdameritrade.com', 'tdamdritrade.com.', 'tdamdritrade.com', u'bits', '37.48.65.148')
(u'tdameritrade.com', 'tdameritrade.xxx.', 'tdameritrade.xxx', 'wrongTLD', '199.253.28.9')
(u'tdameritrade.com', 'tdamdritrade.com.', 'tdamdritrade.com', u'bits', '37.48.65.149')
(u'tdameritrade.com', 'tdamertirade.com.', 'tdamertirade.com', u'typo', '208.91.196.152')
(u'tdameritrade.com', 'tdameritrdae.com.', 'tdameritrdae.com', u'typo', '208.73.210.202')
(u'tdameritrade.com', 'tdemeritrade.com.', 'tdemeritrade.com', u'homo', '167.114.156.214')
(u'tdameritrade.com', 'tdameritradec.com.', 'tdameritradec.com', u'typo', '185.53.179.6')
