(u'khanacademy.org', 'khanacademy.com.br.', 'khanacademy.com.br', 'wrongTLD', '52.216.225.10')
(u'khanacademy.org', 'khanacademy.com.', 'khanacademy.com', 'wrongTLD', '23.23.224.106')
(u'khanacademy.org', 'kkhanacademy.com.', 'kkhanacademy.com', u'typo', '173.239.2.182')
(u'khanacademy.org', 'khnacademy.org.', 'khnacademy.org', u'typo', '149.202.120.44')
(u'khanacademy.org', 'khanavademy.org.', 'khanavademy.org', u'typo', '185.53.179.7')
(u'khanacademy.org', 'khanacadimy.org.', 'khanacadimy.org', u'homo', '103.224.212.239')
(u'khanacademy.org', 'knanacademy.org.', 'knanacademy.org', u'typo', '149.202.120.38')
(u'khanacademy.org', 'khnacademy.org.', 'khnacademy.org', u'typo', '149.202.120.47')
(u'khanacademy.org', 'khanacacemy.com.', 'khanacacemy.com', u'typo', '54.72.9.51')
(u'khanacademy.org', 'kahnacademy.org.', 'kahnacademy.org', u'typo', '52.216.2.50')
(u'khanacademy.org', 'khaacademy.com.', 'khaacademy.com', u'typo', '141.8.224.169')
(u'khanacademy.org', 'kkhanacademy.org.', 'kkhanacademy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'klhanacademy.org.', 'klhanacademy.org', u'homo', '185.53.178.7')
(u'khanacademy.org', 'khanacademi.com.', 'khanacademi.com', u'bits', '72.52.4.122')
(u'khanacademy.org', 'khan-academy.com.', 'khan-academy.com', u'typo', '69.16.230.43')
(u'khanacademy.org', 'khanacademy.no.', 'khanacademy.no', 'wrongTLD', '194.63.248.52')
(u'khanacademy.org', 'khonacademy.org.', 'khonacademy.org', u'homo', '54.72.9.51')
(u'khanacademy.org', 'khanacademy.de.', 'khanacademy.de', 'wrongTLD', '185.53.179.8')
(u'khanacademy.org', 'hanacademy.org.', 'hanacademy.org', u'typo', '185.53.178.9')
(u'khanacademy.org', 'khanacademy.es.', 'khanacademy.es', 'wrongTLD', '54.231.50.33')
(u'khanacademy.org', 'khanacedemy.org.', 'khanacedemy.org', u'homo', '103.224.182.210')
(u'khanacademy.org', 'khancaademy.org.', 'khancaademy.org', u'typo', '172.107.11.48')
(u'khanacademy.org', 'khyanacademy.org.', 'khyanacademy.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khanacadey.com.', 'khanacadey.com', u'typo', '5.79.68.107')
(u'khanacademy.org', 'khanacademy.com.br.', 'khanacademy.com.br', 'wrongTLD', '54.231.120.129')
(u'khanacademy.org', 'khahacademy.com.', 'khahacademy.com', u'typo', '174.137.132.42')
(u'khanacademy.org', 'khenacademy.org.', 'khenacademy.org', u'homo', '185.53.178.6')
(u'khanacademy.org', 'khanacodemy.org.', 'khanacodemy.org', u'homo', '54.72.9.51')
(u'khanacademy.org', 'khanacadey.com.', 'khanacadey.com', u'typo', '5.79.68.109')
(u'khanacademy.org', 'khanacademg.org.', 'khanacademg.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khsanacademy.org.', 'khsanacademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khnacademy.org.', 'khnacademy.org', u'typo', '158.69.143.105')
(u'khanacademy.org', 'chanacademy.org.', 'chanacademy.org', u'bits', '185.53.178.8')
(u'khanacademy.org', 'khamacademy.com.', 'khamacademy.com', u'homo', '216.157.88.22')
(u'khanacademy.org', 'khamacademy.com.', 'khamacademy.com', u'homo', '216.157.88.23')
(u'khanacademy.org', 'khanacademi.org.', 'khanacademi.org', u'bits', '158.69.143.99')
(u'khanacademy.org', 'khanecademy.com.', 'khanecademy.com', u'homo', '185.53.178.7')
(u'khanacademy.org', 'kahnacademy.org.', 'kahnacademy.org', u'typo', '52.216.1.218')
(u'khanacademy.org', 'khamacademy.com.', 'khamacademy.com', u'homo', '216.157.88.27')
(u'khanacademy.org', 'knanacademy.org.', 'knanacademy.org', u'typo', '149.202.120.46')
(u'khanacademy.org', 'khanaacdemy.org.', 'khanaacdemy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'chanacademy.com.', 'chanacademy.com', u'bits', '185.53.178.9')
(u'khanacademy.org', 'khan-academy.tv.', 'khan-academy.tv', u'typo', '64.98.145.30')
(u'khanacademy.org', 'khanacademy.es.', 'khanacademy.es', 'wrongTLD', '54.231.72.193')
(u'khanacademy.org', 'khanacademmy.org.', 'khanacademmy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'knanacademy.com.', 'knanacademy.com', u'typo', '141.8.224.169')
(u'khanacademy.org', 'kyanacademy.org.', 'kyanacademy.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khanacademy.com.tr.', 'khanacademy.com.tr', 'wrongTLD', '213.155.109.3')
(u'khanacademy.org', 'khanakademy.com.', 'khanakademy.com', u'bits', '185.53.178.6')
(u'khanacademy.org', 'kahnacademy.com.', 'kahnacademy.com', u'typo', '54.231.81.170')
(u'khanacademy.org', 'khanacademny.com.', 'khanacademny.com', u'typo', '185.53.178.9')
(u'khanacademy.org', 'khanscademy.org.', 'khanscademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khanacademy.com.br.', 'khanacademy.com.br', 'wrongTLD', '54.231.49.42')
(u'khanacademy.org', 'khanaacademy.org.', 'khanaacademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khannacademy.com.', 'khannacademy.com', u'typo', '174.137.132.42')
(u'khanacademy.org', 'khanacademy.com.br.', 'khanacademy.com.br', 'wrongTLD', '52.216.230.234')
(u'khanacademy.org', 'khaancademy.org.', 'khaancademy.org', u'typo', '199.59.242.150')
(u'khanacademy.org', 'khawnacademy.com.', 'khawnacademy.com', u'typo', '198.105.244.111')
(u'khanacademy.org', 'khanacaademy.com.', 'khanacaademy.com', u'typo', '174.137.132.42')
(u'khanacademy.org', 'khanacaademy.org.', 'khanacaademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khenacademy.com.', 'khenacademy.com', u'homo', '173.239.2.182')
(u'khanacademy.org', 'khanacademy.co.za.', 'khanacademy.co.za', 'wrongTLD', '197.189.252.226')
(u'khanacademy.org', 'klanacademy.org.', 'klanacademy.org', u'bits', '54.72.9.51')
(u'khanacademy.org', 'hkanacademy.org.', 'hkanacademy.org', u'typo', '185.53.178.8')
(u'khanacademy.org', 'khnacademy.org.', 'khnacademy.org', u'typo', '158.69.143.111')
(u'khanacademy.org', 'khanaxademy.com.', 'khanaxademy.com', u'typo', '45.33.9.234')
(u'khanacademy.org', 'khanaxademy.org.', 'khanaxademy.org', u'typo', '185.53.178.6')
(u'khanacademy.org', 'khaacademy.org.', 'khaacademy.org', u'typo', '37.48.65.145')
(u'khanacademy.org', 'khanaademy.org.', 'khanaademy.org', u'typo', '103.224.182.210')
(u'khanacademy.org', 'khanacaemy.org.', 'khanacaemy.org', u'typo', '185.53.178.6')
(u'khanacademy.org', 'khanacacemy.com.', 'khanacacemy.com', u'typo', '185.53.179.7')
(u'khanacademy.org', 'khanacademy.co.kr.', 'khanacademy.co.kr', 'wrongTLD', '222.231.33.38')
(u'khanacademy.org', 'khanadademy.com.', 'khanadademy.com', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khanacademu.org.', 'khanacademu.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khabacademy.org.', 'khabacademy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'khan-academy.org.', 'khan-academy.org', u'typo', '64.98.145.30')
(u'khanacademy.org', 'khjanacademy.org.', 'khjanacademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'kahnacademy.org.', 'kahnacademy.org', u'typo', '52.216.128.2')
(u'khanacademy.org', 'khanacaemy.com.', 'khanacaemy.com', u'typo', '185.53.178.6')
(u'khanacademy.org', 'khamacademy.org.', 'khamacademy.org', u'homo', '185.53.178.7')
(u'khanacademy.org', 'khan-academy.de.', 'khan-academy.de', u'typo', '217.160.122.97')
(u'khanacademy.org', 'kharacademy.org.', 'kharacademy.org', u'homo', '141.8.224.93')
(u'khanacademy.org', 'khanascademy.org.', 'khanascademy.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khanacaedemy.org.', 'khanacaedemy.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khansacademy.in.', 'khansacademy.in', u'typo', '149.255.58.20')
(u'khanacademy.org', 'khanacademny.org.', 'khanacademny.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'kahnacademy.com.', 'kahnacademy.com', u'typo', '54.231.114.18')
(u'khanacademy.org', 'khanakademy.org.', 'khanakademy.org', u'bits', '54.72.11.253')
(u'khanacademy.org', 'khanacodemy.org.', 'khanacodemy.org', u'homo', '185.53.179.7')
(u'khanacademy.org', 'kanacademy.org.', 'kanacademy.org', u'typo', '149.202.120.34')
(u'khanacademy.org', 'khanacaedmy.com.', 'khanacaedmy.com', u'typo', '173.239.2.182')
(u'khanacademy.org', 'kanacademy.org.', 'kanacademy.org', u'typo', '149.202.120.35')
(u'khanacademy.org', 'khamnacademy.org.', 'khamnacademy.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'kganacademy.org.', 'kganacademy.org', u'typo', '185.53.179.8')
(u'khanacademy.org', 'jhanacademy.org.', 'jhanacademy.org', u'bits', '54.72.9.51')
(u'khanacademy.org', 'khanacsdemy.org.', 'khanacsdemy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'khanaccademy.com.', 'khanaccademy.com', u'typo', '141.8.224.169')
(u'khanacademy.org', 'khanacadeemy.org.', 'khanacadeemy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'kjanacademy.org.', 'kjanacademy.org', u'bits', '54.72.9.51')
(u'khanacademy.org', 'khanacademi.org.', 'khanacademi.org', u'bits', '149.202.120.32')
(u'khanacademy.org', 'kahnacademy.com.', 'kahnacademy.com', u'typo', '52.216.97.18')
(u'khanacademy.org', 'khanacaemy.com.', 'khanacaemy.com', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khanaacademy.net.', 'khanaacademy.net', u'typo', '184.168.221.32')
(u'khanacademy.org', 'khanacadeny.org.', 'khanacadeny.org', u'homo', '185.53.179.8')
(u'khanacademy.org', 'khunacademy.org.', 'khunacademy.org', u'homo', '54.72.11.253')
(u'khanacademy.org', 'khanacademy.kr.', 'khanacademy.kr', 'wrongTLD', '114.203.85.229')
(u'khanacademy.org', 'khnacademy.com.', 'khnacademy.com', u'typo', '185.53.178.6')
(u'khanacademy.org', 'khanadademy.org.', 'khanadademy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'khaanacademy.org.', 'khaanacademy.org', u'typo', '174.137.132.42')
(u'khanacademy.org', 'khanacademy.se.', 'khanacademy.se', 'wrongTLD', '193.42.159.250')
(u'khanacademy.org', 'khanscademy.org.', 'khanscademy.org', u'typo', '185.53.179.8')
(u'khanacademy.org', 'khanaacademy.org.', 'khanaacademy.org', u'typo', '185.53.179.7')
(u'khanacademy.org', 'khanacadamy.net.', 'khanacadamy.net', u'homo', '54.72.9.51')
(u'khanacademy.org', 'khanacaedemy.com.', 'khanacaedemy.com', u'typo', '173.239.2.182')
(u'khanacademy.org', 'hkanacademy.com.', 'hkanacademy.com', u'typo', '5.79.68.109')
(u'khanacademy.org', 'khanacademy.dk.', 'khanacademy.dk', 'wrongTLD', '52.216.160.122')
(u'khanacademy.org', 'khanacadey.org.', 'khanacadey.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khanacadumy.org.', 'khanacadumy.org', u'homo', '72.52.4.122')
(u'khanacademy.org', 'klanacademy.org.', 'klanacademy.org', u'bits', '185.53.179.7')
(u'khanacademy.org', 'khanacademyy.org.', 'khanacademyy.org', u'typo', '185.53.179.6')
(u'khanacademy.org', 'kanacademy.com.', 'kanacademy.com', u'typo', '72.52.4.121')
(u'khanacademy.org', 'khanacadmy.org.', 'khanacadmy.org', u'typo', '185.53.178.6')
(u'khanacademy.org', 'kanacademy.org.', 'kanacademy.org', u'typo', '149.202.120.43')
(u'khanacademy.org', 'khonacademy.org.', 'khonacademy.org', u'homo', '185.53.178.7')
(u'khanacademy.org', 'khanacademy.co.uk.', 'khanacademy.co.uk', 'wrongTLD', '66.96.149.20')
(u'khanacademy.org', 'khanacademy.co.in.', 'khanacademy.co.in', 'wrongTLD', '72.52.4.122')
(u'khanacademy.org', 'khansacademy.org.', 'khansacademy.org', u'typo', '72.52.4.122')
(u'khanacademy.org', 'khanacademy.es.', 'khanacademy.es', 'wrongTLD', '52.216.18.186')
(u'khanacademy.org', 'khanacademt.com.', 'khanacademt.com', u'typo', '141.8.224.93')
(u'khanacademy.org', 'kahnacademy.org.', 'kahnacademy.org', u'typo', '54.231.82.209')
(u'khanacademy.org', 'khanacafemy.org.', 'khanacafemy.org', u'bits', '185.53.178.7')
(u'khanacademy.org', 'khanacademi.org.', 'khanacademi.org', u'bits', '149.202.120.40')
(u'khanacademy.org', 'kyanacademy.com.', 'kyanacademy.com', u'typo', '54.217.222.113')
(u'khanacademy.org', 'khanacademi.org.', 'khanacademi.org', u'bits', '149.202.120.41')
(u'khanacademy.org', 'khsanacademy.org.', 'khsanacademy.org', u'typo', '185.53.178.8')
(u'khanacademy.org', 'khanacadamy.com.', 'khanacadamy.com', u'homo', '45.56.69.72')
(u'khanacademy.org', 'kanacademy.co.kr.', 'kanacademy.co.kr', u'typo', '175.126.62.51')
(u'khanacademy.org', 'khanacadomy.com.', 'khanacadomy.com', u'homo', '185.53.179.6')
(u'khanacademy.org', 'khan-academy.space.', 'khan-academy.space', u'typo', '162.255.119.157')
(u'khanacademy.org', 'kharacademy.com.', 'kharacademy.com', u'homo', '184.168.221.49')
(u'khanacademy.org', 'khanacademy.com.au.', 'khanacademy.com.au', 'wrongTLD', '202.124.241.178')
(u'khanacademy.org', 'khanacademi.org.', 'khanacademi.org', u'bits', '149.202.120.45')
(u'khanacademy.org', 'khanacadmey.org.', 'khanacadmey.org', u'typo', '185.53.178.6')
(u'khanacademy.org', 'khanqcademy.org.', 'khanqcademy.org', u'bits', '185.53.178.8')
(u'khanacademy.org', 'khanacacdemy.org.', 'khanacacdemy.org', u'typo', '109.201.135.34')
(u'khanacademy.org', 'khanacasemy.org.', 'khanacasemy.org', u'typo', '209.99.40.223')
(u'khanacademy.org', 'khanacdaemy.com.', 'khanacdaemy.com', u'typo', '45.32.93.95')
(u'khanacademy.org', 'khanacacdemy.com.', 'khanacacdemy.com', u'typo', '185.53.179.8')
(u'khanacademy.org', 'khnacademy.org.', 'khnacademy.org', u'typo', '158.69.143.99')
(u'khanacademy.org', 'khamacademy.com.', 'khamacademy.com', u'homo', '37.48.65.136')
(u'khanacademy.org', 'khanacacemy.org.', 'khanacacemy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'khnanacademy.com.', 'khnanacademy.com', u'typo', '141.8.224.169')
(u'khanacademy.org', 'hanacademy.net.', 'hanacademy.net', u'typo', '208.91.197.27')
(u'khanacademy.org', 'khanacademmy.com.', 'khanacademmy.com', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khanacedemy.com.', 'khanacedemy.com', u'homo', '103.224.182.246')
(u'khanacademy.org', 'kuanacademy.com.', 'kuanacademy.com', u'typo', '173.239.2.182')
(u'khanacademy.org', 'lhanacademy.org.', 'lhanacademy.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'hanacademy.org.', 'hanacademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'kahnacademy.org.', 'kahnacademy.org', u'typo', '52.216.81.58')
(u'khanacademy.org', 'khancademy.org.', 'khancademy.org', u'typo', '185.53.179.7')
(u'khanacademy.org', 'khsnacademy.org.', 'khsnacademy.org', u'typo', '185.53.178.9')
(u'khanacademy.org', 'kahnacademy.org.', 'kahnacademy.org', u'typo', '52.216.227.170')
(u'khanacademy.org', 'khaacademy.org.', 'khaacademy.org', u'typo', '216.157.88.25')
(u'khanacademy.org', 'khanacademi.org.', 'khanacademi.org', u'bits', '158.69.143.105')
(u'khanacademy.org', 'khanacaademy.org.', 'khanacaademy.org', u'typo', '185.53.178.9')
(u'khanacademy.org', 'khanacadeny.com.', 'khanacadeny.com', u'homo', '174.137.132.42')
(u'khanacademy.org', 'khenacademy.org.', 'khenacademy.org', u'homo', '54.72.9.51')
(u'khanacademy.org', 'khanaacademy.com.', 'khanaacademy.com', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khanacdemy.com.', 'khanacdemy.com', u'typo', '199.115.116.216')
(u'khanacademy.org', 'khancademy.com.', 'khancademy.com', u'typo', '185.53.179.7')
(u'khanacademy.org', 'khanacademy.us.', 'khanacademy.us', 'wrongTLD', '69.172.201.153')
(u'khanacademy.org', 'khanacademy.com.cn.', 'khanacademy.com.cn', 'wrongTLD', '150.242.126.34')
(u'khanacademy.org', 'chanacademy.org.', 'chanacademy.org', u'bits', '54.72.9.51')
(u'khanacademy.org', 'khanacadermy.org.', 'khanacadermy.org', u'typo', '185.53.179.8')
(u'khanacademy.org', 'khonacademy.com.', 'khonacademy.com', u'homo', '5.79.68.107')
(u'khanacademy.org', 'khanacasdemy.org.', 'khanacasdemy.org', u'typo', '185.53.179.8')
(u'khanacademy.org', 'khanacdemy.com.', 'khanacdemy.com', u'typo', '81.171.22.5')
(u'khanacademy.org', 'khanacademu.org.', 'khanacademu.org', u'typo', '185.53.178.7')
(u'khanacademy.org', 'khanecademy.com.', 'khanecademy.com', u'homo', '54.72.9.51')
(u'khanacademy.org', 'khanacademg.org.', 'khanacademg.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'khahacademy.org.', 'khahacademy.org', u'typo', '54.72.11.253')
(u'khanacademy.org', 'khanacademy.info.', 'khanacademy.info', 'wrongTLD', '69.64.147.28')
(u'khanacademy.org', 'khanacdemy.com.', 'khanacdemy.com', u'typo', '81.171.22.7')
(u'khanacademy.org', 'khanacadwmy.org.', 'khanacadwmy.org', u'typo', '185.53.179.7')
(u'khanacademy.org', 'khanacadem.org.', 'khanacadem.org', u'typo', '98.124.245.24')
(u'khanacademy.org', 'khannacademy.org.', 'khannacademy.org', u'typo', '103.224.212.245')
(u'khanacademy.org', 'khjanacademy.org.', 'khjanacademy.org', u'typo', '185.53.178.8')
(u'khanacademy.org', 'knanacademy.org.', 'knanacademy.org', u'typo', '158.69.143.99')
(u'khanacademy.org', 'khanacodemy.com.', 'khanacodemy.com', u'homo', '141.8.224.169')
(u'khanacademy.org', 'khamacademy.com.', 'khamacademy.com', u'homo', '37.48.65.143')
(u'khanacademy.org', 'chanacademy.com.', 'chanacademy.com', u'bits', '54.72.9.51')
(u'khanacademy.org', 'kanacademy.org.', 'kanacademy.org', u'typo', '158.69.143.110')
(u'khanacademy.org', 'khanacademu.com.', 'khanacademu.com', u'typo', '185.53.178.9')
(u'khanacademy.org', 'kyanacademy.org.', 'kyanacademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khanacaddmy.org.', 'khanacaddmy.org', u'bits', '54.72.9.51')
(u'khanacademy.org', 'khanaccademy.org.', 'khanaccademy.org', u'typo', '103.224.212.240')
(u'khanacademy.org', 'khanacademt.org.', 'khanacademt.org', u'typo', '185.53.178.6')
(u'khanacademy.org', 'khanavademy.org.', 'khanavademy.org', u'typo', '54.72.9.51')
(u'khanacademy.org', 'khanhacademy.com.', 'khanhacademy.com', u'typo', '174.137.132.42')
