(u'barclaycardus.com', 'bardaycardus.com.', 'bardaycardus.com', u'homo', '185.53.178.7')
(u'barclaycardus.com', 'barclaycradus.com.', 'barclaycradus.com', u'typo', '103.224.182.214')
(u'barclaycardus.com', 'barclaycardus.cm.', 'barclaycardus.cm', 'wrongTLD', '199.59.242.150')
(u'barclaycardus.com', 'darclaycardus.com.', 'darclaycardus.com', u'homo', '54.72.9.51')
(u'barclaycardus.com', 'barclaucardus.com.', 'barclaucardus.com', u'typo', '216.157.88.21')
(u'barclaycardus.com', 'barclaycordus.com.', 'barclaycordus.com', u'homo', '103.224.212.195')
(u'barclaycardus.com', 'barclaucardus.com.', 'barclaucardus.com', u'typo', '216.157.88.24')
(u'barclaycardus.com', 'barclauycardus.com.', 'barclauycardus.com', u'typo', '185.53.179.6')
(u'barclaycardus.com', 'barckaycardus.com.', 'barckaycardus.com', u'typo', '72.52.179.175')
(u'barclaycardus.com', 'barclaucardus.com.', 'barclaucardus.com', u'typo', '216.157.88.26')
(u'barclaycardus.com', 'bartclaycardus.com.', 'bartclaycardus.com', u'typo', '207.244.67.139')
(u'barclaycardus.com', 'barclaycaredus.com.', 'barclaycaredus.com', u'typo', '185.53.179.7')
(u'barclaycardus.com', 'brclaycardus.com.', 'brclaycardus.com', u'typo', '103.224.212.239')
(u'barclaycardus.com', 'barclaycarus.com.', 'barclaycarus.com', u'typo', '199.191.50.73')
(u'barclaycardus.com', 'barclaycaardus.com.', 'barclaycaardus.com', u'typo', '85.159.233.41')
(u'barclaycardus.com', 'barclaycardrus.com.', 'barclaycardrus.com', u'typo', '185.53.178.9')
(u'barclaycardus.com', 'barclaycardsu.com.', 'barclaycardsu.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'garclaycardus.com.', 'garclaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclaycardius.com.', 'barclaycardius.com', u'homo', '185.53.178.8')
(u'barclaycardus.com', 'bsrclaycardus.com.', 'bsrclaycardus.com', u'typo', '185.53.178.7')
(u'barclaycardus.com', 'barclayacrdus.com.', 'barclayacrdus.com', u'typo', '104.202.158.143')
(u'barclaycardus.com', 'berclaycardus.com.', 'berclaycardus.com', u'homo', '185.53.178.6')
(u'barclaycardus.com', 'arclaycardus.com.', 'arclaycardus.com', u'typo', '103.224.212.250')
(u'barclaycardus.com', 'varclaycardus.com.', 'varclaycardus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaucardus.com.', 'barclaucardus.com', u'typo', '37.48.65.143')
(u'barclaycardus.com', 'barclaucardus.com.', 'barclaucardus.com', u'typo', '37.48.65.145')
(u'barclaycardus.com', 'barclaycardus-com.com.', 'barclaycardus-com.com', 'combo', '207.244.77.157')
(u'barclaycardus.com', 'barclaycarduys.com.', 'barclaycarduys.com', u'typo', '141.8.224.93')
(u'barclaycardus.com', 'barclaycard-us.com.', 'barclaycard-us.com', u'typo', '208.73.211.165')
(u'barclaycardus.com', 'www-barclaycardus.com.', 'www-barclaycardus.com', 'combo', '207.244.77.157')
(u'barclaycardus.com', 'bsrclaycardus.com.', 'bsrclaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'narclaycardus.com.', 'narclaycardus.com', u'typo', '185.53.178.8')
(u'barclaycardus.com', 'barclaycareus.com.', 'barclaycareus.com', u'bits', '185.53.178.9')
(u'barclaycardus.com', 'barclaycards.co.uk.', 'barclaycards.co.uk', u'typo', '94.136.40.82')
(u'barclaycardus.com', 'barclaycarduus.com.', 'barclaycarduus.com', u'typo', '185.53.179.7')
(u'barclaycardus.com', 'barclaycardusw.com.', 'barclaycardusw.com', u'typo', '54.217.222.113')
(u'barclaycardus.com', 'barlaycardus.com.', 'barlaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclaaycardus.com.', 'barclaaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclasycardus.com.', 'barclasycardus.com', u'typo', '185.53.179.8')
(u'barclaycardus.com', 'batclaycardus.com.', 'batclaycardus.com', u'typo', '185.53.178.7')
(u'barclaycardus.com', 'barclayvcardus.com.', 'barclayvcardus.com', u'typo', '185.53.178.6')
(u'barclaycardus.com', 'barclaycartdus.com.', 'barclaycartdus.com', u'typo', '185.53.178.6')
(u'barclaycardus.com', 'barclacardus.com.', 'barclacardus.com', u'typo', '208.91.196.105')
(u'barclaycardus.com', 'barclaycatdus.com.', 'barclaycatdus.com', u'typo', '185.53.179.7')
(u'barclaycardus.com', 'barcclaycardus.com.', 'barcclaycardus.com', u'typo', '199.191.50.73')
(u'barclaycardus.com', 'barclaycardis.com.', 'barclaycardis.com', u'homo', '174.137.132.42')
(u'barclaycardus.com', 'barclaycardus.com.ph.', 'barclaycardus.com.ph', 'wrongTLD', '45.79.222.138')
(u'barclaycardus.com', 'barclaycarduc.com.', 'barclaycarduc.com', u'bits', '72.52.179.175')
(u'barclaycardus.com', 'barclaycardos.com.', 'barclaycardos.com', u'homo', '141.8.224.93')
(u'barclaycardus.com', 'barclaycardud.com.', 'barclaycardud.com', u'typo', '185.53.178.8')
(u'barclaycardus.com', 'barclayccardus.com.', 'barclayccardus.com', u'typo', '199.191.50.73')
(u'barclaycardus.com', 'abrclaycardus.com.', 'abrclaycardus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaycard-us.com.', 'barclaycard-us.com', u'typo', '208.73.211.177')
(u'barclaycardus.com', 'barclaycarsdus.com.', 'barclaycarsdus.com', u'typo', '107.160.39.50')
(u'barclaycardus.com', 'batrclaycardus.com.', 'batrclaycardus.com', u'typo', '185.53.178.7')
(u'barclaycardus.com', 'barclayvardus.com.', 'barclayvardus.com', u'typo', '162.210.196.168')
(u'barclaycardus.com', 'barclaycaardus.com.', 'barclaycaardus.com', u'typo', '85.159.233.60')
(u'barclaycardus.com', 'barclaycaardus.com.', 'barclaycaardus.com', u'typo', '85.159.233.63')
(u'barclaycardus.com', 'barclaycadrdus.com.', 'barclaycadrdus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barcllaycardus.com.', 'barcllaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclaycrdus.com.', 'barclaycrdus.com', u'typo', '158.69.143.112')
(u'barclaycardus.com', 'bareclaycardus.com.', 'bareclaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclaycrdus.com.', 'barclaycrdus.com', u'typo', '158.69.143.113')
(u'barclaycardus.com', 'barrclaycardus.com.', 'barrclaycardus.com', u'typo', '103.224.212.232')
(u'barclaycardus.com', 'barclsaycardus.com.', 'barclsaycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclayvardus.com.', 'barclayvardus.com', u'typo', '81.171.22.6')
(u'barclaycardus.com', 'barclayvardus.com.', 'barclayvardus.com', u'typo', '81.171.22.7')
(u'barclaycardus.com', 'barclaycard-us.com.', 'barclaycard-us.com', u'typo', '208.73.210.202')
(u'barclaycardus.com', 'barcalycardus.com.', 'barcalycardus.com', u'typo', '185.53.178.6')
(u'barclaycardus.com', 'darclaycardus.com.', 'darclaycardus.com', u'homo', '185.53.178.7')
(u'barclaycardus.com', 'barklaycardus.com.', 'barklaycardus.com', u'bits', '185.53.177.20')
(u'barclaycardus.com', 'barclaycardusw.com.', 'barclaycardusw.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barchaycardus.com.', 'barchaycardus.com', u'bits', '141.8.224.93')
(u'barclaycardus.com', 'bardlaycardus.com.', 'bardlaycardus.com', u'typo', '141.8.224.169')
(u'barclaycardus.com', 'barclaycarrdus.com.', 'barclaycarrdus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaycards.in.', 'barclaycards.in', u'typo', '185.26.230.130')
(u'barclaycardus.com', 'barclaycardsus.com.', 'barclaycardsus.com', u'typo', '127.0.0.1')
(u'barclaycardus.com', 'bbarclaycardus.com.', 'bbarclaycardus.com', u'typo', '185.53.178.7')
(u'barclaycardus.com', 'baclaycardus.com.', 'baclaycardus.com', u'typo', '162.210.196.166')
(u'barclaycardus.com', 'baclaycardus.com.', 'baclaycardus.com', u'typo', '162.210.196.168')
(u'barclaycardus.com', 'barclasycardus.com.', 'barclasycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclayucardus.com.', 'barclayucardus.com', u'typo', '185.53.179.7')
(u'barclaycardus.com', 'garclaycardus.com.', 'garclaycardus.com', u'typo', '185.53.178.8')
(u'barclaycardus.com', 'barclyaycardus.com.', 'barclyaycardus.com', u'typo', '45.33.9.234')
(u'barclaycardus.com', 'barcaycardus.com.', 'barcaycardus.com', u'typo', '149.202.120.34')
(u'barclaycardus.com', 'baclaycardus.com.', 'baclaycardus.com', u'typo', '81.171.22.4')
(u'barclaycardus.com', 'barcaycardus.com.', 'barcaycardus.com', u'typo', '149.202.120.37')
(u'barclaycardus.com', 'bacrlaycardus.com.', 'bacrlaycardus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaycatdus.com.', 'barclaycatdus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barblaycardus.com.', 'barblaycardus.com', u'bits', '54.72.9.51')
(u'barclaycardus.com', 'barcleycardus.com.', 'barcleycardus.com', u'homo', '185.53.179.24')
(u'barclaycardus.com', 'barclaycard-us.com.', 'barclaycard-us.com', u'typo', '208.73.210.217')
(u'barclaycardus.com', 'barxlaycardus.com.', 'barxlaycardus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaycarcus.com.', 'barclaycarcus.com', u'typo', '185.53.178.7')
(u'barclaycardus.com', 'barclaycsrdus.com.', 'barclaycsrdus.com', u'typo', '185.53.178.6')
(u'barclaycardus.com', 'barlaycardus.com.', 'barlaycardus.com', u'typo', '185.53.178.8')
(u'barclaycardus.com', 'barclaycardrus.com.', 'barclaycardrus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclayycardus.com.', 'barclayycardus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclsaycardus.com.', 'barclsaycardus.com', u'typo', '185.53.179.8')
(u'barclaycardus.com', 'barclaaycardus.com.', 'barclaaycardus.com', u'typo', '185.53.178.7')
(u'barclaycardus.com', 'baeclaycardus.com.', 'baeclaycardus.com', u'typo', '72.52.179.175')
(u'barclaycardus.com', 'barclaycardius.com.', 'barclaycardius.com', u'homo', '54.72.9.51')
(u'barclaycardus.com', 'barclaycards.cn.', 'barclaycards.cn', u'typo', '72.52.4.122')
(u'barclaycardus.com', 'barclaycardus.org.', 'barclaycardus.org', 'wrongTLD', '103.224.182.238')
(u'barclaycardus.com', 'barclaycardus.net.', 'barclaycardus.net', 'wrongTLD', '103.224.182.238')
(u'barclaycardus.com', 'barclaydardus.com.', 'barclaydardus.com', u'typo', '185.53.178.9')
(u'barclaycardus.com', 'barclayardus.com.', 'barclayardus.com', u'typo', '199.191.50.73')
(u'barclaycardus.com', 'barclyaycardus.com.', 'barclyaycardus.com', u'typo', '45.56.69.72')
(u'barclaycardus.com', 'braclaycardus.com.', 'braclaycardus.com', u'typo', '72.52.178.23')
(u'barclaycardus.com', 'barclaycards.com.', 'barclaycards.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaycardyus.com.', 'barclaycardyus.com', u'typo', '213.247.47.190')
(u'barclaycardus.com', 'barclaycards.net.', 'barclaycards.net', u'typo', '87.98.242.65')
(u'barclaycardus.com', 'barclsycardus.com.', 'barclsycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'barclaycaedus.com.', 'barclaycaedus.com', u'typo', '199.59.242.150')
(u'barclaycardus.com', 'barclaycareus.com.', 'barclaycareus.com', u'bits', '54.72.9.51')
(u'barclaycardus.com', 'barvlaycardus.com.', 'barvlaycardus.com', u'typo', '185.53.179.7')
(u'barclaycardus.com', 'barclaycardys.com.', 'barclaycardys.com', u'typo', '103.224.182.239')
(u'barclaycardus.com', 'barclatcardus.com.', 'barclatcardus.com', u'typo', '127.0.0.10')
(u'barclaycardus.com', 'barclaycarddus.com.', 'barclaycarddus.com', u'typo', '127.0.0.10')
(u'barclaycardus.com', 'barcaycardus.com.', 'barcaycardus.com', u'typo', '158.69.143.101')
(u'barclaycardus.com', 'barclaycards.it.', 'barclaycards.it', u'typo', '185.26.230.129')
(u'barclaycardus.com', 'barclaycadrus.com.', 'barclaycadrus.com', u'typo', '185.53.178.6')
(u'barclaycardus.com', 'barcaycardus.com.', 'barcaycardus.com', u'typo', '158.69.143.105')
(u'barclaycardus.com', 'barclaycardeus.com.', 'barclaycardeus.com', u'typo', '185.53.179.7')
(u'barclaycardus.com', 'barclycardus.com.', 'barclycardus.com', u'typo', '127.0.0.10')
(u'barclaycardus.com', 'barclyacardus.com.', 'barclyacardus.com', u'typo', '98.124.245.24')
(u'barclaycardus.com', 'barcaycardus.com.', 'barcaycardus.com', u'typo', '158.69.143.109')
(u'barclaycardus.com', 'barclaycardyus.com.', 'barclaycardyus.com', u'typo', '173.239.5.6')
(u'barclaycardus.com', 'barcllaycardus.com.', 'barcllaycardus.com', u'typo', '185.53.178.8')
(u'barclaycardus.com', 'barclycardus.com.', 'barclycardus.com', u'typo', '54.72.9.51')
(u'barclaycardus.com', 'bareclaycardus.com.', 'bareclaycardus.com', u'typo', '185.53.178.7')
