(u'bankofamerica.com', 'bank0famerica.com.', 'bank0famerica.com', u'homo', '171.161.207.99')
(u'bankofamerica.com', 'bamkofamerica.com.', 'bamkofamerica.com', u'homo', '171.161.203.99')
(u'bankofamerica.com', 'bankofameerica.com.', 'bankofameerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bunkofamerica.com.', 'bunkofamerica.com', u'homo', '64.111.125.8')
(u'bankofamerica.com', 'banbkofamerica.com.', 'banbkofamerica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'bankolfamerica.com.', 'bankolfamerica.com', u'typo', '5.22.149.135')
(u'bankofamerica.com', 'bankofgamerica.com.', 'bankofgamerica.com', u'typo', '85.159.233.44')
(u'bankofamerica.com', 'bankofamerica.name.', 'bankofamerica.name', 'wrongTLD', '216.239.38.21')
(u'bankofamerica.com', 'bankofamerica.com.fj.', 'bankofamerica.com.fj', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofamewrica.com.', 'bankofamewrica.com', u'typo', '98.124.199.15')
(u'bankofamerica.com', 'bankofamerica-com-login-update-working-2017.com.', 'bankofamerica-com-login-update-working-2017.com', 'combo', '45.33.9.234')
(u'bankofamerica.com', 'bankofamerika.co.uk.', 'bankofamerika.co.uk', u'bits', '37.48.65.145')
(u'bankofamerica.com', 'bankoamerica.com.', 'bankoamerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankkofamerica.com.', 'bankkofamerica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'banklofamerica.com.', 'banklofamerica.com', u'typo', '171.161.202.99')
(u'bankofamerica.com', 'bank0famerica.com.', 'bank0famerica.com', u'homo', '171.161.203.99')
(u'bankofamerica.com', 'bankofamerica.xxx.', 'bankofamerica.xxx', 'wrongTLD', '199.253.28.9')
(u'bankofamerica.com', 'banikofamerica.com.', 'banikofamerica.com', u'homo', '171.161.207.99')
(u'bankofamerica.com', 'bankofaqmerica.com.', 'bankofaqmerica.com', u'typo', '72.52.179.175')
(u'bankofamerica.com', 'bankoffamerica.com.', 'bankoffamerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bankofamerica.com.do.', 'bankofamerica.com.do', 'wrongTLD', '165.160.15.20')
(u'bankofamerica.com', 'bankofsamerica.com.', 'bankofsamerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bankofameric.com.', 'bankofameric.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bnankofamerica.com.', 'bnankofamerica.com', u'typo', '85.159.233.60')
(u'bankofamerica.com', 'bankofamerica-comfund.com.', 'bankofamerica-comfund.com', 'combo', '171.161.202.99')
(u'bankofamerica.com', 'bankopfamerica.com.', 'bankopfamerica.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'bankof-america.net.', 'bankof-america.net', u'typo', '104.219.248.5')
(u'bankofamerica.com', 'bankofameerica.com.', 'bankofameerica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'bankofamerica.ly.', 'bankofamerica.ly', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofamericca.com.', 'bankofamericca.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamerican.org.', 'bankofamerican.org', u'typo', '185.53.179.8')
(u'bankofamerica.com', 'bnankofamerica.com.', 'bnankofamerica.com', u'typo', '85.159.233.62')
(u'bankofamerica.com', 'bankofakerica.com.', 'bankofakerica.com', u'typo', '198.50.233.227')
(u'bankofamerica.com', 'bamkofamerica.com.', 'bamkofamerica.com', u'homo', '171.161.202.99')
(u'bankofamerica.com', 'banklfamerica.com.', 'banklfamerica.com', u'typo', '149.202.120.41')
(u'bankofamerica.com', 'bankofamerica.org.', 'bankofamerica.org', 'wrongTLD', '165.160.15.20')
(u'bankofamerica.com', 'nankofamerica.com.', 'nankofamerica.com', u'typo', '185.53.178.6')
(u'bankofamerica.com', 'bankofamerica.org.ma.', 'bankofamerica.org.ma', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofamerica-merchant.com.', 'bankofamerica-merchant.com', 'combo', '184.168.221.47')
(u'bankofamerica.com', 'banklfamerica.com.', 'banklfamerica.com', u'typo', '149.202.120.43')
(u'bankofamerica.com', 'baankofamerica.com.', 'baankofamerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamerixa.com.', 'bankofamerixa.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'bankofamericva.com.', 'bankofamericva.com', u'typo', '98.124.199.83')
(u'bankofamerica.com', 'benefits-bankofamerica.com.', 'benefits-bankofamerica.com', 'combo', '192.185.0.218')
(u'bankofamerica.com', 'bankofamerica.com.gt.', 'bankofamerica.com.gt', 'wrongTLD', '165.160.15.20')
(u'bankofamerica.com', 'bankofamerica.net.', 'bankofamerica.net', 'wrongTLD', '165.160.15.20')
(u'bankofamerica.com', 'bankoamerica.com.', 'bankoamerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bankofameriica.net.', 'bankofameriica.net', u'typo', '74.220.199.6')
(u'bankofamerica.com', 'bankofamericas.net.', 'bankofamericas.net', u'typo', '198.185.159.144')
(u'bankofamerica.com', 'bankofamericas.net.', 'bankofamericas.net', u'typo', '198.185.159.145')
(u'bankofamerica.com', 'bankofamerrica.com.', 'bankofamerrica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'banikofamerica.com.', 'banikofamerica.com', u'homo', '171.161.206.99')
(u'bankofamerica.com', 'bank0famerica.com.', 'bank0famerica.com', u'homo', '171.161.202.99')
(u'bankofamerica.com', 'bankofqmerica.com.', 'bankofqmerica.com', u'bits', '171.161.207.99')
(u'bankofamerica.com', 'bbankofamerica.com.', 'bbankofamerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamerica-com-login-atm-sign-in1.com.', 'bankofamerica-com-login-atm-sign-in1.com', 'combo', '74.220.199.6')
(u'bankofamerica.com', 'bankofametica.com.', 'bankofametica.com', u'typo', '162.210.196.166')
(u'bankofamerica.com', 'bankopfamerica.com.', 'bankopfamerica.com', u'typo', '171.161.202.99')
(u'bankofamerica.com', 'bankofamericca.com.', 'bankofamericca.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'banokfamerica.com.', 'banokfamerica.com', u'typo', '85.159.233.55')
(u'bankofamerica.com', 'bankofameerica.com.', 'bankofameerica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'bankofametica.com.', 'bankofametica.com', u'typo', '162.210.196.167')
(u'bankofamerica.com', 'portal-us-bankofamerica.com.', 'portal-us-bankofamerica.com', 'combo', '13.92.42.247')
(u'bankofamerica.com', 'bankofamerics.com.', 'bankofamerics.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'banmofamerica.com.', 'banmofamerica.com', u'typo', '103.224.182.245')
(u'bankofamerica.com', 'bankogfamerica.com.', 'bankogfamerica.com', u'typo', '98.124.199.11')
(u'bankofamerica.com', 'bankofamerica.ma.', 'bankofamerica.ma', 'wrongTLD', '165.160.15.20')
(u'bankofamerica.com', 'bankofameriac.com.', 'bankofameriac.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamerica.ph.', 'bankofamerica.ph', 'wrongTLD', '45.79.222.138')
(u'bankofamerica.com', 'usa-bankofamerica.com.', 'usa-bankofamerica.com', 'combo', '45.56.69.72')
(u'bankofamerica.com', 'bankofaerica.com.', 'bankofaerica.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'bankofamerica-onlineaccount.com.', 'bankofamerica-onlineaccount.com', 'combo', '216.185.144.185')
(u'bankofamerica.com', 'banjkofamerica.com.', 'banjkofamerica.com', u'typo', '103.224.182.252')
(u'bankofamerica.com', 'bankofamerica.ci.', 'bankofamerica.ci', 'wrongTLD', '199.59.242.150')
(u'bankofamerica.com', 'baankofamerica.com.', 'baankofamerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'banokfamerica.com.', 'banokfamerica.com', u'typo', '85.159.233.59')
(u'bankofamerica.com', 'bankofamerixa.com.', 'bankofamerixa.com', u'typo', '171.161.202.99')
(u'bankofamerica.com', 'banko9famerica.com.', 'banko9famerica.com', u'typo', '199.59.242.150')
(u'bankofamerica.com', 'bankofametica.com.', 'bankofametica.com', u'typo', '199.115.116.216')
(u'bankofamerica.com', 'bankofamerica.name.', 'bankofamerica.name', 'wrongTLD', '216.239.36.21')
(u'bankofamerica.com', 'online-bankofamerica.com.', 'online-bankofamerica.com', 'combo', '103.224.212.222')
(u'bankofamerica.com', 'verification-bankofamerica.com.', 'verification-bankofamerica.com', 'combo', '5.189.159.9')
(u'bankofamerica.com', 'bankofameriva.com.', 'bankofameriva.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamserica.com.', 'bankofamserica.com', u'typo', '185.53.178.6')
(u'bankofamerica.com', 'bankofcamerica.com.', 'bankofcamerica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'bankofmaerica.com.', 'bankofmaerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamericq.com.', 'bankofamericq.com', u'bits', '171.161.199.99')
(u'bankofamerica.com', 'ankofamerica.com.', 'ankofamerica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'bankofamerica.click.', 'bankofamerica.click', 'wrongTLD', '188.93.150.128')
(u'bankofamerica.com', 'bankocamerica.com.', 'bankocamerica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'bankofqmerica.com.', 'bankofqmerica.com', u'bits', '171.161.206.99')
(u'bankofamerica.com', 'bankofamerrica.com.', 'bankofamerrica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'bbankofamerica.com.', 'bbankofamerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'ibankofamerica.com.', 'ibankofamerica.com', u'homo', '95.211.219.66')
(u'bankofamerica.com', 'bank0ofamerica.com.', 'bank0ofamerica.com', u'typo', '192.64.147.168')
(u'bankofamerica.com', 'bankofameroca.com.', 'bankofameroca.com', u'homo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamerica.com.do.', 'bankofamerica.com.do', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bqnkofamerica.com.', 'bqnkofamerica.com', u'bits', '149.202.120.37')
(u'bankofamerica.com', 'bankofamerics.com.', 'bankofamerics.com', u'typo', '171.161.202.99')
(u'bankofamerica.com', 'bankofamerica.me.', 'bankofamerica.me', 'wrongTLD', '66.96.149.27')
(u'bankofamerica.com', 'babkofamerica.com.', 'babkofamerica.com', u'typo', '103.224.182.209')
(u'bankofamerica.com', 'bankofameerica.com.', 'bankofameerica.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'bankofameriac.com.', 'bankofameriac.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bankofamrerica.com.', 'bankofamrerica.com', u'typo', '165.160.15.20')
(u'bankofamerica.com', 'bankogamerica.com.', 'bankogamerica.com', u'bits', '171.161.207.99')
(u'bankofamerica.com', 'bankofaerica.com.', 'bankofaerica.com', u'typo', '171.161.202.99')
(u'bankofamerica.com', 'bankofamerica-com-review.tk.', 'bankofamerica-com-review.tk', 'combo', '195.20.42.231')
(u'bankofamerica.com', 'bankofamerica.org.', 'bankofamerica.org', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofamereica.com.', 'bankofamereica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'bankofamerica.com.gt.', 'bankofamerica.com.gt', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofameriva.com.', 'bankofameriva.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bankofcamerica.com.', 'bankofcamerica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'ankofamerica.com.', 'ankofamerica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'bankofamerica.net.', 'bankofamerica.net', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofmaerica.com.', 'bankofmaerica.com', u'typo', '171.161.206.99')
(u'bankofamerica.com', 'bankofamericq.com.', 'bankofamericq.com', u'bits', '171.161.198.99')
(u'bankofamerica.com', 'bankofajerica.com.', 'bankofajerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'mx.sign-bankofamerica.com.', 'mx.sign-bankofamerica.com', 'combo', '62.149.128.72')
(u'bankofamerica.com', 'bankoofamerica.com.', 'bankoofamerica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'hankofamerica.com.', 'hankofamerica.com', u'typo', '162.210.196.166')
(u'bankofamerica.com', 'bankofameric.co.', 'bankofameric.co', u'typo', '199.59.242.150')
(u'bankofamerica.com', 'bankocamerica.com.', 'bankocamerica.com', u'typo', '171.161.198.99')
(u'bankofamerica.com', 'bankofakerica.com.', 'bankofakerica.com', u'typo', '85.159.233.35')
(u'bankofamerica.com', 'bankofamerica.com.pa.', 'bankofamerica.com.pa', 'wrongTLD', '165.160.15.20')
(u'bankofamerica.com', 'bankoffamerica.com.', 'bankoffamerica.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'mx.sign-bankofamerica.com.', 'mx.sign-bankofamerica.com', 'combo', '62.149.128.74')
(u'bankofamerica.com', 'bankofameric.com.', 'bankofameric.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'bankofsamerica.com.', 'bankofsamerica.com', u'typo', '171.161.203.99')
(u'bankofamerica.com', 'hankofamerica.com.', 'hankofamerica.com', u'typo', '162.210.196.168')
(u'bankofamerica.com', 'bankofakerica.com.', 'bankofakerica.com', u'typo', '198.50.233.231')
(u'bankofamerica.com', 'bankofameroca.com.', 'bankofameroca.com', u'homo', '171.161.206.99')
(u'bankofamerica.com', 'en-en-bankofamerica.com.', 'en-en-bankofamerica.com', 'combo', '185.61.137.36')
(u'bankofamerica.com', 'gankofamerica.com.', 'gankofamerica.com', u'typo', '199.115.116.216')
(u'bankofamerica.com', 'bankofgamerica.com.', 'bankofgamerica.com', u'typo', '85.159.233.55')
(u'bankofamerica.com', 'bnkofamerica.com.', 'bnkofamerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofamericas.com.', 'bankofamericas.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'bankofqamerica.com.', 'bankofqamerica.com', u'typo', '171.161.207.99')
(u'bankofamerica.com', 'banklfamerica.com.', 'banklfamerica.com', u'typo', '158.69.143.107')
(u'bankofamerica.com', 'bankogamerica.com.', 'bankogamerica.com', u'bits', '171.161.206.99')
(u'bankofamerica.com', 'bankofamerica.work.', 'bankofamerica.work', 'wrongTLD', '185.26.105.244')
(u'bankofamerica.com', 'bankofameerica.com.', 'bankofameerica.com', u'typo', '171.161.202.99')
(u'bankofamerica.com', 'bankofamerica.ma.', 'bankofamerica.ma', 'wrongTLD', '165.160.13.20')
(u'bankofamerica.com', 'bankofamreica.com.', 'bankofamreica.com', u'typo', '171.161.199.99')
(u'bankofamerica.com', 'bankofameroica.com.', 'bankofameroica.com', u'typo', '74.117.115.110')
(u'bankofamerica.com', 'bankpofamerica.com.', 'bankpofamerica.com', u'typo', '158.69.143.112')
(u'bankofamerica.com', 'bankoafmerica.com.', 'bankoafmerica.com', u'typo', '185.53.178.7')
(u'bankofamerica.com', 'bankpofamerica.com.', 'bankpofamerica.com', u'typo', '158.69.143.113')
(u'bankofamerica.com', 'bankofamorica.com.', 'bankofamorica.com', u'homo', '185.53.178.8')
