(u'carfax.com', 'carfax-europe.com.', 'carfax-europe.com', 'combo', '80.92.65.53')
(u'carfax.com', 'carfax-northwest-territories.ca.', 'carfax-northwest-territories.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-sa.net.', 'carfax-sa.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.moscow.', 'carfix.moscow', u'homo', '188.120.230.130')
(u'carfax.com', 'carfux.com.', 'carfux.com', u'homo', '37.58.107.93')
(u'carfax.com', 'carfax-europe.org.', 'carfax-europe.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.top.', 'carfix.top', u'homo', '209.99.40.219')
(u'carfax.com', 'carfax-poland.org.', 'carfax-poland.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-1-owner.net.', 'carfax-1-owner.net', 'combo', '216.117.25.11')
(u'carfax.com', 'carfix.org.uk.', 'carfix.org.uk', u'homo', '94.136.40.51')
(u'carfax.com', 'carfax-uae.com.', 'carfax-uae.com', 'combo', '82.165.22.132')
(u'carfax.com', 'cartax.biz.', 'cartax.biz', u'typo', '14.63.161.122')
(u'carfax.com', 'carfax-russia.com.', 'carfax-russia.com', 'combo', '216.117.25.99')
(u'carfax.com', 'darfax.com.', 'darfax.com', u'typo', '141.8.224.93')
(u'carfax.com', 'carfax-poland.net.', 'carfax-poland.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carbax.org.', 'carbax.org', u'bits', '37.9.175.21')
(u'carfax.com', 'acrfax.com.', 'acrfax.com', u'typo', '184.168.221.14')
(u'carfax.com', 'carfax-sa.com.', 'carfax-sa.com', 'combo', '216.117.25.99')
(u'carfax.com', 'cafax.info.', 'cafax.info', u'typo', '194.150.113.18')
(u'carfax.com', 'carfax-espanol.org.', 'carfax-espanol.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-1-owner.com.', 'carfax-1-owner.com', 'combo', '216.117.25.11')
(u'carfax.com', 'carfax.name.', 'carfax.name', 'wrongTLD', '216.117.25.99')
(u'carfax.com', 'carfax-financial.com.', 'carfax-financial.com', 'combo', '216.239.34.21')
(u'carfax.com', 'carfax-clearance.org.', 'carfax-clearance.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.si.', 'carfix.si', u'homo', '91.237.33.136')
(u'carfax.com', 'carfax-buyback.com.', 'carfax-buyback.com', 'combo', '216.239.36.21')
(u'carfax.com', 'carfwx.com.', 'carfwx.com', u'typo', '216.250.120.116')
(u'carfax.com', 'carbax.net.', 'carbax.net', u'bits', '37.9.175.21')
(u'carfax.com', 'xarfax.com.', 'xarfax.com', u'typo', '141.8.224.93')
(u'carfax.com', 'carfax-clearance.net.', 'carfax-clearance.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carnax.com.', 'carnax.com', u'bits', '173.239.5.6')
(u'carfax.com', 'carfax-poland.com.', 'carfax-poland.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-espanol.net.', 'carfax-espanol.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-saskatchewan.com.', 'carfax-saskatchewan.com', 'combo', '216.117.25.99')
(u'carfax.com', 'cargfax.com.', 'cargfax.com', u'typo', '173.239.8.164')
(u'carfax.com', 'catrfax.com.', 'catrfax.com', u'typo', '45.33.9.234')
(u'carfax.com', 'carfox.com.au.', 'carfox.com.au', u'homo', '203.170.80.250')
(u'carfax.com', 'carrax.org.', 'carrax.org', u'typo', '184.168.221.33')
(u'carfax.com', 'carax.pl.', 'carax.pl', u'typo', '89.161.255.30')
(u'carfax.com', 'carfax.bg.', 'carfax.bg', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'carfax-clearance.com.', 'carfax-clearance.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax.hu.', 'carfax.hu', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'carfax-czech-republic.org.', 'carfax-czech-republic.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-bc.com.', 'carfax-bc.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-new-brunswick.com.', 'carfax-new-brunswick.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax.gr.', 'carfax.gr', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'carfax-de.com.', 'carfax-de.com', 'combo', '217.160.230.204')
(u'carfax.com', 'carfad.org.', 'carfad.org', u'typo', '199.246.72.170')
(u'carfax.com', 'carfaqx.com.', 'carfaqx.com', u'typo', '216.117.25.99')
(u'carfax.com', 'carfax-czech-republic.net.', 'carfax-czech-republic.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-one-owner.ca.', 'carfax-one-owner.ca', 'combo', '216.117.25.11')
(u'carfax.com', 'reports-carfax.com.', 'reports-carfax.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfox.com.ua.', 'carfox.com.ua', u'homo', '80.92.65.53')
(u'carfax.com', 'carax.tk.', 'carax.tk', u'typo', '104.18.54.227')
(u'carfax.com', 'carfox.rs.', 'carfox.rs', u'homo', '80.92.65.53')
(u'carfax.com', 'carfax-sp.org.', 'carfax-sp.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carbax.eu.', 'carbax.eu', u'bits', '37.9.175.12')
(u'carfax.com', 'carfix.amsterdam.', 'carfix.amsterdam', u'homo', '37.16.0.120')
(u'carfax.com', 'carfax-czech-republic.com.', 'carfax-czech-republic.com', 'combo', '216.117.25.99')
(u'carfax.com', 'cartax.info.', 'cartax.info', u'typo', '185.53.178.7')
(u'carfax.com', 'carfsx.com.', 'carfsx.com', u'typo', '208.73.211.165')
(u'carfax.com', 'caffax.com.', 'caffax.com', u'typo', '216.250.120.116')
(u'carfax.com', 'carfax-abbey.com.', 'carfax-abbey.com', 'combo', '192.186.233.192')
(u'carfax.com', 'carfax-sp.net.', 'carfax-sp.net', 'combo', '216.117.25.99')
(u'carfax.com', 'ccarfax.com.', 'ccarfax.com', u'typo', '199.115.116.216')
(u'carfax.com', 'carfax.ae.', 'carfax.ae', 'wrongTLD', '67.225.164.90')
(u'carfax.com', 'carfax-financial.com.', 'carfax-financial.com', 'combo', '216.239.32.21')
(u'carfax.com', 'carfox.lt.', 'carfox.lt', u'homo', '80.92.65.53')
(u'carfax.com', 'carfax-education.cn.', 'carfax-education.cn', 'combo', '47.90.74.4')
(u'carfax.com', 'carfax.is.', 'carfax.is', 'wrongTLD', '213.179.138.242')
(u'carfax.com', 'cadrfax.com.', 'cadrfax.com', u'typo', '141.8.224.93')
(u'carfax.com', 'carfax-romania.org.', 'carfax-romania.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.club.', 'carfix.club', u'homo', '178.251.25.213')
(u'carfax.com', 'carfax-buyback.com.', 'carfax-buyback.com', 'combo', '216.239.34.21')
(u'carfax.com', 'carfax-sp.com.', 'carfax-sp.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-consultants.org.', 'carfax-consultants.org', 'combo', '184.168.221.7')
(u'carfax.com', 'carbax.info.', 'carbax.info', u'bits', '37.9.175.21')
(u'carfax.com', 'carfax-inc.org.', 'carfax-inc.org', 'combo', '216.117.25.99')
(u'carfax.com', 'cargax.net.', 'cargax.net', u'bits', '91.121.246.26')
(u'carfax.com', 'carfix.online.', 'carfix.online', u'homo', '188.120.230.130')
(u'carfax.com', 'cartax.fr.', 'cartax.fr', u'typo', '213.186.33.5')
(u'carfax.com', 'carvax.com.', 'carvax.com', u'bits', '95.211.219.65')
(u'carfax.com', 'carfax-romania.net.', 'carfax-romania.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-moscow.org.', 'carfax-moscow.org', 'combo', '217.160.0.127')
(u'carfax.com', 'czrfax.com.', 'czrfax.com', u'typo', '54.72.9.51')
(u'carfax.com', 'carvax.com.', 'carvax.com', u'bits', '95.211.219.66')
(u'carfax.com', 'carefax.com.', 'carefax.com', u'typo', '98.124.245.24')
(u'carfax.com', 'carfax-luxembourg.org.', 'carfax-luxembourg.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfox.com.', 'carfox.com', u'homo', '216.117.25.99')
(u'carfax.com', 'carfix.lt.', 'carfix.lt', u'homo', '79.98.28.35')
(u'carfax.com', 'carfax-inc.net.', 'carfax-inc.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-moscow.net.', 'carfax-moscow.net', 'combo', '217.160.0.127')
(u'carfax.com', 'carax.co.za.', 'carax.co.za', u'typo', '196.22.142.43')
(u'carfax.com', 'carfox.ro.', 'carfox.ro', u'homo', '80.92.65.53')
(u'carfax.com', 'cargax.com.', 'cargax.com', u'bits', '91.121.246.26')
(u'carfax.com', 'carfax-europe.de.', 'carfax-europe.de', 'combo', '80.92.65.53')
(u'carfax.com', 'cafrfax.com.', 'cafrfax.com', u'typo', '50.63.202.58')
(u'carfax.com', 'carfap.com.', 'carfap.com', u'bits', '184.168.221.6')
(u'carfax.com', 'caqrfax.com.', 'caqrfax.com', u'typo', '141.8.224.93')
(u'carfax.com', 'carfax-romania.com.', 'carfax-romania.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-luxembourg.net.', 'carfax-luxembourg.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-pupils.org.', 'carfax-pupils.org', 'combo', '184.168.221.44')
(u'carfax.com', 'barfax.net.', 'barfax.net', u'bits', '184.168.221.48')
(u'carfax.com', 'caefax.com.', 'caefax.com', u'typo', '54.72.9.51')
(u'carfax.com', 'carfax-college.net.', 'carfax-college.net', 'combo', '184.168.221.45')
(u'carfax.com', 'carfix.co.jp.', 'carfix.co.jp', u'homo', '211.13.196.132')
(u'carfax.com', 'varfax.com.', 'varfax.com', u'typo', '184.168.221.41')
(u'carfax.com', 'carfax-us.ca.', 'carfax-us.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carfux.info.', 'carfux.info', u'homo', '217.160.122.233')
(u'carfax.com', 'carfax-czech.org.', 'carfax-czech.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-moscow.com.', 'carfax-moscow.com', 'combo', '217.160.0.127')
(u'carfax.com', 'carfax-inc.com.', 'carfax-inc.com', 'combo', '216.117.25.99')
(u'carfax.com', 'ccarfax.com.', 'ccarfax.com', u'typo', '109.201.135.34')
(u'carfax.com', 'carfaxs.com.', 'carfaxs.com', u'typo', '192.64.147.164')
(u'carfax.com', 'carfax-nova-scotia.ca.', 'carfax-nova-scotia.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.hk.', 'carfix.hk', u'homo', '137.74.127.233')
(u'carfax.com', 'carfax-luxembourg.com.', 'carfax-luxembourg.com', 'combo', '216.117.25.99')
(u'carfax.com', 'capfax.com.', 'capfax.com', u'bits', '141.8.224.93')
(u'carfax.com', 'carfaxa.se.', 'carfaxa.se', u'typo', '185.53.178.8')
(u'carfax.com', 'carfa.ir.', 'carfa.ir', u'typo', '185.129.168.154')
(u'carfax.com', 'free-carfax.org.', 'free-carfax.org', 'combo', '162.210.102.68')
(u'carfax.com', 'carfax.co.uk.', 'carfax.co.uk', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'carfax-czech.net.', 'carfax-czech.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax.by.', 'carfax.by', 'wrongTLD', '185.84.108.16')
(u'carfax.com', 'carfax.top.', 'carfax.top', 'wrongTLD', '39.108.104.62')
(u'carfax.com', 'carfix.vn.', 'carfix.vn', u'homo', '117.53.153.120')
(u'carfax.com', 'free-carfax.net.', 'free-carfax.net', 'combo', '162.210.102.68')
(u'carfax.com', 'carfax-sale.org.', 'carfax-sale.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax.lu.', 'carfax.lu', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'carfax-new-brunswick.ca.', 'carfax-new-brunswick.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carvax.com.mx.', 'carvax.com.mx', u'bits', '69.175.37.19')
(u'carfax.com', 'carfax.report.', 'carfax.report', 'wrongTLD', '208.91.197.27')
(u'carfax.com', 'carfax-slovakia.org.', 'carfax-slovakia.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-czech.com.', 'carfax-czech.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-tutors.net.', 'carfax-tutors.net', 'combo', '82.165.82.28')
(u'carfax.com', 'catrfax.com.', 'catrfax.com', u'typo', '45.56.69.72')
(u'carfax.com', 'carfax-sale.net.', 'carfax-sale.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.com.ng.', 'carfix.com.ng', u'homo', '162.144.65.108')
(u'carfax.com', 'carfax-buyback.com.', 'carfax-buyback.com', 'combo', '216.239.32.21')
(u'carfax.com', 'carfax-kroatia.info.', 'carfax-kroatia.info', 'combo', '216.117.25.99')
(u'carfax.com', 'carfox.dk.', 'carfox.dk', u'homo', '80.92.65.53')
(u'carfax.com', 'carfax-slovakia.net.', 'carfax-slovakia.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-us.com.', 'carfax-us.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.com.tw.', 'carfix.com.tw', u'homo', '202.133.242.244')
(u'carfax.com', 'arfax.cn.', 'arfax.cn', u'typo', '103.232.215.138')
(u'carfax.com', 'carfaxe.com.', 'carfaxe.com', u'typo', '69.162.80.51')
(u'carfax.com', 'carfax-canada.org.', 'carfax-canada.org', 'combo', '216.117.25.99')
(u'carfax.com', 'catfax.org.', 'catfax.org', u'typo', '50.63.202.20')
(u'carfax.com', 'cardax.fr.', 'cardax.fr', u'bits', '81.88.57.68')
(u'carfax.com', 'carfox.ch.', 'carfox.ch', u'homo', '80.92.65.53')
(u'carfax.com', 'carfax-oneownersale.ca.', 'carfax-oneownersale.ca', 'combo', '216.117.25.11')
(u'carfax.com', 'carfax-sale.com.', 'carfax-sale.com', 'combo', '216.117.25.99')
(u'carfax.com', 'e-carfax.com.', 'e-carfax.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfox.be.', 'carfox.be', u'homo', '80.92.65.53')
(u'carfax.com', 'carfax-canada.net.', 'carfax-canada.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-slovakia.com.', 'carfax-slovakia.com', 'combo', '216.117.25.99')
(u'carfax.com', 'caerfax.com.', 'caerfax.com', u'typo', '69.172.201.153')
(u'carfax.com', 'carfax-summer.com.', 'carfax-summer.com', 'combo', '184.168.221.50')
(u'carfax.com', 'free-carfax-report.com.', 'free-carfax-report.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfas.com.', 'carfas.com', u'typo', '209.236.67.159')
(u'carfax.com', 'carfax-germany.org.', 'carfax-germany.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-tutors.org.', 'carfax-tutors.org', 'combo', '217.160.223.109')
(u'carfax.com', 'carfaxe.com.', 'carfaxe.com', u'typo', '69.162.80.57')
(u'carfax.com', 'carfax-tutors.com.', 'carfax-tutors.com', 'combo', '23.236.62.147')
(u'carfax.com', 'carfax-one-ownersale.ca.', 'carfax-one-ownersale.ca', 'combo', '216.117.25.11')
(u'carfax.com', 'carfax-oneowner.ca.', 'carfax-oneowner.ca', 'combo', '216.117.25.11')
(u'carfax.com', 'carfix.co.uk.', 'carfix.co.uk', u'homo', '217.160.223.1')
(u'carfax.com', 'carfax-canada.com.', 'carfax-canada.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-germany.net.', 'carfax-germany.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-pupils.net.', 'carfax-pupils.net', 'combo', '50.63.202.47')
(u'carfax.com', 'carfsx.com.', 'carfsx.com', u'typo', '208.73.211.177')
(u'carfax.com', 'carfix.gr.', 'carfix.gr', u'homo', '78.47.219.60')
(u'carfax.com', 'carfax-ontario.ca.', 'carfax-ontario.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax.fr.', 'carfax.fr', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'carfax-germany.com.', 'carfax-germany.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-nova-scotia.com.', 'carfax-nova-scotia.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-alberta.ca.', 'carfax-alberta.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carfox.net.', 'carfox.net', u'homo', '217.160.123.136')
(u'carfax.com', 'carfaax.com.', 'carfaax.com', u'typo', '72.52.4.122')
(u'carfax.com', 'carfax-na.org.', 'carfax-na.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.co.kr.', 'carfix.co.kr', u'homo', '125.209.214.79')
(u'carfax.com', 'carfaxx.com.', 'carfaxx.com', u'typo', '69.16.230.43')
(u'carfax.com', 'carfax-saskatchewan.ca.', 'carfax-saskatchewan.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carfox.ba.', 'carfox.ba', u'homo', '80.92.65.53')
(u'carfax.com', 'carfax-one-owner.org.', 'carfax-one-owner.org', 'combo', '216.117.25.11')
(u'carfax.com', 'carfax.info.', 'carfax.info', 'wrongTLD', '216.117.25.99')
(u'carfax.com', 'carfax-corporate.ca.', 'carfax-corporate.ca', 'combo', '216.117.25.99')
(u'carfax.com', 'carffax.com.', 'carffax.com', u'typo', '67.227.226.241')
(u'carfax.com', 'cafax.org.', 'cafax.org', u'typo', '194.150.113.18')
(u'carfax.com', 'carfax-na.net.', 'carfax-na.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.szczecin.pl.', 'carfix.szczecin.pl', u'homo', '212.91.26.150')
(u'carfax.com', 'carfax.dk.', 'carfax.dk', 'wrongTLD', '213.179.138.242')
(u'carfax.com', 'carfax-one-owner.net.', 'carfax-one-owner.net', 'combo', '216.117.25.11')
(u'carfax.com', 'carax.net.', 'carax.net', u'typo', '207.148.248.143')
(u'carfax.com', 'cardax.jp.', 'cardax.jp', u'bits', '210.160.220.131')
(u'carfax.com', 'carfix.biz.', 'carfix.biz', u'homo', '50.87.153.157')
(u'carfax.com', 'carfax-corporate.org.', 'carfax-corporate.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfix.ws.', 'carfix.ws', u'homo', '64.70.19.203')
(u'carfax.com', 'carfax-used-vehicle-history-reports.com.', 'carfax-used-vehicle-history-reports.com', 'combo', '216.117.25.99')
(u'carfax.com', 'karfax.com.', 'karfax.com', u'bits', '72.52.4.121')
(u'carfax.com', 'carfax-education.org.', 'carfax-education.org', 'combo', '217.160.223.109')
(u'carfax.com', 'cartax.cz.', 'cartax.cz', u'typo', '81.91.86.12')
(u'carfax.com', 'carfax-italy.org.', 'carfax-italy.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-oneowner.org.', 'carfax-oneowner.org', 'combo', '216.117.25.11')
(u'carfax.com', 'carfax-corporate.net.', 'carfax-corporate.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-na.com.', 'carfax-na.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-lithuania.org.', 'carfax-lithuania.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-one-owner.com.', 'carfax-one-owner.com', 'combo', '216.117.25.11')
(u'carfax.com', 'csrfax.com.', 'csrfax.com', u'typo', '103.224.212.245')
(u'carfax.com', 'carfax-education.net.', 'carfax-education.net', 'combo', '217.160.223.109')
(u'carfax.com', 'carfax-oneowner.net.', 'carfax-oneowner.net', 'combo', '216.117.25.11')
(u'carfax.com', 'carfax-italy.net.', 'carfax-italy.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carbax.com.', 'carbax.com', u'bits', '37.9.175.3')
(u'carfax.com', 'carfax.sk.', 'carfax.sk', 'wrongTLD', '80.92.65.53')
(u'carfax.com', 'vin-carfax.com.', 'vin-carfax.com', 'combo', '216.117.25.99')
(u'carfax.com', 'farfax.com.', 'farfax.com', u'typo', '216.92.126.42')
(u'carfax.com', 'carfax.pt.', 'carfax.pt', 'wrongTLD', '213.179.138.242')
(u'carfax.com', 'carfax-denmark.org.', 'carfax-denmark.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-lithuania.net.', 'carfax-lithuania.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfsx.com.', 'carfsx.com', u'typo', '208.73.210.202')
(u'carfax.com', 'carfax-corporate.com.', 'carfax-corporate.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-latvia.org.', 'carfax-latvia.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-oneowner.com.', 'carfax-oneowner.com', 'combo', '216.117.25.11')
(u'carfax.com', 'carrax.com.', 'carrax.com', u'typo', '88.99.190.9')
(u'carfax.com', 'carfax-registers.com.', 'carfax-registers.com', 'combo', '217.160.230.204')
(u'carfax.com', 'carfax-italy.com.', 'carfax-italy.com', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-one-ownersale.org.', 'carfax-one-ownersale.org', 'combo', '216.117.25.11')
(u'carfax.com', 'carfasx.com.', 'carfasx.com', u'typo', '216.117.25.99')
(u'carfax.com', 'carfax-denmark.net.', 'carfax-denmark.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfa.net.', 'carfa.net', u'typo', '203.69.42.106')
(u'carfax.com', 'carfax-finland.org.', 'carfax-finland.org', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-latvia.net.', 'carfax-latvia.net', 'combo', '216.117.25.99')
(u'carfax.com', 'carfax-lithuania.com.', 'carfax-lithuania.com', 'combo', '216.117.25.99')
