(u'wikia.com', 'wikia-service.net.', 'wikia-service.net', 'combo', '151.101.0.194')
(u'wikia.com', 'wikii.de.', 'wikii.de', u'homo', '46.4.13.97')
(u'wikia.com', 'wikia.com.hk.', 'wikia.com.hk', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikis.ca.', 'wikis.ca', u'typo', '176.9.107.237')
(u'wikia.com', 'wikya.com.', 'wikya.com', u'bits', '199.59.242.150')
(u'wikia.com', 'wilcia.com.', 'wilcia.com', u'homo', '173.254.28.25')
(u'wikia.com', 'wika.com.br.', 'wika.com.br', u'typo', '62.67.56.196')
(u'wikia.com', 'wika.xxx.', 'wika.xxx', u'typo', '199.253.28.249')
(u'wikia.com', 'ikia.tw.', 'ikia.tw', u'typo', '185.27.134.204')
(u'wikia.com', 'wikia.com.pl.', 'wikia.com.pl', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikia-test.com.', 'wikia-test.com', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia.click.', 'wikia.click', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikia-img.net.', 'wikia-img.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wikiu.org.', 'wikiu.org', u'homo', '69.195.124.127')
(u'wikia.com', 'wijia.com.', 'wijia.com', u'bits', '69.172.201.153')
(u'wikia.com', 'wiki.chat.', 'wiki.chat', u'typo', '71.19.154.111')
(u'wikia.com', 'wikiat.com.', 'wikiat.com', u'typo', '199.59.242.150')
(u'wikia.com', 'wiki.ninja.', 'wiki.ninja', u'typo', '69.172.201.153')
(u'wikia.com', 'wikia.mobi.', 'wikia.mobi', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wiki.li.', 'wiki.li', u'typo', '78.46.164.243')
(u'wikia.com', 'wikii.info.', 'wikii.info', u'homo', '104.27.134.106')
(u'wikia.com', 'wikia.fr.', 'wikia.fr', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wiki.jetzt.', 'wiki.jetzt', u'typo', '81.19.145.67')
(u'wikia.com', 'wika.email.', 'wika.email', u'typo', '216.239.36.21')
(u'wikia.com', 'wiki.physio.', 'wiki.physio', u'typo', '98.124.199.110')
(u'wikia.com', 'wikis.eu.', 'wikis.eu', u'typo', '72.52.4.120')
(u'wikia.com', 'ikia.de.', 'ikia.de', u'typo', '54.72.9.51')
(u'wikia.com', 'wikia-img.com.', 'wikia-img.com', 'combo', '151.101.128.194')
(u'wikia.com', 'wikii.com.', 'wikii.com', u'homo', '50.63.202.44')
(u'wikia.com', 'wiia.xyz.', 'wiia.xyz', u'typo', '69.172.201.153')
(u'wikia.com', 'wikia.tw.', 'wikia.tw', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikia.info.', 'wikia.info', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wiki.com.es.', 'wiki.com.es', u'typo', '185.53.177.29')
(u'wikia.com', 'wikia.jp.', 'wikia.jp', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'granblue-wikia.com.', 'granblue-wikia.com', 'combo', '103.224.182.225')
(u'wikia.com', 'wikiq.in.', 'wikiq.in', u'bits', '192.185.129.43')
(u'wikia.com', 'wikia-dev-cdn.com.', 'wikia-dev-cdn.com', 'combo', '151.101.64.194')
(u'wikia.com', 'wikial.com.', 'wikial.com', u'typo', '192.64.147.150')
(u'wikia.com', 'wikia-preview.com.', 'wikia-preview.com', 'combo', '151.101.192.194')
(u'wikia.com', 'wikija.pl.', 'wikija.pl', u'typo', '46.242.145.13')
(u'wikia.com', 'wiki.total.', 'wiki.total', u'typo', '80.75.158.47')
(u'wikia.com', 'wikiy.net.', 'wikiy.net', u'typo', '108.167.180.56')
(u'wikia.com', 'wikia.city.', 'wikia.city', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikiz.se.', 'wikiz.se', u'typo', '194.9.94.85')
(u'wikia.com', 'wikia.mobi.', 'wikia.mobi', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikma.se.', 'wikma.se', u'bits', '188.95.227.20')
(u'wikia.com', 'wikis.pl.', 'wikis.pl', u'typo', '72.52.4.120')
(u'wikia.com', 'wikiz.se.', 'wikiz.se', u'typo', '194.9.94.86')
(u'wikia.com', 'wiia.com.', 'wiia.com', u'typo', '67.227.226.241')
(u'wikia.com', 'wikia.se.', 'wikia.se', 'wrongTLD', '185.53.179.8')
(u'wikia.com', 'wika.online.', 'wika.online', u'typo', '72.52.4.120')
(u'wikia.com', 'wiki.pm.', 'wiki.pm', u'typo', '208.73.211.177')
(u'wikia.com', 'wikia.fr.', 'wikia.fr', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikia.world.', 'wikia.world', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikio.org.', 'wikio.org', u'homo', '195.20.15.131')
(u'wikia.com', 'wikia-inc.org.', 'wikia-inc.org', 'combo', '151.101.64.194')
(u'wikia.com', 'wiki.or.at.', 'wiki.or.at', u'typo', '91.237.143.23')
(u'wikia.com', 'wiki.co.jp.', 'wiki.co.jp', u'typo', '151.101.128.194')
(u'wikia.com', 'wikia.net.cn.', 'wikia.net.cn', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wika.com.', 'wika.com', u'typo', '62.67.56.196')
(u'wikia.com', 'wikia-inc.net.', 'wikia-inc.net', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia.cn.', 'wikia.cn', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikiia.com.', 'wikiia.com', u'typo', '72.52.4.120')
(u'wikia.com', 'wikia-preview.com.', 'wikia-preview.com', 'combo', '151.101.0.194')
(u'wikia.com', 'wikai.eu.', 'wikai.eu', u'typo', '217.160.0.218')
(u'wikia.com', 'wikis.ir.', 'wikis.ir', u'typo', '185.94.97.2')
(u'wikia.com', 'wikia.city.', 'wikia.city', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikia.help.', 'wikia.help', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wiki.com.pl.', 'wiki.com.pl', u'typo', '185.23.21.18')
(u'wikia.com', 'wiki.ly.', 'wiki.ly', u'typo', '72.52.4.120')
(u'wikia.com', 'wikia.world.', 'wikia.world', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'gikia.com.', 'gikia.com', u'bits', '35.182.106.176')
(u'wikia.com', 'wika.at.', 'wika.at', u'typo', '62.67.56.196')
(u'wikia.com', 'wikis.com.au.', 'wikis.com.au', u'typo', '98.124.245.24')
(u'wikia.com', 'ikia.ventures.', 'ikia.ventures', u'typo', '162.255.119.249')
(u'wikia.com', 'wikia-inc.com.', 'wikia-inc.com', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia-beacon.com.', 'wikia-beacon.com', 'combo', '151.101.192.194')
(u'wikia.com', 'wikia.cc.', 'wikia.cc', 'wrongTLD', '103.85.74.230')
(u'wikia.com', 'wikka.net.', 'wikka.net', u'bits', '192.64.147.150')
(u'wikia.com', 'wilia.eu.', 'wilia.eu', u'typo', '85.128.175.79')
(u'wikia.com', 'wiki.xn--vuq861b.', u'wiki.\u4fe1\u606f', u'typo', '45.120.243.27')
(u'wikia.com', 'wikea.com.cn.', 'wikea.com.cn', u'homo', '139.129.143.151')
(u'wikia.com', 'wikiua.tk.', 'wikiua.tk', u'typo', '77.122.171.25')
(u'wikia.com', 'wiki.center.', 'wiki.center', u'typo', '71.19.249.126')
(u'wikia.com', 'wikio.vn.', 'wikio.vn', u'homo', '46.252.178.15')
(u'wikia.com', 'wiki.codes.', 'wiki.codes', u'typo', '212.95.239.234')
(u'wikia.com', 'wika.hr.', 'wika.hr', u'typo', '62.67.56.196')
(u'wikia.com', 'wiki.ua.', 'wiki.ua', u'typo', '91.200.60.37')
(u'wikia.com', 'wakia.com.', 'wakia.com', u'homo', '37.48.65.143')
(u'wikia.com', 'wiki.ck.ua.', 'wiki.ck.ua', u'typo', '78.137.1.149')
(u'wikia.com', 'wikia.cz.', 'wikia.cz', 'wrongTLD', '185.53.178.7')
(u'wikia.com', 'wika.email.', 'wika.email', u'typo', '216.239.34.21')
(u'wikia.com', 'wekia.com.', 'wekia.com', u'homo', '37.48.65.136')
(u'wikia.com', 'wiki.com.au.', 'wiki.com.au', u'typo', '151.101.192.194')
(u'wikia.com', 'wikia.chat.', 'wikia.chat', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wiki.builders.', 'wiki.builders', u'typo', '103.11.206.226')
(u'wikia.com', 'wikia-beacon.com.', 'wikia-beacon.com', 'combo', '151.101.0.194')
(u'wikia.com', 'r-wikia.org.', 'r-wikia.org', 'combo', '184.168.221.5')
(u'wikia.com', 'wikia-glb.net.', 'wikia-glb.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia.global.', 'wikia.global', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wika.biz.pl.', 'wika.biz.pl', u'typo', '62.129.215.93')
(u'wikia.com', 'wilia.de.', 'wilia.de', u'typo', '84.201.41.253')
(u'wikia.com', 'wikia.global.', 'wikia.global', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikiak.org.', 'wikiak.org', u'typo', '216.239.38.21')
(u'wikia.com', 'wakia.com.', 'wakia.com', u'homo', '37.48.65.145')
(u'wikia.com', 'wika.si.', 'wika.si', u'typo', '62.67.56.196')
(u'wikia.com', 'wiki.dog.', 'wiki.dog', u'typo', '87.236.17.170')
(u'wikia.com', 'wikia-api.com.', 'wikia-api.com', 'combo', '151.101.128.194')
(u'wikia.com', 'wiki.garden.', 'wiki.garden', u'typo', '192.230.79.89')
(u'wikia.com', 'sikia.net.', 'sikia.net', u'bits', '217.160.0.237')
(u'wikia.com', 'wiki.pm.', 'wiki.pm', u'typo', '208.73.210.202')
(u'wikia.com', 'wiki.lu.', 'wiki.lu', u'typo', '72.52.4.120')
(u'wikia.com', 'qikia.com.', 'qikia.com', u'typo', '82.192.86.200')
(u'wikia.com', 'wukia.com.', 'wukia.com', u'homo', '162.210.196.168')
(u'wikia.com', 'wikia-test.org.', 'wikia-test.org', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia-code.org.', 'wikia-code.org', 'combo', '151.101.192.194')
(u'wikia.com', 'wikia.chat.', 'wikia.chat', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'ikia.gr.', 'ikia.gr', u'typo', '69.172.201.153')
(u'wikia.com', 'wiki.fund.', 'wiki.fund', u'typo', '98.124.199.39')
(u'wikia.com', 'wiki.com.au.', 'wiki.com.au', u'typo', '151.101.0.194')
(u'wikia.com', 'ikia.com.', 'ikia.com', u'typo', '199.115.116.216')
(u'wikia.com', 'wiki.tatar.', 'wiki.tatar', u'typo', '94.142.139.70')
(u'wikia.com', 'wiki2.de.', 'wiki2.de', u'typo', '88.198.231.2')
(u'wikia.com', 'wiki.enterprises.', 'wiki.enterprises', u'typo', '217.70.184.38')
(u'wikia.com', 'wiki.wales.', 'wiki.wales', u'typo', '162.255.119.250')
(u'wikia.com', 'wikia.global.', 'wikia.global', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wkia.com.', 'wkia.com', u'typo', '50.87.145.24')
(u'wikia.com', 'sikia.com.', 'sikia.com', u'bits', '217.160.0.237')
(u'wikia.com', 'wikia.com.au.', 'wikia.com.au', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikio.jp.', 'wikio.jp', u'homo', '46.252.178.15')
(u'wikia.com', 'wikia-test.net.', 'wikia-test.net', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia-services.net.', 'wikia-services.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia-code.net.', 'wikia-code.net', 'combo', '151.101.192.194')
(u'wikia.com', 'wiki.co.nz.', 'wiki.co.nz', u'typo', '210.55.30.67')
(u'wikia.com', 'wikio.im.', 'wikio.im', u'homo', '46.252.178.15')
(u'wikia.com', 'wiki.auction.', 'wiki.auction', u'typo', '178.162.211.68')
(u'wikia.com', 'wikian.info.', 'wikian.info', u'typo', '96.127.142.114')
(u'wikia.com', 'ikia.nu.', 'ikia.nu', u'typo', '198.185.159.144')
(u'wikia.com', 'wikic.com.', 'wikic.com', u'bits', '69.172.201.153')
(u'wikia.com', 'wikia-test.org.', 'wikia-test.org', 'combo', '151.101.0.194')
(u'wikia.com', 'ikia.com.', 'ikia.com', u'typo', '81.171.22.4')
(u'wikia.com', 'wika.tel.', 'wika.tel', u'typo', '62.67.56.196')
(u'wikia.com', 'wiki.rv.ua.', 'wiki.rv.ua', u'typo', '195.191.148.85')
(u'wikia.com', 'wikia.click.', 'wikia.click', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'ikia.nu.', 'ikia.nu', u'typo', '198.185.159.145')
(u'wikia.com', 'wikia-test.com.', 'wikia-test.com', 'combo', '151.101.64.194')
(u'wikia.com', 'wiki.pe.kr.', 'wiki.pe.kr', u'typo', '211.110.184.83')
(u'wikia.com', 'wikia-code.org.', 'wikia-code.org', 'combo', '151.101.0.194')
(u'wikia.com', 'wikia.co.uk.', 'wikia.co.uk', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wiki1.com.', 'wiki1.com', u'typo', '69.172.201.153')
(u'wikia.com', 'wikian.com.', 'wikian.com', u'typo', '72.52.4.120')
(u'wikia.com', 'wiki2.com.', 'wiki2.com', u'typo', '82.98.86.177')
(u'wikia.com', 'wika.vip.', 'wika.vip', u'typo', '47.88.10.39')
(u'wikia.com', 'wikia-img.net.', 'wikia-img.net', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia-code.com.', 'wikia-code.com', 'combo', '151.101.192.194')
(u'wikia.com', 'wikia-services.com.', 'wikia-services.com', 'combo', '151.101.128.194')
(u'wikia.com', 'wiki.education.', 'wiki.education', u'typo', '64.98.145.30')
(u'wikia.com', 'wikia-test.net.', 'wikia-test.net', 'combo', '151.101.0.194')
(u'wikia.com', 'wikiai.org.', 'wikiai.org', u'typo', '162.210.102.230')
(u'wikia.com', 'wika.systems.', 'wika.systems', u'typo', '62.67.56.196')
(u'wikia.com', 'wikia-code.net.', 'wikia-code.net', 'combo', '151.101.0.194')
(u'wikia.com', 'wikka.com.', 'wikka.com', u'bits', '176.74.176.187')
(u'wikia.com', 'wikia.lt.', 'wikia.lt', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikia.com.tw.', 'wikia.com.tw', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'www-wikia.com.', 'www-wikia.com', 'combo', '103.224.182.250')
(u'wikia.com', 'wikia.com.ni.', 'wikia.com.ni', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikis.si.', 'wikis.si', u'typo', '72.52.4.120')
(u'wikia.com', 'wiia.de.', 'wiia.de', u'typo', '148.251.193.173')
(u'wikia.com', 'wikia.com.ni.', 'wikia.com.ni', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wikea.de.', 'wikea.de', u'homo', '185.53.178.6')
(u'wikia.com', 'wiki.place.', 'wiki.place', u'typo', '109.70.26.37')
(u'wikia.com', 'wikia.com.tw.', 'wikia.com.tw', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wika.email.', 'wika.email', u'typo', '216.239.32.21')
(u'wikia.com', 'wikia-img.com.', 'wikia-img.com', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia.tw.', 'wikia.tw', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wikia-staging.org.', 'wikia-staging.org', 'combo', '151.101.192.194')
(u'wikia.com', 'wikia.co.uk.', 'wikia.co.uk', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wiki.sumy.ua.', 'wiki.sumy.ua', u'typo', '185.68.16.117')
(u'wikia.com', 'wikia.info.', 'wikia.info', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wika.com.ar.', 'wika.com.ar', u'typo', '62.67.56.196')
(u'wikia.com', 'wikia-test.com.', 'wikia-test.com', 'combo', '151.101.0.194')
(u'wikia.com', 'wikia.jp.', 'wikia.jp', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wikia.town.', 'wikia.town', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikiak.org.', 'wikiak.org', u'typo', '216.239.36.21')
(u'wikia.com', 'wikia-code.com.', 'wikia-code.com', 'combo', '151.101.0.194')
(u'wikia.com', 'wiki.bingo.', 'wiki.bingo', u'typo', '109.234.35.247')
(u'wikia.com', 'wikis.ovh.', 'wikis.ovh', u'typo', '213.186.33.5')
(u'wikia.com', 'wikia.gr.', 'wikia.gr', 'wrongTLD', '104.28.15.70')
(u'wikia.com', 'vikia.cn.', 'vikia.cn', u'homo', '59.188.217.196')
(u'wikia.com', 'wikia.co.jp.', 'wikia.co.jp', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wiki.camera.', 'wiki.camera', u'typo', '72.52.10.14')
(u'wikia.com', 'wikia-staging.net.', 'wikia-staging.net', 'combo', '151.101.192.194')
(u'wikia.com', 'wikia.hu.', 'wikia.hu', 'wrongTLD', '5.56.37.12')
(u'wikia.com', 'wiki.am.', 'wiki.am', u'typo', '50.87.144.16')
(u'wikia.com', 'wikia.news.', 'wikia.news', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikia.com.ni.', 'wikia.com.ni', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikia.com.tw.', 'wikia.com.tw', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wikea.net.', 'wikea.net', u'homo', '194.181.20.145')
(u'wikia.com', 'wikia.lt.', 'wikia.lt', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'aikia.com.', 'aikia.com', u'typo', '107.180.46.194')
(u'wikia.com', 'wikla.de.', 'wikla.de', u'homo', '46.4.13.97')
(u'wikia.com', 'wikia-imgs.net.', 'wikia-imgs.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wiki.in.ua.', 'wiki.in.ua', u'typo', '5.39.10.93')
(u'wikia.com', 'wiki.co.jp.', 'wiki.co.jp', u'typo', '151.101.64.194')
(u'wikia.com', 'wikia.com.cn.', 'wikia.com.cn', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wikia-service.net.', 'wikia-service.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia-staging.org.', 'wikia-staging.org', 'combo', '151.101.0.194')
(u'wikia.com', 'wiki.restaurant.', 'wiki.restaurant', u'typo', '195.110.124.133')
(u'wikia.com', 'wikia.com.cn.', 'wikia.com.cn', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikis.com.es.', 'wikis.com.es', u'typo', '72.52.4.122')
(u'wikia.com', 'wikia-staging.com.', 'wikia-staging.com', 'combo', '151.101.192.194')
(u'wikia.com', 'wikia-dev.pl.', 'wikia-dev.pl', 'combo', '151.101.128.194')
(u'wikia.com', 'wiiia.com.', 'wiiia.com', u'bits', '199.59.242.150')
(u'wikia.com', 'wikiaz.net.', 'wikiaz.net', u'typo', '216.239.38.21')
(u'wikia.com', 'wikia-svc.net.', 'wikia-svc.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wikic.net.', 'wikic.net', u'bits', '216.239.38.21')
(u'wikia.com', 'wikia.cn.', 'wikia.cn', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wikia.co.jp.', 'wikia.co.jp', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'eikia.cn.', 'eikia.cn', u'typo', '103.232.215.138')
(u'wikia.com', 'wikia.cl.', 'wikia.cl', 'wrongTLD', '151.101.192.194')
(u'wikia.com', 'wikia-imgs.com.', 'wikia-imgs.com', 'combo', '151.101.128.194')
(u'wikia.com', 'gikia.com.', 'gikia.com', u'bits', '35.182.85.144')
(u'wikia.com', 'wikia.help.', 'wikia.help', 'wrongTLD', '151.101.64.194')
(u'wikia.com', 'wekia.com.', 'wekia.com', u'homo', '37.48.65.143')
(u'wikia.com', 'wikia-staging.net.', 'wikia-staging.net', 'combo', '151.101.0.194')
(u'wikia.com', 'wiki.city.', 'wiki.city', u'typo', '167.114.65.176')
(u'wikia.com', 'wikia-service.com.', 'wikia-service.com', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia.gr.', 'wikia.gr', 'wrongTLD', '104.28.14.70')
(u'wikia.com', 'wikis.biz.', 'wikis.biz', u'typo', '176.9.107.237')
(u'wikia.com', 'wiki.uk.', 'wiki.uk', u'typo', '77.68.64.18')
(u'wikia.com', 'wikia-svc.com.', 'wikia-svc.com', 'combo', '151.101.128.194')
(u'wikia.com', 'aikia.ir.', 'aikia.ir', u'typo', '185.129.168.126')
(u'wikia.com', 'wikia.com.cn.', 'wikia.com.cn', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'ikia.net.', 'ikia.net', u'typo', '95.211.189.137')
(u'wikia.com', 'wikii.org.', 'wikii.org', u'homo', '69.172.201.153')
(u'wikia.com', 'wikua.com.', 'wikua.com', u'homo', '184.168.221.25')
(u'wikia.com', 'wikioa.com.', 'wikioa.com', u'typo', '207.174.213.34')
(u'wikia.com', 'wikia-chat.net.', 'wikia-chat.net', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia-staging.com.', 'wikia-staging.com', 'combo', '151.101.0.194')
(u'wikia.com', 'wika.industries.', 'wika.industries', u'typo', '81.169.145.160')
(u'wikia.com', 'wikia-dev.org.', 'wikia-dev.org', 'combo', '151.101.192.194')
(u'wikia.com', 'wikis.co.uk.', 'wikis.co.uk', u'typo', '198.154.120.194')
(u'wikia.com', 'wikian.net.', 'wikian.net', u'typo', '50.63.202.26')
(u'wikia.com', 'wikia.cl.', 'wikia.cl', 'wrongTLD', '151.101.0.194')
(u'wikia.com', 'wika.jobs.', 'wika.jobs', u'typo', '62.67.56.196')
(u'wikia.com', 'wikia-glb.net.', 'wikia-glb.net', 'combo', '151.101.64.194')
(u'wikia.com', 'wikia-dev.net.', 'wikia-dev.net', 'combo', '151.101.192.194')
(u'wikia.com', 'wiki.com.ar.', 'wiki.com.ar', u'typo', '69.89.27.202')
(u'wikia.com', 'sikia.mobi.', 'sikia.mobi', u'bits', '217.160.0.237')
(u'wikia.com', 'wikia-chat.com.', 'wikia-chat.com', 'combo', '151.101.128.194')
(u'wikia.com', 'wikia.ru.', 'wikia.ru', 'wrongTLD', '109.206.181.75')
(u'wikia.com', 'wlkia.com.my.', 'wlkia.com.my', u'homo', '103.6.244.222')
(u'wikia.com', 'wiki.co.kr.', 'wiki.co.kr', u'typo', '182.162.73.77')
(u'wikia.com', 'wikiak.org.', 'wikiak.org', u'typo', '216.239.34.21')
(u'wikia.com', 'wikia.com.hk.', 'wikia.com.hk', 'wrongTLD', '151.101.128.194')
(u'wikia.com', 'wikiar.info.', 'wikiar.info', u'typo', '104.27.139.41')
(u'wikia.com', 'wiki.koeln.', 'wiki.koeln', u'typo', '85.88.30.15')
