(u'homeaway.com', 'homewaay.ru.', 'homewaay.ru', u'typo', '146.185.158.93')
(u'homeaway.com', 'update-owner-homeaway.com.', 'update-owner-homeaway.com', 'combo', '209.99.40.223')
(u'homeaway.com', 'hhomeaway.com.', 'hhomeaway.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeway.cn.', 'homeway.cn', u'typo', '60.28.250.235')
(u'homeaway.com', 'homeaway-department-rentals.com.', 'homeaway-department-rentals.com', 'combo', '216.239.38.21')
(u'homeaway.com', 'homeway.biz.', 'homeway.biz', u'typo', '211.123.214.17')
(u'homeaway.com', 'homeaway-alexandria-bay.com.', 'homeaway-alexandria-bay.com', 'combo', '184.168.221.57')
(u'homeaway.com', 'homeaway.la.', 'homeaway.la', 'wrongTLD', '72.52.4.120')
(u'homeaway.com', 'homeaway-online-booking.com.', 'homeaway-online-booking.com', 'combo', '162.255.119.248')
(u'homeaway.com', 'homeoway.hu.', 'homeoway.hu', u'homo', '79.172.205.45')
(u'homeaway.com', 'wefoundaplaceto-homeaway.co.uk.', 'wefoundaplaceto-homeaway.co.uk', 'combo', '62.23.0.220')
(u'homeaway.com', 'es-homeaway.com.', 'es-homeaway.com', 'combo', '216.239.36.21')
(u'homeaway.com', 'homeaway-softwares.org.', 'homeaway-softwares.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-team.com.', 'homeaway-team.com', 'combo', '50.63.202.23')
(u'homeaway.com', 'homeaway.com.uy.', 'homeaway.com.uy', 'wrongTLD', '45.64.67.37')
(u'homeaway.com', 'homeaway-uk.com.', 'homeaway-uk.com', 'combo', '87.106.158.12')
(u'homeaway.com', 'homesaway.biz.', 'homesaway.biz', u'typo', '216.239.34.21')
(u'homeaway.com', 'hoemaway.com.', 'hoemaway.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeaway.tw.', 'homeaway.tw', 'wrongTLD', '45.64.67.10')
(u'homeaway.com', 'homeaway-softwares.net.', 'homeaway-softwares.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeawway.com.', 'homeawway.com', u'typo', '103.224.182.251')
(u'homeaway.com', 'mailproxy2.homeaway-message.com.', 'mailproxy2.homeaway-message.com', 'combo', '188.40.69.76')
(u'homeaway.com', 'homeway.me.', 'homeway.me', u'typo', '192.30.252.154')
(u'homeaway.com', 'homeway.net.', 'homeway.net', u'typo', '207.148.248.143')
(u'homeaway.com', 'homeawasy.com.', 'homeawasy.com', u'typo', '5.79.68.108')
(u'homeaway.com', 'hameaway.ru.', 'hameaway.ru', u'homo', '146.185.158.93')
(u'homeaway.com', 'securebooking-homeaway.com.', 'securebooking-homeaway.com', 'combo', '216.239.32.21')
(u'homeaway.com', 'homeawasy.com.', 'homeawasy.com', u'typo', '5.79.68.109')
(u'homeaway.com', 'homeeway.com.', 'homeeway.com', u'homo', '66.179.183.15')
(u'homeaway.com', 'homeaawy.ru.', 'homeaawy.ru', u'typo', '146.185.158.93')
(u'homeaway.com', 'homeaway-connect.com.', 'homeaway-connect.com', 'combo', '217.70.184.38')
(u'homeaway.com', 'homea3ay.com.', 'homea3ay.com', u'typo', '184.168.221.38')
(u'homeaway.com', 'homeaway-softwares.com.', 'homeaway-softwares.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'bomeaway.com.', 'bomeaway.com', u'typo', '162.210.195.122')
(u'homeaway.com', 'hameaway.com.', 'hameaway.com', u'homo', '173.239.2.182')
(u'homeaway.com', 'homeaay.com.', 'homeaay.com', u'typo', '103.224.212.246')
(u'homeaway.com', 'homeaway-professional.ca.', 'homeaway-professional.ca', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-voices.com.', 'homeaway-voices.com', 'combo', '46.38.181.255')
(u'homeaway.com', 'omeaway.com.', 'omeaway.com', u'typo', '199.191.50.73')
(u'homeaway.com', 'homeaway.pl.', 'homeaway.pl', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway.fm.', 'homeaway.fm', 'wrongTLD', '173.230.131.38')
(u'homeaway.com', 'homeaw2ay.com.', 'homeaw2ay.com', u'typo', '85.25.199.30')
(u'homeaway.com', 'homeaway.com.lk.', 'homeaway.com.lk', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homewaay.com.', 'homewaay.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeaway-bookings-online-reservations.com.', 'homeaway-bookings-online-reservations.com', 'combo', '162.255.119.188')
(u'homeaway.com', 'homeaway-department-rentals.com.', 'homeaway-department-rentals.com', 'combo', '216.239.36.21')
(u'homeaway.com', 'homeaway-invoice.com.', 'homeaway-invoice.com', 'combo', '162.255.119.248')
(u'homeaway.com', 'home-away.hu.', 'home-away.hu', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeaway.tel.', 'homeaway.tel', 'wrongTLD', '52.50.143.27')
(u'homeaway.com', 'homeaway-rentals.co.uk.', 'homeaway-rentals.co.uk', 'combo', '216.239.38.21')
(u'homeaway.com', 'home2away.org.', 'home2away.org', u'typo', '50.63.202.38')
(u'homeaway.com', 'ho-meaway.com.', 'ho-meaway.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeaway-online.de.', 'homeaway-online.de', 'combo', '217.160.122.107')
(u'homeaway.com', 'es-homeaway.com.', 'es-homeaway.com', 'combo', '216.239.34.21')
(u'homeaway.com', 'homeaway-assistance.com.', 'homeaway-assistance.com', 'combo', '69.64.147.36')
(u'homeaway.com', 'homesaway.biz.', 'homesaway.biz', u'typo', '216.239.32.21')
(u'homeaway.com', 'homeaway.com.uy.', 'homeaway.com.uy', 'wrongTLD', '45.64.65.37')
(u'homeaway.com', 'homeaweay.com.', 'homeaweay.com', u'typo', '85.25.199.30')
(u'homeaway.com', 'homeaway.jp.', 'homeaway.jp', 'wrongTLD', '103.28.249.126')
(u'homeaway.com', 'homeaway.tw.', 'homeaway.tw', 'wrongTLD', '45.64.65.10')
(u'homeaway.com', 'homeqway.com.', 'homeqway.com', u'bits', '103.224.182.253')
(u'homeaway.com', 'mail.s-homeaway.com.', 'mail.s-homeaway.com', 'combo', '198.54.114.185')
(u'homeaway.com', 'homeawqy.com.', 'homeawqy.com', u'bits', '173.239.8.164')
(u'homeaway.com', 'web-homeaway.info.', 'web-homeaway.info', 'combo', '54.72.9.51')
(u'homeaway.com', 'homeawah.com.', 'homeawah.com', u'typo', '85.25.199.30')
(u'homeaway.com', 'homeawat.com.', 'homeawat.com', u'typo', '51.254.28.160')
(u'homeaway.com', 'homeaway.com.my.', 'homeaway.com.my', 'wrongTLD', '107.154.150.155')
(u'homeaway.com', 'mailproxy.homeaway-message.com.', 'mailproxy.homeaway-message.com', 'combo', '46.4.90.109')
(u'homeaway.com', 'nomeaway.com.', 'nomeaway.com', u'typo', '198.105.254.111')
(u'homeaway.com', 'homeaway-magazin.org.', 'homeaway-magazin.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaways.org.', 'homeaways.org', u'typo', '52.54.7.172')
(u'homeaway.com', 'ipayments-homeaway.com.', 'ipayments-homeaway.com', 'combo', '69.64.147.10')
(u'homeaway.com', 'homeawat.com.', 'homeawat.com', u'typo', '51.254.28.162')
(u'homeaway.com', 'homeaway.co.nz.', 'homeaway.co.nz', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'cas-homeaway-department-auth-secure.com.', 'cas-homeaway-department-auth-secure.com', 'combo', '185.26.230.131')
(u'homeaway.com', 'homeaway-magazin.net.', 'homeaway-magazin.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'ohmeaway.com.', 'ohmeaway.com', u'typo', '144.76.1.130')
(u'homeaway.com', 'bill-homeaway.com.', 'bill-homeaway.com', 'combo', '216.239.38.21')
(u'homeaway.com', 'homeaway.me.uk.', 'homeaway.me.uk', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeavay.com.', 'homeavay.com', u'homo', '103.224.182.245')
(u'homeaway.com', 'homeway.de.', 'homeway.de', u'typo', '46.30.58.133')
(u'homeaway.com', 'homeway.site.', 'homeway.site', u'typo', '107.161.23.204')
(u'homeaway.com', 'homeaway-fromhome.info.', 'homeaway-fromhome.info', 'combo', '208.91.197.132')
(u'homeaway.com', 'hokeaway.com.', 'hokeaway.com', u'typo', '141.8.224.93')
(u'homeaway.com', 'homeaway-me.com.', 'homeaway-me.com', 'combo', '50.63.202.42')
(u'homeaway.com', 'homeoway.com.', 'homeoway.com', u'homo', '184.168.221.60')
(u'homeaway.com', 'homeaway-magazin.com.', 'homeaway-magazin.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'onlinepayments-homeaway.com.', 'onlinepayments-homeaway.com', 'combo', '192.64.119.167')
(u'homeaway.com', 'homeaway.at.', 'homeaway.at', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'cas-homeaway-auth-account-department.com.', 'cas-homeaway-auth-account-department.com', 'combo', '185.26.230.131')
(u'homeaway.com', 'homeaway-support.com.', 'homeaway-support.com', 'combo', '74.208.236.57')
(u'homeaway.com', 'homeaway-department-rentals.com.', 'homeaway-department-rentals.com', 'combo', '216.239.34.21')
(u'homeaway.com', 'booking-payment-homeaway.com.', 'booking-payment-homeaway.com', 'combo', '199.34.228.65')
(u'homeaway.com', 'homeawat.com.', 'homeawat.com', u'typo', '158.69.143.113')
(u'homeaway.com', 'homeaway-software-professional.com.ph.', 'homeaway-software-professional.com.ph', 'combo', '45.79.222.138')
(u'homeaway.com', 'es-homeaway.com.', 'es-homeaway.com', 'combo', '216.239.32.21')
(u'homeaway.com', 'homeaway.pw.', 'homeaway.pw', 'wrongTLD', '103.224.182.247')
(u'homeaway.com', 'homeaway-rentals.co.uk.', 'homeaway-rentals.co.uk', 'combo', '216.239.36.21')
(u'homeaway.com', 'homeaway.lk.', 'homeaway.lk', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'log-auth-homeaway.com.', 'log-auth-homeaway.com', 'combo', '209.99.40.222')
(u'homeaway.com', 'log-auth-homeaway.com.', 'log-auth-homeaway.com', 'combo', '209.99.40.223')
(u'homeaway.com', 'uk-homeaway.com.', 'uk-homeaway.com', 'combo', '216.239.38.21')
(u'homeaway.com', 'homeaway.cash.', 'homeaway.cash', 'wrongTLD', '162.255.119.248')
(u'homeaway.com', 'homeaways.org.', 'homeaways.org', u'typo', '54.210.132.195')
(u'homeaway.com', 'homeaway.com.my.', 'homeaway.com.my', 'wrongTLD', '107.154.148.155')
(u'homeaway.com', 'homeaway-gb-nl.com.', 'homeaway-gb-nl.com', 'combo', '217.70.184.38')
(u'homeaway.com', 'homeaway.ph.', 'homeaway.ph', 'wrongTLD', '54.251.42.101')
(u'homeaway.com', 'homeaway.london.', 'homeaway.london', 'wrongTLD', '69.172.201.153')
(u'homeaway.com', 'home-away.lu.', 'home-away.lu', u'typo', '66.179.183.15')
(u'homeaway.com', 'bill-homeaway.com.', 'bill-homeaway.com', 'combo', '216.239.36.21')
(u'homeaway.com', 'bomeaway.com.', 'bomeaway.com', u'typo', '5.79.68.107')
(u'homeaway.com', 'homeway.be.', 'homeway.be', u'typo', '46.30.213.85')
(u'homeaway.com', 'homeaway.cz.', 'homeaway.cz', 'wrongTLD', '64.245.55.193')
(u'homeaway.com', 'homeaway.bg.', 'homeaway.bg', 'wrongTLD', '69.89.31.223')
(u'homeaway.com', 'homeway.fr.', 'homeway.fr', u'typo', '185.53.178.7')
(u'homeaway.com', 'cas-homeaway-department-auth.com.', 'cas-homeaway-department-auth.com', 'combo', '91.194.151.34')
(u'homeaway.com', 'homeaway-platform.org.', 'homeaway-platform.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.cc.', 'homeaway.cc', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway.asia.', 'homeaway.asia', 'wrongTLD', '103.28.249.49')
(u'homeaway.com', 'homeawaya.com.', 'homeawaya.com', u'typo', '85.25.199.30')
(u'homeaway.com', 'honmeaway.com.', 'honmeaway.com', u'typo', '141.8.224.169')
(u'homeaway.com', 'hoeaway.it.', 'hoeaway.it', u'typo', '54.72.9.51')
(u'homeaway.com', 'homeaway-platform.net.', 'homeaway-platform.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.mobi.', 'homeaway.mobi', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway.kr.', 'homeaway.kr', 'wrongTLD', '54.251.241.181')
(u'homeaway.com', 'homeaway.th.', 'homeaway.th', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-department-rentals.com.', 'homeaway-department-rentals.com', 'combo', '216.239.32.21')
(u'homeaway.com', 'homeaqay.com.', 'homeaqay.com', u'typo', '103.224.182.245')
(u'homeaway.com', 'homeaway.se.', 'homeaway.se', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-rentals.co.uk.', 'homeaway-rentals.co.uk', 'combo', '216.239.34.21')
(u'homeaway.com', 'homeway.cz.', 'homeway.cz', u'typo', '85.255.4.30')
(u'homeaway.com', 'homeaway-platform.com.', 'homeaway-platform.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.bo.', 'homeaway.bo', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'uk-homeaway.com.', 'uk-homeaway.com', 'combo', '216.239.36.21')
(u'homeaway.com', 'homeawy.com.', 'homeawy.com', u'typo', '199.191.50.73')
(u'homeaway.com', 'homeaway.exposed.', 'homeaway.exposed', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'cas-homeaway-secure-department-auth.com.', 'cas-homeaway-secure-department-auth.com', 'combo', '185.26.230.134')
(u'homeaway.com', 'homewway.com.', 'homewway.com', u'typo', '54.72.9.51')
(u'homeaway.com', 'hpmeaway.com.', 'hpmeaway.com', u'typo', '199.59.242.150')
(u'homeaway.com', 'homeawaay.com.', 'homeawaay.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeaway.com.ec.', 'homeaway.com.ec', 'wrongTLD', '54.251.42.101')
(u'homeaway.com', 'homeaway-professional-software.org.', 'homeaway-professional-software.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'hkmeaway.com.', 'hkmeaway.com', u'bits', '45.33.9.234')
(u'homeaway.com', 'homeway.org.', 'homeway.org', u'typo', '185.53.179.6')
(u'homeaway.com', 'home-away.net.', 'home-away.net', u'typo', '69.195.124.54')
(u'homeaway.com', 'support-homeaway.com.', 'support-homeaway.com', 'combo', '192.64.119.205')
(u'homeaway.com', 'homeaways.net.', 'homeaways.net', u'typo', '69.172.201.153')
(u'homeaway.com', 'bill-homeaway.com.', 'bill-homeaway.com', 'combo', '216.239.34.21')
(u'homeaway.com', 'homeaway-professional-software.net.', 'homeaway-professional-software.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-professional.eu.', 'homeaway-professional.eu', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.cn.', 'homeaway.cn', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-checkout.org.', 'homeaway-checkout.org', 'combo', '81.169.145.74')
(u'homeaway.com', 'homeaway-professional-software.com.', 'homeaway-professional-software.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'hoeaway.com.', 'hoeaway.com', u'typo', '199.115.116.216')
(u'homeaway.com', 'homweaway.com.', 'homweaway.com', u'typo', '174.137.132.42')
(u'homeaway.com', 'homeaway-request.com.', 'homeaway-request.com', 'combo', '162.255.119.22')
(u'homeaway.com', 'homeawah.ru.', 'homeawah.ru', u'typo', '146.185.158.93')
(u'homeaway.com', 'homeaway-professionalsolutions.org.', 'homeaway-professionalsolutions.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeawai.it.', 'homeawai.it', u'bits', '185.53.178.7')
(u'homeaway.com', 'homeaway-rentals.co.uk.', 'homeaway-rentals.co.uk', 'combo', '216.239.32.21')
(u'homeaway.com', 'home-away.sk.', 'home-away.sk', u'typo', '66.179.183.15')
(u'homeaway.com', 'nomeaway.com.', 'nomeaway.com', u'typo', '198.105.244.111')
(u'homeaway.com', 'homeaway-professionalsolutions.net.', 'homeaway-professionalsolutions.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-software-for-professionals.co.uk.', 'homeaway-software-for-professionals.co.uk', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.vacations.', 'homeaway.vacations', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway.si.', 'homeaway.si', 'wrongTLD', '72.52.4.120')
(u'homeaway.com', 'uk-homeaway.com.', 'uk-homeaway.com', 'combo', '216.239.34.21')
(u'homeaway.com', 'homea-way.com.', 'homea-way.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'hoeaway.com.', 'hoeaway.com', u'typo', '81.171.22.5')
(u'homeaway.com', 'homeway.us.', 'homeway.us', u'typo', '185.53.177.20')
(u'homeaway.com', 'homeaway.co.il.', 'homeaway.co.il', 'wrongTLD', '62.219.91.45')
(u'homeaway.com', 'homeaway.com.pe.', 'homeaway.com.pe', 'wrongTLD', '45.64.67.35')
(u'homeaway.com', 'homaeway.com.', 'homaeway.com', u'typo', '66.179.183.15')
(u'homeaway.com', 'homeaway-professional-solutions.org.', 'homeaway-professional-solutions.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-vacation-rentals.com.', 'homeaway-vacation-rentals.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.wtf.', 'homeaway.wtf', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-tuscany.com.', 'homeaway-tuscany.com', 'combo', '62.149.128.151')
(u'homeaway.com', 'hoeaway.com.', 'hoeaway.com', u'typo', '81.171.22.7')
(u'homeaway.com', 'homeaway-software.org.', 'homeaway-software.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.cl.', 'homeaway.cl', 'wrongTLD', '45.64.67.64')
(u'homeaway.com', 'home-away.com.', 'home-away.com', u'typo', '69.64.147.243')
(u'homeaway.com', 'homeaeay.co.uk.', 'homeaeay.co.uk', u'typo', '103.224.182.243')
(u'homeaway.com', 'csa-homeaway.com.', 'csa-homeaway.com', 'combo', '217.160.0.114')
(u'homeaway.com', 'homeaway-professionalsolutions.com.', 'homeaway-professionalsolutions.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'gomeaway.com.', 'gomeaway.com', u'typo', '54.72.9.51')
(u'homeaway.com', 'homeawayz.com.', 'homeawayz.com', u'typo', '23.236.62.147')
(u'homeaway.com', 'homeaway-professional-solutions.net.', 'homeaway-professional-solutions.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-software.net.', 'homeaway-software.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-tuscany.com.', 'homeaway-tuscany.com', 'combo', '62.149.128.154')
(u'homeaway.com', 'homeaway.com.ec.', 'homeaway.com.ec', 'wrongTLD', '54.251.241.181')
(u'homeaway.com', 'homeaway.id.', 'homeaway.id', 'wrongTLD', '54.251.241.181')
(u'homeaway.com', 'bill-homeaway.com.', 'bill-homeaway.com', 'combo', '216.239.32.21')
(u'homeaway.com', 'homeaway.gr.', 'homeaway.gr', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-tuscany.com.', 'homeaway-tuscany.com', 'combo', '62.149.128.157')
(u'homeaway.com', 'homeaway-professional-solutions.com.', 'homeaway-professional-solutions.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeawsy.com.', 'homeawsy.com', u'typo', '103.224.182.245')
(u'homeaway.com', 'home-away.us.', 'home-away.us', u'typo', '185.53.178.9')
(u'homeaway.com', 'homeaway-professionalsoftware.eu.', 'homeaway-professionalsoftware.eu', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-software.com.', 'homeaway-software.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'hoimeaway.com.', 'hoimeaway.com', u'typo', '185.53.178.6')
(u'homeaway.com', 'homwaway.com.', 'homwaway.com', u'typo', '95.211.219.66')
(u'homeaway.com', 'invoice-homeaway.com.', 'invoice-homeaway.com', 'combo', '31.15.10.61')
(u'homeaway.com', 'homeaways.us.', 'homeaways.us', u'typo', '119.81.140.204')
(u'homeaway.com', 'homeaway-tuscany.com.', 'homeaway-tuscany.com', 'combo', '88.198.230.231')
(u'homeaway.com', 'homeawa.com.', 'homeawa.com', u'typo', '184.168.221.19')
(u'homeaway.com', 'homeaway-enterprise-software.org.', 'homeaway-enterprise-software.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'honeaway.ru.', 'honeaway.ru', u'homo', '146.185.158.93')
(u'homeaway.com', 'lhomeaway.com.', 'lhomeaway.com', u'homo', '141.8.224.93')
(u'homeaway.com', 'cas-homeaway-secure-department.com.', 'cas-homeaway-secure-department.com', 'combo', '91.194.151.34')
(u'homeaway.com', 'homeaway-supply.com.', 'homeaway-supply.com', 'combo', '50.63.202.46')
(u'homeaway.com', 'homeaway.it.', 'homeaway.it', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-reservation.com.', 'homeaway-reservation.com', 'combo', '62.116.130.8')
(u'homeaway.com', 'homeaway.gripe.', 'homeaway.gripe', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-alexandria-bay-ny.com.', 'homeaway-alexandria-bay-ny.com', 'combo', '184.168.221.58')
(u'homeaway.com', 'homeaway.com.es.', 'homeaway.com.es', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeawy.de.', 'homeawy.de', u'typo', '185.53.177.29')
(u'homeaway.com', 'cs-homeaway.com.', 'cs-homeaway.com', 'combo', '184.168.221.67')
(u'homeaway.com', 'homeaway-enterprise-software.net.', 'homeaway-enterprise-software.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.community.', 'homeaway.community', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway.sg.', 'homeaway.sg', 'wrongTLD', '54.251.241.181')
(u'homeaway.com', 'homeeaway.com.', 'homeeaway.com', u'typo', '103.224.182.252')
(u'homeaway.com', 'homeaway.media.', 'homeaway.media', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-software-professional.org.', 'homeaway-software-professional.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'cas-homeaway-auth-service-department.com.', 'cas-homeaway-auth-service-department.com', 'combo', '91.194.151.34')
(u'homeaway.com', 'uk-homeaway.com.', 'uk-homeaway.com', 'combo', '216.239.32.21')
(u'homeaway.com', 'homeaway.com.pe.', 'homeaway.com.pe', 'wrongTLD', '45.64.65.35')
(u'homeaway.com', 'homeaway-fromhome.net.', 'homeaway-fromhome.net', 'combo', '107.178.255.126')
(u'homeaway.com', 'homeaway-software-for-professionals.org.', 'homeaway-software-for-professionals.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-enterprise-software.com.', 'homeaway-enterprise-software.com', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.cl.', 'homeaway.cl', 'wrongTLD', '45.64.65.64')
(u'homeaway.com', 'jomeaway.com.', 'jomeaway.com', u'bits', '5.79.68.108')
(u'homeaway.com', 'homeaway.travel.', 'homeaway.travel', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'hkmeaway.com.', 'hkmeaway.com', u'bits', '45.56.69.72')
(u'homeaway.com', 'homeaway-booking-reservation.com.', 'homeaway-booking-reservation.com', 'combo', '192.64.119.132')
(u'homeaway.com', 'homeaway-os.com.', 'homeaway-os.com', 'combo', '216.239.38.21')
(u'homeaway.com', 'homeaway-software-professional.net.', 'homeaway-software-professional.net', 'combo', '66.179.183.15')
(u'homeaway.com', 's-homeaway.com.', 's-homeaway.com', 'combo', '198.54.114.185')
(u'homeaway.com', 'homeaway-software-for-professionals.net.', 'homeaway-software-for-professionals.net', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.education.', 'homeaway.education', 'wrongTLD', '66.179.183.15')
(u'homeaway.com', 'homeaway-enterprisesolutions.org.', 'homeaway-enterprisesolutions.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway-message.com.', 'homeaway-message.com', 'combo', '46.4.122.61')
(u'homeaway.com', 'homeaway-professionalsoftware.org.', 'homeaway-professionalsoftware.org', 'combo', '66.179.183.15')
(u'homeaway.com', 'homeaway.ec.', 'homeaway.ec', 'wrongTLD', '45.64.64.145')
(u'homeaway.com', 'homeawqy.com.', 'homeawqy.com', u'bits', '173.239.5.6')
