(u'chaturbate.com', 'fr-chaturbate.com.', 'fr-chaturbate.com', 'combo', '151.80.155.237')
(u'chaturbate.com', 'chatutrbate.com.', 'chatutrbate.com', u'typo', '209.222.14.3')
(u'chaturbate.com', 'chawturbate.com.', 'chawturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.sk.', 'chaturbate.sk', 'wrongTLD', '188.114.255.171')
(u'chaturbate.com', 'caturbate.org.', 'caturbate.org', u'typo', '69.64.147.242')
(u'chaturbate.com', 'chaturbate-chats-22-webcam.com.', 'chaturbate-chats-22-webcam.com', 'combo', '78.108.181.142')
(u'chaturbate.com', 'chaturbnate.com.', 'chaturbnate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'charturbate.com.', 'charturbate.com', u'typo', '199.59.242.150')
(u'chaturbate.com', 'chyaturbate.com.', 'chyaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chadurbate.com.', 'chadurbate.com', u'bits', '54.72.11.253')
(u'chaturbate.com', 'chaturbate.la.', 'chaturbate.la', 'wrongTLD', '104.31.65.136')
(u'chaturbate.com', 'chaturbate-token-hack.net.', 'chaturbate-token-hack.net', 'combo', '67.210.119.165')
(u'chaturbate.com', 'chaturbate.dk.', 'chaturbate.dk', 'wrongTLD', '185.53.178.14')
(u'chaturbate.com', 'caturbate.net.', 'caturbate.net', u'typo', '69.64.147.242')
(u'chaturbate.com', 'caturbate.info.', 'caturbate.info', u'typo', '104.24.108.76')
(u'chaturbate.com', 'chaturbate-chatting-2-web-cam.com.', 'chaturbate-chatting-2-web-cam.com', 'combo', '194.58.56.132')
(u'chaturbate.com', 'chaturibate.com.', 'chaturibate.com', u'homo', '141.8.224.169')
(u'chaturbate.com', 'chaturbate.online.', 'chaturbate.online', 'wrongTLD', '178.162.211.68')
(u'chaturbate.com', 'chatrubate.it.', 'chatrubate.it', u'typo', '185.53.178.15')
(u'chaturbate.com', 'chaturbate.guru.', 'chaturbate.guru', 'wrongTLD', '162.255.119.249')
(u'chaturbate.com', 'chagturbate.com.', 'chagturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate-de.com.', 'chaturbate-de.com', 'combo', '213.186.33.3')
(u'chaturbate.com', 'chatgurbate.com.', 'chatgurbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate-tokenhack.com.', 'chaturbate-tokenhack.com', 'combo', '64.182.22.47')
(u'chaturbate.com', 'my-chaturbate-tokens.com.', 'my-chaturbate-tokens.com', 'combo', '66.55.64.221')
(u'chaturbate.com', 'chaturbate.cheap.', 'chaturbate.cheap', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chaturcate.com.', 'chaturcate.com', u'bits', '64.38.230.2')
(u'chaturbate.com', 'chatubate.webcam.', 'chatubate.webcam', u'typo', '104.24.101.177')
(u'chaturbate.com', 'chaturbatec.com.', 'chaturbatec.com', u'typo', '52.0.7.30')
(u'chaturbate.com', 'chatubate.com.', 'chatubate.com', u'typo', '64.156.26.75')
(u'chaturbate.com', 'chaturbate.it.', 'chaturbate.it', 'wrongTLD', '149.56.126.237')
(u'chaturbate.com', 'chaturbate.center.', 'chaturbate.center', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chaturbate.studio.', 'chaturbate.studio', 'wrongTLD', '64.38.230.2')
(u'chaturbate.com', 'chzturbate.com.', 'chzturbate.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chaturbato.com.', 'chaturbato.com', u'homo', '52.0.7.30')
(u'chaturbate.com', 'chaturbate.club.', 'chaturbate.club', 'wrongTLD', '69.172.201.218')
(u'chaturbate.com', 'chaturbater.ga.', 'chaturbater.ga', u'typo', '141.8.224.221')
(u'chaturbate.com', 'cvhaturbate.com.', 'cvhaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'mail.chaturbate-ohmibod.com.', 'mail.chaturbate-ohmibod.com', 'combo', '91.223.253.53')
(u'chaturbate.com', 'chatzurbate.com.', 'chatzurbate.com', u'typo', '185.33.52.20')
(u'chaturbate.com', 'chaturbate-ohmibod.com.', 'chaturbate-ohmibod.com', 'combo', '91.223.253.53')
(u'chaturbate.com', 'chaturbate.se.', 'chaturbate.se', 'wrongTLD', '194.9.94.85')
(u'chaturbate.com', 'chaturbate.se.', 'chaturbate.se', 'wrongTLD', '194.9.94.86')
(u'chaturbate.com', 'chaturbate-tokens.info.', 'chaturbate-tokens.info', 'combo', '5.79.66.145')
(u'chaturbate.com', 'chat7rbate.com.', 'chat7rbate.com', u'typo', '52.0.7.30')
(u'chaturbate.com', 'chaturbate.credit.', 'chaturbate.credit', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chatrubate.de.', 'chatrubate.de', u'typo', '185.53.178.14')
(u'chaturbate.com', 'chaturbate.com.cn.', 'chaturbate.com.cn', 'wrongTLD', '93.46.8.89')
(u'chaturbate.com', 'cyaturbate.com.', 'cyaturbate.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chaturbat.com.', 'chaturbat.com', u'typo', '209.15.13.134')
(u'chaturbate.com', 'chaturbata.com.', 'chaturbata.com', u'homo', '185.53.179.14')
(u'chaturbate.com', 'chwturbate.com.', 'chwturbate.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chatubate.org.', 'chatubate.org', u'typo', '199.115.115.106')
(u'chaturbate.com', 'chaturbat5e.com.', 'chaturbat5e.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbaye.com.', 'chaturbaye.com', u'typo', '184.168.221.18')
(u'chaturbate.com', 'chaturbate.media.', 'chaturbate.media', 'wrongTLD', '107.161.23.204')
(u'chaturbate.com', 'chaturbate.org.', 'chaturbate.org', 'wrongTLD', '52.0.7.30')
(u'chaturbate.com', 'chaturbate.sex.', 'chaturbate.sex', 'wrongTLD', '85.17.228.136')
(u'chaturbate.com', 'chaturbatr.com.', 'chaturbatr.com', u'typo', '185.53.178.14')
(u'chaturbate.com', 'chaturbate-porn.org.', 'chaturbate-porn.org', 'combo', '167.114.213.199')
(u'chaturbate.com', 'chaturbat.net.', 'chaturbat.net', u'typo', '185.53.179.15')
(u'chaturbate.com', 'chaturbate-videos.org.', 'chaturbate-videos.org', 'combo', '107.161.23.204')
(u'chaturbate.com', 'chaturbate.net.', 'chaturbate.net', 'wrongTLD', '52.0.7.30')
(u'chaturbate.com', 'chaturbate.tech.', 'chaturbate.tech', 'wrongTLD', '208.91.197.91')
(u'chaturbate.com', 'chaturbatre.com.', 'chaturbatre.com', u'typo', '184.168.221.5')
(u'chaturbate.com', 'chaturbate.irish.', 'chaturbate.irish', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chaturbatew.com.', 'chaturbatew.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbaet.com.', 'chaturbaet.com', u'typo', '50.63.202.20')
(u'chaturbate.com', 'chaturbate-x.com.', 'chaturbate-x.com', 'combo', '46.105.241.189')
(u'chaturbate.com', 'chaturbste.com.', 'chaturbste.com', u'typo', '50.63.202.4')
(u'chaturbate.com', 'chaturbate.media.', 'chaturbate.media', 'wrongTLD', '167.114.213.199')
(u'chaturbate.com', 'chatyrbate.com.', 'chatyrbate.com', u'typo', '98.124.245.24')
(u'chaturbate.com', 'chaturbate.group.', 'chaturbate.group', 'wrongTLD', '167.114.213.199')
(u'chaturbate.com', 'charurbate.com.', 'charurbate.com', u'typo', '69.172.201.153')
(u'chaturbate.com', 'chaturbade.de.', 'chaturbade.de', u'bits', '93.157.51.39')
(u'chaturbate.com', 'chaturbete.com.', 'chaturbete.com', u'homo', '98.124.245.24')
(u'chaturbate.com', 'caturbate.pro.', 'caturbate.pro', u'typo', '104.31.64.126')
(u'chaturbate.com', 'chasturbate.com.', 'chasturbate.com', u'typo', '199.59.242.150')
(u'chaturbate.com', 'chaturbate-videos.org.', 'chaturbate-videos.org', 'combo', '167.114.213.199')
(u'chaturbate.com', 'ahaturbate.com.', 'ahaturbate.com', u'bits', '54.72.9.51')
(u'chaturbate.com', 'chaturbate-porn.com.', 'chaturbate-porn.com', 'combo', '167.114.213.199')
(u'chaturbate.com', 'chaturbayte.com.', 'chaturbayte.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chatjrbate.com.', 'chatjrbate.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chatur-bate.com.', 'chatur-bate.com', u'typo', '103.224.212.222')
(u'chaturbate.com', 'chaturbate-videos.com.', 'chaturbate-videos.com', 'combo', '107.161.23.204')
(u'chaturbate.com', 'chaturbate.help.', 'chaturbate.help', 'wrongTLD', '104.18.61.182')
(u'chaturbate.com', 'chaturbatef.com.', 'chaturbatef.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate-girls.com.', 'chaturbate-girls.com', 'combo', '192.254.234.115')
(u'chaturbate.com', 'chaturbsate.com.', 'chaturbsate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.show.', 'chaturbate.show', 'wrongTLD', '107.161.23.204')
(u'chaturbate.com', 'chaturdbate.com.', 'chaturdbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chatjurbate.com.', 'chatjurbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chatuurbate.com.', 'chatuurbate.com', u'typo', '98.124.245.24')
(u'chaturbate.com', 'chaturbate.pt.', 'chaturbate.pt', 'wrongTLD', '72.52.4.122')
(u'chaturbate.com', 'chafurbate.com.', 'chafurbate.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chaturbate.gold.', 'chaturbate.gold', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chaturbate-porn.org.', 'chaturbate-porn.org', 'combo', '164.132.212.72')
(u'chaturbate.com', 'chaturbatu.com.', 'chaturbatu.com', u'homo', '52.0.7.30')
(u'chaturbate.com', 'chaturbate.zone.', 'chaturbate.zone', 'wrongTLD', '107.161.23.204')
(u'chaturbate.com', 'chaturbate-videos.com.', 'chaturbate-videos.com', 'combo', '167.114.213.199')
(u'chaturbate.com', 'cxaturbate.com.', 'cxaturbate.com', u'bits', '141.8.224.169')
(u'chaturbate.com', 'chatuzrbate.com.', 'chatuzrbate.com', u'typo', '103.224.212.222')
(u'chaturbate.com', 'chaturbate.co.uk.', 'chaturbate.co.uk', 'wrongTLD', '5.22.149.135')
(u'chaturbate.com', 'chatuerbate.com.', 'chatuerbate.com', u'typo', '50.63.202.13')
(u'chaturbate.com', 'chaturbate.show.', 'chaturbate.show', 'wrongTLD', '167.114.213.199')
(u'chaturbate.com', 'chaturbate-chat.com.', 'chaturbate-chat.com', 'combo', '52.0.7.30')
(u'chaturbate.com', 'chqaturbate.com.', 'chqaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.team.', 'chaturbate.team', 'wrongTLD', '107.161.23.204')
(u'chaturbate.com', 'chaturbate.group.', 'chaturbate.group', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chaturbagte.com.', 'chaturbagte.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.com.pl.', 'chaturbate.com.pl', 'wrongTLD', '104.27.179.207')
(u'chaturbate.com', 'chaturbatd.com.', 'chaturbatd.com', u'bits', '52.0.7.30')
(u'chaturbate.com', 'chaturbate-porn.com.', 'chaturbate-porn.com', 'combo', '164.132.212.72')
(u'chaturbate.com', 'chautrbate.com.', 'chautrbate.com', u'typo', '50.63.202.13')
(u'chaturbate.com', 'chaturbatte.com.', 'chaturbatte.com', u'typo', '184.168.221.12')
(u'chaturbate.com', 'chatirbate.com.', 'chatirbate.com', u'homo', '98.124.245.24')
(u'chaturbate.com', 'chaturbate-com.webcam.', 'chaturbate-com.webcam', 'combo', '50.30.38.219')
(u'chaturbate.com', 'chaturbate.at.', 'chaturbate.at', 'wrongTLD', '185.53.179.14')
(u'chaturbate.com', 'cheturbate.com.', 'cheturbate.com', u'homo', '50.63.202.20')
(u'chaturbate.com', 'chaturbates.co.', 'chaturbates.co', u'typo', '185.12.13.10')
(u'chaturbate.com', 'chat6urbate.com.', 'chat6urbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'east-west-chaturbate.com.', 'east-west-chaturbate.com', 'combo', '64.38.230.2')
(u'chaturbate.com', 'chatturbate.webcam.', 'chatturbate.webcam', u'typo', '198.54.117.212')
(u'chaturbate.com', 'chaturbat.de.', 'chaturbat.de', u'typo', '185.53.178.15')
(u'chaturbate.com', 'chaturvate.com.', 'chaturvate.com', u'typo', '184.168.221.2')
(u'chaturbate.com', 'chaturbate.pub.', 'chaturbate.pub', 'wrongTLD', '69.64.147.242')
(u'chaturbate.com', 'chaturbwte.com.', 'chaturbwte.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chaturbate.mx.', 'chaturbate.mx', 'wrongTLD', '64.38.230.2')
(u'chaturbate.com', 'chaturbate.top.', 'chaturbate.top', 'wrongTLD', '104.31.86.185')
(u'chaturbate.com', 'cjaturbate.com.', 'cjaturbate.com', u'bits', '50.63.202.3')
(u'chaturbate.com', 'chatrubate.tk.', 'chatrubate.tk', u'typo', '195.20.46.128')
(u'chaturbate.com', 'czaturbate.com.', 'czaturbate.com', u'typo', '141.8.224.169')
(u'chaturbate.com', 'chatubate.ml.', 'chatubate.ml', u'typo', '195.20.50.153')
(u'chaturbate.com', 'chaturbgate.com.', 'chaturbgate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.website.', 'chaturbate.website', 'wrongTLD', '104.24.106.226')
(u'chaturbate.com', 'chatturbate.online.', 'chatturbate.online', u'typo', '198.54.117.212')
(u'chaturbate.com', 'cbaturbate.com.', 'cbaturbate.com', u'typo', '54.72.9.51')
(u'chaturbate.com', 'chsaturbate.com.', 'chsaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chatuirbate.com.', 'chatuirbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'caturbate.com.', 'caturbate.com', u'typo', '64.38.230.2')
(u'chaturbate.com', 'chaturbate.tips.', 'chaturbate.tips', 'wrongTLD', '167.114.213.199')
(u'chaturbate.com', 'chatutbate.com.', 'chatutbate.com', u'typo', '50.63.202.8')
(u'chaturbate.com', 'chaurbate.net.', 'chaurbate.net', u'typo', '185.117.154.219')
(u'chaturbate.com', 'cgaturbate.com.', 'cgaturbate.com', u'typo', '184.168.221.3')
(u'chaturbate.com', 'chaturbhate.com.', 'chaturbhate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chatrubate.net.', 'chatrubate.net', u'typo', '64.38.230.2')
(u'chaturbate.com', 'chaturbate.vin.', 'chaturbate.vin', 'wrongTLD', '192.64.147.196')
(u'chaturbate.com', 'chatarbate.com.', 'chatarbate.com', u'homo', '209.15.13.134')
(u'chaturbate.com', 'chzaturbate.com.', 'chzaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chat8urbate.com.', 'chat8urbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.hu.', 'chaturbate.hu', 'wrongTLD', '195.228.156.23')
(u'chaturbate.com', 'chaturbate-designs.com.', 'chaturbate-designs.com', 'combo', '85.13.150.48')
(u'chaturbate.com', 'cha5turbate.com.', 'cha5turbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate-livesex.com.', 'chaturbate-livesex.com', 'combo', '74.220.199.6')
(u'chaturbate.com', 'chaturbate.ltd.', 'chaturbate.ltd', 'wrongTLD', '107.161.23.204')
(u'chaturbate.com', 'chaterbate.co.uk.', 'chaterbate.co.uk', u'homo', '103.224.182.251')
(u'chaturbate.com', 'chaturbate.at.', 'chaturbate.at', 'wrongTLD', '185.53.178.8')
(u'chaturbate.com', 'chaturbqte.com.', 'chaturbqte.com', u'bits', '45.33.9.234')
(u'chaturbate.com', 'chatubate.pw.', 'chatubate.pw', u'typo', '198.54.117.212')
(u'chaturbate.com', 'chaturbate.name.', 'chaturbate.name', 'wrongTLD', '104.27.137.76')
(u'chaturbate.com', 'chaturbate.global.', 'chaturbate.global', 'wrongTLD', '104.24.101.5')
(u'chaturbate.com', 'chaturbite.com.', 'chaturbite.com', u'homo', '208.91.196.120')
(u'chaturbate.com', 'chaturbate.fr.', 'chaturbate.fr', 'wrongTLD', '54.72.9.51')
(u'chaturbate.com', 'chaturtbate.com.', 'chaturtbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chgaturbate.com.', 'chgaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbae.com.', 'chaturbae.com', u'typo', '52.0.7.30')
(u'chaturbate.com', 'cyhaturbate.com.', 'cyhaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.tips.', 'chaturbate.tips', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chaturbate.com.es.', 'chaturbate.com.es', 'wrongTLD', '82.194.64.60')
(u'chaturbate.com', 'chaturbate.pink.', 'chaturbate.pink', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chayurbate.com.', 'chayurbate.com', u'typo', '207.244.67.139')
(u'chaturbate.com', 'chaturbate.to.', 'chaturbate.to', 'wrongTLD', '104.18.38.155')
(u'chaturbate.com', 'chaturgate.com.', 'chaturgate.com', u'typo', '46.166.189.98')
(u'chaturbate.com', 'chaturbate.biz.', 'chaturbate.biz', 'wrongTLD', '91.237.66.110')
(u'chaturbate.com', 'chaturdate.com.', 'chaturdate.com', u'homo', '209.15.13.134')
(u'chaturbate.com', 'chaturbate.name.', 'chaturbate.name', 'wrongTLD', '104.27.136.76')
(u'chaturbate.com', 'chafturbate.com.', 'chafturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbaten.com.', 'chaturbaten.com', u'typo', '52.0.7.30')
(u'chaturbate.com', 'my-chaturbate.com.', 'my-chaturbate.com', 'combo', '66.225.192.203')
(u'chaturbate.com', 'chaturbates.net.', 'chaturbates.net', u'typo', '109.71.161.228')
(u'chaturbate.com', 'choturbate.com.', 'choturbate.com', u'homo', '199.59.242.150')
(u'chaturbate.com', 'chaturbate.exposed.', 'chaturbate.exposed', 'wrongTLD', '164.132.212.72')
(u'chaturbate.com', 'chbaturbate.com.', 'chbaturbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chatrbate.com.', 'chatrbate.com', u'typo', '54.221.207.100')
(u'chaturbate.com', 'chiturbate.com.', 'chiturbate.com', u'homo', '52.0.7.30')
(u'chaturbate.com', 'mail.chaturbate-tokens.com.', 'mail.chaturbate-tokens.com', 'combo', '91.237.52.5')
(u'chaturbate.com', 'chaturbate.works.', 'chaturbate.works', 'wrongTLD', '167.114.213.199')
(u'chaturbate.com', 'chatudrbate.com.', 'chatudrbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbat4.com.', 'chaturbat4.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chazurbate.com.', 'chazurbate.com', u'typo', '162.210.196.166')
(u'chaturbate.com', 'chatu4bate.com.', 'chatu4bate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.tv.', 'chaturbate.tv', 'wrongTLD', '52.0.7.30')
(u'chaturbate.com', 'chaturbate.la.', 'chaturbate.la', 'wrongTLD', '104.31.64.136')
(u'chaturbate.com', 'chatrubate.ml.', 'chatrubate.ml', u'typo', '195.20.48.13')
(u'chaturbate.com', 'chaturbate.no.', 'chaturbate.no', 'wrongTLD', '54.72.9.51')
(u'chaturbate.com', 'chaturbate.site.', 'chaturbate.site', 'wrongTLD', '104.27.169.126')
(u'chaturbate.com', 'chatturbate.de.', 'chatturbate.de', u'typo', '185.53.179.14')
(u'chaturbate.com', 'chatzrbate.com.', 'chatzrbate.com', u'typo', '98.124.245.24')
(u'chaturbate.com', 'chaturbate.video.', 'chaturbate.video', 'wrongTLD', '52.0.7.30')
(u'chaturbate.com', 'cnaturbate.com.', 'cnaturbate.com', u'typo', '37.48.65.136')
(u'chaturbate.com', 'chaturabte.com.', 'chaturabte.com', u'typo', '162.210.196.167')
(u'chaturbate.com', 'chaturbate.cz.', 'chaturbate.cz', 'wrongTLD', '143.95.43.72')
(u'chaturbate.com', 'fhaturbate.com.', 'fhaturbate.com', u'typo', '52.0.7.30')
(u'chaturbate.com', 'ahaturbate.com.', 'ahaturbate.com', u'bits', '54.217.222.113')
(u'chaturbate.com', 'chazurbate.com.', 'chazurbate.com', u'typo', '199.115.116.216')
(u'chaturbate.com', 'haturbate.com.', 'haturbate.com', u'typo', '69.61.92.125')
(u'chaturbate.com', 'join-chaturbate.com.', 'join-chaturbate.com', 'combo', '217.160.0.77')
(u'chaturbate.com', 'chaturbafte.com.', 'chaturbafte.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'chaturbate.cheap.', 'chaturbate.cheap', 'wrongTLD', '107.161.23.204')
(u'chaturbate.com', 'chatrubate.webcam.', 'chatrubate.webcam', u'typo', '104.27.187.173')
(u'chaturbate.com', 'cnaturbate.com.', 'cnaturbate.com', u'typo', '216.157.88.21')
(u'chaturbate.com', 'chatuebate.com.', 'chatuebate.com', u'typo', '50.63.202.13')
(u'chaturbate.com', 'chatufrbate.com.', 'chatufrbate.com', u'typo', '5.22.149.135')
(u'chaturbate.com', 'mail.chaturbate-girls.com.', 'mail.chaturbate-girls.com', 'combo', '192.254.234.115')
(u'chaturbate.com', 'chatubate.webcam.', 'chatubate.webcam', u'typo', '104.24.100.177')
