(u'qatarairways.com', 'qatarairway.net.', 'qatarairway.net', u'typo', '184.168.221.9')
(u'qatarairways.com', 'qatarairways.sc.', 'qatarairways.sc', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qararairways.com.', 'qararairways.com', u'typo', '37.48.65.145')
(u'qatarairways.com', 'www-qatarairways.com.', 'www-qatarairways.com', 'combo', '103.224.182.243')
(u'qatarairways.com', 'qataraurways.com.', 'qataraurways.com', u'homo', '208.73.211.177')
(u'qatarairways.com', 'qatarairways.ng.', 'qatarairways.ng', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qaatarairways.com.', 'qaatarairways.com', u'typo', '208.73.211.165')
(u'qatarairways.com', 'qatarairways.com.ua.', 'qatarairways.com.ua', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwayd.com.', 'qatarairwayd.com', u'typo', '23.215.104.227')
(u'qatarairways.com', 'qatarairways.md.', 'qatarairways.md', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.mx.', 'qatarairways.mx', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairwsys.com.', 'qatarairwsys.com', u'typo', '23.215.104.176')
(u'qatarairways.com', 'qatarairways.tv.', 'qatarairways.tv', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'watarairways.com.', 'watarairways.com', u'typo', '208.73.210.217')
(u'qatarairways.com', 'qatarairways.com.pt.', 'qatarairways.com.pt', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwayz.com.', 'qatarairwayz.com', u'typo', '217.160.0.77')
(u'qatarairways.com', 'qstarairways.com.', 'qstarairways.com', u'typo', '103.224.182.252')
(u'qatarairways.com', 'qataarairways.com.', 'qataarairways.com', u'typo', '208.73.210.217')
(u'qatarairways.com', 'qatarairway.de.', 'qatarairway.de', u'typo', '208.73.210.202')
(u'qatarairways.com', 'qatarairways.co.kr.', 'qatarairways.co.kr', 'wrongTLD', '175.126.170.70')
(u'qatarairways.com', 'qatarairways.org.', 'qatarairways.org', 'wrongTLD', '184.168.221.8')
(u'qatarairways.com', 'qatarairways.live.', 'qatarairways.live', 'wrongTLD', '54.89.158.249')
(u'qatarairways.com', 'qatarairways.info.', 'qatarairways.info', 'wrongTLD', '69.172.201.153')
(u'qatarairways.com', 'qutarairways.com.', 'qutarairways.com', u'homo', '199.191.50.73')
(u'qatarairways.com', 'qatraairways.com.', 'qatraairways.com', u'typo', '208.73.210.202')
(u'qatarairways.com', 'qatarairwsys.com.', 'qatarairwsys.com', u'typo', '23.215.104.227')
(u'qatarairways.com', 'qatarairweys.com.', 'qatarairweys.com', u'homo', '208.73.210.217')
(u'qatarairways.com', 'qartarairways.com.', 'qartarairways.com', u'typo', '192.155.81.104')
(u'qatarairways.com', 'qatarairays.com.', 'qatarairays.com', u'typo', '85.159.233.59')
(u'qatarairways.com', 'qataraurways.com.', 'qataraurways.com', u'homo', '208.73.210.202')
(u'qatarairways.com', 'qatarairways.com.ar.', 'qatarairways.com.ar', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairways.co.zm.', 'qatarairways.co.zm', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qataraireways.com.', 'qataraireways.com', u'typo', '88.99.172.122')
(u'qatarairways.com', 'qatarairwaays.com.', 'qatarairwaays.com', u'typo', '208.73.211.165')
(u'qatarairways.com', 'eg.gsa-qatarairways.com.', 'eg.gsa-qatarairways.com', 'combo', '41.38.79.60')
(u'qatarairways.com', 'qatarairways.com.pl.', 'qatarairways.com.pl', 'wrongTLD', '89.161.221.105')
(u'qatarairways.com', 'qatrairways.com.', 'qatrairways.com', u'typo', '103.224.182.252')
(u'qatarairways.com', 'qatarsirways.com.', 'qatarsirways.com', u'typo', '64.86.206.106')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '64.86.206.106')
(u'qatarairways.com', 'qatarairways.ltd.', 'qatarairways.ltd', 'wrongTLD', '199.73.55.48')
(u'qatarairways.com', 'qataraiways.com.', 'qataraiways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairways-com.com.', 'qatarairways-com.com', 'combo', '207.244.95.48')
(u'qatarairways.com', 'qatarairrways.com.', 'qatarairrways.com', u'typo', '208.73.211.165')
(u'qatarairways.com', 'qatartairways.com.', 'qatartairways.com', u'typo', '85.159.233.35')
(u'qatarairways.com', 'qaatarairways.com.', 'qaatarairways.com', u'typo', '208.73.211.177')
(u'qatarairways.com', 'qatarairways.ba.', 'qatarairways.ba', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qata5rairways.com.', 'qata5rairways.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qatar-airways.net.', 'qatar-airways.net', u'typo', '184.168.221.12')
(u'qatarairways.com', 'qatarairways.cloud.', 'qatarairways.cloud', 'wrongTLD', '62.149.128.151')
(u'qatarairways.com', 'qatarsirways.com.', 'qatarsirways.com', u'typo', '64.86.206.74')
(u'qatarairways.com', 'qatarairways.xxx.', 'qatarairways.xxx', 'wrongTLD', '199.253.28.9')
(u'qatarairways.com', 'qatarairways.fi.', 'qatarairways.fi', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairays.com.', 'qatarairays.com', u'typo', '85.159.233.62')
(u'qatarairways.com', 'qataraierways.com.', 'qataraierways.com', u'typo', '52.0.7.30')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '23.215.104.176')
(u'qatarairways.com', 'qatarairways.cloud.', 'qatarairways.cloud', 'wrongTLD', '62.149.128.154')
(u'qatarairways.com', 'qatarairways.cz.', 'qatarairways.cz', 'wrongTLD', '81.2.195.13')
(u'qatarairways.com', 'qatarairwways.com.', 'qatarairwways.com', u'typo', '54.246.80.42')
(u'qatarairways.com', 'qatariarways.com.', 'qatariarways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairways.am.', 'qatarairways.am', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qtaarairways.com.', 'qtaarairways.com', u'typo', '216.97.231.170')
(u'qatarairways.com', 'qatarariways.com.', 'qatarariways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairways.cloud.', 'qatarairways.cloud', 'wrongTLD', '62.149.128.157')
(u'qatarairways.com', 'qatarairwas.com.', 'qatarairwas.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qataeairways.com.', 'qataeairways.com', u'typo', '199.59.242.150')
(u'qatarairways.com', 'qatarairway.de.', 'qatarairway.de', u'typo', '208.73.210.217')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '23.215.104.176')
(u'qatarairways.com', 'qaarairways.com.', 'qaarairways.com', u'typo', '216.97.231.170')
(u'qatarairways.com', 'qatarairwsys.com.', 'qatarairwsys.com', u'typo', '204.0.55.136')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '23.215.104.227')
(u'qatarairways.com', 'vemaybay-qatarairways.com.', 'vemaybay-qatarairways.com', 'combo', '103.75.177.231')
(u'qatarairways.com', 'qatarairway.london.', 'qatarairway.london', u'typo', '199.73.55.35')
(u'qatarairways.com', 'qatarsairways.com.', 'qatarsairways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatraairways.com.', 'qatraairways.com', u'typo', '208.73.210.217')
(u'qatarairways.com', 'qatarairwasy.com.', 'qatarairwasy.com', u'typo', '72.52.4.119')
(u'qatarairways.com', 'qatarairway.site.', 'qatarairway.site', u'typo', '217.160.0.77')
(u'qatarairways.com', 'qaterairways.com.', 'qaterairways.com', u'homo', '141.8.224.169')
(u'qatarairways.com', 'qaatarairways.com.', 'qaatarairways.com', u'typo', '208.73.210.202')
(u'qatarairways.com', 'qadarairways.com.', 'qadarairways.com', u'bits', '173.239.2.182')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '23.215.104.227')
(u'qatarairways.com', 'qaterairways.de.', 'qaterairways.de', u'homo', '166.78.121.55')
(u'qatarairways.com', 'qataraurways.com.', 'qataraurways.com', u'homo', '208.73.210.217')
(u'qatarairways.com', 'qatarwairways.com.', 'qatarwairways.com', u'typo', '103.224.182.253')
(u'qatarairways.com', 'qatarairwaays.com.', 'qatarairwaays.com', u'typo', '208.73.211.177')
(u'qatarairways.com', 'qatarairways.co.za.', 'qatarairways.co.za', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwats.com.', 'qatarairwats.com', u'typo', '174.137.132.42')
(u'qatarairways.com', 'qatarairways.com.lk.', 'qatarairways.com.lk', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.tours.', 'qatarairways.tours', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairways.com.bd.', 'qatarairways.com.bd', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.business.', 'qatarairways.business', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qtarairways.com.', 'qtarairways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairrways.com.', 'qatarairrways.com', u'typo', '208.73.211.177')
(u'qatarairways.com', 'qatarairwayas.com.', 'qatarairwayas.com', u'typo', '72.52.4.119')
(u'qatarairways.com', 'qatatrairways.com.', 'qatatrairways.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qatarrairways.com.', 'qatarrairways.com', u'typo', '103.224.212.234')
(u'qatarairways.com', 'qatarairwyas.com.', 'qatarairwyas.com', u'typo', '103.224.182.251')
(u'qatarairways.com', 'qatarairways.cloud.', 'qatarairways.cloud', 'wrongTLD', '62.149.128.160')
(u'qatarairways.com', 'qatarairways.soccer.', 'qatarairways.soccer', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairways.cloud.', 'qatarairways.cloud', 'wrongTLD', '62.149.128.163')
(u'qatarairways.com', 'qatarairways.guru.', 'qatarairways.guru', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qqatarairways.com.', 'qqatarairways.com', u'typo', '103.224.182.252')
(u'qatarairways.com', 'qatarairwaays.com.', 'qatarairwaays.com', u'typo', '208.73.210.202')
(u'qatarairways.com', 'qatarairways.cloud.', 'qatarairways.cloud', 'wrongTLD', '62.149.128.166')
(u'qatarairways.com', 'qatarairways.xxx.', 'qatarairways.xxx', 'wrongTLD', '199.253.28.249')
(u'qatarairways.com', 'qatarairwayys.com.', 'qatarairwayys.com', u'typo', '69.162.80.58')
(u'qatarairways.com', 'qatarairway.com.', 'qatarairway.com', u'typo', '199.73.55.35')
(u'qatarairways.com', 'qatarairwaus.com.', 'qatarairwaus.com', u'typo', '103.224.182.214')
(u'qatarairways.com', 'qatarairways.si.', 'qatarairways.si', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairrways.com.', 'qatarairrways.com', u'typo', '208.73.210.202')
(u'qatarairways.com', 'qatarairwais.com.', 'qatarairwais.com', u'bits', '208.91.196.152')
(u'qatarairways.com', 'qatarairways.net.', 'qatarairways.net', 'wrongTLD', '184.168.221.19')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '204.0.55.136')
(u'qatarairways.com', 'qatar-airways.org.', 'qatar-airways.org', u'typo', '199.73.55.35')
(u'qatarairways.com', 'qatatairways.com.', 'qatatairways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairwayd.com.', 'qatarairwayd.com', u'typo', '64.86.206.74')
(u'qatarairways.com', 'qatarairways.com.pk.', 'qatarairways.com.pk', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.computer.', 'qatarairways.computer', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.uk.', 'qatarairways.uk', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qaatarairways.com.', 'qaatarairways.com', u'typo', '208.73.210.217')
(u'qatarairways.com', 'qatar-airways.com.', 'qatar-airways.com', u'typo', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.lv.', 'qatarairways.lv', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.name.', 'qatarairways.name', 'wrongTLD', '184.168.221.19')
(u'qatarairways.com', 'qatarairwayss.com.', 'qatarairwayss.com', u'typo', '216.97.231.170')
(u'qatarairways.com', 'qatarairways.in.', 'qatarairways.in', 'wrongTLD', '51.254.41.57')
(u'qatarairways.com', 'qatarairways.ee.', 'qatarairways.ee', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.tw.', 'qatarairways.tw', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwsys.com.', 'qatarairwsys.com', u'typo', '64.86.206.74')
(u'qatarairways.com', 'qataraitways.com.', 'qataraitways.com', u'typo', '54.246.80.42')
(u'qatarairways.com', 'qatsarairways.com.', 'qatsarairways.com', u'typo', '192.155.81.104')
(u'qatarairways.com', 'qatarairways.jp.', 'qatarairways.jp', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairvays.com.', 'qatarairvays.com', u'homo', '103.224.212.242')
(u'qatarairways.com', 'qatartairways.com.', 'qatartairways.com', u'typo', '85.159.233.59')
(u'qatarairways.com', 'qaatrairways.com.', 'qaatrairways.com', u'typo', '216.97.231.170')
(u'qatarairways.com', 'qatarairways.tokyo.', 'qatarairways.tokyo', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairwayys.com.', 'qatarairwayys.com', u'typo', '69.162.80.60')
(u'qatarairways.com', 'qatarairways.com.gr.', 'qatarairways.com.gr', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.pk.', 'qatarairways.pk', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatararways.com.', 'qatararways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairways.systems.', 'qatarairways.systems', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwsys.com.', 'qatarairwsys.com', u'typo', '204.0.55.152')
(u'qatarairways.com', 'qatarairwa6s.com.', 'qatarairwa6s.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qatarairwys.com.', 'qatarairwys.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairways.top.', 'qatarairways.top', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwaays.com.', 'qatarairwaays.com', u'typo', '208.73.210.217')
(u'qatarairways.com', '2atarairways.com.', '2atarairways.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qatara9rways.com.', 'qatara9rways.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'atarairways.com.', 'atarairways.com', u'typo', '103.224.182.252')
(u'qatarairways.com', 'gsa-qatarairways.com.', 'gsa-qatarairways.com', 'combo', '41.38.79.60')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '66.171.224.74')
(u'qatarairways.com', 'qatarqairways.com.', 'qatarqairways.com', u'typo', '81.171.22.7')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '66.171.224.75')
(u'qatarairways.com', 'qatarqirways.com.', 'qatarqirways.com', u'bits', '174.137.132.42')
(u'qatarairways.com', 'qataraieways.com.', 'qataraieways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qataairways.com.', 'qataairways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarairrways.com.', 'qatarairrways.com', u'typo', '208.73.210.217')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '64.86.206.106')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '23.218.156.10')
(u'qatarairways.com', 'qatarairways.ie.', 'qatarairways.ie', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'watarairways.com.', 'watarairways.com', u'typo', '208.73.211.165')
(u'qatarairways.com', 'qatarairways-it-nl.com.', 'qatarairways-it-nl.com', 'combo', '217.70.184.38')
(u'qatarairways.com', 'qatarairawys.com.', 'qatarairawys.com', u'typo', '51.254.28.160')
(u'qatarairways.com', 'qatarairays.com.', 'qatarairays.com', u'typo', '198.50.233.225')
(u'qatarairways.com', 'qatwrairways.com.', 'qatwrairways.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qatarairways.kz.', 'qatarairways.kz', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qataarairways.com.', 'qataarairways.com', u'typo', '208.73.211.165')
(u'qatarairways.com', 'qatarairawys.com.', 'qatarairawys.com', u'typo', '51.254.28.162')
(u'qatarairways.com', 'qatareairways.com.', 'qatareairways.com', u'typo', '52.4.209.250')
(u'qatarairways.com', 'qatarairways.com.mx.', 'qatarairways.com.mx', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '23.218.156.10')
(u'qatarairways.com', 'qataraiwrays.com.', 'qataraiwrays.com', u'typo', '216.97.231.170')
(u'qatarairways.com', 'qatarairweys.com.', 'qatarairweys.com', u'homo', '208.73.211.165')
(u'qatarairways.com', 'mail-qatarairways.de.', 'mail-qatarairways.de', 'combo', '37.120.190.82')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '23.218.156.17')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '64.86.206.74')
(u'qatarairways.com', 'qatarairways.vacations.', 'qatarairways.vacations', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairawys.com.', 'qatarairawys.com', u'typo', '158.69.143.112')
(u'qatarairways.com', 'qatarairways.ly.', 'qatarairways.ly', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qataraireays.com.', 'qataraireays.com', u'typo', '192.155.81.104')
(u'qatarairways.com', 'qatarairawys.com.', 'qatarairawys.com', u'typo', '158.69.143.113')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '23.218.156.17')
(u'qatarairways.com', 'qatarairwa7s.com.', 'qatarairwa7s.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qataraorways.com.', 'qataraorways.com', u'homo', '64.86.206.74')
(u'qatarairways.com', 'gatarairways.com.', 'gatarairways.com', u'homo', '185.53.178.7')
(u'qatarairways.com', 'qatarairways.nl.', 'qatarairways.nl', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairwaya.com.', 'qatarairwaya.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qayarairways.com.', 'qayarairways.com', u'typo', '204.0.55.152')
(u'qatarairways.com', 'qatarairways.net.nz.', 'qatarairways.net.nz', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairways.wales.', 'qatarairways.wales', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairaways.com.', 'qatarairaways.com', u'typo', '51.254.28.162')
(u'qatarairways.com', 'qatarirways.com.', 'qatarirways.com', u'typo', '208.91.196.152')
(u'qatarairways.com', 'qatarakrways.com.', 'qatarakrways.com', u'bits', '52.0.7.30')
(u'qatarairways.com', 'qatqrairways.com.', 'qatqrairways.com', u'bits', '208.91.196.152')
(u'qatarairways.com', 'qatsrairways.com.', 'qatsrairways.com', u'typo', '103.224.182.252')
(u'qatarairways.com', 'qatarsirways.com.', 'qatarsirways.com', u'typo', '23.215.104.176')
(u'qatarairways.com', 'qatrarairways.com.', 'qatrarairways.com', u'typo', '185.53.178.8')
(u'qatarairways.com', 'qaytarairways.com.', 'qaytarairways.com', u'typo', '216.139.248.124')
(u'qatarairways.com', 'qatarairways.cl.', 'qatarairways.cl', 'wrongTLD', '186.64.113.140')
(u'qatarairways.com', 'qatarairaways.com.', 'qatarairaways.com', u'typo', '158.69.143.112')
(u'qatarairways.com', 'qattarairways.com.', 'qattarairways.com', u'typo', '54.235.212.68')
(u'qatarairways.com', 'qatarairaways.com.', 'qatarairaways.com', u'typo', '158.69.143.113')
(u'qatarairways.com', 'qatarairways.football.', 'qatarairways.football', 'wrongTLD', '72.52.4.119')
(u'qatarairways.com', 'qatarairway.space.', 'qatarairway.space', u'typo', '217.160.0.77')
(u'qatarairways.com', 'qatarairways.co.ug.', 'qatarairways.co.ug', 'wrongTLD', '199.73.55.35')
(u'qatarairways.com', 'qatarairays.com.', 'qatarairays.com', u'typo', '198.50.233.235')
(u'qatarairways.com', 'qatarairways.com.vn.', 'qatarairways.com.vn', 'wrongTLD', '112.213.87.133')
(u'qatarairways.com', 'watarairways.com.', 'watarairways.com', u'typo', '208.73.211.177')
(u'qatarairways.com', 'qatarairways.me.', 'qatarairways.me', 'wrongTLD', '204.93.177.12')
(u'qatarairways.com', 'qataarairways.com.', 'qataarairways.com', u'typo', '208.73.211.177')
(u'qatarairways.com', 'qatarsirways.com.', 'qatarsirways.com', u'typo', '23.215.104.227')
(u'qatarairways.com', 'qatarairway.de.', 'qatarairway.de', u'typo', '208.73.211.165')
(u'qatarairways.com', 'qatarairweys.com.', 'qatarairweys.com', u'homo', '208.73.211.177')
(u'qatarairways.com', 'qatraairways.com.', 'qatraairways.com', u'typo', '208.73.211.165')
