(u'craigslist.org', 'craigsilst.biz.', 'craigsilst.biz', u'typo', '107.178.255.126')
(u'craigslist.org', 'fraigslist.com.ph.', 'fraigslist.com.ph', u'typo', '45.79.222.138')
(u'craigslist.org', 'craigslist-profits-blueprint.com.', 'craigslist-profits-blueprint.com', 'combo', '208.91.197.7')
(u'craigslist.org', 'craigslist-org.com.', 'craigslist-org.com', 'combo', '199.59.242.150')
(u'craigslist.org', 'craigslist-meet.com.', 'craigslist-meet.com', 'combo', '74.119.239.234')
(u'craigslist.org', 'craigslists.info.', 'craigslists.info', u'typo', '104.28.30.122')
(u'craigslist.org', 'crqaigslist.org.', 'crqaigslist.org', u'typo', '207.244.67.139')
(u'craigslist.org', 'craigsliost.org.', 'craigsliost.org', u'typo', '103.224.182.253')
(u'craigslist.org', 'craigrlist.com.', 'craigrlist.com', u'bits', '209.15.13.134')
(u'craigslist.org', 'ctraigslist.org.', 'ctraigslist.org', u'typo', '103.224.182.253')
(u'craigslist.org', 'craigslista.com.', 'craigslista.com', u'typo', '95.211.219.67')
(u'craigslist.org', 'craigsist.org.', 'craigsist.org', u'typo', '209.15.13.134')
(u'craigslist.org', 'fraigslist.com.', 'fraigslist.com', u'typo', '162.242.150.89')
(u'craigslist.org', 'craigsliste.at.', 'craigsliste.at', u'typo', '212.227.168.225')
(u'craigslist.org', 'craigslikst.com.', 'craigslikst.com', u'typo', '5.79.68.108')
(u'craigslist.org', 'crauigslist.com.', 'crauigslist.com', u'typo', '207.244.67.138')
(u'craigslist.org', 'crsigslist.org.', 'crsigslist.org', u'typo', '103.224.182.252')
(u'craigslist.org', 'craigslisst.org.', 'craigslisst.org', u'typo', '208.73.210.217')
(u'craigslist.org', 'craigslidst.org.', 'craigslidst.org', u'typo', '184.168.221.5')
(u'craigslist.org', 'graigslist.com.ph.', 'graigslist.com.ph', u'bits', '45.79.222.138')
(u'craigslist.org', 'cralgslist.com.', 'cralgslist.com', u'homo', '69.162.80.53')
(u'craigslist.org', 'cralgslist.com.', 'cralgslist.com', u'homo', '69.162.80.54')
(u'craigslist.org', 'cralgslist.com.', 'cralgslist.com', u'homo', '69.162.80.55')
(u'craigslist.org', 'craigeslist.org.', 'craigeslist.org', u'typo', '208.73.211.177')
(u'craigslist.org', 'craigsoist.com.', 'craigsoist.com', u'typo', '158.69.143.102')
(u'craigslist.org', 'craigslist-x.com.', 'craigslist-x.com', 'combo', '74.220.199.6')
(u'craigslist.org', 'craigsilst.ca.', 'craigsilst.ca', u'typo', '158.85.87.76')
(u'craigslist.org', 'craigslis.org.', 'craigslis.org', u'typo', '209.15.13.134')
(u'craigslist.org', 'craiglist.cm.', 'craiglist.cm', u'typo', '158.69.143.111')
(u'craigslist.org', 'account-help-craigslist.org.', 'account-help-craigslist.org', 'combo', '98.124.204.16')
(u'craigslist.org', 'craigslkist.com.', 'craigslkist.com', u'typo', '5.79.68.107')
(u'craigslist.org', 'crasigslist.org.', 'crasigslist.org', u'typo', '208.73.211.165')
(u'craigslist.org', 'craigswlist.com.', 'craigswlist.com', u'typo', '95.211.219.65')
(u'craigslist.org', 'craigsluist.org.', 'craigsluist.org', u'typo', '37.48.65.145')
(u'craigslist.org', 'craigslist-service.ws.', 'craigslist-service.ws', 'combo', '64.70.19.203')
(u'craigslist.org', 'craigswlist.com.', 'craigswlist.com', u'typo', '95.211.219.66')
(u'craigslist.org', 'cfraigslist.org.', 'cfraigslist.org', u'typo', '162.242.150.89')
(u'craigslist.org', 'craihslist.com.', 'craihslist.com', u'typo', '54.221.207.100')
(u'craigslist.org', 'craigslist.online.', 'craigslist.online', 'wrongTLD', '72.52.4.122')
(u'craigslist.org', 'marketing-craigslist-facebook-twitter-youtube-ebay.info.', 'marketing-craigslist-facebook-twitter-youtube-ebay.info', 'combo', '162.221.185.10')
(u'craigslist.org', 'xraigslist.org.', 'xraigslist.org', u'typo', '198.50.233.236')
(u'craigslist.org', 'craigsoist.com.', 'craigsoist.com', u'typo', '158.69.143.105')
(u'craigslist.org', 'craigsliszt.org.', 'craigsliszt.org', u'typo', '184.168.221.53')
(u'craigslist.org', 'cralgslist.com.', 'cralgslist.com', u'homo', '69.162.80.58')
(u'craigslist.org', 'craislist.ca.', 'craislist.ca', u'typo', '198.50.233.226')
(u'craigslist.org', 'craigslist.blackfriday.', 'craigslist.blackfriday', 'wrongTLD', '198.251.83.27')
(u'craigslist.org', 'cars-on-craigslist.com.', 'cars-on-craigslist.com', 'combo', '52.72.38.197')
(u'craigslist.org', 'craigsoist.com.', 'craigsoist.com', u'typo', '158.69.143.107')
(u'craigslist.org', 'craiogslist.com.', 'craiogslist.com', u'typo', '158.69.143.112')
(u'craigslist.org', 'craigslirt.com.', 'craigslirt.com', u'bits', '74.208.64.244')
(u'craigslist.org', 'craigaslist.com.', 'craigaslist.com', u'typo', '208.73.210.202')
(u'craigslist.org', 'craigslist-sucks.com.', 'craigslist-sucks.com', 'combo', '184.168.221.59')
(u'craigslist.org', 'craiogslist.com.', 'craiogslist.com', u'typo', '158.69.143.113')
(u'craigslist.org', 'craicslist.org.', 'craicslist.org', u'bits', '208.73.210.217')
(u'craigslist.org', 'saudi-craigslist.com.', 'saudi-craigslist.com', 'combo', '50.63.202.32')
(u'craigslist.org', 'crwigslist.com.', 'crwigslist.com', u'typo', '103.224.182.214')
(u'craigslist.org', 'craigslist.party.', 'craigslist.party', 'wrongTLD', '209.99.40.225')
(u'craigslist.org', 'craigslistv.com.', 'craigslistv.com', u'typo', '185.53.178.9')
(u'craigslist.org', 'carigslist.ws.', 'carigslist.ws', u'typo', '64.70.19.203')
(u'craigslist.org', 'craigslist-search.com.', 'craigslist-search.com', 'combo', '208.82.237.129')
(u'craigslist.org', 'mail.craigslist-cars.com.', 'mail.craigslist-cars.com', 'combo', '138.201.85.53')
(u'craigslist.org', 'craitgslist.org.', 'craitgslist.org', u'typo', '69.162.80.59')
(u'craigslist.org', 'fraigslist.com.', 'fraigslist.com', u'typo', '54.205.101.85')
(u'craigslist.org', 'crtaigslist.com.', 'crtaigslist.com', u'typo', '85.159.233.62')
(u'craigslist.org', 'cragislist.net.', 'cragislist.net', u'typo', '72.52.179.175')
(u'craigslist.org', 'craigslistn.org.', 'craigslistn.org', u'typo', '54.72.9.51')
(u'craigslist.org', 'craigslist-charlotte.com.', 'craigslist-charlotte.com', 'combo', '69.162.80.53')
(u'craigslist.org', 'cbaigslist.com.ph.', 'cbaigslist.com.ph', u'bits', '45.79.222.138')
(u'craigslist.org', 'crtaigslist.com.', 'crtaigslist.com', u'typo', '85.159.233.63')
(u'craigslist.org', 'craigslist.tips.', 'craigslist.tips', 'wrongTLD', '185.26.105.244')
(u'craigslist.org', 'craigslistj.com.', 'craigslistj.com', u'typo', '185.53.179.6')
(u'craigslist.org', 'craigslistc.com.', 'craigslistc.com', u'typo', '37.48.65.143')
(u'craigslist.org', 'account-verification-craigslist.org.', 'account-verification-craigslist.org', 'combo', '98.124.204.16')
(u'craigslist.org', 'like-craigslist.com.', 'like-craigslist.com', 'combo', '50.63.202.24')
(u'craigslist.org', 'crraigslist.com.ph.', 'crraigslist.com.ph', u'typo', '45.79.222.138')
(u'craigslist.org', 'craigwslist.org.', 'craigwslist.org', u'typo', '208.73.210.202')
(u'craigslist.org', 'craigslixt.com.', 'craigslixt.com', u'typo', '69.162.80.51')
(u'craigslist.org', 'craigs-list.net.', 'craigs-list.net', u'typo', '185.53.179.7')
(u'craigslist.org', 'craigslist-ny13.tk.', 'craigslist-ny13.tk', 'combo', '195.20.40.172')
(u'craigslist.org', 'craigslistr.com.', 'craigslistr.com', u'typo', '5.79.68.110')
(u'craigslist.org', 'craigslist-charlotte.com.', 'craigslist-charlotte.com', 'combo', '69.162.80.56')
(u'craigslist.org', 'craigslistc.com.', 'craigslistc.com', u'typo', '37.48.65.145')
(u'craigslist.org', 'craigslist-new-york-attorney.com.', 'craigslist-new-york-attorney.com', 'combo', '50.63.202.57')
(u'craigslist.org', 'crsaigslist.com.', 'crsaigslist.com', u'typo', '144.76.0.242')
(u'craigslist.org', 'crdaigslist.com.ph.', 'crdaigslist.com.ph', u'typo', '45.79.222.138')
(u'craigslist.org', 'craigslest.com.', 'craigslest.com', u'homo', '208.73.210.217')
(u'craigslist.org', 'craigslost.com.', 'craigslost.com', u'homo', '158.69.143.106')
(u'craigslist.org', 'vraigslist.org.', 'vraigslist.org', u'typo', '158.69.143.112')
(u'craigslist.org', 'craigslit.net.', 'craigslit.net', u'typo', '103.224.182.214')
(u'craigslist.org', 'crwaigslist.org.', 'crwaigslist.org', u'typo', '54.205.101.85')
(u'craigslist.org', 'craigslst.com.', 'craigslst.com', u'typo', '208.73.211.165')
(u'craigslist.org', 'craigslistd.org.', 'craigslistd.org', u'typo', '185.53.178.6')
(u'craigslist.org', 'vraigslist.org.', 'vraigslist.org', u'typo', '158.69.143.113')
(u'craigslist.org', 'criagslist.biz.', 'criagslist.biz', u'typo', '103.224.182.249')
(u'craigslist.org', 'crzigslist.org.', 'crzigslist.org', u'typo', '72.52.4.122')
(u'craigslist.org', 'craigslisf.com.', 'craigslisf.com', u'typo', '72.52.4.122')
(u'craigslist.org', 'kraigslist.com.ph.', 'kraigslist.com.ph', u'bits', '45.79.222.138')
(u'craigslist.org', 'craigfslist.com.', 'craigfslist.com', u'typo', '208.73.210.217')
(u'craigslist.org', 'craigeslist.org.', 'craigeslist.org', u'typo', '208.73.210.202')
(u'craigslist.org', 'craigslist.biz.', 'craigslist.biz', 'wrongTLD', '208.82.237.129')
(u'craigslist.org', 'craigslist-video-ads.com.', 'craigslist-video-ads.com', 'combo', '192.185.46.41')
(u'craigslist.org', 'craigslists.org.', 'craigslists.org', u'typo', '208.82.237.129')
(u'craigslist.org', 'crfaigslist.org.', 'crfaigslist.org', u'typo', '185.53.178.7')
(u'craigslist.org', 'graigslist.com.', 'graigslist.com', u'bits', '162.210.196.167')
(u'craigslist.org', 'craigslistu.com.', 'craigslistu.com', u'typo', '185.53.178.7')
(u'craigslist.org', 'craigslist.stream.', 'craigslist.stream', 'wrongTLD', '198.143.147.58')
(u'craigslist.org', 'craihgslist.com.', 'craihgslist.com', u'typo', '69.162.80.52')
(u'craigslist.org', 'craigslisyt.org.', 'craigslisyt.org', u'typo', '216.157.88.25')
(u'craigslist.org', 'craigslist.cf.', 'craigslist.cf', 'wrongTLD', '199.59.242.150')
(u'craigslist.org', 'craigslixt.com.', 'craigslixt.com', u'typo', '69.162.80.59')
(u'craigslist.org', 'craigslist.info.', 'craigslist.info', 'wrongTLD', '208.82.237.129')
(u'craigslist.org', 'braigslist.com.', 'braigslist.com', u'bits', '69.162.80.60')
(u'craigslist.org', 'craigslistt.com.', 'craigslistt.com', u'typo', '198.50.233.232')
(u'craigslist.org', 'craibgslist.com.', 'craibgslist.com', u'typo', '176.34.241.253')
(u'craigslist.org', 'craigs-list.me.', 'craigs-list.me', u'typo', '192.64.119.58')
(u'craigslist.org', 'sraigslist.org.', 'sraigslist.org', u'bits', '76.74.212.106')
(u'craigslist.org', 'xn--raigslist-p3a.com.', u'\xe7raigslist.com', u'homo', '103.224.182.252')
(u'craigslist.org', 'craihgslist.com.', 'craihgslist.com', u'typo', '69.162.80.55')
(u'craigslist.org', 'crfaigslist.com.', 'crfaigslist.com', u'typo', '162.210.195.123')
(u'craigslist.org', 'xraigslist.org.', 'xraigslist.org', u'typo', '85.159.233.41')
(u'craigslist.org', 'creigslist.net.', 'creigslist.net', u'homo', '209.15.13.134')
(u'craigslist.org', 'craigslist-voice.com.', 'craigslist-voice.com', 'combo', '198.54.126.127')
(u'craigslist.org', 'ccraigslist.com.', 'ccraigslist.com', u'typo', '208.82.237.129')
(u'craigslist.org', 'mail.craigslist-ad-design.com.', 'mail.craigslist-ad-design.com', 'combo', '96.127.138.202')
(u'craigslist.org', 'craigslist-analytics.com.', 'craigslist-analytics.com', 'combo', '143.95.239.80')
(u'craigslist.org', 'ceraigslist.org.', 'ceraigslist.org', u'typo', '54.205.101.85')
(u'craigslist.org', 'graigslist.com.', 'graigslist.com', u'bits', '199.115.116.216')
(u'craigslist.org', 'login-craigslist.org.', 'login-craigslist.org', 'combo', '162.210.102.232')
(u'craigslist.org', 'creigslist.de.', 'creigslist.de', u'homo', '72.52.4.122')
(u'craigslist.org', 'craigslisy.org.', 'craigslisy.org', u'typo', '185.53.179.6')
(u'craigslist.org', 'craigsilst.website.', 'craigsilst.website', u'typo', '198.54.116.52')
(u'craigslist.org', 'mail.craigslist-advertising.com.', 'mail.craigslist-advertising.com', 'combo', '190.97.166.51')
(u'craigslist.org', 'craigelist.org.', 'craigelist.org', u'typo', '208.73.211.165')
(u'craigslist.org', 'craigslistt.org.', 'craigslistt.org', u'typo', '185.53.178.8')
(u'craigslist.org', 'craigslist-bankruptcy.com.', 'craigslist-bankruptcy.com', 'combo', '50.63.202.43')
(u'craigslist.org', 'craigslis.ca.', 'craigslis.ca', u'typo', '158.85.87.76')
(u'craigslist.org', 'craigslists.pw.', 'craigslists.pw', u'typo', '141.8.226.58')
(u'craigslist.org', 'xraigslist.org.', 'xraigslist.org', u'typo', '85.159.233.44')
(u'craigslist.org', 'craiglist.fr.', 'craiglist.fr', u'typo', '195.154.32.91')
(u'craigslist.org', 'craigslist-dallastx.com.', 'craigslist-dallastx.com', 'combo', '184.168.221.12')
(u'craigslist.org', 'craigslsit.de.', 'craigslsit.de', u'typo', '80.83.191.196')
(u'craigslist.org', 'craigxlist.org.', 'craigxlist.org', u'typo', '103.224.182.239')
(u'craigslist.org', 'crigslist.co.uk.', 'crigslist.co.uk', u'typo', '72.52.4.122')
(u'craigslist.org', 'craigsli9st.com.', 'craigsli9st.com', u'typo', '146.148.34.125')
(u'craigslist.org', 'craizslist.com.', 'craizslist.com', u'typo', '103.224.212.222')
(u'craigslist.org', 'craislist.ca.', 'craislist.ca', u'typo', '85.159.233.35')
(u'craigslist.org', 'craigdlist.com.', 'craigdlist.com', u'typo', '98.124.245.24')
(u'craigslist.org', 'graigslist.com.', 'graigslist.com', u'bits', '81.171.22.4')
(u'craigslist.org', 'craigslist-personals-women-seeking-men.us.', 'craigslist-personals-women-seeking-men.us', 'combo', '69.172.201.218')
(u'craigslist.org', 'craigsliat.com.', 'craigsliat.com', u'typo', '198.50.233.235')
(u'craigslist.org', 'graigslist.com.', 'graigslist.com', u'bits', '81.171.22.6')
(u'craigslist.org', 'craigslist-dc.com.', 'craigslist-dc.com', 'combo', '162.222.226.38')
(u'craigslist.org', 'craigslisto.com.', 'craigslisto.com', u'typo', '95.211.219.67')
(u'craigslist.org', 'craigaslist.org.', 'craigaslist.org', u'typo', '185.53.178.6')
(u'craigslist.org', 'crraigslist.org.', 'crraigslist.org', u'typo', '146.148.34.125')
(u'craigslist.org', 'craigslist-posting-office.org.', 'craigslist-posting-office.org', 'combo', '216.239.38.21')
(u'craigslist.org', 'craigslist-cto.org.', 'craigslist-cto.org', 'combo', '177.234.153.7')
(u'craigslist.org', 'craigsliset.com.', 'craigsliset.com', u'typo', '54.72.9.51')
(u'craigslist.org', 'crsigslist.com.', 'crsigslist.com', u'typo', '162.210.196.166')
(u'craigslist.org', 'meet-craigslist.com.', 'meet-craigslist.com', 'combo', '74.119.239.234')
(u'craigslist.org', 'id-craigslist.pw.', 'id-craigslist.pw', 'combo', '141.8.226.58')
(u'craigslist.org', 'sale-craigslist.org.', 'sale-craigslist.org', 'combo', '103.224.182.241')
(u'craigslist.org', 'craugslist.org.', 'craugslist.org', u'homo', '103.224.182.252')
(u'craigslist.org', 'cvraigslist.com.ph.', 'cvraigslist.com.ph', u'typo', '45.79.222.138')
(u'craigslist.org', 'craigslisy.com.', 'craigslisy.com', u'typo', '198.50.233.226')
(u'craigslist.org', 'craegslist.org.', 'craegslist.org', u'homo', '95.211.219.65')
(u'craigslist.org', 'craislist.ca.', 'craislist.ca', u'typo', '198.50.233.234')
(u'craigslist.org', 'crsigslist.com.', 'crsigslist.com', u'typo', '162.210.196.167')
(u'craigslist.org', 'crasigslist.org.', 'crasigslist.org', u'typo', '208.73.211.177')
(u'craigslist.org', 'craigslist-extractor.com.', 'craigslist-extractor.com', 'combo', '208.82.237.129')
(u'craigslist.org', 'craigslist.com.tw.', 'craigslist.com.tw', 'wrongTLD', '208.82.237.129')
(u'craigslist.org', 'crauigslist.org.', 'crauigslist.org', u'typo', '23.253.58.227')
(u'craigslist.org', 'craigeslist.ca.', 'craigeslist.ca', u'typo', '66.96.149.21')
(u'craigslist.org', 'craigsalist.net.', 'craigsalist.net', u'typo', '69.172.201.153')
(u'craigslist.org', 'craigslist-scammers.com.', 'craigslist-scammers.com', 'combo', '50.63.202.49')
(u'craigslist.org', 'craigslist-manila-personals.us.', 'craigslist-manila-personals.us', 'combo', '69.172.201.218')
(u'craigslist.org', 'craigslistl.org.', 'craigslistl.org', u'typo', '208.73.211.165')
(u'craigslist.org', 'craigslist-automation.com.', 'craigslist-automation.com', 'combo', '208.82.237.129')
(u'craigslist.org', 'craigslistx.com.', 'craigslistx.com', u'typo', '184.168.221.36')
(u'craigslist.org', 'craigsliwt.com.', 'craigsliwt.com', u'bits', '103.224.182.214')
(u'craigslist.org', 'craigslist-ny.net.', 'craigslist-ny.net', 'combo', '216.250.121.60')
(u'craigslist.org', 'craigslist-apps.com.', 'craigslist-apps.com', 'combo', '74.119.239.234')
(u'craigslist.org', 'craigslisf.org.', 'craigslisf.org', u'typo', '162.210.196.166')
(u'craigslist.org', 'craigsllst.com.', 'craigsllst.com', u'homo', '95.211.219.66')
(u'craigslist.org', 'cxraigslist.com.ph.', 'cxraigslist.com.ph', u'typo', '45.79.222.138')
(u'craigslist.org', 'craigslist.mn.', 'craigslist.mn', 'wrongTLD', '185.53.178.29')
(u'craigslist.org', 'craigslisf.org.', 'craigslisf.org', u'typo', '162.210.196.167')
(u'craigslist.org', 'craigslistk.com.', 'craigslistk.com', u'typo', '185.53.178.9')
(u'craigslist.org', 'crauigslist.org.', 'crauigslist.org', u'typo', '176.34.241.253')
(u'craigslist.org', 'craigsli8st.com.', 'craigsli8st.com', u'typo', '208.82.237.129')
(u'craigslist.org', 'craegslist.com.', 'craegslist.com', u'homo', '95.211.219.65')
(u'craigslist.org', 'craigslest.org.', 'craigslest.org', u'homo', '95.211.219.65')
(u'craigslist.org', 'craegslist.com.', 'craegslist.com', u'homo', '95.211.219.66')
(u'craigslist.org', 'ctaigslist.net.', 'ctaigslist.net', u'typo', '185.53.178.6')
(u'craigslist.org', 'craigaslist.com.', 'craigaslist.com', u'typo', '208.73.210.217')
(u'craigslist.org', 'craiglist.ws.', 'craiglist.ws', u'typo', '64.70.19.203')
(u'craigslist.org', 'craigslixt.com.', 'craigslixt.com', u'typo', '69.162.80.60')
(u'craigslist.org', 'craegslist.com.', 'craegslist.com', u'homo', '95.211.219.67')
(u'craigslist.org', 'cars-craigslist.tk.', 'cars-craigslist.tk', 'combo', '195.20.40.114')
(u'craigslist.org', 'craiogslist.org.', 'craiogslist.org', u'typo', '103.224.182.253')
(u'craigslist.org', 'criagslist.org.', 'criagslist.org', u'typo', '54.235.212.68')
(u'craigslist.org', 'craigslest.org.', 'craigslest.org', u'homo', '95.211.219.66')
(u'craigslist.org', 'craigslixt.org.', 'craigslixt.org', u'typo', '158.69.143.112')
(u'craigslist.org', 'craigslists.website.', 'craigslists.website', u'typo', '198.54.115.247')
(u'craigslist.org', 'craygslist.com.', 'craygslist.com', u'bits', '184.168.221.16')
(u'craigslist.org', 'craigslistd.com.', 'craigslistd.com', u'typo', '103.224.212.249')
(u'craigslist.org', 'craivslist.com.', 'craivslist.com', u'typo', '184.168.221.46')
(u'craigslist.org', 'craigslist.ga.', 'craigslist.ga', 'wrongTLD', '104.18.54.204')
(u'craigslist.org', 'craigslistj.org.', 'craigslistj.org', u'typo', '185.53.178.7')
(u'craigslist.org', 'craigslist.be.', 'craigslist.be', 'wrongTLD', '208.82.237.129')
(u'craigslist.org', 'craigsliist.pw.', 'craigsliist.pw', u'typo', '141.8.226.58')
(u'craigslist.org', 'craigslist.lt.', 'craigslist.lt', 'wrongTLD', '194.135.87.24')
(u'craigslist.org', 'craigwlist.com.', 'craigwlist.com', u'bits', '158.69.143.112')
(u'craigslist.org', 'crsigslist.com.', 'crsigslist.com', u'typo', '81.171.22.5')
(u'craigslist.org', 'crqaigslist.com.', 'crqaigslist.com', u'typo', '23.253.58.227')
(u'craigslist.org', 'craigdslist.com.', 'craigdslist.com', u'typo', '207.244.67.138')
(u'craigslist.org', 'craigwlist.com.', 'craigwlist.com', u'bits', '158.69.143.113')
(u'craigslist.org', 'craigslist-craigslist.com.', 'craigslist-craigslist.com', 'combo', '72.52.10.14')
(u'craigslist.org', 'craibgslist.com.', 'craibgslist.com', u'typo', '162.242.150.89')
(u'craigslist.org', 'craigslistt.com.', 'craigslistt.com', u'typo', '85.159.233.40')
(u'craigslist.org', 'craigslistb.org.', 'craigslistb.org', u'typo', '198.54.114.133')
(u'craigslist.org', 'craigslist.world.', 'craigslist.world', 'wrongTLD', '34.224.123.218')
(u'craigslist.org', 'craigslistt.com.', 'craigslistt.com', u'typo', '85.159.233.41')
(u'craigslist.org', 'craigsliist.org.', 'craigsliist.org', u'typo', '208.91.197.104')
(u'craigslist.org', 'craigsloist.com.', 'craigsloist.com', u'typo', '199.115.116.216')
(u'craigslist.org', 'craigslistg.org.', 'craigslistg.org', u'typo', '51.254.28.160')
(u'craigslist.org', 'craigslist.gold.', 'craigslist.gold', 'wrongTLD', '194.63.248.70')
(u'craigslist.org', 'craicslist.com.', 'craicslist.com', u'bits', '95.211.219.65')
(u'craigslist.org', 'craigslits.org.', 'craigslits.org', u'typo', '208.82.237.129')
(u'craigslist.org', 'craigwslist.org.', 'craigwslist.org', u'typo', '208.73.210.217')
(u'craigslist.org', 'craigslists.xyz.', 'craigslists.xyz', u'typo', '72.52.4.122')
(u'craigslist.org', 'craigslst.com.', 'craigslst.com', u'typo', '208.73.211.177')
(u'craigslist.org', 'craigslist-posting-office.org.', 'craigslist-posting-office.org', 'combo', '216.239.36.21')
(u'craigslist.org', 'craigslistg.org.', 'craigslistg.org', u'typo', '51.254.28.162')
(u'craigslist.org', 'craigslisf.org.', 'craigslisf.org', u'typo', '81.171.22.5')
(u'craigslist.org', 'craizgslist.com.', 'craizgslist.com', u'typo', '95.211.219.65')
(u'craigslist.org', 'craicslist.com.', 'craicslist.com', u'bits', '95.211.219.67')
(u'craigslist.org', 'craigsllist.org.', 'craigsllist.org', u'typo', '208.82.237.129')
(u'craigslist.org', 'craigsilst.com.', 'craigsilst.com', u'typo', '69.162.80.60')
(u'craigslist.org', 'ctraigslist.com.', 'ctraigslist.com', u'typo', '50.63.202.31')
(u'craigslist.org', 'craigsliat.com.', 'craigsliat.com', u'typo', '85.159.233.40')
(u'craigslist.org', 'craigslisf.org.', 'craigslisf.org', u'typo', '81.171.22.7')
(u'craigslist.org', 'craaigslist.org.', 'craaigslist.org', u'typo', '146.148.34.125')
(u'craigslist.org', 'crasigslist.org.', 'crasigslist.org', u'typo', '208.73.210.202')
(u'craigslist.org', 'craigslist.co.nz.', 'craigslist.co.nz', 'wrongTLD', '208.82.237.129')
(u'craigslist.org', 'craigslisp.com.', 'craigslisp.com', u'bits', '209.15.13.134')
(u'craigslist.org', 'craigslist-ca.com.', 'craigslist-ca.com', 'combo', '207.244.95.48')
(u'craigslist.org', 'craigslis.com.', 'craigslis.com', u'typo', '54.221.207.100')
(u'craigslist.org', 'draigslist.org.', 'draigslist.org', u'typo', '158.69.143.100')
(u'craigslist.org', 'craigslist-software.com.', 'craigslist-software.com', 'combo', '208.82.237.129')
(u'craigslist.org', 'craiglist.it.', 'craiglist.it', u'typo', '185.53.179.6')
(u'craigslist.org', 'craigzlist.org.', 'craigzlist.org', u'typo', '209.15.13.134')
(u'craigslist.org', 'craigsliist.com.', 'craigsliist.com', u'typo', '185.53.178.8')
(u'craigslist.org', 'craigslistg.com.', 'craigslistg.com', u'typo', '51.254.28.160')
(u'craigslist.org', 'craigslist.la.', 'craigslist.la', 'wrongTLD', '54.72.9.51')
(u'craigslist.org', 'craigeslist.org.', 'craigeslist.org', u'typo', '208.73.210.217')
(u'craigslist.org', 'craigdslist.org.', 'craigdslist.org', u'typo', '216.157.88.23')
(u'craigslist.org', 'craigslists.us.', 'craigslists.us', u'typo', '198.252.108.42')
(u'craigslist.org', 'crazigslist.com.', 'crazigslist.com', u'typo', '69.162.80.55')
