(u'creditkarma.com', 'creditkarma-loans.pw.', 'creditkarma-loans.pw', 'combo', '141.8.226.58')
(u'creditkarma.com', 'creditkasrma.com.', 'creditkasrma.com', u'typo', '185.53.178.9')
(u'creditkarma.com', 'creditkarme.com.', 'creditkarme.com', u'homo', '98.124.199.69')
(u'creditkarma.com', 'creditkaema.com.', 'creditkaema.com', u'typo', '75.126.100.18')
(u'creditkarma.com', 'credotkarma.com.', 'credotkarma.com', u'homo', '75.126.101.242')
(u'creditkarma.com', 'creditkarmi.com.', 'creditkarmi.com', u'homo', '54.72.9.51')
(u'creditkarma.com', 'creditkatrma.com.', 'creditkatrma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkarma.co.uk.', 'creditkarma.co.uk', 'wrongTLD', '162.255.119.19')
(u'creditkarma.com', 'creditkarkma.com.', 'creditkarkma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'cred9tkarma.com.', 'cred9tkarma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'creditkarja.com.', 'creditkarja.com', u'typo', '98.124.199.15')
(u'creditkarma.com', 'creditkarmal.com.', 'creditkarmal.com', u'typo', '81.171.22.4')
(u'creditkarma.com', 'crefitkarma.com.', 'crefitkarma.com', u'bits', '75.126.100.29')
(u'creditkarma.com', 'credifkarma.com.', 'credifkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditcarma.net.', 'creditcarma.net', u'bits', '185.53.178.6')
(u'creditkarma.com', 'creditkarmy.com.', 'creditkarmy.com', u'typo', '72.52.4.122')
(u'creditkarma.com', 'creditkarmah.com.', 'creditkarmah.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkorma.com.', 'creditkorma.com', u'homo', '209.99.64.18')
(u'creditkarma.com', 'creritkarma.com.', 'creritkarma.com', u'typo', '185.53.178.8')
(u'creditkarma.com', 'vreditkarma.com.', 'vreditkarma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkarma-com.com.', 'creditkarma-com.com', 'combo', '98.124.199.93')
(u'creditkarma.com', 'creditkarm.su.', 'creditkarm.su', u'typo', '178.62.168.19')
(u'creditkarma.com', 'cfeditkarma.com.', 'cfeditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditkarma.ca.', 'creditkarma.ca', 'wrongTLD', '206.169.134.82')
(u'creditkarma.com', 'creditkarmak.com.', 'creditkarmak.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditkarma.top.', 'creditkarma.top', 'wrongTLD', '162.255.119.248')
(u'creditkarma.com', 'creditkaerma.com.', 'creditkaerma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'crediotkarma.com.', 'crediotkarma.com', u'typo', '185.53.178.9')
(u'creditkarma.com', 'crecditkarma.com.', 'crecditkarma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'creditkarmax.com.', 'creditkarmax.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'cr3ditkarma.com.', 'cr3ditkarma.com', u'typo', '72.52.4.122')
(u'creditkarma.com', 'credditkarma.com.', 'credditkarma.com', u'typo', '98.124.199.2')
(u'creditkarma.com', 'cr4ditkarma.com.', 'cr4ditkarma.com', u'typo', '165.160.15.20')
(u'creditkarma.com', 'crwditkarma.com.', 'crwditkarma.com', u'typo', '208.73.210.217')
(u'creditkarma.com', 'crebitkarma.com.', 'crebitkarma.com', u'homo', '185.53.178.9')
(u'creditkarma.com', 'crewditkarma.com.', 'crewditkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkarm.online.', 'creditkarm.online', u'typo', '83.220.170.14')
(u'creditkarma.com', 'creditkwrma.com.', 'creditkwrma.com', u'typo', '162.210.195.122')
(u'creditkarma.com', 'creditkarma.support.', 'creditkarma.support', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'credi6karma.com.', 'credi6karma.com', u'typo', '165.160.15.20')
(u'creditkarma.com', 'creditmkarma.com.', 'creditmkarma.com', u'typo', '185.53.179.8')
(u'creditkarma.com', 'creditkarman.com.', 'creditkarman.com', u'typo', '185.53.178.8')
(u'creditkarma.com', 'credkitkarma.com.', 'credkitkarma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditka4ma.com.', 'creditka4ma.com', u'typo', '165.160.15.20')
(u'creditkarma.com', 'creditkardma.com.', 'creditkardma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkarma.org.', 'creditkarma.org', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'cfreditkarma.com.', 'cfreditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditkarma.net.', 'creditkarma.net', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'freditkarma.com.', 'freditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'crreditkarma.com.', 'crreditkarma.com', u'typo', '98.124.199.62')
(u'creditkarma.com', 'cr4ditkarma.com.', 'cr4ditkarma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'creditkarma.ws.', 'creditkarma.ws', 'wrongTLD', '64.70.19.203')
(u'creditkarma.com', 'creditkarmz.com.', 'creditkarmz.com', u'typo', '185.53.179.6')
(u'creditkarma.com', 'creditkarma.support.', 'creditkarma.support', 'wrongTLD', '165.160.13.20')
(u'creditkarma.com', 'credi6karma.com.', 'credi6karma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'creditkqrma.com.', 'creditkqrma.com', u'bits', '199.59.242.150')
(u'creditkarma.com', 'creditkamra.com.', 'creditkamra.com', u'typo', '98.124.199.47')
(u'creditkarma.com', 'cdeditkarma.com.', 'cdeditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'ctreditkarma.com.', 'ctreditkarma.com', u'typo', '185.53.178.8')
(u'creditkarma.com', 'creditka4ma.com.', 'creditka4ma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'creditkirma.com.', 'creditkirma.com', u'homo', '54.72.9.51')
(u'creditkarma.com', 'crrditkarma.com.', 'crrditkarma.com', u'typo', '98.124.199.81')
(u'creditkarma.com', 'creditkarma.cm.', 'creditkarma.cm', 'wrongTLD', '85.25.199.30')
(u'creditkarma.com', 'credetkarma.com.', 'credetkarma.com', u'homo', '185.53.178.7')
(u'creditkarma.com', 'credktkarma.com.', 'credktkarma.com', u'bits', '199.59.242.150')
(u'creditkarma.com', 'creditkarmam.com.', 'creditkarmam.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'crdeditkarma.com.', 'crdeditkarma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'creditkarma.org.', 'creditkarma.org', 'wrongTLD', '165.160.13.20')
(u'creditkarma.com', 'credritkarma.com.', 'credritkarma.com', u'typo', '185.53.178.9')
(u'creditkarma.com', 'creditkarmat.com.', 'creditkarmat.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkiarma.com.', 'creditkiarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkarma.net.', 'creditkarma.net', 'wrongTLD', '165.160.13.20')
(u'creditkarma.com', 'creditkarma-taxes.net.', 'creditkarma-taxes.net', 'combo', '165.160.15.20')
(u'creditkarma.com', 'creditkarmna.com.', 'creditkarmna.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'crexitkarma.com.', 'crexitkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditkkarma.com.', 'creditkkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditkarma.fr.', 'creditkarma.fr', 'wrongTLD', '192.64.147.172')
(u'creditkarma.com', 'cereditkarma.com.', 'cereditkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'crediktarma.com.', 'crediktarma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkarmac.com.', 'creditkarmac.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditkarmah.com.', 'creditkarmah.com', u'typo', '185.53.179.8')
(u'creditkarma.com', 'creditkarma-taxes.com.', 'creditkarma-taxes.com', 'combo', '165.160.15.20')
(u'creditkarma.com', 'creditjkarma.com.', 'creditjkarma.com', u'typo', '165.160.15.20')
(u'creditkarma.com', 'creditkaerma.com.', 'creditkaerma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'cruditkarma.com.', 'cruditkarma.com', u'homo', '165.160.15.20')
(u'creditkarma.com', 'creditkama.com.', 'creditkama.com', u'typo', '192.64.147.170')
(u'creditkarma.com', 'creditkarna.com.', 'creditkarna.com', u'homo', '199.59.242.150')
(u'creditkarma.com', 'creditrkarma.com.', 'creditrkarma.com', u'typo', '98.124.199.84')
(u'creditkarma.com', 'reditkarma.com.', 'reditkarma.com', u'typo', '98.124.199.41')
(u'creditkarma.com', 'cre4ditkarma.com.', 'cre4ditkarma.com', u'typo', '184.168.221.56')
(u'creditkarma.com', 'creditcarma.kz.', 'creditcarma.kz', u'bits', '195.210.46.24')
(u'creditkarma.com', 'creditkarla.com.', 'creditkarla.com', u'bits', '54.72.9.51')
(u'creditkarma.com', 'creditkrama.com.', 'creditkrama.com', u'typo', '98.124.199.5')
(u'creditkarma.com', 'creditkarnma.com.', 'creditkarnma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditlkarma.com.', 'creditlkarma.com', u'homo', '199.59.242.150')
(u'creditkarma.com', 'cdreditkarma.com.', 'cdreditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'credoitkarma.com.', 'credoitkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creeitkarma.com.', 'creeitkarma.com', u'bits', '75.126.100.23')
(u'creditkarma.com', 'crewditkarma.com.', 'crewditkarma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'creditkarmo.com.', 'creditkarmo.com', u'homo', '199.59.242.150')
(u'creditkarma.com', 'creduitkarma.com.', 'creduitkarma.com', u'typo', '98.124.199.50')
(u'creditkarma.com', 'criditkarma.com.', 'criditkarma.com', u'homo', '185.53.177.31')
(u'creditkarma.com', 'creditkurma.com.', 'creditkurma.com', u'homo', '199.59.242.150')
(u'creditkarma.com', 'dreditkarma.com.', 'dreditkarma.com', u'typo', '185.53.179.6')
(u'creditkarma.com', 'credit-karma.net.', 'credit-karma.net', u'typo', '104.145.236.43')
(u'creditkarma.com', 'credittkarma.com.', 'credittkarma.com', u'typo', '98.124.199.82')
(u'creditkarma.com', 'ccreditkarma.com.', 'ccreditkarma.com', u'typo', '98.124.199.41')
(u'creditkarma.com', 'creditkarma-taxes.net.', 'creditkarma-taxes.net', 'combo', '165.160.13.20')
(u'creditkarma.com', 'crediykarma.com.', 'crediykarma.com', u'typo', '72.52.4.122')
(u'creditkarma.com', '1800-creditkarma.ws.', '1800-creditkarma.ws', 'combo', '64.70.19.203')
(u'creditkarma.com', 'creditkarmu.com.', 'creditkarmu.com', u'homo', '54.72.11.253')
(u'creditkarma.com', 'creditka5ma.com.', 'creditka5ma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'cred8tkarma.com.', 'cred8tkarma.com', u'typo', '165.160.15.20')
(u'creditkarma.com', 'www-creditkarma.com.', 'www-creditkarma.com', 'combo', '72.52.4.120')
(u'creditkarma.com', 'creditkarma-taxes.com.', 'creditkarma-taxes.com', 'combo', '165.160.13.20')
(u'creditkarma.com', 'credirkarma.com.', 'credirkarma.com', u'typo', '98.124.199.4')
(u'creditkarma.com', 'creditkardma.com.', 'creditkardma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'credfitkarma.com.', 'credfitkarma.com', u'typo', '185.53.178.8')
(u'creditkarma.com', 'credit6karma.com.', 'credit6karma.com', u'typo', '141.8.224.93')
(u'creditkarma.com', 'credsitkarma.com.', 'credsitkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditjkarma.com.', 'creditjkarma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'credatkarma.com.', 'credatkarma.com', u'homo', '165.160.15.20')
(u'creditkarma.com', 'creditkarma-review.com.', 'creditkarma-review.com', 'combo', '107.180.2.25')
(u'creditkarma.com', 'crediytkarma.com.', 'crediytkarma.com', u'typo', '98.124.199.70')
(u'creditkarma.com', 'cresditkarma.com.', 'cresditkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditkaqrma.com.', 'creditkaqrma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'cruditkarma.com.', 'cruditkarma.com', u'homo', '165.160.13.20')
(u'creditkarma.com', 'crditkarma.com.', 'crditkarma.com', u'typo', '98.124.199.25')
(u'creditkarma.com', 'creditkarmq.com.', 'creditkarmq.com', u'bits', '185.53.178.6')
(u'creditkarma.com', 'creditkwrma.com.', 'creditkwrma.com', u'typo', '5.79.68.110')
(u'creditkarma.com', 'creditykarma.com.', 'creditykarma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'creditikarma.com.', 'creditikarma.com', u'homo', '98.124.199.29')
(u'creditkarma.com', 'creditkarma.email.', 'creditkarma.email', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'creditkmarma.com.', 'creditkmarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'cxreditkarma.com.', 'cxreditkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkjarma.com.', 'creditkjarma.com', u'typo', '141.8.224.93')
(u'creditkarma.com', 'creditkarema.com.', 'creditkarema.com', u'typo', '72.52.4.122')
(u'creditkarma.com', 'cred8tkarma.com.', 'cred8tkarma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'xreditkarma.com.', 'xreditkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkaarma.com.', 'creditkaarma.com', u'typo', '72.52.4.122')
(u'creditkarma.com', 'creditkarma.ml.', 'creditkarma.ml', 'wrongTLD', '89.163.255.171')
(u'creditkarma.com', 'creditkarma.us.', 'creditkarma.us', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'kreditkarma.ca.', 'kreditkarma.ca', u'bits', '158.85.87.76')
(u'creditkarma.com', 'credatkarma.com.', 'credatkarma.com', u'homo', '165.160.13.20')
(u'creditkarma.com', 'creditkarmam.com.', 'creditkarmam.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'creditfkarma.com.', 'creditfkarma.com', u'typo', '103.224.182.251')
(u'creditkarma.com', 'creditkarmaz.com.', 'creditkarmaz.com', u'typo', '208.73.211.165')
(u'creditkarma.com', 'kreditkarma.com.', 'kreditkarma.com', u'bits', '80.92.65.144')
(u'creditkarma.com', 'creditkiarma.com.', 'creditkiarma.com', u'typo', '185.53.179.8')
(u'creditkarma.com', 'credltkarma.com.', 'credltkarma.com', u'homo', '185.53.178.7')
(u'creditkarma.com', 'creditkarmq.com.', 'creditkarmq.com', u'bits', '54.72.9.51')
(u'creditkarma.com', 'crecitkarma.com.', 'crecitkarma.com', u'typo', '75.126.100.21')
(u'creditkarma.com', 'creditkarmax.com.', 'creditkarmax.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'credit-karma.com.', 'credit-karma.com', u'typo', '98.124.199.30')
(u'creditkarma.com', 'creditkarma.email.', 'creditkarma.email', 'wrongTLD', '165.160.13.20')
(u'creditkarma.com', 'creditkartma.com.', 'creditkartma.com', u'typo', '98.124.199.14')
(u'creditkarma.com', 'credeitkarma.com.', 'credeitkarma.com', u'typo', '165.160.15.20')
(u'creditkarma.com', 'creditkadma.com.', 'creditkadma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'breditkarma.com.', 'breditkarma.com', u'bits', '165.160.15.20')
(u'creditkarma.com', 'xn--creditkrma-n4a.com.', u'creditk\xe0rma.com', u'homo', '50.63.202.45')
(u'creditkarma.com', 'craditkarma.com.', 'craditkarma.com', u'homo', '192.64.147.183')
(u'creditkarma.com', 'creditmarma.com.', 'creditmarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkaram.com.', 'creditkaram.com', u'typo', '98.124.199.3')
(u'creditkarma.com', 'creditkarma-reviews.com.', 'creditkarma-reviews.com', 'combo', '188.166.170.27')
(u'creditkarma.com', 'creditkarma.us.', 'creditkarma.us', 'wrongTLD', '165.160.13.20')
(u'creditkarma.com', 'crfeditkarma.com.', 'crfeditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'greditkarma.com.', 'greditkarma.com', u'bits', '185.53.178.7')
(u'creditkarma.com', 'creditkarma.training.', 'creditkarma.training', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'creditkatrma.com.', 'creditkatrma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkarmc.com.', 'creditkarmc.com', u'bits', '185.53.179.7')
(u'creditkarma.com', 'creditiarma.com.', 'creditiarma.com', u'bits', '199.59.242.150')
(u'creditkarma.com', 'creditakrma.com.', 'creditakrma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditlarma.com.', 'creditlarma.com', u'typo', '75.126.100.18')
(u'creditkarma.com', 'credifkarma.com.', 'credifkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditksarma.com.', 'creditksarma.com', u'typo', '185.53.178.8')
(u'creditkarma.com', 'creditkarka.com.', 'creditkarka.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkrma.com.', 'creditkrma.com', u'typo', '67.227.226.241')
(u'creditkarma.com', 'creditarma.com.', 'creditarma.com', u'typo', '103.224.182.252')
(u'creditkarma.com', 'credeitkarma.com.', 'credeitkarma.com', u'typo', '165.160.13.20')
(u'creditkarma.com', 'breditkarma.com.', 'breditkarma.com', u'bits', '165.160.13.20')
(u'creditkarma.com', 'credtkarma.com.', 'credtkarma.com', u'typo', '98.124.199.70')
(u'creditkarma.com', 'vreditkarma.com.', 'vreditkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'crediotkarma.com.', 'crediotkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkarmaz.com.', 'creditkarmaz.com', u'typo', '208.73.211.177')
(u'creditkarma.com', 'credutkarma.com.', 'credutkarma.com', u'homo', '98.124.199.67')
(u'creditkarma.com', 'credtikarma.com.', 'credtikarma.com', u'typo', '98.124.199.106')
(u'creditkarma.com', 'creditkarma.training.', 'creditkarma.training', 'wrongTLD', '165.160.13.20')
(u'creditkarma.com', 'creditkarma.in.', 'creditkarma.in', 'wrongTLD', '72.52.4.122')
(u'creditkarma.com', 'creditkarma-tax.net.', 'creditkarma-tax.net', 'combo', '165.160.15.20')
(u'creditkarma.com', 'crebitkarma.com.', 'crebitkarma.com', u'homo', '54.72.9.51')
(u'creditkarma.com', 'cretitkarma.com.', 'cretitkarma.com', u'bits', '185.53.179.7')
(u'creditkarma.com', 'credirtkarma.com.', 'credirtkarma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'crwditkarma.com.', 'crwditkarma.com', u'typo', '208.73.211.165')
(u'creditkarma.com', 'creditokarma.com.', 'creditokarma.com', u'typo', '192.64.147.183')
(u'creditkarma.com', 'creditkirma.com.', 'creditkirma.com', u'homo', '185.53.178.9')
(u'creditkarma.com', 'crediitkarma.com.', 'crediitkarma.com', u'homo', '98.124.199.69')
(u'creditkarma.com', 'creditkarma-tax.com.', 'creditkarma-tax.com', 'combo', '165.160.15.20')
(u'creditkarma.com', 'creditkarra.com.', 'creditkarra.com', u'homo', '72.52.4.122')
(u'creditkarma.com', 'creditkarma.pw.', 'creditkarma.pw', 'wrongTLD', '141.8.226.58')
(u'creditkarma.com', 'crsditkarma.com.', 'crsditkarma.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditkarmna.com.', 'creditkarmna.com', u'typo', '185.53.178.8')
(u'creditkarma.com', 'cerditkarma.com.', 'cerditkarma.com', u'typo', '72.52.4.122')
(u'creditkarma.com', 'cereditkarma.com.', 'cereditkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'crteditkarma.com.', 'crteditkarma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkarmaq.com.', 'creditkarmaq.com', u'typo', '199.59.242.150')
(u'creditkarma.com', 'crediktkarma.com.', 'crediktkarma.com', u'typo', '185.53.179.7')
(u'creditkarma.com', 'creditkarmaa.com.', 'creditkarmaa.com', u'typo', '75.126.100.29')
(u'creditkarma.com', 'creditkatma.com.', 'creditkatma.com', u'typo', '98.124.199.98')
(u'creditkarma.com', 'creditkarmaz.com.', 'creditkarmaz.com', u'typo', '208.73.210.202')
(u'creditkarma.com', 'ceeditkarma.com.', 'ceeditkarma.com', u'typo', '75.126.101.244')
(u'creditkarma.com', 'taxes-creditkarma.net.', 'taxes-creditkarma.net', 'combo', '165.160.15.20')
(u'creditkarma.com', 'creditkarma-tax.net.', 'creditkarma-tax.net', 'combo', '165.160.13.20')
(u'creditkarma.com', 'creditkarm.com.', 'creditkarm.com', u'typo', '72.52.4.122')
(u'creditkarma.com', 'creditkarla.com.', 'creditkarla.com', u'bits', '185.53.178.8')
(u'creditkarma.com', 'creditkadrma.com.', 'creditkadrma.com', u'typo', '185.53.179.6')
(u'creditkarma.com', 'credoitkarma.com.', 'credoitkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditmarma.com.', 'creditmarma.com', u'typo', '185.53.179.6')
(u'creditkarma.com', 'taxes-creditkarma.com.', 'taxes-creditkarma.com', 'combo', '165.160.15.20')
(u'creditkarma.com', 'credidkarma.com.', 'credidkarma.com', u'bits', '199.59.242.150')
(u'creditkarma.com', 'creditkarma-tax.com.', 'creditkarma-tax.com', 'combo', '165.160.13.20')
(u'creditkarma.com', 'creditkama.pw.', 'creditkama.pw', u'typo', '199.59.242.150')
(u'creditkarma.com', 'creditkarlma.com.', 'creditkarlma.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkarma.news.', 'creditkarma.news', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'creditkarmka.com.', 'creditkarmka.com', u'typo', '185.53.178.6')
(u'creditkarma.com', 'creditkarma.engineering.', 'creditkarma.engineering', 'wrongTLD', '165.160.15.20')
(u'creditkarma.com', 'crediutkarma.com.', 'crediutkarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'credirkarma.ca.', 'credirkarma.ca', u'typo', '72.52.4.122')
(u'creditkarma.com', 'creditksrma.com.', 'creditksrma.com', u'typo', '75.126.100.25')
(u'creditkarma.com', 'crteditkarma.com.', 'crteditkarma.com', u'typo', '54.72.9.51')
(u'creditkarma.com', 'creditkarma.de.', 'creditkarma.de', 'wrongTLD', '199.59.242.150')
(u'creditkarma.com', 'creditklarma.com.', 'creditklarma.com', u'typo', '185.53.178.7')
(u'creditkarma.com', 'creditkzrma.com.', 'creditkzrma.com', u'typo', '72.52.4.122')
