(u'weightwatchers.com', 'weightqatchers.com.', 'weightqatchers.com', u'typo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatchers-coachtoolbox.com.', 'weightwatchers-coachtoolbox.com', 'combo', '178.208.45.134')
(u'weightwatchers.com', 'weitghtwatchers.com.', 'weitghtwatchers.com', u'typo', '103.224.182.253')
(u'weightwatchers.com', 'weightwatchers-maigrir.ch.', 'weightwatchers-maigrir.ch', 'combo', '80.74.145.140')
(u'weightwatchers.com', 'weigghtwatchers.co.uk.', 'weigghtwatchers.co.uk', u'typo', '85.25.199.30')
(u'weightwatchers.com', 'wieghtwatchers.com.', 'wieghtwatchers.com', u'typo', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers.com.tw.', 'weightwatchers.com.tw', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchres.de.', 'weightwatchres.de', u'typo', '185.53.178.7')
(u'weightwatchers.com', 'weightwatchers.org.uk.', 'weightwatchers.org.uk', 'wrongTLD', '88.208.252.9')
(u'weightwatchers.com', 'weightwatchers-wohlfuehlwochen.de.', 'weightwatchers-wohlfuehlwochen.de', 'combo', '185.53.179.6')
(u'weightwatchers.com', 'weightwatchere.com.', 'weightwatchere.com', u'typo', '208.73.211.177')
(u'weightwatchers.com', 'weightwatchera.com.', 'weightwatchera.com', u'typo', '208.73.210.217')
(u'weightwatchers.com', 'weightwtchers.com.', 'weightwtchers.com', u'typo', '81.171.22.7')
(u'weightwatchers.com', 'weightwatdhers.com.', 'weightwatdhers.com', u'typo', '208.73.211.165')
(u'weightwatchers.com', 'weightwatchrs.co.uk.', 'weightwatchrs.co.uk', u'typo', '95.211.219.66')
(u'weightwatchers.com', 'weightwatcheers.com.', 'weightwatcheers.com', u'typo', '98.124.245.24')
(u'weightwatchers.com', 'weightwatchrs.co.uk.', 'weightwatchrs.co.uk', u'typo', '95.211.219.67')
(u'weightwatchers.com', 'wwightwatchers.com.', 'wwightwatchers.com', u'typo', '69.162.80.51')
(u'weightwatchers.com', 'weigntwatchers.com.', 'weigntwatchers.com', u'typo', '208.73.211.165')
(u'weightwatchers.com', 'weihtwatchers.com.', 'weihtwatchers.com', u'typo', '216.157.88.25')
(u'weightwatchers.com', 'wwightwatchers.com.', 'wwightwatchers.com', u'typo', '69.162.80.52')
(u'weightwatchers.com', 'weeightwatchers.de.', 'weeightwatchers.de', u'typo', '109.230.239.160')
(u'weightwatchers.com', 'weightwatcjers.com.', 'weightwatcjers.com', u'bits', '103.224.182.252')
(u'weightwatchers.com', 'weightwtachers.com.', 'weightwtachers.com', u'typo', '95.211.219.65')
(u'weightwatchers.com', 'weightwatchrs.ca.', 'weightwatchrs.ca', u'typo', '65.17.208.53')
(u'weightwatchers.com', 'weightwatcherss.co.uk.', 'weightwatcherss.co.uk', u'typo', '85.25.199.30')
(u'weightwatchers.com', 'weightwatchers.net.', 'weightwatchers.net', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers.wales.', 'weightwatchers.wales', 'wrongTLD', '207.250.29.220')
(u'weightwatchers.com', 'weightwatchrrs.com.', 'weightwatchrrs.com', u'typo', '103.224.182.252')
(u'weightwatchers.com', 'weightwatchers.fitness.', 'weightwatchers.fitness', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwathers.co.uk.', 'weightwathers.co.uk', u'typo', '185.53.178.7')
(u'weightwatchers.com', 'waightwatchers.com.', 'waightwatchers.com', u'homo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatchere.com.', 'weightwatchere.com', u'typo', '208.73.210.202')
(u'weightwatchers.com', 'weightwatchers-rezepte.de.', 'weightwatchers-rezepte.de', 'combo', '89.31.143.1')
(u'weightwatchers.com', 'weightwaychers.com.', 'weightwaychers.com', u'typo', '51.254.28.160')
(u'weightwatchers.com', 'weightwatchers.co.ke.', 'weightwatchers.co.ke', 'wrongTLD', '138.201.203.237')
(u'weightwatchers.com', 'weightwatchers.com.gr.', 'weightwatchers.com.gr', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'wdightwatchers.com.', 'wdightwatchers.com', u'bits', '198.105.254.111')
(u'weightwatchers.com', 'weigtwatchers.ca.', 'weigtwatchers.ca', u'typo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatcherrs.com.', 'weightwatcherrs.com', u'typo', '103.224.182.252')
(u'weightwatchers.com', 'weightwatchers.fi.', 'weightwatchers.fi', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers.com.mx.', 'weightwatchers.com.mx', 'wrongTLD', '74.208.64.138')
(u'weightwatchers.com', 'wrightwatchers.com.', 'wrightwatchers.com', u'typo', '208.91.196.105')
(u'weightwatchers.com', 'weightwatcheres.com.', 'weightwatcheres.com', u'typo', '85.159.233.63')
(u'weightwatchers.com', 'weightwatchers.mobi.', 'weightwatchers.mobi', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers.recipes.', 'weightwatchers.recipes', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatshers.de.', 'weightwatshers.de', u'bits', '98.124.199.120')
(u'weightwatchers.com', 'weightwatchers.live.', 'weightwatchers.live', 'wrongTLD', '69.64.147.34')
(u'weightwatchers.com', 'weightwatchwrs.com.', 'weightwatchwrs.com', u'typo', '85.159.233.59')
(u'weightwatchers.com', 'weightwachers.co.uk.', 'weightwachers.co.uk', u'typo', '94.136.40.51')
(u'weightwatchers.com', 'weightwtachers.com.', 'weightwtachers.com', u'typo', '69.162.80.59')
(u'weightwatchers.com', 'weightwatcherts.de.', 'weightwatcherts.de', u'typo', '185.53.178.6')
(u'weightwatchers.com', 'weihtwatchers.de.', 'weihtwatchers.de', u'typo', '185.53.179.7')
(u'weightwatchers.com', 'weightwatchers.xxx.', 'weightwatchers.xxx', 'wrongTLD', '199.253.28.9')
(u'weightwatchers.com', 'weightwatghers.com.', 'weightwatghers.com', u'bits', '54.72.9.51')
(u'weightwatchers.com', 'weightwarchers.com.', 'weightwarchers.com', u'typo', '185.53.179.7')
(u'weightwatchers.com', 'weightwatchers.online.', 'weightwatchers.online', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatcers.ca.', 'weightwatcers.ca', u'typo', '65.17.208.53')
(u'weightwatchers.com', 'weigghtwatchers.de.', 'weigghtwatchers.de', u'typo', '54.72.9.51')
(u'weightwatchers.com', 'weightwatchers.org.nz.', 'weightwatchers.org.nz', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weight-watchers.cz.', 'weight-watchers.cz', u'typo', '46.28.105.4')
(u'weightwatchers.com', 'weightwqtchers.com.', 'weightwqtchers.com', u'bits', '208.91.196.152')
(u'weightwatchers.com', 'weightwstchers.com.', 'weightwstchers.com', u'typo', '103.224.182.252')
(u'weightwatchers.com', 'weightwachers.de.', 'weightwachers.de', u'typo', '185.53.179.6')
(u'weightwatchers.com', 'weightwatchers.berlin.', 'weightwatchers.berlin', 'wrongTLD', '207.250.29.220')
(u'weightwatchers.com', 'weightwatchers.com.pr.', 'weightwatchers.com.pr', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchees.com.', 'weightwatchees.com', u'typo', '72.41.64.2')
(u'weightwatchers.com', 'weightatchers.ca.', 'weightatchers.ca', u'typo', '65.17.208.53')
(u'weightwatchers.com', 'qeightwatchers.com.', 'qeightwatchers.com', u'typo', '103.224.182.252')
(u'weightwatchers.com', 'weightwatchers.com.br.', 'weightwatchers.com.br', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchesr.com.', 'weightwatchesr.com', u'typo', '208.73.211.165')
(u'weightwatchers.com', 'weightwatchres.com.', 'weightwatchres.com', u'typo', '185.53.178.7')
(u'weightwatchers.com', 'weightwatchers-dd.com.', 'weightwatchers-dd.com', 'combo', '81.169.145.159')
(u'weightwatchers.com', 'weight-watchers.fi.', 'weight-watchers.fi', u'typo', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers-bilancia.com.', 'weightwatchers-bilancia.com', 'combo', '217.19.248.132')
(u'weightwatchers.com', 'weightwatdhers.com.', 'weightwatdhers.com', u'typo', '208.73.211.177')
(u'weightwatchers.com', 'weightwatchers-com.com.', 'weightwatchers-com.com', 'combo', '207.244.77.157')
(u'weightwatchers.com', 'weightwattchers.de.', 'weightwattchers.de', u'typo', '109.230.239.160')
(u'weightwatchers.com', 'weightwatchwers.com.', 'weightwatchwers.com', u'typo', '208.91.196.152')
(u'weightwatchers.com', 'waightwatchers.de.', 'waightwatchers.de', u'homo', '185.53.178.7')
(u'weightwatchers.com', '1-800-weightwatchers.com.', '1-800-weightwatchers.com', 'combo', '69.172.201.218')
(u'weightwatchers.com', 'weightwatchers-shop.fr.', 'weightwatchers-shop.fr', 'combo', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers-muenchen.com.', 'weightwatchers-muenchen.com', 'combo', '81.169.145.88')
(u'weightwatchers.com', 'weightwatcherss.de.', 'weightwatcherss.de', u'typo', '185.53.178.6')
(u'weightwatchers.com', 'weigntwatchers.com.', 'weigntwatchers.com', u'typo', '208.73.211.177')
(u'weightwatchers.com', 'weigtwatchers.de.', 'weigtwatchers.de', u'typo', '166.78.121.55')
(u'weightwatchers.com', 'wightwatchers.ca.', 'wightwatchers.ca', u'typo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatcehrs.com.', 'weightwatcehrs.com', u'typo', '103.224.182.252')
(u'weightwatchers.com', 'weightwatcchers.ca.', 'weightwatcchers.ca', u'typo', '65.17.208.53')
(u'weightwatchers.com', 'weightwatfchers.com.', 'weightwatfchers.com', u'typo', '54.72.9.51')
(u'weightwatchers.com', 'weightwatchers.ph.', 'weightwatchers.ph', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightrwatchers.com.', 'weightrwatchers.com', u'typo', '103.224.182.214')
(u'weightwatchers.com', 'weighwatchers.ca.', 'weighwatchers.ca', u'typo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatchwrs.com.', 'weightwatchwrs.com', u'typo', '85.159.233.62')
(u'weightwatchers.com', 'weoghtwatchers.com.', 'weoghtwatchers.com', u'homo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatchets.com.', 'weightwatchets.com', u'typo', '208.73.211.165')
(u'weightwatchers.com', 'weightwatchers-de.com.', 'weightwatchers-de.com', 'combo', '207.244.77.157')
(u'weightwatchers.com', 'weigjhtwatchers.com.', 'weigjhtwatchers.com', u'typo', '76.74.212.106')
(u'weightwatchers.com', 'weihgtwatchers.com.', 'weihgtwatchers.com', u'typo', '72.52.178.23')
(u'weightwatchers.com', 'weiightwatchers.com.', 'weiightwatchers.com', u'typo', '51.254.28.160')
(u'weightwatchers.com', 'email2-weightwatchers.com.', 'email2-weightwatchers.com', 'combo', '198.245.82.46')
(u'weightwatchers.com', 'weightwatchrs.de.', 'weightwatchrs.de', u'typo', '185.53.179.6')
(u'weightwatchers.com', 'weightwatchere.com.', 'weightwatchere.com', u'typo', '208.73.210.217')
(u'weightwatchers.com', 'weightwatcers.de.', 'weightwatcers.de', u'typo', '98.124.199.28')
(u'weightwatchers.com', 'weightwatdhers.com.', 'weightwatdhers.com', u'typo', '208.73.210.202')
(u'weightwatchers.com', 'weightwatcheers.de.', 'weightwatcheers.de', u'typo', '185.53.179.8')
(u'weightwatchers.com', 'weightywatchers.com.', 'weightywatchers.com', u'typo', '139.59.181.152')
(u'weightwatchers.com', 'weightwatcherss.ca.', 'weightwatcherss.ca', u'typo', '65.17.208.53')
(u'weightwatchers.com', 'weightsatchers.com.', 'weightsatchers.com', u'bits', '185.53.178.6')
(u'weightwatchers.com', 'dd-weightwatchers.com.', 'dd-weightwatchers.com', 'combo', '81.169.145.84')
(u'weightwatchers.com', 'weigntwatchers.com.', 'weigntwatchers.com', u'typo', '208.73.210.202')
(u'weightwatchers.com', 'weightwatchers-au-supermarche.fr.', 'weightwatchers-au-supermarche.fr', 'combo', '178.170.71.108')
(u'weightwatchers.com', 'weightwatchers.net.nz.', 'weightwatchers.net.nz', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchders.com.', 'weightwatchders.com', u'typo', '38.126.22.85')
(u'weightwatchers.com', 'weightwatchrs.com.', 'weightwatchrs.com', u'typo', '198.50.233.236')
(u'weightwatchers.com', 'weightwathcers.com.', 'weightwathcers.com', u'typo', '209.15.13.134')
(u'weightwatchers.com', 'weightwatchesr.de.', 'weightwatchesr.de', u'typo', '109.230.239.160')
(u'weightwatchers.com', 'weightwatchers-hannover.com.', 'weightwatchers-hannover.com', 'combo', '81.169.145.94')
(u'weightwatchers.com', 'weiggtwatchers.com.', 'weiggtwatchers.com', u'typo', '69.64.147.34')
(u'weightwatchers.com', 'weightwatchers.cooking.', 'weightwatchers.cooking', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatcchers.com.', 'weightwatcchers.com', u'typo', '103.224.182.217')
(u'weightwatchers.com', 'weiightwatchers.com.', 'weiightwatchers.com', u'typo', '158.69.143.112')
(u'weightwatchers.com', 'email1-weightwatchers.com.', 'email1-weightwatchers.com', 'combo', '198.245.82.46')
(u'weightwatchers.com', 'weightwatches.com.', 'weightwatches.com', u'typo', '199.59.242.150')
(u'weightwatchers.com', 'weiightwatchers.com.', 'weiightwatchers.com', u'typo', '158.69.143.113')
(u'weightwatchers.com', 'weightwatcher.it.', 'weightwatcher.it', u'typo', '185.53.178.8')
(u'weightwatchers.com', 'weightwatcvhers.com.', 'weightwatcvhers.com', u'typo', '69.162.80.52')
(u'weightwatchers.com', 'weihghtwatchers.com.', 'weihghtwatchers.com', u'typo', '103.224.212.245')
(u'weightwatchers.com', 'weightwatchers.men.', 'weightwatchers.men', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchers.xxx.', 'weightwatchers.xxx', 'wrongTLD', '199.253.28.249')
(u'weightwatchers.com', 'weigjtwatchers.com.', 'weigjtwatchers.com', u'bits', '103.224.182.252')
(u'weightwatchers.com', 'www-weightwatchers.com.', 'www-weightwatchers.com', 'combo', '103.224.212.252')
(u'weightwatchers.com', 'i-am-weightwatchers.com.', 'i-am-weightwatchers.com', 'combo', '50.63.202.54')
(u'weightwatchers.com', 'weigtwatchers.de.', 'weigtwatchers.de', u'typo', '91.195.241.71')
(u'weightwatchers.com', 'weighwatchers.com.', 'weighwatchers.com', u'typo', '103.224.182.212')
(u'weightwatchers.com', 'weightwatchesr.com.', 'weightwatchesr.com', u'typo', '208.73.211.177')
(u'weightwatchers.com', 'weightawatchers.com.', 'weightawatchers.com', u'typo', '103.224.182.214')
(u'weightwatchers.com', 'weightatchers.com.', 'weightatchers.com', u'typo', '103.224.182.246')
(u'weightwatchers.com', 'weightwatchers.dev.', 'weightwatchers.dev', 'wrongTLD', '127.0.53.53')
(u'weightwatchers.com', 'wdightwatchers.com.', 'wdightwatchers.com', u'bits', '198.105.244.111')
(u'weightwatchers.com', 'weightwitchers.de.', 'weightwitchers.de', u'homo', '89.31.143.1')
(u'weightwatchers.com', 'weighywatchers.com.', 'weighywatchers.com', u'typo', '185.53.178.8')
(u'weightwatchers.com', 'weightwatchers.uk.', 'weightwatchers.uk', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weihtwatchers.be.', 'weihtwatchers.be', u'typo', '194.63.248.52')
(u'weightwatchers.com', 'weightwatcher.tv.', 'weightwatcher.tv', u'typo', '212.162.56.253')
(u'weightwatchers.com', 'weightwatchers.my.', 'weightwatchers.my', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatcher.org.', 'weightwatcher.org', u'typo', '67.231.242.51')
(u'weightwatchers.com', 'xn--weightwatchers-vgt-3ub.com.', u'weightwatchers-v\xe6gt.com', 'combo', '217.19.248.132')
(u'weightwatchers.com', 'weightwtachers.de.', 'weightwtachers.de', u'typo', '185.53.178.7')
(u'weightwatchers.com', 'vveightvvatchers.com.', 'vveightvvatchers.com', u'homo', '104.16.87.230')
(u'weightwatchers.com', 'weightswatchers.de.', 'weightswatchers.de', u'typo', '54.72.9.51')
(u'weightwatchers.com', 'weighjtwatchers.com.', 'weighjtwatchers.com', u'typo', '216.157.88.22')
(u'weightwatchers.com', 'weightwattchers.com.', 'weightwattchers.com', u'typo', '69.162.80.60')
(u'weightwatchers.com', 'weightwatghers.com.', 'weightwatghers.com', u'bits', '185.53.179.6')
(u'weightwatchers.com', 'weightwatcers.com.', 'weightwatcers.com', u'typo', '209.15.13.134')
(u'weightwatchers.com', 'weightwatchers.se.', 'weightwatchers.se', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwatchewrs.com.', 'weightwatchewrs.com', u'typo', '103.224.182.214')
(u'weightwatchers.com', 'weightatchers.de.', 'weightatchers.de', u'typo', '98.124.199.96')
(u'weightwatchers.com', 'code-promo-weightwatchers.fr.', 'code-promo-weightwatchers.fr', 'combo', '37.59.6.9')
(u'weightwatchers.com', 'weightwatcher.cn.', 'weightwatcher.cn', u'typo', '217.19.248.132')
(u'weightwatchers.com', 'weighjtwatchers.com.', 'weighjtwatchers.com', u'typo', '216.157.88.25')
(u'weightwatchers.com', 'weightwatchers.tw.', 'weightwatchers.tw', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weighjtwatchers.com.', 'weighjtwatchers.com', u'typo', '216.157.88.27')
(u'weightwatchers.com', 'weightwatchers.jp.', 'weightwatchers.jp', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weiightwatchers.de.', 'weiightwatchers.de', u'typo', '185.53.178.6')
(u'weightwatchers.com', 'weightwatchers-balance.com.', 'weightwatchers-balance.com', 'combo', '217.19.248.132')
(u'weightwatchers.com', 'weughtwatchers.com.', 'weughtwatchers.com', u'homo', '209.15.13.134')
(u'weightwatchers.com', 'weightwathers.com.', 'weightwathers.com', u'typo', '67.227.226.241')
(u'weightwatchers.com', 'weightwwatchers.com.', 'weightwwatchers.com', u'typo', '69.162.80.55')
(u'weightwatchers.com', 'weightwathers.de.', 'weightwathers.de', u'typo', '185.53.178.6')
(u'weightwatchers.com', 'weightwatchets.com.', 'weightwatchets.com', u'typo', '208.73.211.177')
(u'weightwatchers.com', 'weightwatcchers.de.', 'weightwatcchers.de', u'typo', '185.53.179.6')
(u'weightwatchers.com', 'weeightwatchers.com.', 'weeightwatchers.com', u'typo', '98.124.245.24')
(u'weightwatchers.com', 'weighhtwatchers.com.', 'weighhtwatchers.com', u'typo', '95.211.219.66')
(u'weightwatchers.com', 'eeightwatchers.com.', 'eeightwatchers.com', u'typo', '103.224.182.214')
(u'weightwatchers.com', 'weightwachers.ca.', 'weightwachers.ca', u'typo', '199.59.242.150')
(u'weightwatchers.com', 'weightwatchesr.com.', 'weightwatchesr.com', u'typo', '208.73.210.202')
(u'weightwatchers.com', 'weightwatchers.com.sg.', 'weightwatchers.com.sg', 'wrongTLD', '217.19.248.132')
(u'weightwatchers.com', 'weightwwatchers.com.', 'weightwwatchers.com', u'typo', '69.162.80.58')
(u'weightwatchers.com', 'weightwatchers.xyz.', 'weightwatchers.xyz', 'wrongTLD', '72.52.4.120')
(u'weightwatchers.com', 'weight-watchers.lv.', 'weight-watchers.lv', u'typo', '217.19.248.132')
(u'weightwatchers.com', 'weightwatdhers.com.', 'weightwatdhers.com', u'typo', '208.73.210.217')
(u'weightwatchers.com', 'weighteatchers.com.', 'weighteatchers.com', u'typo', '51.254.28.162')
(u'weightwatchers.com', 'weightwatcher.nl.', 'weightwatcher.nl', u'typo', '103.224.182.253')
(u'weightwatchers.com', 'weigntwatchers.com.', 'weigntwatchers.com', u'typo', '208.73.210.217')
(u'weightwatchers.com', 'weighhtwatchers.com.', 'weighhtwatchers.com', u'typo', '69.162.80.55')
(u'weightwatchers.com', 'dd-weightwatchers.de.', 'dd-weightwatchers.de', 'combo', '81.169.145.78')
(u'weightwatchers.com', 'eightwatchers.com.', 'eightwatchers.com', u'typo', '104.218.74.27')
(u'weightwatchers.com', 'weightwatchers.com.au.', 'weightwatchers.com.au', 'wrongTLD', '208.44.221.62')
(u'weightwatchers.com', 'weigthwatchers.co.uk.', 'weigthwatchers.co.uk', u'typo', '69.162.80.53')
(u'weightwatchers.com', 'vveightvvatchers.com.', 'vveightvvatchers.com', u'homo', '104.16.91.230')
(u'weightwatchers.com', 'weifhtwatchers.com.', 'weifhtwatchers.com', u'bits', '46.166.189.98')
