(u'zappos.com', 'zappos-couture.com.', 'zappos-couture.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-stadium.com.', 'zappos-stadium.com', 'combo', '208.91.197.27')
(u'zappos.com', 'zaqppos.com.', 'zaqppos.com', u'typo', '162.210.196.167')
(u'zappos.com', 'zappos-buydiscount.com.', 'zappos-buydiscount.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zippos.de.', 'zippos.de', u'homo', '212.162.14.242')
(u'zappos.com', 'zappos-buydiscount.com.', 'zappos-buydiscount.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.ruhr.', 'zappos.ruhr', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zapos.lu.', 'zapos.lu', u'typo', '1.3.3.7')
(u'zappos.com', 'zeppos.info.', 'zeppos.info', u'homo', '184.95.38.200')
(u'zappos.com', 'zappos.blackfriday.', 'zappos.blackfriday', 'wrongTLD', '213.212.81.71')
(u'zappos.com', 'zappos-canada.com.', 'zappos-canada.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zapps.com.', 'zapps.com', u'typo', '52.216.96.226')
(u'zappos.com', 'zippos.com.ua.', 'zippos.com.ua', u'homo', '185.68.16.193')
(u'zappos.com', 'zippos.at.', 'zippos.at', u'homo', '165.160.13.20')
(u'zappos.com', 'zappos-canada.com.', 'zappos-canada.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zippos.no.', 'zippos.no', u'homo', '194.63.248.70')
(u'zappos.com', 'zaqppos.com.', 'zaqppos.com', u'typo', '199.115.116.216')
(u'zappos.com', 'zappos.fashion.', 'zappos.fashion', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zapps.com.', 'zapps.com', u'typo', '54.231.121.9')
(u'zappos.com', 'zappos.career.', 'zappos.career', 'wrongTLD', '213.212.81.71')
(u'zappos.com', 'zappos.my.', 'zappos.my', 'wrongTLD', '93.191.168.52')
(u'zappos.com', 'zapposq.pw.', 'zapposq.pw', u'typo', '141.8.226.58')
(u'zappos.com', 'zapros.to.', 'zapros.to', u'bits', '185.93.108.134')
(u'zappos.com', 'eappos.com.', 'eappos.com', u'typo', '85.233.160.22')
(u'zappos.com', 'zappo.info.', 'zappo.info', u'typo', '65.38.162.132')
(u'zappos.com', 'zappos.biz.', 'zappos.biz', 'wrongTLD', '216.146.46.10')
(u'zappos.com', 'zapposm.com.', 'zapposm.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos.biz.', 'zappos.biz', 'wrongTLD', '216.146.46.11')
(u'zappos.com', 'zaqppos.com.', 'zaqppos.com', u'typo', '81.171.22.4')
(u'zappos.com', 'zappios.com.', 'zappios.com', u'typo', '85.159.233.55')
(u'zappos.com', 'zapposm.com.', 'zapposm.com', u'typo', '216.146.46.11')
(u'zappos.com', 'e-zappos.com.', 'e-zappos.com', 'combo', '216.146.46.10')
(u'zappos.com', 'e-zappos.com.', 'e-zappos.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.ee.', 'zappos.ee', 'wrongTLD', '93.191.168.52')
(u'zappos.com', 'zaqppos.com.', 'zaqppos.com', u'typo', '81.171.22.6')
(u'zappos.com', 'zappoz.ca.', 'zappoz.ca', u'typo', '72.3.202.136')
(u'zappos.com', 'zappos.me.uk.', 'zappos.me.uk', 'wrongTLD', '66.209.92.153')
(u'zappos.com', 'zappos.org.uk.', 'zappos.org.uk', 'wrongTLD', '66.209.92.153')
(u'zappos.com', 'zappos.net.nz.', 'zappos.net.nz', 'wrongTLD', '72.52.10.14')
(u'zappos.com', 'zaqppos.com.', 'zaqppos.com', u'typo', '81.171.22.7')
(u'zappos.com', 'zappor.com.', 'zappor.com', u'bits', '54.72.11.253')
(u'zappos.com', 'zappos-jobs.co.', 'zappos-jobs.co', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-lv.com.', 'zappos-lv.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zapposu.biz.', 'zapposu.biz', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos-jobs.co.', 'zappos-jobs.co', 'combo', '216.146.46.11')
(u'zappos.com', 'zappoq.com.', 'zappoq.com', u'bits', '72.52.10.14')
(u'zappos.com', 'zappos-stats.info.', 'zappos-stats.info', 'combo', '54.231.236.26')
(u'zappos.com', 'zapposu.biz.', 'zapposu.biz', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos-lv.com.', 'zappos-lv.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.miami.', 'zappos.miami', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-shoe.com.', 'zappos-shoe.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-shoe.com.', 'zappos-shoe.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappox.com.', 'zappox.com', u'typo', '162.242.150.89')
(u'zappos.com', 'zoppos.com.', 'zoppos.com', u'homo', '216.146.46.10')
(u'zappos.com', 'zappos.pl.', 'zappos.pl', 'wrongTLD', '188.128.255.251')
(u'zappos.com', 'zappoa.com.', 'zappoa.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos.net.', 'zappos.net', 'wrongTLD', '66.209.92.150')
(u'zappos.com', 'zappoa.com.', 'zappoa.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zoppos.com.', 'zoppos.com', u'homo', '216.146.46.11')
(u'zappos.com', 'zapposl.com.', 'zapposl.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos.forsale.', 'zappos.forsale', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-com.com.', 'zappos-com.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-com.com.', 'zappos-com.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zapposl.com.', 'zapposl.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos.love.', 'zappos.love', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zapros.com.ua.', 'zapros.com.ua', u'bits', '77.87.193.14')
(u'zappos.com', 'zappos-online.com.', 'zappos-online.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos.fans.', 'zappos.fans', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-ppp.com.', 'zappos-ppp.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-online.com.', 'zappos-online.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-insights.org.', 'zappos-insights.org', 'combo', '216.146.46.10')
(u'zappos.com', 'zpapos.com.', 'zpapos.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos-insights.org.', 'zappos-insights.org', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.org.cn.', 'zappos.org.cn', 'wrongTLD', '66.209.92.153')
(u'zappos.com', 'zappos.blue.', 'zappos.blue', 'wrongTLD', '72.52.10.14')
(u'zappos.com', 'zappos-ppp.com.', 'zappos-ppp.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.ninja.', 'zappos.ninja', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'aappos.com.', 'aappos.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zpapos.com.', 'zpapos.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos.info.', 'zappos.info', 'wrongTLD', '216.146.46.10')
(u'zappos.com', 'zappos.info.', 'zappos.info', 'wrongTLD', '216.146.46.11')
(u'zappos.com', 'zippos.info.', 'zippos.info', u'homo', '124.33.149.18')
(u'zappos.com', 'zeppos.com.', 'zeppos.com', u'homo', '23.101.172.244')
(u'zappos.com', 'zappos-insights.net.', 'zappos-insights.net', 'combo', '216.146.46.10')
(u'zappos.com', 'aappos.com.', 'aappos.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappps.com.', 'zappps.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos-insights.net.', 'zappos-insights.net', 'combo', '216.146.46.11')
(u'zappos.com', 'zapps.de.', 'zapps.de', u'typo', '54.72.9.51')
(u'zappos.com', 'zappas.it.', 'zappas.it', u'homo', '217.64.195.242')
(u'zappos.com', 'azppos.com.', 'azppos.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappps.com.', 'zappps.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappas.co.', 'zappas.co', u'homo', '45.40.155.175')
(u'zappos.com', 'zappos-china.org.', 'zappos-china.org', 'combo', '93.191.168.52')
(u'zappos.com', 'azppos.com.', 'azppos.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappops.com.', 'zappops.com', u'typo', '72.52.4.120')
(u'zappos.com', 'rappos.gr.', 'rappos.gr', u'bits', '162.243.226.87')
(u'zappos.com', 'zappos-insights.com.', 'zappos-insights.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappo.com.', 'zappo.com', u'typo', '66.209.92.150')
(u'zappos.com', 'zappos.gr.', 'zappos.gr', 'wrongTLD', '72.52.4.120')
(u'zappos.com', 'zappos.eco.br.', 'zappos.eco.br', 'wrongTLD', '93.191.168.52')
(u'zappos.com', 'zappos-cn.org.', 'zappos-cn.org', 'combo', '93.191.168.52')
(u'zappos.com', 'zappos-experience.com.', 'zappos-experience.com', 'combo', '184.168.221.35')
(u'zappos.com', 'zapps.com.', 'zapps.com', u'typo', '54.231.72.49')
(u'zappos.com', 'zappos-careers.org.', 'zappos-careers.org', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-insights.com.', 'zappos-insights.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zapposk.com.', 'zapposk.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zapposk.com.', 'zapposk.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos-careers.org.', 'zappos-careers.org', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-china.net.', 'zappos-china.net', 'combo', '93.191.168.52')
(u'zappos.com', 'zappos.domains.', 'zappos.domains', 'wrongTLD', '213.212.81.71')
(u'zappos.com', 'zappos-cn.net.', 'zappos-cn.net', 'combo', '93.191.168.52')
(u'zappos.com', 'secure-zappos.com.', 'secure-zappos.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-careers.net.', 'zappos-careers.net', 'combo', '216.146.46.10')
(u'zappos.com', 'secure-zappos.com.', 'secure-zappos.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-careers.net.', 'zappos-careers.net', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.reviews.', 'zappos.reviews', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-china.com.', 'zappos-china.com', 'combo', '93.191.168.52')
(u'zappos.com', 'zappos.social.', 'zappos.social', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zapppos.ca.', 'zapppos.ca', u'typo', '72.3.202.136')
(u'zappos.com', 'zappos.clothing.', 'zappos.clothing', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-careers.com.', 'zappos-careers.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos.review.', 'zappos.review', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-cn.com.', 'zappos-cn.com', 'combo', '93.191.168.52')
(u'zappos.com', 'zappos-careers.com.', 'zappos-careers.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappas.es.', 'zappas.es', u'homo', '196.196.13.223')
(u'zappos.com', 'zapos.pl.', 'zapos.pl', u'typo', '37.59.13.81')
(u'zappos.com', 'jappos.org.', 'jappos.org', u'bits', '188.20.148.27')
(u'zappos.com', 'appos.co.', 'appos.co', u'typo', '174.129.25.170')
(u'zappos.com', 'zapposu.us.', 'zapposu.us', u'typo', '216.146.46.10')
(u'zappos.com', 'zapps.no.', 'zapps.no', u'typo', '31.24.130.178')
(u'zappos.com', 'zappos.com.sv.', 'zappos.com.sv', 'wrongTLD', '72.52.10.14')
(u'zappos.com', 'zapposu.us.', 'zapposu.us', u'typo', '216.146.46.11')
(u'zappos.com', 'zippos.dk.', 'zippos.dk', u'homo', '194.63.248.70')
(u'zappos.com', 'zappos.pics.', 'zappos.pics', 'wrongTLD', '213.212.81.71')
(u'zappos.com', 'zappos-uggstore.com.', 'zappos-uggstore.com', 'combo', '72.52.10.14')
(u'zappos.com', 'zappos-coupons.com.', 'zappos-coupons.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-sunglasses.com.', 'zappos-sunglasses.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-coupons.com.', 'zappos-coupons.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-sunglasses.com.', 'zappos-sunglasses.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.ca.', 'zappos.ca', 'wrongTLD', '66.209.92.150')
(u'zappos.com', 'zappos-shoes.org.', 'zappos-shoes.org', 'combo', '216.146.46.10')
(u'zappos.com', 'zappoz.se.', 'zappoz.se', u'typo', '91.123.193.26')
(u'zappos.com', 'zappos-insight.org.', 'zappos-insight.org', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-shoes.org.', 'zappos-shoes.org', 'combo', '216.146.46.11')
(u'zappos.com', 'zapposz.com.', 'zapposz.com', u'typo', '209.99.64.18')
(u'zappos.com', 'zapps.ca.', 'zapps.ca', u'typo', '72.3.202.136')
(u'zappos.com', 'zappos.no.', 'zappos.no', 'wrongTLD', '194.63.248.70')
(u'zappos.com', 'zappos-ugg.com.', 'zappos-ugg.com', 'combo', '72.52.10.14')
(u'zappos.com', 'zappos-insight.org.', 'zappos-insight.org', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-insight.net.', 'zappos-insight.net', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos.sale.', 'zappos.sale', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-shoes.net.', 'zappos-shoes.net', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-stuff.com.', 'zappos-stuff.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zippos.forsale.', 'zippos.forsale', u'homo', '69.64.147.242')
(u'zappos.com', 'zappos-insight.net.', 'zappos-insight.net', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-shoes.net.', 'zappos-shoes.net', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-stuff.com.', 'zappos-stuff.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zwappos.com.', 'zwappos.com', u'typo', '85.25.199.30')
(u'zappos.com', 'zappos.tk.', 'zappos.tk', 'wrongTLD', '195.20.47.15')
(u'zappos.com', 'zappos.net.cn.', 'zappos.net.cn', 'wrongTLD', '66.209.92.153')
(u'zappos.com', 'zyppos.pro.', 'zyppos.pro', u'typo', '162.255.119.249')
(u'zappos.com', 'zapp0os.com.', 'zapp0os.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos-insight.com.', 'zappos-insight.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zoppos.org.', 'zoppos.org', u'homo', '62.233.121.61')
(u'zappos.com', 'zapp0os.com.', 'zapp0os.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos-shoes.com.', 'zappos-shoes.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zaoppos.com.', 'zaoppos.com', u'typo', '72.52.178.23')
(u'zappos.com', 'zappas.eu.', 'zappas.eu', u'homo', '46.234.101.22')
(u'zappos.com', 'zappos-insight.com.', 'zappos-insight.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos.mx.', 'zappos.mx', 'wrongTLD', '209.99.40.220')
(u'zappos.com', 'zappos-shoes.com.', 'zappos-shoes.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zaappos.com.', 'zaappos.com', u'typo', '216.146.46.10')
(u'zappos.com', 'china-zappos.org.', 'china-zappos.org', 'combo', '93.191.168.52')
(u'zappos.com', 'zappos.careers.', 'zappos.careers', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zoppos.net.', 'zoppos.net', u'homo', '62.233.121.61')
(u'zappos.com', 'zaappos.com.', 'zaappos.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos-shoes-store.com.', 'zappos-shoes-store.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zapps.pl.', 'zapps.pl', u'typo', '52.166.126.88')
(u'zappos.com', 'rappos.com.', 'rappos.com', u'bits', '37.228.153.11')
(u'zappos.com', 'zappos-shoes-store.com.', 'zappos-shoes-store.com', 'combo', '216.146.46.11')
(u'zappos.com', 'china-zappos.net.', 'china-zappos.net', 'combo', '93.191.168.52')
(u'zappos.com', 'gappos.info.', 'gappos.info', u'typo', '157.7.188.183')
(u'zappos.com', 'zazppos.com.', 'zazppos.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos.co.nz.', 'zappos.co.nz', 'wrongTLD', '93.191.168.52')
(u'zappos.com', 'zappas.com.', 'zappas.com', u'homo', '72.3.202.136')
(u'zappos.com', 'zapposs.ca.', 'zapposs.ca', u'typo', '72.3.202.136')
(u'zappos.com', 'zazppos.com.', 'zazppos.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappos.today.', 'zappos.today', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-vip.com.', 'zappos-vip.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappoe.com.', 'zappoe.com', u'typo', '50.63.202.56')
(u'zappos.com', 'zapos.com.br.', 'zapos.com.br', u'typo', '192.185.209.229')
(u'zappos.com', 'zappos-vip.com.', 'zappos-vip.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-usa.com.', 'zappos-usa.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-career.org.', 'zappos-career.org', 'combo', '216.146.46.10')
(u'zappos.com', 'zapposs.fr.', 'zapposs.fr', u'typo', '54.72.9.51')
(u'zappos.com', 'china-zappos.com.', 'china-zappos.com', 'combo', '93.191.168.52')
(u'zappos.com', 'zappos-career.org.', 'zappos-career.org', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-usa.com.', 'zappos-usa.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-couturecom.com.', 'zappos-couturecom.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zapps.tk.', 'zapps.tk', u'typo', '195.20.43.12')
(u'zappos.com', 'zappos-aff.com.', 'zappos-aff.com', 'combo', '66.209.92.150')
(u'zappos.com', 'zapps.co.uk.', 'zapps.co.uk', u'typo', '216.38.53.71')
(u'zappos.com', 'zappos-tr.com.', 'zappos-tr.com', 'combo', '72.52.10.14')
(u'zappos.com', 'zappos-couturecom.com.', 'zappos-couturecom.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-career.net.', 'zappos-career.net', 'combo', '216.146.46.10')
(u'zappos.com', 'za0pos.com.', 'za0pos.com', u'bits', '209.99.64.18')
(u'zappos.com', 'zappos-career.net.', 'zappos-career.net', 'combo', '216.146.46.11')
(u'zappos.com', 'appos.de.', 'appos.de', u'typo', '176.9.83.229')
(u'zappos.com', 'zappas.com.br.', 'zappas.com.br', u'homo', '186.227.162.66')
(u'zappos.com', 'zwppos.com.', 'zwppos.com', u'typo', '85.25.199.30')
(u'zappos.com', 'zappos.co.za.', 'zappos.co.za', 'wrongTLD', '93.191.168.52')
(u'zappos.com', 'zappas.net.', 'zappas.net', u'homo', '202.172.26.42')
(u'zappos.com', 'zappos-career.com.', 'zappos-career.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zapps.me.', 'zapps.me', u'typo', '104.28.2.143')
(u'zappos.com', 'zappos-career.com.', 'zappos-career.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappos-life.com.', 'zappos-life.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos-life.com.', 'zappos-life.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zappost.ru.', 'zappost.ru', u'typo', '5.9.86.231')
(u'zappos.com', 'zappos-coupon-code.com.', 'zappos-coupon-code.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zap0os.com.', 'zap0os.com', u'bits', '209.99.64.18')
(u'zappos.com', 'zappos.org.nz.', 'zappos.org.nz', 'wrongTLD', '72.52.10.14')
(u'zappos.com', 'zappos-coupon-code.com.', 'zappos-coupon-code.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zapppos.com.', 'zapppos.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos.yoga.', 'zappos.yoga', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappox.tk.', 'zappox.tk', u'typo', '195.20.45.176')
(u'zappos.com', 'zapmos.ru.', 'zapmos.ru', u'typo', '69.197.18.183')
(u'zappos.com', 'zapppos.com.', 'zapppos.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappod.com.', 'zappod.com', u'typo', '216.146.46.10')
(u'zappos.com', 'happos.com.', 'happos.com', u'typo', '207.59.3.43')
(u'zappos.com', 'zappod.com.', 'zappod.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zapposo.com.', 'zapposo.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zyppos.com.', 'zyppos.com', u'typo', '74.220.199.9')
(u'zappos.com', 'zappois.com.', 'zappois.com', u'typo', '198.50.233.227')
(u'zappos.com', 'zapposo.com.', 'zapposo.com', u'typo', '216.146.46.11')
(u'zappos.com', 'appos.info.', 'appos.info', u'typo', '69.163.172.65')
(u'zappos.com', 'zappoa.ca.', 'zappoa.ca', u'typo', '72.3.202.136')
(u'zappos.com', 'zappos-expo.com.', 'zappos-expo.com', 'combo', '52.9.176.214')
(u'zappos.com', 'zappos-ru.com.', 'zappos-ru.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappos.lat.', 'zappos.lat', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappos-ru.com.', 'zappos-ru.com', 'combo', '216.146.46.11')
(u'zappos.com', 'tappos.ru.', 'tappos.ru', u'typo', '46.101.193.202')
(u'zappos.com', 'zappos-z.com.', 'zappos-z.com', 'combo', '23.231.34.91')
(u'zappos.com', 'zappo0s.com.', 'zappo0s.com', u'typo', '216.146.46.10')
(u'zappos.com', 'zappos.help.', 'zappos.help', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'zappo0s.com.', 'zappo0s.com', u'typo', '216.146.46.11')
(u'zappos.com', 'zappks.com.', 'zappks.com', u'bits', '216.146.46.10')
(u'zappos.com', 'zqappos.com.', 'zqappos.com', u'typo', '207.174.213.34')
(u'zappos.com', 'zapros.com.', 'zapros.com', u'bits', '72.52.4.120')
(u'zappos.com', 'jappos.net.', 'jappos.net', u'bits', '85.13.157.198')
(u'zappos.com', 'zappks.com.', 'zappks.com', u'bits', '216.146.46.11')
(u'zappos.com', 'zappos.gifts.', 'zappos.gifts', 'wrongTLD', '212.95.239.234')
(u'zappos.com', 'xappos.com.', 'xappos.com', u'bits', '216.146.46.10')
(u'zappos.com', 'zappkos.com.', 'zappkos.com', u'typo', '85.25.199.30')
(u'zappos.com', 'zappo.se.', 'zappo.se', u'typo', '194.9.94.85')
(u'zappos.com', 'zapros.cf.', 'zapros.cf', u'bits', '104.152.208.59')
(u'zappos.com', 'zappos.sk.', 'zappos.sk', 'wrongTLD', '93.184.77.58')
(u'zappos.com', 'xappos.com.', 'xappos.com', u'bits', '216.146.46.11')
(u'zappos.com', 'wwwzappos-couture.com.', 'wwwzappos-couture.com', 'combo', '216.146.46.10')
(u'zappos.com', 'zappo.se.', 'zappo.se', u'typo', '194.9.94.86')
(u'zappos.com', 'zapps.ro.', 'zapps.ro', u'typo', '91.136.8.9')
(u'zappos.com', 'wwwzappos-couture.com.', 'wwwzappos-couture.com', 'combo', '216.146.46.11')
(u'zappos.com', 'zapros.net.', 'zapros.net', u'bits', '59.106.19.91')
(u'zappos.com', 'zappos-sf.com.', 'zappos-sf.com', 'combo', '216.146.46.10')
(u'zappos.com', 'gappos.com.', 'gappos.com', u'typo', '176.74.176.187')
(u'zappos.com', 'zappos-store.com.', 'zappos-store.com', 'combo', '50.63.202.37')
