(u'netflix.com', 'netflix.vc.', 'netflix.vc', 'wrongTLD', '52.22.109.254')
(u'netflix.com', 'netflix.com.ph.', 'netflix.com.ph', 'wrongTLD', '52.45.123.144')
(u'netflix.com', 'netflix.bs.', 'netflix.bs', 'wrongTLD', '54.173.58.66')
(u'netflix.com', 'netflix.sm.', 'netflix.sm', 'wrongTLD', '54.82.250.207')
(u'netflix.com', 'netflix.ca.', 'netflix.ca', 'wrongTLD', '52.44.244.231')
(u'netflix.com', 'netflix.ba.', 'netflix.ba', 'wrongTLD', '54.89.0.143')
(u'netflix.com', 'netgflix.com.', 'netgflix.com', u'typo', '103.224.182.251')
(u'netflix.com', 'netflix.bz.', 'netflix.bz', 'wrongTLD', '52.72.222.128')
(u'netflix.com', 'netflix.co.rs.', 'netflix.co.rs', 'wrongTLD', '54.87.171.177')
(u'netflix.com', 'netflix.as.', 'netflix.as', 'wrongTLD', '52.45.11.157')
(u'netflix.com', 'netflix.tt.', 'netflix.tt', 'wrongTLD', '34.192.66.240')
(u'netflix.com', 'netflix.rs.', 'netflix.rs', 'wrongTLD', '54.87.171.177')
(u'netflix.com', 'netclix.ch.', 'netclix.ch', u'typo', '212.69.193.11')
(u'netflix.com', 'netflix.pk.', 'netflix.pk', 'wrongTLD', '52.207.111.144')
(u'netflix.com', 'netflix.co.za.', 'netflix.co.za', 'wrongTLD', '54.87.126.78')
(u'netflix.com', 'netflix.sk.', 'netflix.sk', 'wrongTLD', '52.1.137.138')
(u'netflix.com', 'netflix.ac.', 'netflix.ac', 'wrongTLD', '52.2.92.60')
(u'netflix.com', 'netflix.co.ug.', 'netflix.co.ug', 'wrongTLD', '52.0.47.132')
(u'netflix.com', 'netflix.vc.', 'netflix.vc', 'wrongTLD', '54.82.250.207')
(u'netflix.com', 'netflix.ae.', 'netflix.ae', 'wrongTLD', '54.209.96.16')
(u'netflix.com', 'netflix.link.', 'netflix.link', 'wrongTLD', '207.164.155.162')
(u'netflix.com', 'netflix.org.es.', 'netflix.org.es', 'wrongTLD', '52.200.239.43')
(u'netflix.com', 'netflix.bs.', 'netflix.bs', 'wrongTLD', '107.23.64.107')
(u'netflix.com', 'netflix.sv.', 'netflix.sv', 'wrongTLD', '52.45.123.144')
(u'netflix.com', 'netflux.org.', 'netflux.org', u'homo', '54.243.133.106')
(u'netflix.com', 'netflix.az.', 'netflix.az', 'wrongTLD', '54.174.75.26')
(u'netflix.com', 'netflix.is.', 'netflix.is', 'wrongTLD', '54.173.236.168')
(u'netflix.com', 'netflix.ae.', 'netflix.ae', 'wrongTLD', '107.23.245.127')
(u'netflix.com', 'netfl1x.website.', 'netfl1x.website', u'homo', '103.247.10.50')
(u'netflix.com', 'netflix.gp.', 'netflix.gp', 'wrongTLD', '52.54.254.24')
(u'netflix.com', 'netflix.tn.', 'netflix.tn', 'wrongTLD', '54.164.216.120')
(u'netflix.com', 'netflix.fr.', 'netflix.fr', 'wrongTLD', '54.88.246.197')
(u'netflix.com', 'netflix.com.jo.', 'netflix.com.jo', 'wrongTLD', '52.71.55.159')
(u'netflix.com', 'netflix.org.es.', 'netflix.org.es', 'wrongTLD', '52.201.199.232')
(u'netflix.com', 'nnetflix.net.', 'nnetflix.net', u'typo', '75.126.101.242')
(u'netflix.com', 'netflix.cn.', 'netflix.cn', 'wrongTLD', '52.72.180.132')
(u'netflix.com', 'netflix.co.id.', 'netflix.co.id', 'wrongTLD', '52.1.137.138')
(u'netflix.com', 'nbetflix.com.', 'nbetflix.com', u'typo', '185.53.179.6')
(u'netflix.com', 'netflix.vg.', 'netflix.vg', 'wrongTLD', '54.85.113.213')
(u'netflix.com', 'netflix.cr.', 'netflix.cr', 'wrongTLD', '54.236.175.171')
(u'netflix.com', 'netflix.com.pl.', 'netflix.com.pl', 'wrongTLD', '54.173.76.18')
(u'netflix.com', 'netflix.cz.', 'netflix.cz', 'wrongTLD', '107.23.245.127')
(u'netflix.com', 'netflix.sn.', 'netflix.sn', 'wrongTLD', '52.200.239.43')
(u'netflix.com', 'netflix.ro.', 'netflix.ro', 'wrongTLD', '54.87.126.78')
(u'netflix.com', 'netflix-moviess.com.', 'netflix-moviess.com', 'combo', '52.0.217.44')
(u'netflix.com', 'netflix.rw.', 'netflix.rw', 'wrongTLD', '54.173.236.168')
(u'netflix.com', 'nrtflix.com.', 'nrtflix.com', u'typo', '158.69.143.112')
(u'netflix.com', 'netflix.la.', 'netflix.la', 'wrongTLD', '54.87.126.78')
(u'netflix.com', 'netflix.mq.', 'netflix.mq', 'wrongTLD', '54.165.102.104')
(u'netflix.com', 'netflix.cz.', 'netflix.cz', 'wrongTLD', '54.209.96.16')
(u'netflix.com', 'netflix.bs.', 'netflix.bs', 'wrongTLD', '52.2.114.89')
(u'netflix.com', 'netflex.ro.', 'netflex.ro', u'homo', '188.212.252.65')
(u'netflix.com', 'netflix.ind.in.', 'netflix.ind.in', 'wrongTLD', '54.85.113.213')
(u'netflix.com', 'netflix.co.cr.', 'netflix.co.cr', 'wrongTLD', '54.236.175.171')
(u'netflix.com', 'netflix-turkiye.com.', 'netflix-turkiye.com', 'combo', '84.51.23.131')
(u'netflix.com', 'netflix.tv.', 'netflix.tv', 'wrongTLD', '52.203.83.248')
(u'netflix.com', 'netflixk.com.', 'netflixk.com', u'typo', '103.224.212.233')
(u'netflix.com', 'netflix.ca.', 'netflix.ca', 'wrongTLD', '52.45.123.144')
(u'netflix.com', 'netflix.com.bd.', 'netflix.com.bd', 'wrongTLD', '54.83.229.120')
(u'netflix.com', 'assine-netflix.net.', 'assine-netflix.net', 'combo', '192.185.135.126')
(u'netflix.com', 'netflix.cg.', 'netflix.cg', 'wrongTLD', '52.45.81.31')
(u'netflix.com', 'netflix.gt.', 'netflix.gt', 'wrongTLD', '52.5.104.12')
(u'netflix.com', 'nrtflix.com.', 'nrtflix.com', u'typo', '158.69.143.113')
(u'netflix.com', 'netflix.co.za.', 'netflix.co.za', 'wrongTLD', '23.22.75.169')
(u'netflix.com', 'netflix.hk.', 'netflix.hk', 'wrongTLD', '52.22.75.147')
(u'netflix.com', 'netflix.az.', 'netflix.az', 'wrongTLD', '52.6.215.33')
(u'netflix.com', 'nettflix.net.', 'nettflix.net', u'typo', '54.72.9.51')
(u'netflix.com', 'netflix.md.', 'netflix.md', 'wrongTLD', '52.5.89.35')
(u'netflix.com', 'netflix.sr.', 'netflix.sr', 'wrongTLD', '23.22.75.169')
(u'netflix.com', 'netflix-videoload.com.', 'netflix-videoload.com', 'combo', '212.19.39.206')
(u'netflix.com', 'netflix.com.bd.', 'netflix.com.bd', 'wrongTLD', '23.22.75.169')
(u'netflix.com', 'netflix.im.', 'netflix.im', 'wrongTLD', '52.6.46.135')
(u'netflix.com', 'netflix.com.pl.', 'netflix.com.pl', 'wrongTLD', '34.192.60.84')
(u'netflix.com', 'netflix.ba.', 'netflix.ba', 'wrongTLD', '54.85.85.246')
(u'netflix.com', 'netflix.ro.', 'netflix.ro', 'wrongTLD', '34.224.245.162')
(u'netflix.com', 'netflix.jo.', 'netflix.jo', 'wrongTLD', '52.203.83.248')
(u'netflix.com', 'netflix.cc.', 'netflix.cc', 'wrongTLD', '54.172.208.117')
(u'netflix.com', 'netflix.com.bt.', 'netflix.com.bt', 'wrongTLD', '54.174.75.26')
(u'netflix.com', 'netflix.org.es.', 'netflix.org.es', 'wrongTLD', '52.0.217.175')
(u'netflix.com', 'hd-netflix.net.', 'hd-netflix.net', 'combo', '208.73.211.165')
(u'netflix.com', 'netflix.vu.', 'netflix.vu', 'wrongTLD', '54.165.102.104')
(u'netflix.com', 'netflix.vg.', 'netflix.vg', 'wrongTLD', '34.192.66.240')
(u'netflix.com', 'netflix.ws.', 'netflix.ws', 'wrongTLD', '54.173.76.18')
(u'netflix.com', 'netflix.mw.', 'netflix.mw', 'wrongTLD', '54.87.171.177')
(u'netflix.com', 'netflix-com.com.', 'netflix-com.com', 'combo', '103.224.212.222')
(u'netflix.com', 'super-promo-netflix.com.', 'super-promo-netflix.com', 'combo', '52.14.30.114')
(u'netflix.com', 'netflix.ci.', 'netflix.ci', 'wrongTLD', '52.204.6.12')
(u'netflix.com', 'netflix.gt.', 'netflix.gt', 'wrongTLD', '52.200.104.188')
(u'netflix.com', 'netflix.hu.', 'netflix.hu', 'wrongTLD', '52.21.114.203')
(u'netflix.com', 'netflix.co.il.', 'netflix.co.il', 'wrongTLD', '52.22.75.147')
(u'netflix.com', 'netflix.ps.', 'netflix.ps', 'wrongTLD', '52.54.2.184')
(u'netflix.com', 'netflix.sn.', 'netflix.sn', 'wrongTLD', '52.5.104.12')
(u'netflix.com', 'netflex.it.', 'netflex.it', u'homo', '62.173.165.120')
(u'netflix.com', 'netflix.az.', 'netflix.az', 'wrongTLD', '34.199.232.72')
(u'netflix.com', 'netflix.cc.', 'netflix.cc', 'wrongTLD', '54.173.58.66')
(u'netflix.com', 'netflix.uk.', 'netflix.uk', 'wrongTLD', '34.193.67.217')
(u'netflix.com', 'netflix.ps.', 'netflix.ps', 'wrongTLD', '54.89.43.47')
(u'netflix.com', 'netflix-oferta.com.', 'netflix-oferta.com', 'combo', '67.227.226.240')
(u'netflix.com', 'netflix.re.', 'netflix.re', 'wrongTLD', '52.23.189.13')
(u'netflix.com', 'netflix.nr.', 'netflix.nr', 'wrongTLD', '52.22.244.167')
(u'netflix.com', 'netflix.by.', 'netflix.by', 'wrongTLD', '52.20.26.221')
(u'netflix.com', 'netflix.md.', 'netflix.md', 'wrongTLD', '52.5.79.73')
(u'netflix.com', 'netflix.vu.', 'netflix.vu', 'wrongTLD', '52.72.222.128')
(u'netflix.com', 'netflix.hu.', 'netflix.hu', 'wrongTLD', '54.165.102.104')
(u'netflix.com', 'xn--netflx-7va.com.', u'netfl\xedx.com', u'homo', '104.27.152.238')
(u'netflix.com', 'netflix.ro.', 'netflix.ro', 'wrongTLD', '23.22.75.169')
(u'netflix.com', 'netflix.org.es.', 'netflix.org.es', 'wrongTLD', '52.202.33.221')
(u'netflix.com', 'netflix.dk.', 'netflix.dk', 'wrongTLD', '52.22.244.167')
(u'netflix.com', 'netflix.uk.', 'netflix.uk', 'wrongTLD', '54.172.208.117')
(u'netflix.com', 'netfljix.com.', 'netfljix.com', u'typo', '69.53.236.21')
(u'netflix.com', 'netflix.is.', 'netflix.is', 'wrongTLD', '54.173.76.18')
(u'netflix.com', 'netflix.com.ht.', 'netflix.com.ht', 'wrongTLD', '52.72.161.241')
(u'netflix.com', 'netflx.asia.', 'netflx.asia', u'typo', '69.53.236.21')
(u'netflix.com', 'netflix.rs.', 'netflix.rs', 'wrongTLD', '52.205.89.26')
(u'netflix.com', 'netflix.nu.', 'netflix.nu', 'wrongTLD', '34.192.66.240')
(u'netflix.com', 'netflix.co.pn.', 'netflix.co.pn', 'wrongTLD', '54.89.0.143')
(u'netflix.com', 'netflix.co.in.', 'netflix.co.in', 'wrongTLD', '52.73.156.183')
(u'netflix.com', 'netflix.mx.', 'netflix.mx', 'wrongTLD', '52.44.194.84')
(u'netflix.com', 'netflix.be.', 'netflix.be', 'wrongTLD', '52.200.155.69')
(u'netflix.com', 'netflix.co.hu.', 'netflix.co.hu', 'wrongTLD', '54.208.14.74')
(u'netflix.com', 'netflix.ee.', 'netflix.ee', 'wrongTLD', '54.236.175.171')
(u'netflix.com', 'netflix.com.ph.', 'netflix.com.ph', 'wrongTLD', '52.71.64.222')
(u'netflix.com', 'netflix.bs.', 'netflix.bs', 'wrongTLD', '54.89.43.47')
(u'netflix.com', 'netflix.cm.', 'netflix.cm', 'wrongTLD', '52.6.215.33')
(u'netflix.com', 'netflix.is.', 'netflix.is', 'wrongTLD', '34.192.60.84')
(u'netflix.com', 'download-netflix.com.', 'download-netflix.com', 'combo', '81.169.145.77')
(u'netflix.com', 'netflix.mw.', 'netflix.mw', 'wrongTLD', '52.45.123.144')
(u'netflix.com', 'netflix.family.', 'netflix.family', 'wrongTLD', '69.64.147.35')
(u'netflix.com', 'netflix.uk.', 'netflix.uk', 'wrongTLD', '54.173.58.66')
(u'netflix.com', 'netflix.co.gg.', 'netflix.co.gg', 'wrongTLD', '52.44.244.231')
(u'netflix.com', 'netflix.at.', 'netflix.at', 'wrongTLD', '54.209.96.16')
(u'netflix.com', 'netflix.pl.', 'netflix.pl', 'wrongTLD', '52.22.75.147')
(u'netflix.com', 'netflix.co.ag.', 'netflix.co.ag', 'wrongTLD', '52.22.105.255')
(u'netflix.com', 'netflix-pay.com.', 'netflix-pay.com', 'combo', '74.119.239.234')
(u'netflix.com', 'netflix.sn.', 'netflix.sn', 'wrongTLD', '52.86.60.122')
(u'netflix.com', 'netflix.rw.', 'netflix.rw', 'wrongTLD', '54.173.76.18')
(u'netflix.com', 'netflex.cz.', 'netflex.cz', u'homo', '81.2.194.128')
(u'netflix.com', 'netflix.mx.', 'netflix.mx', 'wrongTLD', '54.210.249.153')
(u'netflix.com', 'netflix.sn.', 'netflix.sn', 'wrongTLD', '52.202.33.221')
(u'netflix.com', 'netflix.ag.', 'netflix.ag', 'wrongTLD', '52.22.105.255')
(u'netflix.com', 'netflix.com.ps.', 'netflix.com.ps', 'wrongTLD', '52.5.89.35')
(u'netflix.com', 'netflix.rw.', 'netflix.rw', 'wrongTLD', '34.192.60.84')
(u'netflix.com', 'netflix.ci.', 'netflix.ci', 'wrongTLD', '54.88.246.197')
(u'netflix.com', 'netflix.co.gg.', 'netflix.co.gg', 'wrongTLD', '52.6.46.135')
(u'netflix.com', 'hd-netflix.com.', 'hd-netflix.com', 'combo', '208.73.211.165')
(u'netflix.com', 'netflix.cm.', 'netflix.cm', 'wrongTLD', '34.199.232.72')
(u'netflix.com', 'netflex.marketing.', 'netflex.marketing', u'homo', '194.63.248.70')
(u'netflix.com', 'netflix.vn.', 'netflix.vn', 'wrongTLD', '52.2.114.89')
(u'netflix.com', 'netflix.nr.', 'netflix.nr', 'wrongTLD', '52.5.104.12')
(u'netflix.com', 'netflix.com.ps.', 'netflix.com.ps', 'wrongTLD', '52.5.79.73')
(u'netflix.com', 'netflix.kn.', 'netflix.kn', 'wrongTLD', '54.174.75.26')
(u'netflix.com', 'netflix.mq.', 'netflix.mq', 'wrongTLD', '52.0.217.175')
(u'netflix.com', 'netflix.co.jp.', 'netflix.co.jp', 'wrongTLD', '54.236.175.171')
(u'netflix.com', 'netflix.co.hu.', 'netflix.co.hu', 'wrongTLD', '52.203.79.234')
(u'netflix.com', 'netflix.cc.', 'netflix.cc', 'wrongTLD', '52.2.114.89')
(u'netflix.com', 'notflix.club.', 'notflix.club', u'homo', '107.182.225.101')
(u'netflix.com', 'ne4flix.com.', 'ne4flix.com', u'bits', '209.126.31.174')
(u'netflix.com', 'netflix.bz.', 'netflix.bz', 'wrongTLD', '52.72.180.132')
(u'netflix.com', 'netflix.co.cr.', 'netflix.co.cr', 'wrongTLD', '54.173.236.168')
(u'netflix.com', 'nutflix.io.', 'nutflix.io', u'homo', '216.239.34.21')
(u'netflix.com', 'netflix.cx.', 'netflix.cx', 'wrongTLD', '52.204.6.12')
(u'netflix.com', 'netflix.ms.', 'netflix.ms', 'wrongTLD', '23.22.75.169')
(u'netflix.com', 'netfrlix.com.', 'netfrlix.com', u'typo', '85.159.233.55')
(u'netflix.com', 'netflix.co.kr.', 'netflix.co.kr', 'wrongTLD', '54.89.0.143')
(u'netflix.com', 'netflix.lu.', 'netflix.lu', 'wrongTLD', '54.210.249.153')
(u'netflix.com', 'netflix.pt.', 'netflix.pt', 'wrongTLD', '52.200.155.69')
(u'netflix.com', 'netflix.co.ma.', 'netflix.co.ma', 'wrongTLD', '52.22.105.255')
(u'netflix.com', 'netflx.cn.', 'netflx.cn', u'typo', '69.53.236.21')
(u'netflix.com', 'netflix.co.in.', 'netflix.co.in', 'wrongTLD', '34.202.116.227')
(u'netflix.com', 'bfriday-netflix.com.', 'bfriday-netflix.com', 'combo', '52.15.195.123')
(u'netflix.com', 'netflix.fo.', 'netflix.fo', 'wrongTLD', '54.208.14.74')
(u'netflix.com', 'netflix.kr.', 'netflix.kr', 'wrongTLD', '52.44.194.84')
(u'netflix.com', 'netfliux.com.', 'netfliux.com', u'typo', '149.202.120.43')
(u'netflix.com', 'netflix.bs.', 'netflix.bs', 'wrongTLD', '52.45.81.31')
(u'netflix.com', 'netflix.vn.', 'netflix.vn', 'wrongTLD', '52.3.120.223')
(u'netflix.com', 'netflix.cg.', 'netflix.cg', 'wrongTLD', '54.209.96.16')
(u'netflix.com', 'netflix.ci.', 'netflix.ci', 'wrongTLD', '52.20.26.221')
(u'netflix.com', 'netflix.co.hu.', 'netflix.co.hu', 'wrongTLD', '52.206.68.176')
(u'netflix.com', 'netflix.hk.', 'netflix.hk', 'wrongTLD', '54.175.226.250')
(u'netflix.com', 'netflixs.ca.', 'netflixs.ca', u'typo', '207.45.72.215')
(u'netflix.com', 'netflix.by.', 'netflix.by', 'wrongTLD', '52.22.105.255')
(u'netflix.com', 'netflix.uk.', 'netflix.uk', 'wrongTLD', '52.2.114.89')
(u'netflix.com', 'netflix.by.', 'netflix.by', 'wrongTLD', '52.4.113.218')
(u'netflix.com', 'netflix.ma.', 'netflix.ma', 'wrongTLD', '52.7.207.34')
(u'netflix.com', 'netflix.fo.', 'netflix.fo', 'wrongTLD', '54.165.102.104')
(u'netflix.com', 'netflix.co.cr.', 'netflix.co.cr', 'wrongTLD', '52.45.134.36')
(u'netflix.com', 'netflix.is.', 'netflix.is', 'wrongTLD', '54.164.216.120')
(u'netflix.com', 'netflix.com.ph.', 'netflix.com.ph', 'wrongTLD', '52.72.133.109')
(u'netflix.com', 'netflix.sl.', 'netflix.sl', 'wrongTLD', '54.165.102.104')
(u'netflix.com', 'netflix-pelis.com.', 'netflix-pelis.com', 'combo', '74.119.239.234')
(u'netflix.com', 'netflix.com.bt.', 'netflix.com.bt', 'wrongTLD', '52.203.83.248')
(u'netflix.com', 'netflix.ua.', 'netflix.ua', 'wrongTLD', '52.86.60.122')
(u'netflix.com', 'netflix.hn.', 'netflix.hn', 'wrongTLD', '52.2.114.89')
(u'netflix.com', 'mail.netflix-aanbod.nl.', 'mail.netflix-aanbod.nl', 'combo', '185.56.145.123')
(u'netflix.com', 'netflix.co.il.', 'netflix.co.il', 'wrongTLD', '52.86.120.142')
(u'netflix.com', 'netflix.com.lv.', 'netflix.com.lv', 'wrongTLD', '52.200.104.188')
(u'netflix.com', 'netflix.sn.', 'netflix.sn', 'wrongTLD', '52.203.79.234')
(u'netflix.com', 'whats-new-on-netflix.com.', 'whats-new-on-netflix.com', 'combo', '104.31.90.9')
(u'netflix.com', 'netflix.ro.', 'netflix.ro', 'wrongTLD', '52.0.47.132')
(u'netflix.com', 'netflix.vg.', 'netflix.vg', 'wrongTLD', '34.192.135.222')
(u'netflix.com', 'netflix.hu.', 'netflix.hu', 'wrongTLD', '52.55.172.14')
(u'netflix.com', 'netflix.com.bd.', 'netflix.com.bd', 'wrongTLD', '54.87.171.177')
(u'netflix.com', 'netflix.ae.', 'netflix.ae', 'wrongTLD', '54.85.113.213')
(u'netflix.com', 'netflix.co.ag.', 'netflix.co.ag', 'wrongTLD', '52.6.215.33')
(u'netflix.com', 'netflix.ad.', 'netflix.ad', 'wrongTLD', '52.201.199.232')
(u'netflix.com', 'netflix.hu.', 'netflix.hu', 'wrongTLD', '52.0.217.175')
(u'netflix.com', 'netflix.fr.', 'netflix.fr', 'wrongTLD', '54.174.75.26')
(u'netflix.com', 'netflix.as.', 'netflix.as', 'wrongTLD', '52.21.114.203')
(u'netflix.com', 'netflix.by.', 'netflix.by', 'wrongTLD', '52.7.207.34')
(u'netflix.com', 'netfl9ix.com.', 'netfl9ix.com', u'typo', '185.53.178.9')
(u'netflix.com', 'netflix.tj.', 'netflix.tj', 'wrongTLD', '52.1.137.138')
(u'netflix.com', 'netflix.co.gg.', 'netflix.co.gg', 'wrongTLD', '52.72.161.241')
(u'netflix.com', 'netflixs.com.', 'netflixs.com', u'typo', '207.45.72.215')
(u'netflix.com', 'netflix.hk.', 'netflix.hk', 'wrongTLD', '52.54.76.119')
(u'netflix.com', 'netflix.uz.', 'netflix.uz', 'wrongTLD', '54.172.208.117')
(u'netflix.com', 'netflix.rw.', 'netflix.rw', 'wrongTLD', '52.2.92.60')
(u'netflix.com', 'netflix.ma.', 'netflix.ma', 'wrongTLD', '52.73.104.111')
(u'netflix.com', 'netflix.la.', 'netflix.la', 'wrongTLD', '52.0.47.132')
(u'netflix.com', 'netflix.fr.', 'netflix.fr', 'wrongTLD', '52.73.104.111')
(u'netflix.com', 'netflix.org.', 'netflix.org', 'wrongTLD', '52.200.155.69')
(u'netflix.com', 'netflix.tt.', 'netflix.tt', 'wrongTLD', '52.45.226.110')
(u'netflix.com', 'netflix.com.sg.', 'netflix.com.sg', 'wrongTLD', '52.72.180.132')
(u'netflix.com', 'netflix.md.', 'netflix.md', 'wrongTLD', '52.44.244.231')
(u'netflix.com', 'netflix.reviews.', 'netflix.reviews', 'wrongTLD', '207.250.29.220')
(u'netflix.com', 'netflix.cc.', 'netflix.cc', 'wrongTLD', '54.89.43.47')
(u'netflix.com', 'netflix.uz.', 'netflix.uz', 'wrongTLD', '54.173.58.66')
(u'netflix.com', 'netflix.ind.in.', 'netflix.ind.in', 'wrongTLD', '34.192.135.222')
(u'netflix.com', 'suporte-netflixcliente2017.com.', 'suporte-netflixcliente2017.com', 'combo', '108.167.137.28')
(u'netflix.com', 'netflix.tv.', 'netflix.tv', 'wrongTLD', '54.210.249.153')
(u'netflix.com', 'netflix.cn.', 'netflix.cn', 'wrongTLD', '52.72.161.241')
(u'netflix.com', 'netflix.sv.', 'netflix.sv', 'wrongTLD', '52.72.133.109')
(u'netflix.com', 'netflix.je.', 'netflix.je', 'wrongTLD', '54.82.250.207')
(u'netflix.com', 'netflix.by.', 'netflix.by', 'wrongTLD', '54.174.75.26')
(u'netflix.com', 'netflix.tw.', 'netflix.tw', 'wrongTLD', '34.193.67.217')
(u'netflix.com', 'netflix.vu.', 'netflix.vu', 'wrongTLD', '54.88.222.35')
(u'netflix.com', 'netflix.co.kr.', 'netflix.co.kr', 'wrongTLD', '52.86.30.7')
(u'netflix.com', 'netflix.sl.', 'netflix.sl', 'wrongTLD', '52.72.222.128')
(u'netflix.com', 'netflix.cz.', 'netflix.cz', 'wrongTLD', '54.85.113.213')
(u'netflix.com', 'netflix.hn.', 'netflix.hn', 'wrongTLD', '52.54.2.184')
(u'netflix.com', 'netflix.ma.', 'netflix.ma', 'wrongTLD', '52.6.215.33')
(u'netflix.com', 'netflix.reviews.', 'netflix.reviews', 'wrongTLD', '207.250.29.221')
(u'netflix.com', 'netflix-login.com.', 'netflix-login.com', 'combo', '103.224.212.223')
(u'netflix.com', 'netflix.ad.', 'netflix.ad', 'wrongTLD', '52.0.217.175')
(u'netflix.com', 'netflix.ca.', 'netflix.ca', 'wrongTLD', '52.72.133.109')
(u'netflix.com', 'netflix-beta.com.', 'netflix-beta.com', 'combo', '104.18.57.214')
(u'netflix.com', 'netflix.pl.', 'netflix.pl', 'wrongTLD', '54.175.226.250')
(u'netflix.com', 'netflix.co.ma.', 'netflix.co.ma', 'wrongTLD', '52.6.215.33')
(u'netflix.com', 'netflix.com.pl.', 'netflix.com.pl', 'wrongTLD', '52.204.6.12')
(u'netflix.com', 'netflix.gt.', 'netflix.gt', 'wrongTLD', '54.83.229.120')
(u'netflix.com', 'nmetflix.com.', 'nmetflix.com', u'typo', '103.224.212.237')
(u'netflix.com', 'netflix.fr.', 'netflix.fr', 'wrongTLD', '52.6.215.33')
(u'netflix.com', 'netflix.nu.', 'netflix.nu', 'wrongTLD', '34.192.135.222')
(u'netflix.com', 'netfllix.net.', 'netfllix.net', u'typo', '185.53.178.6')
(u'netflix.com', 'netflix.co.hu.', 'netflix.co.hu', 'wrongTLD', '54.83.229.120')
(u'netflix.com', 'netflix.sl.', 'netflix.sl', 'wrongTLD', '52.201.199.232')
(u'netflix.com', 'netflix.ec.', 'netflix.ec', 'wrongTLD', '52.205.89.26')
(u'netflix.com', 'netflix.pn.', 'netflix.pn', 'wrongTLD', '52.73.140.55')
(u'netflix.com', 'netflix.be.', 'netflix.be', 'wrongTLD', '52.200.104.188')
(u'netflix.com', 'netflix.hn.', 'netflix.hn', 'wrongTLD', '52.71.55.159')
(u'netflix.com', 'netflix.com.ps.', 'netflix.com.ps', 'wrongTLD', '54.87.171.177')
(u'netflix.com', 'netflix.co.cr.', 'netflix.co.cr', 'wrongTLD', '34.192.60.84')
(u'netflix.com', 'netfix.lu.', 'netfix.lu', u'typo', '195.26.5.70')
