(u'edmunds.com', 'exmunds.com.', 'exmunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'burystedmunds-tc.gov.uk.', 'burystedmunds-tc.gov.uk', 'combo', '85.12.76.6')
(u'edmunds.com', 'sharon-edmunds.com.', 'sharon-edmunds.com', 'combo', '216.239.36.21')
(u'edmunds.com', 'sally-edmundsdsnsp2bsvfeq9.tk.', 'sally-edmundsdsnsp2bsvfeq9.tk', 'combo', '195.20.46.113')
(u'edmunds.com', 'edmuunds.com.', 'edmuunds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'mike-edmunds.com.', 'mike-edmunds.com', 'combo', '184.168.221.55')
(u'edmunds.com', 'edmnuds.com.', 'edmnuds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmiunds.com.', 'edmiunds.com', u'typo', '85.159.233.60')
(u'edmunds.com', 'bella-edmunds91jiu.tk.', 'bella-edmunds91jiu.tk', 'combo', '195.20.40.177')
(u'edmunds.com', 'michelle-edmunds.com.', 'michelle-edmunds.com', 'combo', '50.63.202.23')
(u'edmunds.com', 'edmundsw.com.', 'edmundsw.com', u'typo', '103.224.212.240')
(u'edmunds.com', 'eddmunds.com.', 'eddmunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmubds.com.', 'edmubds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edunds.com.', 'edunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'reed-edmunds.com.', 'reed-edmunds.com', 'combo', '143.95.236.15')
(u'edmunds.com', 'ednunds.com.', 'ednunds.com', u'homo', '208.73.210.202')
(u'edmunds.com', 'edmund.ca.', 'edmund.ca', u'typo', '185.53.179.6')
(u'edmunds.com', 'exmunds.com.', 'exmunds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edlunds.nu.', 'edlunds.nu', u'bits', '194.9.94.44')
(u'edmunds.com', 'edlunds.net.', 'edlunds.net', u'bits', '46.30.213.115')
(u'edmunds.com', 'edmund.net.', 'edmund.net', u'typo', '103.224.182.210')
(u'edmunds.com', 'ewdmunds.com.', 'ewdmunds.com', u'typo', '185.53.178.6')
(u'edmunds.com', 'edmuns.net.', 'edmuns.net', u'typo', '151.101.64.204')
(u'edmunds.com', 'emunds.eu.', 'emunds.eu', u'typo', '81.169.145.77')
(u'edmunds.com', 'bury-st-edmunds-reflexology.com.', 'bury-st-edmunds-reflexology.com', 'combo', '98.124.199.2')
(u'edmunds.com', 'edmunfds.com.', 'edmunfds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'demunds.com.', 'demunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmunds-assoc.com.au.', 'edmunds-assoc.com.au', 'combo', '34.198.182.201')
(u'edmunds.com', 'edumnds.com.', 'edumnds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'burystedmunds-lions.org.uk.', 'burystedmunds-lions.org.uk', 'combo', '195.88.100.205')
(u'edmunds.com', 'edmuns.com.', 'edmuns.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edm8nds.co.', 'edm8nds.co', u'typo', '52.52.64.247')
(u'edmunds.com', 'graham-edmunds.com.', 'graham-edmunds.com', 'combo', '94.126.40.42')
(u'edmunds.com', 'edmund.io.', 'edmund.io', u'typo', '192.30.252.153')
(u'edmunds.com', 'edfmunds.com.', 'edfmunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'ed-munds.com.', 'ed-munds.com', u'typo', '52.52.64.247')
(u'edmunds.com', 'edmund.io.', 'edmund.io', u'typo', '192.30.252.154')
(u'edmunds.com', 'edmundss.com.', 'edmundss.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'dealers-edmunds.com.', 'dealers-edmunds.com', 'combo', '151.101.128.204')
(u'edmunds.com', 'ns2.edmunds-enterprises.com.', 'ns2.edmunds-enterprises.com', 'combo', '67.222.25.106')
(u'edmunds.com', 'edmunfds.com.', 'edmunfds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edminds.com.', 'edminds.com', u'homo', '151.101.192.204')
(u'edmunds.com', 'edmund.online.', 'edmund.online', u'typo', '69.172.201.153')
(u'edmunds.com', 'edmundz.com.', 'edmundz.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmuinds.com.', 'edmuinds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edounds.com.', 'edounds.com', u'bits', '209.15.13.134')
(u'edmunds.com', 'edmnds.com.', 'edmnds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmund.tech.', 'edmund.tech', u'typo', '188.65.117.99')
(u'edmunds.com', 'zeera-edmundssuffolk.co.uk.', 'zeera-edmundssuffolk.co.uk', 'combo', '78.137.101.5')
(u'edmunds.com', 'edmunfs.com.', 'edmunfs.com', u'bits', '151.101.128.204')
(u'edmunds.com', 'efdmunds.com.', 'efdmunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'dmunds.com.', 'dmunds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmonds.ae.', 'edmonds.ae', u'homo', '185.93.245.77')
(u'edmunds.com', 'sharon-edmunds.com.', 'sharon-edmunds.com', 'combo', '216.239.34.21')
(u'edmunds.com', 'rachel-edmundsvgxav3us6gq0zi.tk.', 'rachel-edmundsvgxav3us6gq0zi.tk', 'combo', '195.20.47.173')
(u'edmunds.com', 'edmonds.technology.', 'edmonds.technology', u'homo', '192.64.119.230')
(u'edmunds.com', 'kidneycars-edmunds.com.', 'kidneycars-edmunds.com', 'combo', '107.180.55.216')
(u'edmunds.com', 'edmundss.com.', 'edmundss.com', u'typo', '151.101.0.204')
(u'edmunds.com', '3dmunds.com.', '3dmunds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'centredesanteauditive-edmundston.com.', 'centredesanteauditive-edmundston.com', 'combo', '198.57.178.92')
(u'edmunds.com', 'edminds.com.', 'edminds.com', u'homo', '151.101.0.204')
(u'edmunds.com', 'edmonds.vet.', 'edmonds.vet', u'homo', '98.124.199.46')
(u'edmunds.com', 'edmuinds.com.', 'edmuinds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'rebecca-edmunds1xegufbz.tk.', 'rebecca-edmunds1xegufbz.tk', 'combo', '195.20.46.6')
(u'edmunds.com', 'edmynds.com.', 'edmynds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'dmunds.com.', 'dmunds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edmuynds.com.', 'edmuynds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmuynds.com.', 'edmuynds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmund.pro.', 'edmund.pro', u'typo', '145.14.144.105')
(u'edmunds.com', 'edmunda.com.', 'edmunda.com', u'typo', '176.74.176.187')
(u'edmunds.com', 'www-edmunds.com.', 'www-edmunds.com', 'combo', '151.101.192.204')
(u'edmunds.com', 'edmonds.cars.', 'edmonds.cars', u'homo', '208.91.197.27')
(u'edmunds.com', 'culliford-edmunds.co.uk.', 'culliford-edmunds.co.uk', 'combo', '217.160.233.131')
(u'edmunds.com', 'efmunds.com.', 'efmunds.com', u'bits', '103.224.182.245')
(u'edmunds.com', 'edmunds-insideline.com.', 'edmunds-insideline.com', 'combo', '151.101.192.204')
(u'edmunds.com', 'edmmunds.com.', 'edmmunds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmynds.com.', 'edmynds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edmuynds.com.', 'edmuynds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'www-edmunds.com.', 'www-edmunds.com', 'combo', '151.101.0.204')
(u'edmunds.com', 'edmund.org.', 'edmund.org', u'typo', '184.168.221.25')
(u'edmunds.com', 'edmundsa.com.', 'edmundsa.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmyunds.com.', 'edmyunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'cervi-edmunds.com.', 'cervi-edmunds.com', 'combo', '50.63.202.32')
(u'edmunds.com', 'edmunds-dealer-reviews.com.', 'edmunds-dealer-reviews.com', 'combo', '151.101.192.204')
(u'edmunds.com', 'edmuds.com.', 'edmuds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmunds-insideline.com.', 'edmunds-insideline.com', 'combo', '151.101.0.204')
(u'edmunds.com', 'st-edmunds.org.', 'st-edmunds.org', 'combo', '216.239.38.21')
(u'edmunds.com', 'edmnuds.com.', 'edmnuds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'sharon-edmunds.com.', 'sharon-edmunds.com', 'combo', '216.239.32.21')
(u'edmunds.com', 'eddmunds.com.', 'eddmunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edjunds.com.', 'edjunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmubds.com.', 'edmubds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmuds.com.', 'edmuds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'ednunds.com.', 'ednunds.com', u'homo', '208.73.210.217')
(u'edmunds.com', 'edmumds.com.', 'edmumds.com', u'homo', '151.101.192.204')
(u'edmunds.com', 'edm8nds.co.', 'edm8nds.co', u'typo', '23.22.216.234')
(u'edmunds.com', 'edmunbs.com.', 'edmunbs.com', u'homo', '151.101.192.204')
(u'edmunds.com', 'edmunds.de.', 'edmunds.de', 'wrongTLD', '217.160.231.137')
(u'edmunds.com', 'eedmunds.com.', 'eedmunds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'ed-munds.com.', 'ed-munds.com', u'typo', '23.22.216.234')
(u'edmunds.com', 'edmundd.com.', 'edmundd.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'emunds.com.', 'emunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmands.org.', 'edmands.org', u'homo', '208.73.48.140')
(u'edmunds.com', 'edmujds.com.', 'edmujds.com', u'bits', '151.101.128.204')
(u'edmunds.com', 'demunds.com.', 'demunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmumds.com.', 'edmumds.com', u'homo', '151.101.0.204')
(u'edmunds.com', 'edmunbs.com.', 'edmunbs.com', u'homo', '151.101.0.204')
(u'edmunds.com', 'edmundw.com.', 'edmundw.com', u'bits', '151.101.192.204')
(u'edmunds.com', 'edmundsc.com.', 'edmundsc.com', u'typo', '54.72.9.51')
(u'edmunds.com', 'edmuncds.com.', 'edmuncds.com', u'typo', '209.15.13.134')
(u'edmunds.com', 'mail.st-edmundsshipston.co.uk.', 'mail.st-edmundsshipston.co.uk', 'combo', '174.129.17.253')
(u'edmunds.com', 'eedmunds.com.', 'eedmunds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'chloe-edmunds79xdxocauq94.tk.', 'chloe-edmunds79xdxocauq94.tk', 'combo', '195.20.44.252')
(u'edmunds.com', 'edfmunds.com.', 'edfmunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmunnds.com.', 'edmunnds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmunds-admin.com.', 'edmunds-admin.com', 'combo', '151.101.192.204')
(u'edmunds.com', 'edmundse.com.', 'edmundse.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmunds.me.', 'edmunds.me', 'wrongTLD', '139.162.210.141')
(u'edmunds.com', 'edmunds-deals.com.', 'edmunds-deals.com', 'combo', '174.36.32.208')
(u'edmunds.com', 'edmunds.eu.', 'edmunds.eu', 'wrongTLD', '212.227.255.128')
(u'edmunds.com', 'dealer-edmunds.com.', 'dealer-edmunds.com', 'combo', '151.101.128.204')
(u'edmunds.com', 'dealers-edmunds.com.', 'dealers-edmunds.com', 'combo', '151.101.64.204')
(u'edmunds.com', 'edmund.house.', 'edmund.house', u'typo', '217.70.184.38')
(u'edmunds.com', 'edmuncs.com.', 'edmuncs.com', u'typo', '85.159.233.59')
(u'edmunds.com', 'demunds.com.', 'demunds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edm7nds.com.', 'edm7nds.com', u'typo', '141.8.224.93')
(u'edmunds.com', 'edmundw.com.', 'edmundw.com', u'bits', '151.101.0.204')
(u'edmunds.com', 'edmunfs.com.', 'edmunfs.com', u'bits', '151.101.64.204')
(u'edmunds.com', 'edlunds.org.', 'edlunds.org', u'bits', '67.195.61.46')
(u'edmunds.com', 'edmubnds.com.', 'edmubnds.com', u'typo', '199.191.50.73')
(u'edmunds.com', 'efdmunds.com.', 'efdmunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmundfs.com.', 'edmundfs.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'samantha-edmunds11bi4nfhej4q3.tk.', 'samantha-edmunds11bi4nfhej4q3.tk', 'combo', '195.20.43.218')
(u'edmunds.com', 'st-edmunds.org.', 'st-edmunds.org', 'combo', '216.239.36.21')
(u'edmunds.com', 'edmunds-spam.com.', 'edmunds-spam.com', 'combo', '65.125.185.50')
(u'edmunds.com', 'esmunds.com.', 'esmunds.com', u'typo', '185.53.178.7')
(u'edmunds.com', 'edmunds-admin.com.', 'edmunds-admin.com', 'combo', '151.101.0.204')
(u'edmunds.com', 'edm8nds.com.', 'edm8nds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmonds.repair.', 'edmonds.repair', u'homo', '198.154.243.112')
(u'edmunds.com', 'edmunnds.com.', 'edmunnds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'st-edmundsshipston.co.uk.', 'st-edmundsshipston.co.uk', 'combo', '50.19.219.247')
(u'edmunds.com', 'edmands.net.', 'edmands.net', u'homo', '216.172.184.97')
(u'edmunds.com', 'edmends.com.', 'edmends.com', u'homo', '151.101.128.204')
(u'edmunds.com', 'edmundc.com.', 'edmundc.com', u'bits', '151.101.128.204')
(u'edmunds.com', 'edmund.my.', 'edmund.my', u'typo', '103.232.215.138')
(u'edmunds.com', 'st-edmundstravel.com.', 'st-edmundstravel.com', 'combo', '184.168.221.34')
(u'edmunds.com', 'elmunds.com.', 'elmunds.com', u'bits', '103.224.182.245')
(u'edmunds.com', 'edmundfs.com.', 'edmundfs.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edmunds.lv.', 'edmunds.lv', 'wrongTLD', '193.46.236.105')
(u'edmunds.com', 'ednmunds.com.', 'ednmunds.com', u'typo', '69.162.80.52')
(u'edmunds.com', 'edmundsd.com.', 'edmundsd.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmund.com.sg.', 'edmund.com.sg', u'typo', '101.100.211.211')
(u'edmunds.com', 'edmunds-com.com.', 'edmunds-com.com', 'combo', '151.101.64.204')
(u'edmunds.com', 'bury-st-edmunds.com.', 'bury-st-edmunds.com', 'combo', '95.154.203.50')
(u'edmunds.com', 'edmujnds.com.', 'edmujnds.com', u'typo', '103.224.212.196')
(u'edmunds.com', 'jim-edmunds.com.', 'jim-edmunds.com', 'combo', '208.91.197.27')
(u'edmunds.com', 'edmunds-com.com.', 'edmunds-com.com', 'combo', '151.101.192.204')
(u'edmunds.com', 'edmands.us.', 'edmands.us', u'homo', '208.73.48.140')
(u'edmunds.com', 'edmund.wang.', 'edmund.wang', u'typo', '69.172.201.153')
(u'edmunds.com', 'edpmunds.com.', 'edpmunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmuhds.com.', 'edmuhds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmonds.tech.', 'edmonds.tech', u'homo', '192.64.119.117')
(u'edmunds.com', 'edmunde.com.', 'edmunde.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmuunds.com.', 'edmuunds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'edmunde.com.', 'edmunde.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'jamar-edmundson.com.', 'jamar-edmundson.com', 'combo', '174.136.13.20')
(u'edmunds.com', 'edmuncs.com.', 'edmuncs.com', u'typo', '198.50.233.228')
(u'edmunds.com', 'edmjunds.com.', 'edmjunds.com', u'typo', '141.8.224.169')
(u'edmunds.com', 'edmund.xyz.', 'edmund.xyz', u'typo', '69.172.201.153')
(u'edmunds.com', 'edmonds.se.', 'edmonds.se', u'homo', '193.181.28.195')
(u'edmunds.com', 'bury-st-edmunds-unitarians.org.', 'bury-st-edmunds-unitarians.org', 'combo', '162.215.252.78')
(u'edmunds.com', 'edmunds.ph.', 'edmunds.ph', 'wrongTLD', '45.79.222.138')
(u'edmunds.com', 'steve-edmunds.com.', 'steve-edmunds.com', 'combo', '50.243.15.67')
(u'edmunds.com', 'edmunds-com.com.', 'edmunds-com.com', 'combo', '151.101.0.204')
(u'edmunds.com', 'edmunds-eng.com.', 'edmunds-eng.com', 'combo', '104.18.42.248')
(u'edmunds.com', 'edmunds-ltd.com.', 'edmunds-ltd.com', 'combo', '31.11.34.154')
(u'edmunds.com', 'edmunds-media.com.ph.', 'edmunds-media.com.ph', 'combo', '45.79.222.138')
(u'edmunds.com', 'edlunds.de.', 'edlunds.de', u'bits', '193.0.253.28')
(u'edmunds.com', 'edmunde.com.', 'edmunde.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'edmuhds.com.', 'edmuhds.com', u'typo', '151.101.0.204')
(u'edmunds.com', 'admunds.com.', 'admunds.com', u'homo', '209.15.13.134')
(u'edmunds.com', 'st-edmunds.org.', 'st-edmunds.org', 'combo', '216.239.34.21')
(u'edmunds.com', 'mailserver.driving-instructor-bury-st-edmunds.co.uk.', 'mailserver.driving-instructor-bury-st-edmunds.co.uk', 'combo', '213.171.216.40')
(u'edmunds.com', 'edmonds.pro.', 'edmonds.pro', u'homo', '46.166.189.98')
(u'edmunds.com', 'edmund.pl.', 'edmund.pl', u'typo', '188.128.255.251')
(u'edmunds.com', 'edm8nds.co.', 'edm8nds.co', u'typo', '52.52.18.176')
(u'edmunds.com', 'edmunds.xxx.', 'edmunds.xxx', 'wrongTLD', '199.253.28.9')
(u'edmunds.com', 'edmnunds.com.', 'edmnunds.com', u'typo', '185.53.178.9')
(u'edmunds.com', 'edmunds-co.com.', 'edmunds-co.com', 'combo', '199.180.117.73')
(u'edmunds.com', 'edjunds.com.', 'edjunds.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'ed-munds.com.', 'ed-munds.com', u'typo', '52.52.18.176')
(u'edmunds.com', 'etmunds.com.', 'etmunds.com', u'bits', '151.101.192.204')
(u'edmunds.com', 'edmuncs.com.', 'edmuncs.com', u'typo', '85.159.233.63')
(u'edmunds.com', 'edkunds.com.', 'edkunds.com', u'typo', '151.101.192.204')
(u'edmunds.com', 'edmundd.com.', 'edmundd.com', u'typo', '151.101.64.204')
(u'edmunds.com', 'edmonds.co.', 'edmonds.co', u'homo', '192.64.119.170')
(u'edmunds.com', 'edmunfds.com.', 'edmunfds.com', u'typo', '151.101.128.204')
(u'edmunds.com', 'emunds.com.', 'emunds.com', u'typo', '151.101.64.204')
