(u'consumerreports.org', 'coonsumerreports.org.', 'coonsumerreports.org', u'typo', '216.157.88.22')
(u'consumerreports.org', 'consumerreoprts.org.', 'consumerreoprts.org', u'typo', '208.73.210.217')
(u'consumerreports.org', 'consumerresports.com.', 'consumerresports.com', u'typo', '208.73.211.177')
(u'consumerreports.org', 'consumerreoorts.org.', 'consumerreoorts.org', u'typo', '54.72.9.51')
(u'consumerreports.org', 'comsumerreports.com.', 'comsumerreports.com', u'homo', '98.124.199.45')
(u'consumerreports.org', 'consurerreports.com.', 'consurerreports.com', u'homo', '209.15.13.134')
(u'consumerreports.org', 'consumetreports.org.', 'consumetreports.org', u'typo', '141.8.224.93')
(u'consumerreports.org', 'consunerreports.org.', 'consunerreports.org', u'homo', '72.52.4.122')
(u'consumerreports.org', 'consumerreorts.org.', 'consumerreorts.org', u'typo', '208.73.210.202')
(u'consumerreports.org', 'consmerreports.com.', 'consmerreports.com', u'typo', '72.52.10.14')
(u'consumerreports.org', 'conzumerreports.org.', 'conzumerreports.org', u'typo', '185.53.179.6')
(u'consumerreports.org', 'consumerreposts.org.', 'consumerreposts.org', u'bits', '199.191.50.73')
(u'consumerreports.org', 'consumer5reports.org.', 'consumer5reports.org', u'typo', '74.220.199.9')
(u'consumerreports.org', 'consimerreports.org.', 'consimerreports.org', u'homo', '54.72.9.51')
(u'consumerreports.org', 'consumerretorts.org.', 'consumerretorts.org', u'bits', '184.168.190.1')
(u'consumerreports.org', 'consumerreports.pl.', 'consumerreports.pl', 'wrongTLD', '85.128.128.99')
(u'consumerreports.org', 'consumerereports.org.', 'consumerereports.org', u'typo', '103.224.212.252')
(u'consumerreports.org', 'consumerrepotrs.com.', 'consumerrepotrs.com', u'typo', '208.73.211.177')
(u'consumerreports.org', 'cconsumerreports.com.', 'cconsumerreports.com', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerrepots.org.', 'consumerrepots.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreports.xyz.', 'consumerreports.xyz', 'wrongTLD', '72.52.4.122')
(u'consumerreports.org', 'consumerseports.com.', 'consumerseports.com', u'bits', '37.48.65.150')
(u'consumerreports.org', 'coinsumerreports.org.', 'coinsumerreports.org', u'typo', '185.53.179.8')
(u'consumerreports.org', 'cconsumerreports.org.', 'cconsumerreports.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreports.me.', 'consumerreports.me', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerseports.com.', 'consumerseports.com', u'bits', '37.48.65.153')
(u'consumerreports.org', 'consumerreports.org.uk.', 'consumerreports.org.uk', 'wrongTLD', '213.229.102.139')
(u'consumerreports.org', 'consumerresports.com.', 'consumerresports.com', u'typo', '208.73.210.202')
(u'consumerreports.org', 'consummerreports.org.', 'consummerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerresports.org.', 'consumerresports.org', u'typo', '37.48.65.143')
(u'consumerreports.org', 'consumerseports.com.', 'consumerseports.com', u'bits', '37.48.65.155')
(u'consumerreports.org', 'conxumerreports.org.', 'conxumerreports.org', u'typo', '198.105.254.111')
(u'consumerreports.org', 'consumerreportrs.org.', 'consumerreportrs.org', u'typo', '37.48.65.143')
(u'consumerreports.org', 'consumerrepoprts.org.', 'consumerrepoprts.org', u'typo', '69.162.80.53')
(u'consumerreports.org', 'consumerrepoprts.org.', 'consumerrepoprts.org', u'typo', '69.162.80.54')
(u'consumerreports.org', 'consumerrepoprts.org.', 'consumerrepoprts.org', u'typo', '69.162.80.55')
(u'consumerreports.org', 'consumerreportd.org.', 'consumerreportd.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'condumerreports.org.', 'condumerreports.org', u'typo', '185.53.179.8')
(u'consumerreports.org', 'consumerrepoorts.org.', 'consumerrepoorts.org', u'typo', '216.157.88.21')
(u'consumerreports.org', 'consumerrepoerts.com.', 'consumerrepoerts.com', u'typo', '103.224.212.247')
(u'consumerreports.org', 'consumerrepoorts.org.', 'consumerrepoorts.org', u'typo', '216.157.88.22')
(u'consumerreports.org', 'consumerrepoprts.org.', 'consumerrepoprts.org', u'typo', '69.162.80.59')
(u'consumerreports.org', 'consumerrepotrs.com.', 'consumerrepotrs.com', u'typo', '208.73.210.202')
(u'consumerreports.org', 'consumerreports.it.', 'consumerreports.it', 'wrongTLD', '185.53.179.7')
(u'consumerreports.org', 'consumerreports.net.', 'consumerreports.net', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerrepprts.com.', 'consumerrepprts.com', u'typo', '209.99.40.222')
(u'consumerreports.org', 'consumerrepports.com.', 'consumerrepports.com', u'typo', '207.244.67.138')
(u'consumerreports.org', 'consumerreportss.com.', 'consumerreportss.com', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerrepprts.com.', 'consumerrepprts.com', u'typo', '209.99.40.223')
(u'consumerreports.org', 'consumerreportss.org.', 'consumerreportss.org', u'typo', '216.157.88.26')
(u'consumerreports.org', 'consymerreports.org.', 'consymerreports.org', u'typo', '185.53.178.8')
(u'consumerreports.org', 'consumerreportts.com.', 'consumerreportts.com', u'typo', '72.52.178.23')
(u'consumerreports.org', 'cnsumerreports.org.', 'cnsumerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerreportss.com.', 'consumerreportss.com', u'typo', '216.157.88.21')
(u'consumerreports.org', 'consumerteports.com.', 'consumerteports.com', u'typo', '54.72.9.51')
(u'consumerreports.org', 'consumerreportss.com.', 'consumerreportss.com', u'typo', '216.157.88.23')
(u'consumerreports.org', 'consumerreports-online.net.', 'consumerreports-online.net', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerreporrts.org.', 'consumerreporrts.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerrepodts.org.', 'consumerrepodts.org', u'typo', '103.224.212.199')
(u'consumerreports.org', 'consumereports.org.', 'consumereports.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerreportss.com.', 'consumerreportss.com', u'typo', '216.157.88.26')
(u'consumerreports.org', 'consumerretorts.com.', 'consumerretorts.com', u'bits', '208.91.197.27')
(u'consumerreports.org', 'consumerreorts.org.', 'consumerreorts.org', u'typo', '208.73.210.217')
(u'consumerreports.org', 'consumereports.net.', 'consumereports.net', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerreports.name.', 'consumerreports.name', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'concumerreports.org.', 'concumerreports.org', u'bits', '103.224.212.246')
(u'consumerreports.org', 'e-consumerreports.org.', 'e-consumerreports.org', 'combo', '69.195.121.248')
(u'consumerreports.org', 'consumereports.com.', 'consumereports.com', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumorreports.com.', 'consumorreports.com', u'homo', '51.254.28.160')
(u'consumerreports.org', 'comsumerreports.org.', 'comsumerreports.org', u'homo', '216.157.88.21')
(u'consumerreports.org', 'comsumerreports.org.', 'comsumerreports.org', u'homo', '216.157.88.22')
(u'consumerreports.org', 'consumerreportz.com.', 'consumerreportz.com', u'typo', '141.8.224.25')
(u'consumerreports.org', 'consomerreports.com.', 'consomerreports.com', u'homo', '141.8.224.93')
(u'consumerreports.org', 'consumorreports.com.', 'consumorreports.com', u'homo', '51.254.28.162')
(u'consumerreports.org', 'onsumerreports.com.', 'onsumerreports.com', u'typo', '185.53.178.7')
(u'consumerreports.org', 'consumerreports.com.', 'consumerreports.com', 'wrongTLD', '64.14.32.140')
(u'consumerreports.org', 'consumwerreports.org.', 'consumwerreports.org', u'typo', '185.53.178.7')
(u'consumerreports.org', 'comnsumerreports.com.', 'comnsumerreports.com', u'typo', '54.72.9.51')
(u'consumerreports.org', 'e-consumerreports.com.', 'e-consumerreports.com', 'combo', '69.195.121.248')
(u'consumerreports.org', 'comsumerreports.org.', 'comsumerreports.org', u'homo', '216.157.88.26')
(u'consumerreports.org', 'cnsumerreports.com.', 'cnsumerreports.com', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerrepoerts.org.', 'consumerrepoerts.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'cansumerreports.net.', 'cansumerreports.net', u'homo', '50.63.202.32')
(u'consumerreports.org', 'consumerreportd.org.', 'consumerreportd.org', u'typo', '37.48.65.143')
(u'consumerreports.org', 'consumerseports.com.', 'consumerseports.com', u'bits', '207.244.67.215')
(u'consumerreports.org', 'consumerre-ports.org.', 'consumerre-ports.org', u'typo', '104.152.168.15')
(u'consumerreports.org', 'conssumerreports.org.', 'conssumerreports.org', u'typo', '216.157.88.22')
(u'consumerreports.org', 'consumerreportd.org.', 'consumerreportd.org', u'typo', '37.48.65.145')
(u'consumerreports.org', 'consomerreports.org.', 'consomerreports.org', u'homo', '199.59.242.150')
(u'consumerreports.org', 'consumerrports.org.', 'consumerrports.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerresports.com.', 'consumerresports.com', u'typo', '208.73.210.217')
(u'consumerreports.org', 'condumerreports.com.', 'condumerreports.com', u'typo', '72.52.179.175')
(u'consumerreports.org', 'conssumerreports.org.', 'conssumerreports.org', u'typo', '216.157.88.25')
(u'consumerreports.org', 'consumerreportss.com.', 'consumerreportss.com', u'typo', '37.48.65.143')
(u'consumerreports.org', 'consumerrepors.org.', 'consumerrepors.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'conumerreports.org.', 'conumerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerreportss.com.', 'consumerreportss.com', u'typo', '37.48.65.145')
(u'consumerreports.org', 'coinsumerreports.com.', 'coinsumerreports.com', u'typo', '69.172.201.218')
(u'consumerreports.org', 'consumrereports.org.', 'consumrereports.org', u'typo', '54.72.9.51')
(u'consumerreports.org', 'conssumerreports.com.', 'conssumerreports.com', u'typo', '216.157.88.22')
(u'consumerreports.org', 'consumerreports.ca.', 'consumerreports.ca', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerrepoerts.org.', 'consumerrepoerts.org', u'typo', '216.157.88.26')
(u'consumerreports.org', 'consumerreports.com.cn.', 'consumerreports.com.cn', 'wrongTLD', '103.232.215.138')
(u'consumerreports.org', 'consumer5reports.com.', 'consumer5reports.com', u'typo', '204.11.56.48')
(u'consumerreports.org', 'conssumerreports.com.', 'conssumerreports.com', u'typo', '216.157.88.24')
(u'consumerreports.org', 'consumerrrports.org.', 'consumerrrports.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerrepoerts.org.', 'consumerrepoerts.org', u'typo', '216.157.88.27')
(u'consumerreports.org', 'conssumerreports.com.', 'conssumerreports.com', u'typo', '216.157.88.25')
(u'consumerreports.org', 'consumerrepotrs.com.', 'consumerrepotrs.com', u'typo', '208.73.210.217')
(u'consumerreports.org', 'consumerreporrts.org.', 'consumerreporrts.org', u'typo', '37.48.65.143')
(u'consumerreports.org', 'consumerreporrts.org.', 'consumerreporrts.org', u'typo', '37.48.65.145')
(u'consumerreports.org', 'consumerreporta.org.', 'consumerreporta.org', u'typo', '216.157.88.24')
(u'consumerreports.org', 'conxumerreports.org.', 'conxumerreports.org', u'typo', '198.105.244.111')
(u'consumerreports.org', 'comsumerreports.org.', 'comsumerreports.org', u'homo', '37.48.65.143')
(u'consumerreports.org', 'cansumerreports.org.', 'cansumerreports.org', u'homo', '184.168.221.49')
(u'consumerreports.org', 'comsumerreports.org.', 'comsumerreports.org', u'homo', '37.48.65.145')
(u'consumerreports.org', 'consumer4reports.com.', 'consumer4reports.com', u'typo', '54.72.9.51')
(u'consumerreports.org', 'consumerreeports.org.', 'consumerreeports.org', u'typo', '185.53.178.9')
(u'consumerreports.org', 'consumerreporst.org.', 'consumerreporst.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerreprts.org.', 'consumerreprts.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreport.de.', 'consumerreport.de', u'typo', '185.53.178.7')
(u'consumerreports.org', 'consumerrepoerts.org.', 'consumerrepoerts.org', u'typo', '37.48.65.143')
(u'consumerreports.org', 'consumerreprots.org.', 'consumerreprots.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerreprots.net.', 'consumerreprots.net', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerrepports.com.', 'consumerrepports.com', u'typo', '162.210.195.122')
(u'consumerreports.org', 'cinsumerreports.com.', 'cinsumerreports.com', u'homo', '141.8.224.93')
(u'consumerreports.org', 'consumerreports-online.us.', 'consumerreports-online.us', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerrepports.com.', 'consumerrepports.com', u'typo', '162.210.195.123')
(u'consumerreports.org', 'consumerreprots.com.', 'consumerreprots.com', u'typo', '72.52.10.14')
(u'consumerreports.org', 'conumerreports.com.', 'conumerreports.com', u'typo', '69.162.80.51')
(u'consumerreports.org', 'consumerreoorts.org.', 'consumerreoorts.org', u'typo', '185.53.178.9')
(u'consumerreports.org', 'connsumerreports.org.', 'connsumerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerrports.com.', 'consumerrports.com', u'typo', '69.172.201.153')
(u'consumerreports.org', 'consumerrrports.org.', 'consumerrrports.org', u'typo', '37.48.65.145')
(u'consumerreports.org', 'usa-consumerreports.org.', 'usa-consumerreports.org', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerreport.co.uk.', 'consumerreport.co.uk', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerrreports.org.', 'consumerrreports.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerreprts.com.', 'consumerreprts.com', u'typo', '69.162.80.51')
(u'consumerreports.org', 'consimerreports.org.', 'consimerreports.org', u'homo', '185.53.178.7')
(u'consumerreports.org', 'usa-consumerreports.net.', 'usa-consumerreports.net', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerreprts.com.', 'consumerreprts.com', u'typo', '69.162.80.54')
(u'consumerreports.org', 'consumerroports.com.', 'consumerroports.com', u'homo', '141.8.224.93')
(u'consumerreports.org', 'usa-consumerreports.com.', 'usa-consumerreports.com', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerreports.info.', 'consumerreports.info', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerroports.org.', 'consumerroports.org', u'homo', '199.191.50.73')
(u'consumerreports.org', 'consumerrreports.com.', 'consumerrreports.com', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerrepots.com.', 'consumerrepots.com', u'typo', '208.73.211.165')
(u'consumerreports.org', 'consumerreportrs.org.', 'consumerreportrs.org', u'typo', '216.157.88.24')
(u'consumerreports.org', 'cosnumerreports.com.', 'cosnumerreports.com', u'typo', '199.191.50.73')
(u'consumerreports.org', 'consumerreportrs.org.', 'consumerreportrs.org', u'typo', '216.157.88.25')
(u'consumerreports.org', 'consumrereports.org.', 'consumrereports.org', u'typo', '185.53.179.6')
(u'consumerreports.org', 'brayandscarff-consumerreports.com.', 'brayandscarff-consumerreports.com', 'combo', '184.168.221.66')
(u'consumerreports.org', 'consmerreports.org.', 'consmerreports.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerresports.org.', 'consumerresports.org', u'typo', '216.157.88.27')
(u'consumerreports.org', 'consumerrepoorts.com.', 'consumerrepoorts.com', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumer-reports.com.', 'consumer-reports.com', u'typo', '216.35.74.198')
(u'consumerreports.org', 'health-consumerreports.org.', 'health-consumerreports.org', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerreport.asia.', 'consumerreport.asia', u'typo', '74.6.50.150')
(u'consumerreports.org', 'consumerreport.ws.', 'consumerreport.ws', u'typo', '64.70.19.203')
(u'consumerreports.org', 'consumperreports.org.', 'consumperreports.org', u'typo', '199.191.50.73')
(u'consumerreports.org', 'consumerreports.in.', 'consumerreports.in', 'wrongTLD', '119.81.170.18')
(u'consumerreports.org', 'consumerrepports.org.', 'consumerrepports.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreoprts.org.', 'consumerreoprts.org', u'typo', '208.73.211.165')
(u'consumerreports.org', 'consumerreport.ca.', 'consumerreport.ca', u'typo', '50.116.49.154')
(u'consumerreports.org', 'consumerreporst.com.', 'consumerreporst.com', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerreporte.org.', 'consumerreporte.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'health-consumerreports.com.', 'health-consumerreports.com', 'combo', '72.52.10.14')
(u'consumerreports.org', 'conwsumerreports.org.', 'conwsumerreports.org', u'typo', '185.53.178.9')
(u'consumerreports.org', 'consumerrepirts.org.', 'consumerrepirts.org', u'homo', '185.53.179.7')
(u'consumerreports.org', 'consumerreports.co.', 'consumerreports.co', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerrepoprts.org.', 'consumerrepoprts.org', u'typo', '95.211.219.67')
(u'consumerreports.org', 'consumerreporte.org.', 'consumerreporte.org', u'typo', '216.157.88.22')
(u'consumerreports.org', 'consumerrepports.com.', 'consumerrepports.com', u'typo', '5.79.68.107')
(u'consumerreports.org', 'consumerteports.com.', 'consumerteports.com', u'typo', '185.53.178.8')
(u'consumerreports.org', 'consumerrewports.org.', 'consumerrewports.org', u'typo', '185.53.179.6')
(u'consumerreports.org', 'consumerreporst.com.', 'consumerreporst.com', u'typo', '216.157.88.25')
(u'consumerreports.org', 'consumerrerports.org.', 'consumerrerports.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumer-reports.net.', 'consumer-reports.net', u'typo', '66.96.149.2')
(u'consumerreports.org', 'consumerseports.com.', 'consumerseports.com', u'bits', '167.114.156.214')
(u'consumerreports.org', 'conmsumerreports.org.', 'conmsumerreports.org', u'typo', '199.191.50.73')
(u'consumerreports.org', 'consumerreporte.org.', 'consumerreporte.org', u'typo', '216.157.88.27')
(u'consumerreports.org', 'consumereeports.com.', 'consumereeports.com', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumereports.info.', 'consumereports.info', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerreports.in.', 'consumerreports.in', 'wrongTLD', '37.58.107.93')
(u'consumerreports.org', 'consumerrerports.com.', 'consumerrerports.com', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerrepoets.com.', 'consumerrepoets.com', u'typo', '141.8.224.93')
(u'consumerreports.org', 'consumerreport.asia.', 'consumerreport.asia', u'typo', '77.238.184.150')
(u'consumerreports.org', 'consumerreporrts.com.', 'consumerreporrts.com', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreports.us.', 'consumerreports.us', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerreport.online.', 'consumerreport.online', u'typo', '158.85.92.5')
(u'consumerreports.org', 'consumerrepots.com.', 'consumerrepots.com', u'typo', '208.73.211.177')
(u'consumerreports.org', 'consummerreports.com.', 'consummerreports.com', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consunerreports.com.', 'consunerreports.com', u'homo', '141.8.224.93')
(u'consumerreports.org', 'consumnerreports.org.', 'consumnerreports.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerreports.biz.', 'consumerreports.biz', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'comnsumerreports.com.', 'comnsumerreports.com', u'typo', '185.53.178.8')
(u'consumerreports.org', 'consumerreports-debt.com.', 'consumerreports-debt.com', 'combo', '184.168.221.36')
(u'consumerreports.org', 'consumerreportys.org.', 'consumerreportys.org', u'typo', '185.53.178.8')
(u'consumerreports.org', 'cosumerreports.org.', 'cosumerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerreport.org.', 'consumerreport.org', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerrepoets.org.', 'consumerrepoets.org', u'typo', '185.53.179.6')
(u'consumerreports.org', 'consumeerreports.org.', 'consumeerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumnerreports.org.', 'consumnerreports.org', u'typo', '216.157.88.23')
(u'consumerreports.org', 'consumerreport.in.', 'consumerreport.in', u'typo', '69.172.201.153')
(u'consumerreports.org', 'consumnerreports.org.', 'consumnerreports.org', u'typo', '216.157.88.25')
(u'consumerreports.org', 'consumerreporte.com.', 'consumerreporte.com', u'typo', '209.15.13.134')
(u'consumerreports.org', 'consumerreporst.com.', 'consumerreporst.com', u'typo', '37.48.65.145')
(u'consumerreports.org', 'consumerrepports.com.', 'consumerrepports.com', u'typo', '5.79.68.110')
(u'consumerreports.org', 'consumnerreports.org.', 'consumnerreports.org', u'typo', '216.157.88.26')
(u'consumerreports.org', 'consumerreoprts.org.', 'consumerreoprts.org', u'typo', '208.73.211.177')
(u'consumerreports.org', 'consumrreports.org.', 'consumrreports.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreport.com.', 'consumerreport.com', u'typo', '72.52.10.14')
(u'consumerreports.org', 'cunsumerreports.org.', 'cunsumerreports.org', u'homo', '72.52.179.175')
(u'consumerreports.org', 'consumrrreports.org.', 'consumrrreports.org', u'typo', '185.53.178.8')
(u'consumerreports.org', 'consumer.reports.name.', 'consumer.reports.name', u'typo', '72.52.10.14')
(u'consumerreports.org', 'consumerrepoorts.org.', 'consumerrepoorts.org', u'typo', '37.48.65.145')
(u'consumerreports.org', 'comnsumerreports.org.', 'comnsumerreports.org', u'typo', '72.52.4.122')
(u'consumerreports.org', 'conssumerreports.com.', 'conssumerreports.com', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerreports-officialsite.org.', 'consumerreports-officialsite.org', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerrepoprts.com.', 'consumerrepoprts.com', u'typo', '51.254.28.162')
(u'consumerreports.org', 'consumerrepots.com.', 'consumerrepots.com', u'typo', '208.73.210.202')
(u'consumerreports.org', 'comsumerreports.net.', 'comsumerreports.net', u'homo', '199.59.242.150')
(u'consumerreports.org', 'consumerreorts.org.', 'consumerreorts.org', u'typo', '208.73.211.165')
(u'consumerreports.org', 'consumerreports.cc.', 'consumerreports.cc', 'wrongTLD', '72.52.10.14')
(u'consumerreports.org', 'consumerrepprts.org.', 'consumerrepprts.org', u'typo', '37.48.65.136')
(u'consumerreports.org', 'consumerreports-officialsite.net.', 'consumerreports-officialsite.net', 'combo', '72.52.10.14')
(u'consumerreports.org', 'consumerreoports.org.', 'consumerreoports.org', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreports.tk.', 'consumerreports.tk', 'wrongTLD', '195.20.43.87')
(u'consumerreports.org', 'consumererports.com.', 'consumererports.com', u'typo', '208.91.196.152')
(u'consumerreports.org', 'consumerreports-officialsite.com.', 'consumerreports-officialsite.com', 'combo', '72.52.10.14')
(u'consumerreports.org', 'c0nsumerreports.org.', 'c0nsumerreports.org', u'homo', '72.52.10.14')
(u'consumerreports.org', 'cosumerreports.club.', 'cosumerreports.club', u'typo', '50.116.114.86')
(u'consumerreports.org', 'consumer4reports.com.', 'consumer4reports.com', u'typo', '185.53.178.7')
(u'consumerreports.org', 'consumerrepprts.org.', 'consumerrepprts.org', u'typo', '216.157.88.23')
(u'consumerreports.org', 'consumorreports.com.', 'consumorreports.com', u'homo', '158.69.143.113')
(u'consumerreports.org', 'consumer-reports.de.', 'consumer-reports.de', u'typo', '62.26.9.48')
(u'consumerreports.org', 'consumerreoports.com.', 'consumerreoports.com', u'typo', '208.91.196.152')
(u'consumerreports.org', 'c0nsumerreports.net.', 'c0nsumerreports.net', u'homo', '72.52.10.14')
(u'consumerreports.org', 'consumerreorts.com.', 'consumerreorts.com', u'typo', '72.52.4.122')
(u'consumerreports.org', 'consumerreoprts.org.', 'consumerreoprts.org', u'typo', '208.73.210.202')
